"","team_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"446",149,2020,"Mary Sobataka",15,5,1,0,1,1,5,3,0,6,0,0,"0.333",0.444,"1.044"
"447",196,2020,"Ashleigh Inae",66,27,8,0,0,8,16,12,2,4,4,1,"0.409",0.512,"1.042"
"448",198,2020,"Kylie Toler",41,12,5,0,3,15,5,7,1,12,0,0,"0.293",0.408,"1.042"
"449",288,2020,"Paige Hulsey",6,1,0,0,1,3,2,1,1,2,1,0,"0.167",0.375,"1.042"
"450",315,2020,"Megan Fortner",68,24,11,0,3,23,10,6,0,11,0,0,"0.353",0.395,"1.042"
"451",487,2020,"Meleah Hargett",56,23,4,1,1,17,21,8,2,6,5,0,"0.411",0.471,"1.042"
"452",716,2020,"Meagan Patterson",35,12,2,0,3,8,8,2,1,5,0,0,"0.343",0.385,"1.042"
"453",464,2020,"Emily Klosterman",64,27,4,1,1,12,17,6,2,6,8,1,"0.422",0.479,"1.041"
"454",505,2020,"Ava Lawson",60,19,2,1,6,13,10,4,1,12,2,1,"0.317",0.358,"1.041"
"455",742,2020,"Grace Chavez",57,17,0,0,7,19,8,7,1,12,0,0,"0.298",0.373,"1.040"
"456",72,2020,"Stacia Seeton",61,19,5,0,4,18,14,16,0,9,4,0,"0.311",0.449,"1.039"
"457",472,2020,"Maya Martinez",23,9,0,0,1,2,6,6,0,3,0,1,"0.391",0.517,"1.039"
"458",528,2020,"Fallon Molnar",34,10,2,0,4,11,6,1,1,10,0,0,"0.294",0.333,"1.039"
"459",703,2020,"Mary Iakopo",72,26,5,1,4,25,20,7,3,9,1,0,"0.361",0.414,"1.039"
"460",2707,2020,"Chyanne Onstad",52,19,4,0,3,7,12,6,0,6,0,0,"0.365",0.424,"1.039"
"461",253,2020,"Faith Shirley",68,22,10,0,3,16,15,15,0,15,0,0,"0.324",0.435,"1.038"
"462",482,2020,"Avianna Peterson",13,6,1,0,0,3,5,1,0,1,1,0,"0.462",0.5,"1.038"
"463",234,2020,"Devyn Flaherty",66,22,4,3,3,16,17,10,0,13,8,2,"0.333",0.416,"1.037"
"464",116,2020,"Lauren Castro",51,18,4,1,3,12,6,3,0,6,1,0,"0.353",0.389,"1.036"
"465",563,2020,"Sydney Fisher",57,24,7,0,0,5,11,8,0,3,8,3,"0.421",0.492,"1.036"
"466",404,2020,"Gracie Morton",83,32,11,2,2,27,17,3,1,4,5,2,"0.386",0.396,"1.035"
"467",47,2020,"Amaia Daniel",70,26,8,0,1,12,23,19,2,6,3,1,"0.371",0.505,"1.034"
"468",441,2020,"Maygen Mcgrath",74,25,4,1,6,15,13,3,1,11,2,0,"0.338",0.372,"1.034"
"469",83,2020,"Nicole Rivait",58,18,4,0,4,12,14,12,4,9,3,0,"0.310",0.447,"1.033"
"470",189,2020,"Macy Johnson",76,33,5,0,0,11,18,14,2,6,13,3,"0.434",0.533,"1.033"
"471",315,2020,"Karsen Mosley",66,24,5,0,3,22,22,7,6,6,12,1,"0.364",0.457,"1.033"
"472",366,2020,"Madie Green",33,10,0,0,4,7,9,4,1,7,1,0,"0.303",0.366,"1.033"
"473",368,2020,"Maria Moccio",49,17,0,0,4,15,4,8,1,2,0,0,"0.347",0.441,"1.033"
"474",466,2020,"Sierra Mello",77,33,5,2,0,10,15,5,4,5,4,1,"0.429",0.488,"1.033"
"475",493,2020,"Cara Beatty",56,22,2,1,2,12,9,7,1,10,0,0,"0.393",0.462,"1.033"
"476",522,2020,"Rylie Boone",15,7,1,0,0,2,5,1,0,1,0,0,"0.467",0.5,"1.033"
"477",270,2020,"Skylar Chavez",54,19,3,0,3,12,27,11,3,5,13,1,"0.352",0.458,"1.032"
