"","team_id","player_id","rank","player","so"
"1",565,22449,1,"Gracie Ellis",300
"2",789,45068,2,"Sadie Leonard",282
"3",578,50467,3,"Maggie McCray",244
"4",30038,52421,4,"Emily Meyer",241
"5",170,66507,5,"Jillian Rogers",217
"6",258,25371,6,"Paige Forry",215
"7",1179,51462,7,"Tyler McNeley",208
"8",313,15691,8,"Anna Cornell",201
"9",9500,16566,9,"Trinity Critelli",196
"10",30037,52553,10,"Alexis Michon",192
"11",707,43615,11,"Becca Landis",191
"12",221,72135,12,"Erin Sinatra",188
"13",281,39939,13,"Darian Kanno",185
"14",640,41404,14,"Piper Kinney",181
"15",722,81437,15,"Dana Walker",178
"16",601,23187,16,"Ainsley Evanetski",177
"17",973,29477,17,"Hannah Gore",174
"18",30190,77823,18,"Mackenzi Tice",173
"19",802,32936,19,"Morgan Harwood",172
"20",547,27783,20,"Carly Gemmett",171
"21",475,81366,20,"Sydney Waldon",171
"22",122,53321,22,"Lexi Miskey",170
"23",1451,61446,23,"Cheyenne Piper",168
"24",686,28887,23,"Lilly Goldberg",168
"25",139,48930,25,"Jamie Martin",166
"26",373,22278,26,"Avery Eiswerth",165
"27",238,27622,27,"Audrey Gauthier",163
"28",11036,47651,28,"Leah Madore",162
"29",297,14271,29,"Jordan Closs",158
"30",681,78518,30,"Nerina Tramp",157
"31",484,37550,31,"Chelsea Indyk",156
"32",18,74863,32,"Kendall Steward",154
"33",462,81971,33,"Elise Warneke",153
"34",30197,26410,34,"Macy Funderburk",152
"35",30036,42332,35,"Jessica Koptcho",151
"36",542,9839,36,"Emma Bullin",147
"37",296,39009,36,"McKenzie Johnson",147
"38",1133,39084,36,"Sky Johnson",147
"39",411,13455,39,"Maggie Chinnadurai",146
"40",114,37050,40,"Brooke Hunderman",145
"41",785,18061,40,"Kenna Davis",145
"42",30190,82408,40,"MacKenzie Weaver",145
"43",492,49690,43,"Juliana Maude",144
"44",20220,61870,44,"Katie Pollock",143
"45",424,9442,44,"Kelsey Bruno",143
"46",443,19402,46,"Sarah DeStefano",142
"47",242,61055,47,"Kendall Phillips",141
"48",45,83462,48,"Cameron Whiteford",139
"49",526,9114,48,"Emily Brown",139
"50",321,57705,48,"Lindsay Ogden",139
"51",612,74550,51,"Mikayla Steffes",138
"52",59,84753,52,"Josie Wise",137
"53",45,57499,52,"Moira O'Reilly",137
"54",19,5086,54,"Aleya Belardinelli",135
"55",2798,37800,54,"Annabelle Jabs",135
"56",517,44993,54,"Ashley Lenser",135
"57",374,20575,54,"Kailey Dorcsis",135
"58",1226,77713,58,"Alyssa Thornton",134
"59",1133,43704,58,"Ana Lang",134
"60",324,15838,58,"Hannah Corvino",134
"61",214,71053,61,"Caleigh Sheehan",133
"62",137,33602,61,"Paige Heffke",133
"63",583,27962,63,"Raegen Germano",132
"64",265,51603,64,"Abigail Meadors",131
"65",1434,84539,65,"Sydney Wilson",130
"66",1130,65742,66,"Allie Roberts",129
"67",2810,73522,66,"Victoria Sossaman",129
"68",286,40882,68,"Gianna Kerschbaum",128
"69",27892,19003,68,"Madison DeMaio",128
"70",134,48024,70,"Rose Malen",127
"71",803,6621,71,"Anna Blanford",126
"72",394,19097,71,"Bailey Demusz",126
"73",15882,42708,71,"Josie Krieman",126
"74",329,47145,71,"Nikki Lusnia",126
"75",571,41003,75,"Abby Kidd",125
"76",1468,47398,75,"Grace MacDonald",125
"77",712,41851,77,"Maya Knasiak",123
"78",195,15377,77,"Morgan Cooksey",123
"79",30044,8671,77,"Paige Brightwell",123
"80",987,30604,80,"Grace Gronberg",121
"81",1297,84513,80,"Paige Wilson",121
"82",30031,75577,82,"Ireland Strubbe",119
"83",15,86340,82,"Lilly Zaskowski",119
"84",779,18351,82,"Sofia De La Rosa",119
"85",75,12655,85,"Mackenzie Cauthorn",118
"86",8404,29595,85,"Rebecca Gottleib",118
"87",685,39231,87,"Brianna Jones",117
"88",17094,7379,88,"Kimberly Bordeaux",116
"89",1400,83319,89,"Amanda White",115
"90",139,1022,89,"Kate Alger",115
"91",557,23123,89,"Nyomi Estrada",115
"92",79,31232,92,"Danielle Guzzardi",114
"93",715,42699,92,"Megan Kriechbaum",114
"94",150,35187,92,"Natalie Hitt",114
"95",1111,68083,95,"Sarah Salas",113
"96",2798,2249,95,"Skylar Arent",113
"97",259,47179,97,"Rylee Lutz",112
"98",764,58251,98,"Abby Orso",110
"99",161,26241,98,"Bayleigh Frye",110
"100",777,11440,98,"Katherine Canty",110
"101",760,83647,98,"Sarah Wicker",110
