"","team_id","player_id","rank","player","k_7"
"1",14927,39007,1,"Maya Johnson","12.4"
"2",28,9172,2,"Kenzie Brown","11.8"
"3",603,70551,3,"Ana Serafinko","10.6"
"4",386,61623,4,"Maddie Pleasants","10.3"
"5",674,36370,5,"Alyssa Houston","10.2"
"6",463,3158,6,"Jordyn Bahl"," 9.8"
"7",175,40631,7,"Izzy Kemp"," 9.6"
"8",694,61152,8,"Karlyn Pickens"," 9.6"
"9",700,11319,9,"NiJaree Canady"," 9.6"
"10",202,67764,10,"Maddi Rutan"," 9.4"
"11",180,40895,11,"Billie Kerwood"," 9.3"
"12",693,46259,12,"Taylor Long"," 9.0"
"13",529,30295,13,"Lyndsey Grein"," 9.0"
"14",756,63633,14,"Sophia Ramuno"," 9.0"
"15",661,56335,15,"Josie Newman"," 8.9"
"16",365,33514,16,"Jayden Heavener"," 8.8"
"17",603,25684,17,"Loreley Francia"," 8.7"
"18",742,44939,18,"Emma Lemley"," 8.7"
"19",1395,69870,19,"Shelby Schultz"," 8.7"
"20",110,77969,20,"Taylor Tinsley"," 8.7"
"21",222,71555,21,"Brooklyn Shroyer"," 8.6"
"22",464,30589,22,"Maddia Groff"," 8.5"
"23",693,29408,23,"Peja Goold"," 8.5"
"24",148,35922,24,"Melissa Holzopfel"," 8.5"
"25",587,32682,25,"Ella Harrison"," 8.5"
"26",433,30782,26,"Miali Guachino"," 8.5"
"27",650,86091,27,"McKenna Young"," 8.4"
"28",703,40161,28,"Teagan Kavan"," 8.3"
"29",110,77109,29,"Kaitlyn Terry"," 8.3"
"30",521,52473,30,"Ruby Meylan"," 8.2"
"31",178,83391,31,"Kristin White"," 8.2"
"32",31,34452,32,"Robyn Herron"," 8.0"
"33",2678,369,33,"Kayla Adams"," 8.0"
"34",62,40754,34,"Olivia Kennedy"," 8.0"
"35",748,86354,35,"Karson Zavala"," 7.9"
"36",30136,81841,36,"Avery Wapp"," 7.8"
"37",670,2935,37,"Maddy Azua"," 7.8"
"38",559,29573,38,"Julia Gossett"," 7.8"
"39",466,51255,39,"Hailey McLean"," 7.8"
"40",1395,6731,40,"Hannah Blincoe"," 7.7"
"41",430,12901,41,"Raelin Chaffin"," 7.7"
"42",255,81095,42,"Sophia Voyles"," 7.7"
"43",363,13071,43,"Maggie Chapin"," 7.7"
"44",756,64409,44,"Morgan Reimer"," 7.6"
"45",368,18543,45,"Olivia DeCitise"," 7.6"
"46",193,17107,46,"Cassidy Curd"," 7.5"
"47",1157,26075,47,"Emma Friedel"," 7.5"
"48",590,42489,48,"Sam Kowalski"," 7.5"
"49",229,16034,49,"Autumn Courtney"," 7.5"
"50",472,73727,50,"Desirae Spearman"," 7.4"
"51",2711,5462,51,"Allison Benning"," 7.4"
"52",62,65757,52,"Brianna Roberts"," 7.4"
"53",306,15521,53,"Brianna Copeland"," 7.4"
"54",249,72711,54,"Cece Smith"," 7.3"
"55",391,49603,55,"Kya Matter"," 7.3"
"56",220,82650,56,"Alyssa Weinberg"," 7.3"
"57",513,40084,57,"Micaela Kastor"," 7.2"
"58",257,3045,58,"Lilli Backes"," 7.2"
"59",528,36978,59,"Logan Hulon"," 7.2"
"60",659,56280,60,"McKenzie Newcomb"," 7.2"
"61",102,23210,61,"Caroline Evans"," 7.1"
"62",716,23476,62,"Alyssa Faircloth"," 7.1"
"63",2743,38038,63,"Larissa Jacquez"," 7.1"
"64",473,30896,64,"McKenna Guest"," 7.0"
"65",355,22944,65,"Elena Escobar"," 7.0"
"66",522,43661,66,"Sam Landry"," 7.0"
"67",794,22171,67,"Genesis Eggart"," 6.9"
"68",196,2108,68,"Taylor Apple"," 6.8"
"69",579,19450,69,"Madison DeVault"," 6.8"
"70",222,76074,70,"Julia Swan"," 6.8"
"71",68,64888,71,"Kasey Ricard"," 6.8"
"72",529,73316,72,"Elise Sokolsky"," 6.7"
"73",509,7896,73,"Lauren Boyd"," 6.7"
"74",769,39667,74,"Tessa Juett"," 6.7"
"75",772,73000,75,"Rylan Smith"," 6.7"
"76",697,40713,76,"Emiley Kennedy"," 6.6"
"77",1014,49544,77,"Mackenzie Mathis"," 6.6"
"78",576,30630,78,"Anna-Mari Groskritz"," 6.5"
"79",610,80219,79,"Odhi Vasquez"," 6.5"
"80",2915,30205,80,"Abby Greenwood"," 6.4"
"81",290,35866,81,"Julia Holt"," 6.4"
"82",554,85449,82,"Brielle Wright"," 6.4"
"83",414,64270,83,"Madilyn Reeves"," 6.4"
"84",110,24564,84,"Addisen Fisher"," 6.4"
"85",655,44042,85,"Macie LaRue"," 6.3"
"86",649,3391,86,"Tayler Baker"," 6.3"
"87",514,7174,87,"Kenna Bommarito"," 6.3"
"88",670,75541,88,"Emma Strood"," 6.3"
"89",305,30384,89,"Hailey Griffin"," 6.3"
"90",249,64130,90,"Anna Reed"," 6.2"
"91",366,25044,91,"Allie Floyd"," 6.2"
"92",646,32721,92,"Ryley Harrison"," 6.2"
"93",746,6107,93,"Eden Bigham"," 6.2"
"94",732,39437,94,"Shelbee Jones"," 6.2"
"95",418,19287,95,"Lauren Derkowski"," 6.2"
"96",80,30900,96,"Alexis Guevara"," 6.2"
"97",725,24759,97,"Katelyn Flanders"," 6.1"
"98",283,23518,98,"Emma Falen"," 6.1"
"99",61,46346,99,"Alyssa Lopez"," 6.1"
"100",380,65234,100,"Alysen Rieth"," 6.1"
