"","team_id","player_id","rank","player","opp_avg"
"1",533,27072,1,"Gisselle Garcia",0.122
"2",1376,66483,2,"Brinson Rogers",0.138
"3",10870,67440,3,"Madelayne Ruffner",0.152
"4",591,37658,4,"Macy Irelan",0.156
"5",30028,644,5,"Primrose Aholelei",0.158
"6",280,67685,6,"Joni Russell",0.165
"7",790,36481,7,"Izzy Howe",0.168
"8",30244,21518,8,"Keivana Durand",0.169
"9",9012,61153,8,"Kiki Pickens",0.169
"10",30093,12649,10,"Reese Cauley",0.171
"11",197,17824,10,"Sarah Davenport",0.171
"12",25,25048,12,"Cheyenne Floyd",0.178
"13",1013,49365,13,"Addison Mass",0.18
"14",30028,18056,14,"Kaylee Davis",0.184
"15",98,63157,14,"Marissa Quintero",0.184
"16",11403,21282,16,"Emma Duncan",0.185
"17",130,82647,17,"Brooke Weimer",0.186
"18",74,9931,17,"Kaite Burawski",0.186
"19",1448,3334,19,"Joie Baker",0.188
"20",41,43596,20,"Lexi Lander",0.189
"21",8366,9945,21,"Caitlyn Burch",0.19
"22",30028,6587,21,"Cera Blanchard",0.19
"23",1116,28732,23,"Brooklyn Gobble",0.192
"24",543,1050,24,"Delaney Alix",0.193
"25",24639,81568,24,"Gracelyn Wallace",0.193
"26",1085,81625,24,"Jenna Walling",0.193
"27",41,28592,27,"Grace Glanzer",0.194
"28",395,63432,28,"Chayse Ramey",0.195
"29",354,27218,28,"Delaney Garden",0.195
"30",1403,23076,28,"Ella Esterby",0.195
"31",1314,44194,31,"Ava Laurent",0.197
"32",309,21744,32,"Cheyenne Eads",0.198
"33",591,41187,33,"Aalana Kimble",0.199
"34",9013,63252,33,"Sydney Rader",0.199
"35",237,55591,33,"Tenison Myricks",0.199
"36",30128,21300,36,"Maddi Duncan",0.2
"37",30179,19757,37,"Jill Dickson",0.201
"38",1009,65475,37,"Terin Ritz",0.201
"39",30119,29886,39,"Emma Grau",0.202
"40",159,25777,39,"Julianna Franklin",0.202
"41",947,24429,41,"Alexis Findley",0.205
"42",767,7927,41,"Emilee Boyer",0.205
"43",720,66956,43,"Monica Rose",0.206
"44",1085,62124,44,"Alyssa Poston",0.208
"45",30002,70534,44,"Ashlan Sensing",0.208
"46",208,64711,44,"Brandilyn Reymer",0.208
"47",734,49701,44,"Claire Maulding",0.208
"48",689,50839,44,"Gwen McGinnis",0.208
"49",429,38440,44,"Madison Jenkins",0.208
"50",638,3513,50,"Alicia Ball",0.209
"51",65,73617,51,"Callie Sowers",0.211
"52",429,3184,51,"Camryn Bailey",0.211
"53",174,38305,51,"Sammie Jarvis",0.211
"54",98,78483,54,"Ashlee Toy",0.212
"55",696,762,55,"Arianna Alaniz",0.213
"56",30093,56365,55,"Chelisa Newsome",0.213
"57",30220,76343,55,"DJ Symons",0.213
"58",358,85509,55,"Madison Wright",0.213
"59",947,83317,59,"Aly White",0.215
"60",206,30954,59,"Miranda Guillen",0.215
"61",1448,42244,61,"Kaiana Kong",0.216
"62",246,2343,61,"Katie Armstrong",0.216
"63",1460,31029,61,"Kylee Gunkle",0.216
"64",1098,10004,61,"Kylie Burdick",0.216
"65",20794,62556,61,"Madison Prickett",0.216
"66",383,31659,66,"Sailor Hall",0.218
"67",436,7444,67,"Ashley Borowitz",0.219
"68",11403,51385,67,"Elyse McMullin",0.219
"69",1462,70094,67,"Hali Scott",0.219
"70",13028,54504,67,"Katie Morris",0.219
"71",8366,51220,67,"Morgan McLane",0.219
"72",1314,9074,72,"Aydenne Brown",0.22
"73",1433,7437,72,"Kennadi Borngrebe",0.22
"74",30127,7669,72,"Monica Bourque",0.22
"75",1448,41174,75,"Alli Kimball",0.221
"76",35,45801,75,"Delaney Lis",0.221
"77",413,66745,75,"Natalie Romero",0.221
"78",658,45299,78,"Ashley Lewis",0.222
"79",30263,84022,78,"Brianna Williams",0.222
"80",510,61802,78,"Brynn Polega",0.222
"81",358,18327,78,"Eleanor De Block",0.222
"82",643,37188,82,"Alexsa Hurd",0.225
"83",645,38822,82,"Charlie Johnson",0.225
"84",30138,80596,82,"Ellie Vetter",0.225
"85",1462,77384,82,"Jillian Thomas",0.225
"86",30058,30549,82,"Katelyn Grissom",0.225
"87",30134,60627,82,"Laci Peskey",0.225
"88",1346,6795,82,"Madeline Bloom",0.225
"89",262,37606,82,"Nevaeh Ingram",0.225
"90",130,9004,90,"Emily Brouse",0.226
"91",598,13981,90,"Macey Clark",0.226
"92",689,26678,90,"Mariah Galhouse",0.226
"93",30180,16944,93,"Harley Culie",0.228
"94",11276,61058,93,"Lakyn Phillips",0.228
"95",30119,37985,93,"Marlee Jacobs",0.228
"96",689,19363,96,"Kate DeSimone",0.229
"97",9680,54638,96,"Shelby Morse",0.229
"98",1015,19705,98,"Gabby Dickerson",0.23
"99",1176,59670,98,"Halle Grace Patton",0.23
"100",30180,68504,98,"Jade Sanders",0.23
"101",765,22119,98,"Makenzie Edwards",0.23
