"","team_id","player_id","rank","player","era"
"1",700,11319,1,"NiJaree Canady",0.871
"2",694,61152,2,"Karlyn Pickens",1.192
"3",28,9172,3,"Kenzie Brown",1.313
"4",14927,39007,4,"Maya Johnson",1.527
"5",2711,5462,5,"Allison Benning",1.594
"6",464,30589,6,"Maddia Groff",1.601
"7",386,55545,7,"Kiley Myers",1.626
"8",2743,38038,7,"Larissa Jacquez",1.626
"9",463,3158,9,"Jordyn Bahl",1.641
"10",29,75100,10,"Miranda Stoddard",1.667
"11",234,17689,11,"Ashtyn Danley",1.678
"12",693,29408,12,"Peja Goold",1.714
"13",180,40895,13,"Billie Kerwood",1.746
"14",128,80338,14,"Isabella Vega",1.763
"15",521,52473,15,"Ruby Meylan",1.852
"16",603,25684,16,"Loreley Francia",1.889
"17",115,30280,16,"Megan Gregory",1.889
"18",659,56280,18,"McKenzie Newcomb",1.892
"19",522,43661,19,"Sam Landry",1.936
"20",80,30900,20,"Alexis Guevara",1.962
"21",2915,2854,21,"Margaret Axelson",2.016
"22",229,16034,22,"Autumn Courtney",2.078
"23",253,38989,23,"Maddie Johnson",2.088
"24",68,64888,24,"Kasey Ricard",2.12
"25",651,68827,25,"Belle Sardja",2.132
"26",175,40631,26,"Izzy Kemp",2.141
"27",624,85996,27,"Abigail Young",2.151
"28",460,36669,28,"Makayla Huddleston",2.155
"29",316,81233,29,"Skylar Waggoner",2.168
"30",202,67764,30,"Maddi Rutan",2.183
"31",1068,50124,31,"McKenna McCard",2.188
"32",590,42489,32,"Sam Kowalski",2.197
"33",96,55988,33,"Serayah Neiss",2.237
"34",1104,4439,34,"Taryn Batterton",2.244
"35",249,64130,35,"Anna Reed",2.25
"36",529,30295,36,"Lyndsey Grein",2.264
"37",312,354,37,"Jalen Adams",2.266
"38",756,63633,38,"Sophia Ramuno",2.271
"39",792,62264,39,"Megan Powell",2.272
"40",61,46346,40,"Alyssa Lopez",2.273
"41",77,42365,41,"Kaysen Korth",2.275
"42",576,30630,42,"Anna-Mari Groskritz",2.276
"43",275,37160,43,"Nicolette Hunter",2.297
"44",2915,30205,44,"Abby Greenwood",2.335
"45",626,12774,45,"Cece Cellura",2.338
"46",236,4966,46,"Holly Beeman",2.347
"47",2678,369,47,"Kayla Adams",2.348
"48",509,7896,48,"Lauren Boyd",2.349
"49",529,73316,49,"Elise Sokolsky",2.355
"50",62,65757,50,"Brianna Roberts",2.365
"51",220,82650,51,"Alyssa Weinberg",2.367
"52",28755,73685,52,"Allison Sparkman",2.377
"53",562,36128,53,"Sydney Horan",2.378
"54",30136,81841,54,"Avery Wapp",2.386
"55",459,13176,55,"Jorde Chartrand",2.395
"56",110,77969,56,"Taylor Tinsley",2.398
"57",620,15305,57,"Ella Cook",2.405
"58",178,83391,58,"Kristin White",2.412
"59",406,22448,59,"Gabby Ellis",2.414
"60",703,40161,59,"Teagan Kavan",2.414
"61",10411,48190,61,"Sierra Maness",2.421
"62",655,44042,62,"Macie LaRue",2.424
"63",650,86091,63,"McKenna Young",2.425
"64",746,6107,64,"Eden Bigham",2.427
"65",563,64104,65,"Dakota Redmon",2.428
"66",14,62298,66,"Kate Powers",2.447
"67",72,40761,67,"Sydney Kennedy",2.469
"68",355,22944,68,"Elena Escobar",2.482
"69",29,56197,69,"Devyn Netz",2.493
"70",365,5817,70,"Sydney Berzon",2.504
"71",1395,69870,71,"Shelby Schultz",2.505
"72",725,24759,72,"Katelyn Flanders",2.515
"73",111,33685,73,"Maddie Heinlin",2.533
"74",1356,72076,74,"Nicola Simpson",2.539
"75",699,84476,75,"Kylie Wilson",2.55
"76",365,33514,76,"Jayden Heavener",2.557
"77",128,23997,77,"Kaitlyn Felton",2.562
"78",315,12132,78,"Kat Carter",2.577
"79",147,50483,79,"Brooke McCubbin",2.579
"80",149,61186,80,"Nicolette Picone",2.584
"81",110,77109,81,"Kaitlyn Terry",2.596
"82",650,22083,82,"Clara Edwards",2.6
"83",620,41670,83,"Ava Kleinfeldt",2.61
"84",51,81489,84,"Lillie Walker",2.613
"85",305,30384,85,"Hailey Griffin",2.616
"86",609,35262,85,"Taylor Hochman",2.616
"87",742,44939,87,"Emma Lemley",2.621
"88",110,24564,88,"Addisen Fisher",2.623
"89",504,84747,89,"Anna Wischnowski",2.644
"90",693,46259,90,"Taylor Long",2.655
"91",466,51255,91,"Hailey McLean",2.665
"92",1395,6731,91,"Hannah Blincoe",2.665
"93",670,2935,93,"Maddy Azua",2.668
"94",610,80219,94,"Odhi Vasquez",2.679
"95",248,43666,95,"Abbey Lane",2.682
"96",31,10218,96,"Payton Burnham",2.711
"97",386,61623,97,"Maddie Pleasants",2.715
"98",222,71555,98,"Brooklyn Shroyer",2.717
"99",587,32682,99,"Ella Harrison",2.722
"100",676,76958,100,"Alexis Telford",2.751
