"","team_id","player_id","rank","player","sb"
"1",1076,34498,1,"Bella Hess",46
"2",9680,57590,2,"Leah Oberkehr",44
"3",12830,38318,2,"Danielle Jason",44
"4",15646,17303,2,"Makenzie Cyzick",44
"5",208,19840,5,"Lex Difato",41
"6",995,81045,5,"Grace Vondracek",41
"7",1071,10148,7,"Taryn Burkhardt",40
"8",197,82679,8,"Abigail Weirich",39
"9",1460,74951,8,"Tristyn Stewart",39
"10",1057,46973,10,"Sophia Luetticke",36
"11",632,36692,11,"Ansley Hudson",35
"12",11740,30887,11,"Gianna Guerriero",35
"13",30262,85818,11,"Maddy Ybarra",35
"14",230,56637,14,"Ella Niles",34
"15",9012,19930,14,"Bailey Dillon",34
"16",1085,42275,16,"Emily Konz",33
"17",1314,2385,16,"Heather Arnett",33
"18",24639,59607,16,"Cassidy Patterson",33
"19",30093,4593,19,"Chloe Baynes",32
"20",30127,55290,19,"Erin Murphy",32
"21",985,83599,21,"Paige Whittington",31
"22",1085,83401,21,"Madalyn White",31
"23",1116,31757,23,"Macy Ham",29
"24",9012,37816,24,"Kylee Jacks",28
"25",9223,6464,24,"Emily Blackwell",28
"26",12830,72684,24,"Brooke Smith",28
"27",24639,21592,24,"Cassidy Duskin",28
"28",30013,47429,24,"Ana Macha",28
"29",70,21337,29,"Coreena Dunham",27
"30",638,43285,29,"Emily Lafferty",27
"31",8875,53303,29,"Mckenzie Misenhiemer",27
"32",30202,15322,29,"Kaley Cook",27
"33",10,72432,33,"Brittany Slaten",26
"34",280,68901,33,"Emma Sather",26
"35",1116,44671,33,"Kaya Lee",26
"36",8875,33807,33,"Kyra Helton",26
"37",12830,1382,33,"Ellie Alvarez",26
"38",30191,35118,33,"Rycca Hinton",26
"39",25,61681,39,"Erin Plunkett",25
"40",568,85812,39,"Ariana Ybarra",25
"41",1059,62774,39,"Emily Przybysz",25
"42",9013,34723,39,"Kalee Higdon",25
"43",92,548,43,"Alexis Aguado",24
"44",383,41200,43,"Carly Kimmes",24
"45",8875,53474,43,"Ava Mizell",24
"46",13,37242,46,"Madison Hurt",23
"47",36,10813,46,"Kaitlyn Cahill",23
"48",608,55868,46,"Briana Neal",23
"49",628,29102,46,"Marley Gonzales",23
"50",1023,23453,46,"Ariana Fair",23
"51",1334,19934,46,"Katie Dillon",23
"52",30013,69117,46,"Alexa Scalzo",23
"53",13,2900,53,"Keyatta Ayers",22
"54",143,79705,53,"Alexis Valencia",22
"55",208,14504,53,"Ella Coiner",22
"56",230,23609,53,"Chloe Fariello",22
"57",1071,60432,53,"Kinsey Perine",22
"58",1348,48416,53,"Elyse Marcano",22
"59",24639,49616,53,"Brianna Matthews",22
"60",155,78188,60,"Kellan Ton",21
"61",1076,59698,60,"Emma Paul",21
"62",339,33974,62,"Emily Henn",20
"63",354,27218,62,"Delaney Garden",20
"64",383,12152,62,"Marina Carter",20
"65",645,36371,62,"Amari Houston",20
"66",9081,53898,62,"Alexis Monty",20
"67",30050,4242,62,"Rosie Bartletti",20
"68",25,8625,68,"Paris Brienesse",19
"69",55,21474,68,"Shamaria Dupree",19
"70",197,45772,68,"Taylor Lipkins",19
"71",223,59814,68,"Cheyenne Payne",19
"72",357,66921,68,"Aliya Rose",19
"73",591,64374,68,"Ella Reifschneider",19
"74",720,49020,68,"Tamiya Martin",19
"75",1009,44954,68,"Rylee Lemos",19
"76",1097,910,68,"Malone Aldridge",19
"77",1328,26336,68,"Eva Fulk",19
"78",1460,30775,68,"Haley Grygo",19
"79",8875,38103,68,"Calliope James",19
"80",12810,77943,68,"Korynn Tindel",19
"81",30052,64018,68,"Sydnee Reaves",19
"82",30093,9853,68,"Lexie Bullock",19
"83",30191,12164,68,"Oscha Carter",19
"84",30202,30175,68,"Sammie Greene",19
"85",197,42676,85,"Tatum Kresley",18
"86",241,1631,85,"Andie Anderson",18
"87",422,84175,85,"Mikayla Williams",18
"88",568,83637,85,"Olivia Wick",18
"89",568,12874,85,"Mya Chacon",18
"90",643,28909,85,"Jessica Goldhart",18
"91",1240,74543,85,"Avery Steffen",18
"92",1348,14505,85,"Adriana Coira",18
"93",2697,23804,85,"Jayda Favela",18
"94",9081,57048,85,"Rachel Novak",18
"95",20794,34659,85,"Aiyana Hicks",18
"96",36,43232,96,"Kaylee Lacomb",17
"97",246,72585,96,"Emma Smerick",17
"98",423,43760,96,"Jocelyn Langer",17
"99",507,24373,96,"Lillie Filger",17
"100",591,62903,96,"Mya Purdy",17
"101",591,54631,96,"Jenna Morse",17
"102",593,76626,96,"Brooke Tardugno",17
"103",593,2495,96,"Audrey Arsenault",17
"104",608,22793,96,"Hope Epps",17
"105",643,9064,96,"Arielle Brown",17
"106",645,56282,96,"Sophia Newcomb",17
"107",728,70778,96,"Serah Shafer",17
"108",1079,8408,96,"Annika Bredel",17
"109",1402,38755,96,"Adi Johnson",17
"110",13302,33076,96,"Abby Hatley",17
"111",24639,44363,96,"Maliyah Lawson",17
"112",30244,27255,96,"Kylah Gardner",17
"113",30262,44770,96,"Madisyn Leffle",17
