"","team_id","player_id","rank","player","so"
"1",197,17824,1,"Sarah Davenport",411
"2",533,27072,2,"Gisselle Garcia",400
"3",10870,67440,3,"Madelayne Ruffner",316
"4",1376,66483,4,"Brinson Rogers",292
"5",309,21744,5,"Cheyenne Eads",255
"6",643,37188,6,"Alexsa Hurd",251
"7",280,67685,7,"Joni Russell",249
"8",354,27218,8,"Delaney Garden",244
"9",30050,4242,9,"Rosie Bartletti",237
"10",30138,36647,10,"Sami Huck",235
"11",1013,49365,11,"Addison Mass",233
"12",41,28592,12,"Grace Glanzer",229
"13",767,7927,13,"Emilee Boyer",226
"14",30134,60627,14,"Laci Peskey",212
"15",30244,21518,15,"Keivana Durand",210
"16",638,3513,16,"Alicia Ball",207
"17",790,36481,16,"Izzy Howe",207
"18",591,37658,18,"Macy Irelan",202
"19",130,82647,19,"Brooke Weimer",199
"20",208,64711,20,"Brandilyn Reymer",195
"21",8366,9945,21,"Caitlyn Burch",191
"22",74,9931,22,"Kaite Burawski",183
"23",246,2343,23,"Katie Armstrong",182
"24",1170,84494,23,"Madison Wilson",182
"25",30179,19757,25,"Jill Dickson",178
"26",1085,62124,26,"Alyssa Poston",176
"27",25,25048,27,"Cheyenne Floyd",175
"28",9013,63252,27,"Sydney Rader",175
"29",996,64207,29,"Stormee Reed",174
"30",339,29927,30,"Haley Gravish",172
"31",1116,28732,31,"Brooklyn Gobble",169
"32",11276,61058,32,"Lakyn Phillips",168
"33",1314,44194,33,"Ava Laurent",165
"34",9012,61153,33,"Kiki Pickens",165
"35",1433,7437,35,"Kennadi Borngrebe",164
"36",696,762,36,"Arianna Alaniz",163
"37",591,41187,37,"Aalana Kimble",162
"38",30128,21300,38,"Maddi Duncan",161
"39",734,49701,39,"Claire Maulding",160
"40",30179,1674,40,"Grace Anderson",158
"41",24639,81568,41,"Gracelyn Wallace",157
"42",10,8023,41,"Katie Bracken",157
"43",20794,62556,43,"Madison Prickett",156
"44",1009,65475,44,"Terin Ritz",155
"45",13028,54504,45,"Katie Morris",154
"46",947,24429,46,"Alexis Findley",153
"47",354,85053,47,"Allie Wondrasek",148
"48",11416,26771,47,"Jessalyn Gallegos",148
"49",30028,644,47,"Primrose Aholelei",148
"50",1238,45984,47,"Taylor Lloyd",148
"51",1328,36794,51,"Avery Huffman",147
"52",8956,4559,51,"Emily Baxter",147
"53",1176,59670,51,"Halle Grace Patton",147
"54",30202,70789,54,"Jaycee Shaffer",141
"55",30052,62105,55,"Chloe Poss",140
"56",56,61470,55,"Riley Piromalli",140
"57",54,38690,57,"Kennedy Joachim",139
"58",30137,66954,57,"Mia Rose",139
"59",468,25976,59,"Amelia Freitas",137
"60",543,1050,60,"Delaney Alix",135
"61",30028,6587,61,"Cera Blanchard",134
"62",9223,63788,61,"Kylie Rast",134
"63",435,52966,63,"Mia Miller",132
"64",9011,22173,64,"Savanah Egger",131
"65",1403,23076,65,"Ella Esterby",130
"66",9630,75106,65,"Kendall Stoffel",130
"67",41,43596,65,"Lexi Lander",130
"68",65,73617,68,"Callie Sowers",129
"69",30093,12649,68,"Reese Cauley",129
"70",1460,71055,70,"Delani Sheehan",128
"71",1085,81625,70,"Jenna Walling",128
"72",8935,45696,70,"Riley Lingerfelt",128
"73",30152,85389,73,"Janie Worthington",127
"74",9011,69531,73,"Morgan Schmidt",127
"75",1266,67803,75,"Abby Rux",126
"76",767,81061,75,"Heidi Vortherms",126
"77",262,20598,75,"Karli Dorr",126
"78",1314,9074,78,"Aydenne Brown",125
"79",30198,72525,78,"Jayline Sloss",125
"80",598,13981,78,"Macey Clark",125
"81",159,25777,81,"Julianna Franklin",124
"82",1348,13859,81,"Sarah Clancy",124
"83",65,85723,81,"Sarah Yamrick",124
"84",1096,10701,81,"Tiffany Caban",124
"85",130,9004,85,"Emily Brouse",123
"86",1097,73733,85,"Graceanne Spears",123
"87",12830,208,85,"Megan Ackerman",123
"88",2814,81510,85,"Sadie Walker",123
"89",427,47114,89,"Allison Luoma",122
"90",1059,59459,89,"Sarah Parzych",122
"91",395,63432,91,"Chayse Ramey",121
"92",30220,76343,91,"DJ Symons",121
"93",30180,68504,91,"Jade Sanders",121
"94",30180,16944,94,"Harley Culie",120
"95",2683,32867,94,"Lillian Hartsell",120
"96",206,30954,94,"Miranda Guillen",120
"97",427,83988,97,"Allyssa Williams",119
"98",30002,70534,97,"Ashlan Sensing",119
"99",358,85509,97,"Madison Wright",119
"100",246,44965,97,"Maggie Lenda",119
"101",1000,66551,97,"Syerra Rogers",119
