"","team_id","player_id","rank","player","h"
"1",121,64612,1,"Clare Rettler",83
"2",396,84019,2,"Brecca Williams",71
"3",139,72463,3,"Candace Slaw",69
"4",1179,70275,3,"Claire Seats",69
"5",1400,40183,5,"Annie Kay",68
"6",69,23335,6,"Anika Ewert",67
"7",258,5601,6,"Audrey Bergen",67
"8",730,48065,8,"Samantha Mallen",66
"9",793,44109,8,"Paige Lathrop",66
"10",30084,71122,10,"Molly Shelley",65
"11",217,13677,11,"Ashley Chu",64
"12",779,86616,11,"Juliette Zito",64
"13",1179,56022,11,"Brynn Nelson",64
"14",9684,27098,11,"Josilynn Garcia",64
"15",46,60642,15,"Sam Peterkoski",63
"16",397,59136,15,"Tori Para",63
"17",745,79024,15,"Morgan Tucker",63
"18",809,43837,15,"Emma Lanpher",63
"19",44,8121,19,"Carson Bradsher",62
"20",263,63890,19,"Ivy Ray",62
"21",30031,27719,19,"Mikayla Gee",62
"22",565,43852,22,"Amanda Lanyon",61
"23",1094,78153,22,"Sharon Tomei",61
"24",424,15025,24,"Charley Condill",60
"25",484,72462,24,"Ava Slavinsky",60
"26",622,38023,24,"Carrie Jacoby",60
"27",443,71797,27,"Marcie Silberman",59
"28",717,60612,27,"Kaitlyn Perucci",59
"29",793,75597,27,"Kenna Strunsee",59
"30",411,7294,30,"Allie Book",58
"31",420,12032,30,"Kristyn Carroll",58
"32",641,74517,30,"Ashlyn Steen",58
"33",715,44633,30,"Carsyn Lee",58
"34",777,84890,30,"Hannah Wodecki",58
"35",1062,54168,30,"Izabella Morales",58
"36",22626,47318,30,"Mady Lyons",58
"37",238,29873,37,"Brooke Grassia",57
"38",351,30733,37,"Holly Grube",57
"39",809,43880,37,"Emma Lapoint",57
"40",1130,78596,37,"Miranda Treadway",57
"41",1179,2802,37,"Ashlyn Aven",57
"42",1179,67915,37,"Kaili Saathoff",57
"43",2798,11529,37,"Karla Carangelo",57
"44",30031,37770,37,"Jadyn Iverson",57
"45",300,42946,45,"Jen Kuhn",56
"46",394,38932,45,"Kaylynn Johnson",56
"47",443,81720,45,"Holly Walter",56
"48",542,74918,45,"Landry Stewart",56
"49",612,74550,45,"Mikayla Steffes",56
"50",641,33635,45,"Megan Heidelbauer",56
"51",777,36326,45,"Sarah Hough",56
"52",789,24849,45,"Sydney Fleming",56
"53",1332,68785,45,"Liliana Santoyo",56
"54",18,64494,54,"Jessica Remm",55
"55",296,9446,54,"Morgan Bruno",55
"56",321,9518,54,"Kendal Bryant",55
"57",461,962,54,"Kaijah Alexander",55
"58",622,75079,54,"Ellen Stockman",55
"59",804,5445,54,"Peyton Bennett",55
"60",1062,47597,54,"Tristen Maddox",55
"61",1179,68041,54,"Meara Sain",55
"62",20220,56050,54,"Jayda Nelson",55
"63",45,58878,63,"Sophia Pak",54
"64",321,26755,63,"Maleea Gallaspy",54
"65",399,40838,63,"Reagan Kerecz",54
"66",569,10094,63,"Bianca Burke",54
"67",605,77996,63,"Sadie Tirrell",54
"68",2798,70200,63,"Mikaela Scwhippert",54
"69",30084,32764,63,"Julia Hart",54
"70",45,54103,70,"Sara Moore",53
"71",281,39939,70,"Darian Kanno",53
"72",303,57810,70,"Jess Oldham",53
"73",443,22514,70,"Ajala Elmore",53
"74",461,67751,70,"Morgan Russo",53
"75",484,71821,70,"Allie Silliman",53
"76",673,27794,70,"Callie Gendron",53
"77",717,38642,70,"Bela Jimenez",53
"78",745,11222,70,"Laci Campbell",53
"79",779,53617,70,"Ella Molinari",53
"80",1124,84951,70,"Betty Wolfe",53
"81",1179,45427,70,"Jacey Leyvas",53
"82",1400,13907,70,"Caelee Clark",53
"83",22626,14133,70,"Mackenzie Clee",53
"84",121,33909,84,"Gwen Hendrick",52
"85",265,53874,84,"Evelyn Montone",52
"86",326,24573,84,"Brenna Fisher",52
"87",462,67141,84,"Lyndsey Roth",52
"88",679,53447,84,"Allison Mitloff",52
"89",733,5101,84,"Brooke Beleza",52
"90",798,26993,84,"Abby Garceau",52
"91",809,40277,84,"Morgan Keefe",52
"92",1066,33531,84,"Olivia Hebert",52
"93",30084,65701,84,"Justine Robbins",52
"94",19,19509,94,"Olivia Devries",51
"95",168,85470,94,"Halle Wright",51
"96",190,47749,94,"Olivia Magliacano",51
"97",344,53323,94,"Kaia Mismash",51
"98",398,5352,94,"Delaney Benevides",51
"99",524,64383,94,"Alaina Reilly",51
"100",567,52301,94,"Paige Messenlehner",51
"101",686,4053,94,"Iris Barone",51
"102",722,69583,94,"Abriana Schmutz",51
"103",730,11917,94,"Kayla Carr",51
"104",795,36415,94,"Brooke Howard",51
"105",798,63841,94,"Morgan Rau",51
"106",809,429,94,"Amanda Adamuska",51
"107",1036,6823,94,"Megan Bloyer",51
"108",1179,34500,94,"Cydney Hess",51
"109",1297,73078,94,"Zoe Smithson",51
"110",11036,79302,94,"Annalise Tyler",51
"111",30035,66781,94,"Emmy Romportl",51
"112",30085,14156,94,"Phoebe Clemens",51
