"","team_id","player_id","rank","player","xbh"
"1",1179,70275,1,"Claire Seats",41
"2",1062,47597,2,"Tristen Maddox",39
"3",1130,35778,3,"Jordan Holman",32
"4",789,24849,4,"Sydney Fleming",31
"5",18,64494,5,"Jessica Remm",29
"6",397,59136,6,"Tori Para",28
"7",1036,62317,6,"Jess Pozezinski",28
"8",1094,78153,6,"Sharon Tomei",28
"9",622,75080,9,"Emily Stockman",27
"10",641,33635,9,"Megan Heidelbauer",27
"11",793,48682,9,"Molly Marquardt",27
"12",1066,33531,9,"Olivia Hebert",27
"13",1179,2802,9,"Ashlyn Aven",27
"14",22626,47318,9,"Mady Lyons",27
"15",30037,34848,9,"Debbie Hill",27
"16",30084,71122,9,"Molly Shelley",27
"17",182,10905,17,"Annabelle Calderon",26
"18",1130,78596,17,"Miranda Treadway",26
"19",394,38932,19,"Kaylynn Johnson",25
"20",461,67751,19,"Morgan Russo",25
"21",581,44407,19,"Riley Laygo",25
"22",1297,73078,19,"Zoe Smithson",25
"23",9684,27098,19,"Josilynn Garcia",25
"24",30042,83534,19,"Brooke Whitmarsh",25
"25",139,30037,25,"Brooke Greaver",24
"26",281,39939,25,"Darian Kanno",24
"27",461,962,25,"Kaijah Alexander",24
"28",622,38023,25,"Carrie Jacoby",24
"29",30037,48473,25,"Tyra Marcum",24
"30",30084,65701,25,"Justine Robbins",24
"31",121,33909,31,"Gwen Hendrick",23
"32",179,8512,31,"Angelina Bresnen",23
"33",278,74213,31,"Gabbie Stallbaum",23
"34",411,21684,31,"Hannah Dyer",23
"35",484,29634,31,"Erin Gour",23
"36",801,2731,31,"Kelly Aultman",23
"37",808,44126,31,"Lucy Latour",23
"38",30084,32764,31,"Julia Hart",23
"39",4,45217,39,"Maggie Leveille",22
"40",139,72463,39,"Candace Slaw",22
"41",409,74265,39,"Ashbee Standridge",22
"42",412,6596,39,"Rachel Blanchard",22
"43",443,71797,39,"Marcie Silberman",22
"44",484,71821,39,"Allie Silliman",22
"45",567,37894,39,"Leila Jackson",22
"46",612,74550,39,"Mikayla Steffes",22
"47",717,60612,39,"Kaitlyn Perucci",22
"48",745,79024,39,"Morgan Tucker",22
"49",779,86616,39,"Juliette Zito",22
"50",801,42678,39,"Caitlyn Kressel",22
"51",1036,6823,39,"Megan Bloyer",22
"52",1036,25960,39,"Jasmine Freeze",22
"53",19,19509,53,"Olivia Devries",21
"54",146,24692,53,"Devin Fitzpatrick",21
"55",272,70221,53,"Alexis Sealey",21
"56",303,57810,53,"Jess Oldham",21
"57",707,33633,53,"Kylie Heid",21
"58",717,57848,53,"Heaven Oliva",21
"59",800,19837,53,"Melissa Dietz",21
"60",804,5445,53,"Peyton Bennett",21
"61",1179,34500,53,"Cydney Hess",21
"62",1179,45427,53,"Jacey Leyvas",21
"63",30031,37770,53,"Jadyn Iverson",21
"64",30197,39279,53,"Ellie Jones",21
"65",18,83545,65,"Molly Whitmyer",20
"66",190,47749,65,"Olivia Magliacano",20
"67",296,3948,65,"Haley Barnes",20
"68",300,40988,65,"Ava Khoury",20
"69",300,42946,65,"Jen Kuhn",20
"70",411,7294,65,"Allie Book",20
"71",452,10816,65,"Kendyll Cahill",20
"72",580,15338,65,"Maddy Cook",20
"73",605,77996,65,"Sadie Tirrell",20
"74",673,27794,65,"Callie Gendron",20
"75",938,33096,65,"Brooke Hauck",20
"76",21830,46737,65,"Jasmine Lowery",20
"77",24400,41477,65,"Kylie Kirk",20
"78",182,135,78,"Jacqui Abogado",19
"79",272,85003,78,"Olivia Wolk",19
"80",326,56315,78,"Emma Newlove",19
"81",344,19083,78,"Cadence Dempsey",19
"82",396,84019,78,"Brecca Williams",19
"83",411,69428,78,"Kandice Schlabach",19
"84",424,22714,78,"Anna Enlow",19
"85",461,24206,78,"Sarah Ferruzza",19
"86",462,67141,78,"Lyndsey Roth",19
"87",524,64383,78,"Alaina Reilly",19
"88",549,81152,78,"Devin Waddell",19
"89",583,74408,78,"Shannon Starratt",19
"90",601,73921,78,"Mari Spitz",19
"91",605,25159,78,"Sylvia Foley",19
"92",612,5588,78,"Peyton Berg",19
"93",707,34197,78,"Mackenzie Herman",19
"94",715,44633,78,"Carsyn Lee",19
"95",777,36326,78,"Sarah Hough",19
"96",798,63841,78,"Morgan Rau",19
"97",802,65794,78,"Kaitlyn Roberts",19
"98",807,3853,78,"Cate Barkdoll",19
"99",809,27511,78,"Isabella Gasbarro",19
"100",1094,32586,78,"Kiley Harris",19
"101",1179,68041,78,"Meara Sain",19
"102",2798,11529,78,"Karla Carangelo",19
"103",22235,28306,78,"Samantha Gildersleeve",19
"104",30037,66082,78,"Macy Rocha",19
"105",30038,20824,78,"Emily Doyle",19
"106",30085,14156,78,"Phoebe Clemens",19
