"","team_id","player_id","rank","player","h"
"1",1085,83401,1,"Madalyn White",84
"2",197,42676,2,"Tatum Kresley",81
"3",9223,6464,3,"Emily Blackwell",79
"4",12830,72684,3,"Brooke Smith",79
"5",12830,38318,3,"Danielle Jason",79
"6",1448,1859,6,"Maleah Andrews",78
"7",354,27218,7,"Delaney Garden",77
"8",1314,2385,7,"Heather Arnett",77
"9",197,82679,9,"Abigail Weirich",75
"10",638,48853,10,"Caitlyn Martell",74
"11",1009,44954,10,"Rylee Lemos",74
"12",1403,52086,10,"Reagan Mengerink",74
"13",30220,37466,10,"Jackie Ibarra",74
"14",1403,52885,14,"Jessica Miller",72
"15",11740,30887,14,"Gianna Guerriero",72
"16",12830,1382,16,"Ellie Alvarez",70
"17",30052,63903,16,"Natalie Ray",70
"18",1085,75477,18,"Paige Strickland",69
"19",1170,82036,18,"Lani Warren",69
"20",24639,21592,18,"Cassidy Duskin",69
"21",309,84301,21,"Brooklyn Willis",68
"22",1085,42275,21,"Emily Konz",68
"23",1170,62591,21,"Madison Primm",68
"24",10870,54047,21,"Lauren Moore",68
"25",11416,2468,21,"Myah Arrieta",68
"26",30052,64018,21,"Sydnee Reaves",68
"27",995,76730,27,"Ashleigh Tavaska",67
"28",208,76796,28,"Hannah Taylor",66
"29",1462,35248,28,"Kaylee Hobgood",66
"30",49,43790,30,"Sarah Langlie",65
"31",197,45772,30,"Taylor Lipkins",65
"32",533,38451,30,"Riley Jenkins",65
"33",598,35916,30,"Reese Holzhueter",65
"34",689,41056,30,"Lilly Kiester",65
"35",790,40458,30,"Sam Keller",65
"36",1176,7022,30,"Hanna Bogoski",65
"37",1448,61510,30,"Kanilehua Pitoy",65
"38",30092,74942,30,"Sydney Stewart",65
"39",39,65751,39,"Bailee Roberts",64
"40",65,56132,39,"Mia Nemeth",64
"41",1116,44671,39,"Kaya Lee",64
"42",13028,18033,39,"Jenna Davis",64
"43",30138,32593,39,"Lauren Harris",64
"44",93,78398,44,"Tereise Tosi",63
"45",339,33974,44,"Emily Henn",63
"46",638,67943,44,"Sarah Sabocsik",63
"47",767,29823,44,"Lauren Granger",63
"48",30028,42763,44,"Bailey Krolczyk",63
"49",30262,85818,44,"Maddy Ybarra",63
"50",995,81045,50,"Grace Vondracek",62
"51",1000,3226,50,"Macauley Bailey",62
"52",1009,65475,50,"Terin Ritz",62
"53",1170,41062,50,"Avery Kiger",62
"54",1448,63806,50,"Hailey Rath",62
"55",30052,41970,50,"Carleigh Knowles",62
"56",30180,66470,50,"Abbey Rogers",62
"57",65,85723,57,"Sarah Yamrick",61
"58",208,19840,57,"Lex Difato",61
"59",437,54837,57,"Natalie Moussa",61
"60",507,24373,57,"Lillie Filger",61
"61",608,55868,57,"Briana Neal",61
"62",608,3748,57,"Alexis Barber",61
"63",1460,74951,57,"Tristyn Stewart",61
"64",1462,74803,57,"Hannah Stevens",61
"65",8736,42579,57,"Riley Kramolisch",61
"66",30013,47429,57,"Ana Macha",61
"67",30198,20507,57,"Paige Donnelly",61
"68",65,16969,68,"Isabella Culp",60
"69",155,2146,68,"Kendall Aragon",60
"70",533,61992,68,"Willa Poplawski",60
"71",584,60273,68,"Brianna Perantoni",60
"72",628,29102,68,"Marley Gonzales",60
"73",767,7927,68,"Emilee Boyer",60
"74",1071,81289,68,"Sydney Wagner",60
"75",1096,10935,68,"Kam Caldwell",60
"76",10870,12964,68,"Madelyn Chambers",60
"77",30152,23226,68,"Hailey Evans",60
"78",30199,66170,68,"Kayla Rodgers",60
"79",25,2121,79,"Laylonna Applin",59
"80",1000,21680,79,"Hayden Dye",59
"81",1072,10315,79,"Gabby Burroughs",59
"82",9754,64067,79,"Halley Redd",59
"83",24639,46148,79,"Brenna Lokeinsky",59
"84",30052,53921,79,"Rylie Moody",59
"85",30198,82349,79,"Madison Waymire",59
"86",30220,55662,79,"Kendall Nakano",59
"87",30262,28319,79,"Sarah Giles",59
"88",429,28340,88,"Blakely Gill",58
"89",429,68300,88,"Shelby Samples",58
"90",591,41187,88,"Aalana Kimble",58
"91",790,24552,88,"Indigo Fish",58
"92",1057,46973,88,"Sophia Luetticke",58
"93",1257,74348,88,"Maddy Staples",58
"94",9012,19930,88,"Bailey Dillon",58
"95",9223,30101,88,"Karley Green",58
"96",30177,7894,88,"Kristen Boyd",58
"97",30177,55523,88,"Baylea Myers",58
"98",197,65184,98,"Delaney Ridgell",57
"99",206,46871,98,"Aylene Lucero",57
"100",309,15443,98,"Cara Cooper",57
"101",507,46642,98,"Omara Love",57
"102",1170,63226,98,"Katelyn Rackard",57
"103",1176,30397,98,"Kristin Griffin",57
"104",1403,32439,98,"Aubrie Harper",57
"105",1448,1827,98,"Emma Andrewjeski",57
"106",11403,49263,98,"Peyton Marvel",57
"107",11403,84191,98,"Rachel Williams",57
"108",30177,45234,98,"Kendra Levesque",57
"109",30179,85693,98,"Marti Yaerger",57
"110",30262,44770,98,"Madisyn Leffle",57
