"","team_id","player_id","rank","player","era"
"1",182,71878,1,"Sydney Silverstein",0.796
"2",30037,52553,2,"Alexis Michon",0.798
"3",259,47179,3,"Rylee Lutz",0.839
"4",259,50530,4,"Emily McCutcheon",0.904
"5",443,19402,5,"Sarah DeStefano",1.032
"6",789,45068,6,"Sadie Leonard",1.055
"7",686,28887,7,"Lilly Goldberg",1.115
"8",622,491,8,"Sydney Adolfson",1.124
"9",565,22449,9,"Gracie Ellis",1.134
"10",258,25371,10,"Paige Forry",1.28
"11",161,26241,11,"Bayleigh Frye",1.311
"12",30036,42332,12,"Jessica Koptcho",1.338
"13",139,1022,13,"Kate Alger",1.362
"14",313,15691,14,"Anna Cornell",1.364
"15",281,39939,15,"Darian Kanno",1.368
"16",75,12655,16,"Mackenzie Cauthorn",1.374
"17",760,83647,17,"Sarah Wicker",1.407
"18",1400,83319,18,"Amanda White",1.425
"19",195,15377,19,"Morgan Cooksey",1.432
"20",745,33466,20,"Hannah Hearl",1.436
"21",134,48024,20,"Rose Malen",1.436
"22",681,78518,22,"Nerina Tramp",1.453
"23",374,20575,23,"Kailey Dorcsis",1.474
"24",30044,8671,23,"Paige Brightwell",1.474
"25",802,32936,25,"Morgan Harwood",1.483
"26",1133,39084,26,"Sky Johnson",1.499
"27",374,13157,27,"Emily Charlton",1.507
"28",484,37550,28,"Chelsea Indyk",1.534
"29",1133,43704,29,"Ana Lang",1.545
"30",764,44750,30,"Jacelyn Lees",1.609
"31",19,5086,31,"Aleya Belardinelli",1.67
"32",45,57499,32,"Moira O'Reilly",1.672
"33",755,10023,33,"Jamie Burgasser",1.673
"34",1062,35634,34,"Avery Holland",1.684
"35",1130,65742,35,"Allie Roberts",1.691
"36",1451,61446,36,"Cheyenne Piper",1.722
"37",30190,82408,37,"MacKenzie Weaver",1.73
"38",1111,5685,38,"Melissa Bernal",1.734
"39",139,48930,39,"Jamie Martin",1.75
"40",382,54815,40,"Emily Mottoshiski",1.751
"41",30190,77823,41,"Mackenzi Tice",1.754
"42",411,13455,42,"Maggie Chinnadurai",1.761
"43",779,18351,43,"Sofia De La Rosa",1.795
"44",777,11440,44,"Katherine Canty",1.798
"45",8968,46223,45,"Jania Long",1.816
"46",564,20033,46,"Marissa DiPaolo",1.817
"47",793,69847,47,"Jacie Schultz",1.829
"48",50,63694,48,"Delaney Rankin",1.855
"49",779,6629,49,"Peyton Blankenheim-Brown",1.871
"50",764,58251,50,"Abby Orso",1.881
"51",45,83462,50,"Cameron Whiteford",1.881
"52",297,14271,50,"Jordan Closs",1.881
"53",452,10816,53,"Kendyll Cahill",1.882
"54",170,66507,54,"Jillian Rogers",1.888
"55",612,74550,55,"Mikayla Steffes",1.896
"56",785,18061,56,"Kenna Davis",1.897
"57",578,50467,57,"Maggie McCray",1.924
"58",1332,85198,58,"Emma Woodhouse",1.928
"59",745,6011,59,"Lauren Bible",1.937
"60",221,72135,60,"Erin Sinatra",1.948
"61",114,37050,61,"Brooke Hunderman",1.956
"62",142,351,62,"Hannah Adams",1.971
"63",685,39231,63,"Brianna Jones",1.983
"64",296,39009,64,"McKenzie Johnson",1.984
"65",271,53765,65,"Gabby Montanez",2.005
"66",612,27597,66,"Kenzie Gatz",2.019
"67",286,40882,67,"Gianna Kerschbaum",2.036
"68",722,81437,68,"Dana Walker",2.04
"69",146,24692,68,"Devin Fitzpatrick",2.04
"70",1434,84539,70,"Sydney Wilson",2.075
"71",524,63314,71,"Hailey Ragozine",2.081
"72",372,22689,72,"Olivia Engler",2.085
"73",581,8800,73,"Molly Broccolo",2.087
"74",124,2180,74,"Aubrynn Arcement",2.088
"75",300,12829,75,"Gianna Certa",2.102
"76",85,60915,76,"Izzy Pezdek",2.108
"77",398,43795,77,"Caroline Langmeyer",2.112
"78",424,9442,78,"Kelsey Bruno",2.115
"79",542,9839,79,"Emma Bullin",2.117
"80",30031,75577,80,"Ireland Strubbe",2.121
"81",583,27962,81,"Raegen Germano",2.123
"82",30197,26410,82,"Macy Funderburk",2.125
"83",195,65134,83,"Tatum Rickert",2.177
"84",462,81971,84,"Elise Warneke",2.187
"85",615,65356,85,"Roxanne Ring",2.188
"86",567,26908,86,"Katlyn Gandara",2.206
"87",1203,83621,87,"Eileigh Whyte",2.216
"88",137,33602,88,"Paige Heffke",2.222
"89",217,21159,89,"Mackenzie Duford",2.233
"90",775,39922,90,"Riley Kane",2.235
"91",712,41851,91,"Maya Knasiak",2.245
"92",549,81152,92,"Devin Waddell",2.255
"93",707,43615,93,"Becca Landis",2.257
"94",583,62975,94,"Keira Quadros",2.258
"95",373,22278,95,"Avery Eiswerth",2.26
"96",686,4167,95,"Lane Barron",2.26
"97",114,46920,97,"Emma Ludema",2.292
"98",524,63577,98,"Layla Ramos",2.305
"99",401,13345,99,"Jacqueline Cherry",2.32
"100",42,70548,100,"Katelyn Serafin",2.338
