"","team_id","player_id","rank","player","xbh"
"1",1009,65475,1,"Terin Ritz",36
"2",995,76730,2,"Ashleigh Tavaska",33
"3",1085,75477,2,"Paige Strickland",33
"4",1403,52885,2,"Jessica Miller",33
"5",1462,70094,2,"Hali Scott",33
"6",30052,41970,2,"Carleigh Knowles",33
"7",30052,64018,2,"Sydnee Reaves",33
"8",1009,44954,8,"Rylee Lemos",32
"9",1462,74803,8,"Hannah Stevens",32
"10",41,10834,10,"Andrea Cain",31
"11",767,29823,10,"Lauren Granger",31
"12",799,39016,12,"Mia Johnson",30
"13",1170,41062,12,"Avery Kiger",30
"14",1462,8958,12,"Savanna Brooks",30
"15",10870,54047,12,"Lauren Moore",30
"16",30052,63903,12,"Natalie Ray",30
"17",30177,45234,12,"Kendra Levesque",30
"18",11416,2468,18,"Myah Arrieta",29
"19",30092,74942,18,"Sydney Stewart",29
"20",30262,28319,18,"Sarah Giles",29
"21",790,40458,21,"Sam Keller",28
"22",1170,62591,21,"Madison Primm",28
"23",30028,11291,21,"Miia Campos",28
"24",25,2121,24,"Laylonna Applin",27
"25",413,5586,24,"Miki Berg",27
"26",1000,3226,24,"Macauley Bailey",27
"27",9081,60104,24,"Sydney Pelzer",27
"28",30138,73942,24,"Morgan Spodarek",27
"29",30177,7894,24,"Kristen Boyd",27
"30",30220,55662,24,"Kendall Nakano",27
"31",155,70489,31,"Lexie Semeyn",26
"32",155,13723,31,"Cassidy Chvatal",26
"33",499,85102,31,"Emily Wood",26
"34",510,26667,31,"Delanie Gale",26
"35",1170,82036,31,"Lani Warren",26
"36",30028,4016,31,"Taryn Barney",26
"37",30052,53921,31,"Rylie Moody",26
"38",30134,59770,31,"Ashlynn Pauwels",26
"39",30191,35118,31,"Rycca Hinton",26
"40",41,16922,40,"Desi Cuevas",25
"41",65,82937,40,"Allison Wenrich",25
"42",93,78398,40,"Tereise Tosi",25
"43",130,77654,40,"Taylor Thompson",25
"44",197,82679,40,"Abigail Weirich",25
"45",413,51658,40,"Jenna Medhus",25
"46",757,25338,40,"Logan Forman",25
"47",767,7927,40,"Emilee Boyer",25
"48",1096,10935,40,"Kam Caldwell",25
"49",1097,66481,40,"Ashlyn Rogers",25
"50",8366,7040,40,"Bryn Bohmann",25
"51",30262,85818,40,"Maddy Ybarra",25
"52",65,45858,52,"Emma Little",24
"53",437,54837,52,"Natalie Moussa",24
"54",643,37188,52,"Alexsa Hurd",24
"55",1071,24888,52,"Brooke Flewelling",24
"56",1170,81526,52,"Cassidy Wall",24
"57",1448,63806,52,"Hailey Rath",24
"58",8744,34580,52,"Chesnie Hewitt",24
"59",9223,75199,52,"Maddie Stone",24
"60",9754,12298,52,"Laynee Case",24
"61",30063,2639,52,"Bre Athey",24
"62",30192,52149,52,"Avery Mercer",24
"63",429,22682,63,"Madelyn England",23
"64",591,8876,63,"Kenzie Bromley",23
"65",765,48388,63,"Paige Marabell",23
"66",765,36090,63,"Mairead Hopkins",23
"67",767,36492,63,"Abby Howell",23
"68",1000,21680,63,"Hayden Dye",23
"69",1009,19271,63,"Emily Deramus",23
"70",1448,1859,63,"Maleah Andrews",23
"71",9012,29973,63,"Katie Gray",23
"72",13028,8175,63,"Lauren Brakovec",23
"73",30052,9387,63,"Marycille Brumby",23
"74",30154,36860,63,"Gracie Hughes",23
"75",25,78816,75,"Tatiana Trotter",22
"76",208,76796,75,"Hannah Taylor",22
"77",309,15443,75,"Cara Cooper",22
"78",309,84301,75,"Brooklyn Willis",22
"79",413,27756,75,"Jaiden Geist",22
"80",413,7415,75,"Alexia Boring",22
"81",643,57195,75,"Julia Nutter",22
"82",790,38700,75,"Braelee Jodarski",22
"83",1348,63732,75,"Eliana Raposo",22
"84",1376,19948,75,"Regan Dillon",22
"85",1448,1827,75,"Emma Andrewjeski",22
"86",11276,56258,75,"Kate Newberry",22
"87",11416,20095,75,"Ally Distler",22
"88",15646,49392,75,"Gracelyn Massey",22
"89",30128,37717,75,"Savanna Isaacson",22
"90",30138,32593,75,"Lauren Harris",22
"91",30152,23226,75,"Hailey Evans",22
"92",30180,66470,75,"Abbey Rogers",22
"93",30192,82340,75,"Amberly Way",22
"94",246,72585,94,"Emma Smerick",21
"95",360,3493,94,"Blaire Balestrini",21
"96",429,28340,94,"Blakely Gill",21
"97",689,67727,94,"Alexa Russo",21
"98",1013,52423,94,"Hannah Meyer",21
"99",1076,25326,94,"Alexa Foresha",21
"100",2720,36743,94,"Madelyn Huerta",21
"101",30092,73173,94,"Reese Snipes",21
"102",30127,18187,94,"Kristen Davyduke",21
"103",30199,66170,94,"Kayla Rodgers",21
"104",30202,82829,94,"Greenlee Wells",21
