"","team_id","player_id","rank","player","opp_avg"
"1",789,45068,1,"Sadie Leonard",0.135
"2",30037,52553,2,"Alexis Michon",0.141
"3",565,22449,3,"Gracie Ellis",0.155
"4",764,58251,4,"Abby Orso",0.156
"5",578,50467,5,"Maggie McCray",0.162
"6",313,15691,6,"Anna Cornell",0.166
"7",1130,65742,7,"Allie Roberts",0.168
"8",802,32936,8,"Morgan Harwood",0.169
"9",681,78518,8,"Nerina Tramp",0.169
"10",1451,61446,10,"Cheyenne Piper",0.172
"11",583,27962,11,"Raegen Germano",0.174
"12",75,12655,12,"Mackenzie Cauthorn",0.175
"13",745,33466,13,"Hannah Hearl",0.177
"14",139,1022,14,"Kate Alger",0.178
"15",170,66507,15,"Jillian Rogers",0.179
"16",259,47179,16,"Rylee Lutz",0.18
"17",281,39939,17,"Darian Kanno",0.182
"18",424,9442,17,"Kelsey Bruno",0.182
"19",122,53321,17,"Lexi Miskey",0.182
"20",30190,77823,20,"Mackenzi Tice",0.183
"21",271,30592,21,"Akaysia Grogan",0.185
"22",745,6011,22,"Lauren Bible",0.186
"23",182,71878,23,"Sydney Silverstein",0.187
"24",1297,84513,24,"Paige Wilson",0.188
"25",443,19402,24,"Sarah DeStefano",0.188
"26",686,28887,26,"Lilly Goldberg",0.189
"27",195,15377,26,"Morgan Cooksey",0.189
"28",296,39009,28,"McKenzie Johnson",0.19
"29",455,7432,29,"Tareyn Born",0.191
"30",259,50530,30,"Emily McCutcheon",0.193
"31",685,39231,31,"Brianna Jones",0.195
"32",45,83462,31,"Cameron Whiteford",0.195
"33",45,57499,31,"Moira O'Reilly",0.195
"34",1400,83319,34,"Amanda White",0.197
"35",1133,39084,35,"Sky Johnson",0.198
"36",475,81366,35,"Sydney Waldon",0.198
"37",755,10023,37,"Jamie Burgasser",0.199
"38",139,48930,37,"Jamie Martin",0.199
"39",321,57705,37,"Lindsay Ogden",0.199
"40",258,25371,40,"Paige Forry",0.201
"41",712,41851,41,"Maya Knasiak",0.204
"42",1111,5685,41,"Melissa Bernal",0.204
"43",30036,42332,43,"Jessica Koptcho",0.205
"44",411,13455,43,"Maggie Chinnadurai",0.205
"45",137,33602,43,"Paige Heffke",0.205
"46",1062,35634,46,"Avery Holland",0.207
"47",114,37050,46,"Brooke Hunderman",0.207
"48",297,14271,46,"Jordan Closs",0.207
"49",564,20033,49,"Marissa DiPaolo",0.208
"50",484,37550,50,"Chelsea Indyk",0.209
"51",8968,46223,51,"Jania Long",0.21
"52",134,48024,52,"Rose Malen",0.211
"53",217,21159,53,"Mackenzie Duford",0.212
"54",547,27783,54,"Carly Gemmett",0.213
"55",374,13157,54,"Emily Charlton",0.213
"56",221,72135,54,"Erin Sinatra",0.213
"57",286,40882,54,"Gianna Kerschbaum",0.213
"58",30190,82408,54,"MacKenzie Weaver",0.213
"59",707,43615,59,"Becca Landis",0.214
"60",30044,8671,60,"Paige Brightwell",0.215
"61",50,63694,61,"Delaney Rankin",0.216
"62",373,22278,62,"Avery Eiswerth",0.217
"63",214,71053,62,"Caleigh Sheehan",0.217
"64",85,60915,62,"Izzy Pezdek",0.217
"65",374,20575,62,"Kailey Dorcsis",0.217
"66",524,63577,62,"Layla Ramos",0.217
"67",785,18061,67,"Kenna Davis",0.218
"68",9500,16566,67,"Trinity Critelli",0.218
"69",2810,73522,67,"Victoria Sossaman",0.218
"70",30038,52421,70,"Emily Meyer",0.219
"71",300,12829,70,"Gianna Certa",0.219
"72",622,491,70,"Sydney Adolfson",0.219
"73",124,2180,73,"Aubrynn Arcement",0.22
"74",398,43795,73,"Caroline Langmeyer",0.22
"75",462,81971,73,"Elise Warneke",0.22
"76",1434,84539,73,"Sydney Wilson",0.22
"77",1332,85198,77,"Emma Woodhouse",0.221
"78",401,13345,77,"Jacqueline Cherry",0.221
"79",452,10816,77,"Kendyll Cahill",0.221
"80",161,26241,80,"Bayleigh Frye",0.223
"81",524,63314,80,"Hailey Ragozine",0.223
"82",30197,26410,80,"Macy Funderburk",0.223
"83",19,5086,83,"Aleya Belardinelli",0.225
"84",125,71186,83,"Emma Shepherd",0.225
"85",764,44750,83,"Jacelyn Lees",0.225
"86",21830,74627,83,"Megan Steinmeyer",0.225
"87",662,15511,83,"Mia Coots",0.225
"88",612,74550,83,"Mikayla Steffes",0.225
"89",46,31640,89,"Marissa Hall",0.226
"90",1133,43704,90,"Ana Lang",0.227
"91",526,9114,90,"Emily Brown",0.227
"92",1179,51462,90,"Tyler McNeley",0.227
"93",30031,75577,93,"Ireland Strubbe",0.228
"94",570,48590,94,"Ava Markert",0.229
"95",722,81437,94,"Dana Walker",0.229
"96",195,65134,94,"Tatum Rickert",0.229
"97",573,21100,97,"Gina Dudley",0.23
"98",22626,64159,97,"Jillian Reed",0.23
"99",777,11440,99,"Katherine Canty",0.231
"100",11036,47651,99,"Leah Madore",0.231
"101",27892,19003,99,"Madison DeMaio",0.231
