"","team_id","player_id","rank","player","ip"
"1",565,22449,1,"Gracie Ellis",240.2
"2",462,81971,2,"Elise Warneke",230.2
"3",1179,51462,2,"Tyler McNeley",230.2
"4",30038,52421,4,"Emily Meyer",224.2
"5",542,9839,5,"Emma Bullin",218.1
"6",258,25371,6,"Paige Forry",213.1
"7",722,81437,7,"Dana Walker",192.1
"8",484,37550,8,"Chelsea Indyk",191.2
"9",27892,19003,9,"Madison DeMaio",186.1
"10",18,74863,10,"Kendall Steward",185.2
"11",775,39922,11,"Riley Kane",184.3
"12",137,33602,12,"Paige Heffke",182.2
"13",1400,83319,13,"Amanda White",181.2
"14",707,43615,14,"Becca Landis",176.3
"15",443,19402,15,"Sarah DeStefano",176.1
"16",622,491,16,"Sydney Adolfson",174.1
"17",517,44993,17,"Ashley Lenser",170.3
"18",612,74550,18,"Mikayla Steffes",169.3
"19",2810,73522,19,"Victoria Sossaman",168.3
"20",394,19097,20,"Bailey Demusz",168.2
"21",30190,82408,21,"MacKenzie Weaver",165.3
"22",179,40027,22,"Madison Karns",165.1
"23",8597,36160,23,"Jessica Horn",163.2
"24",640,41404,23,"Piper Kinney",163.2
"25",686,28887,25,"Lilly Goldberg",163.1
"26",745,6011,26,"Lauren Bible",162.2
"27",374,20575,27,"Kailey Dorcsis",161.2
"28",121,36572,28,"Olivia Hristov",160.1
"29",20220,61870,29,"Katie Pollock",159.3
"30",803,6621,30,"Anna Blanford",159.2
"31",411,13455,31,"Maggie Chinnadurai",158.3
"32",30197,26410,32,"Macy Funderburk",158
"33",134,48024,33,"Rose Malen",156
"34",382,54815,34,"Emily Mottoshiski",155.3
"35",200,53364,35,"Elizabeth Mitchell",155.1
"36",1226,77713,36,"Alyssa Thornton",154.3
"37",9500,16566,36,"Trinity Critelli",154.3
"38",122,53321,38,"Lexi Miskey",154.1
"39",492,49690,39,"Juliana Maude",154
"40",281,39939,40,"Darian Kanno",153.2
"41",22235,57426,41,"Maggie O'Leary",152.3
"42",789,45068,42,"Sadie Leonard",152.2
"43",170,66507,43,"Jillian Rogers",151.3
"44",44,86197,44,"Hannah Zabik",151.1
"45",595,60740,45,"Ellie Peterson",150.3
"46",802,32936,45,"Morgan Harwood",150.3
"47",259,47179,47,"Rylee Lutz",150
"48",601,23187,48,"Ainsley Evanetski",149.1
"49",578,50467,48,"Maggie McCray",149.1
"50",38,58688,48,"Morgan Paaske",149.1
"51",681,78518,48,"Nerina Tramp",149.1
"52",30037,52553,52,"Alexis Michon",149
"53",452,10816,53,"Kendyll Cahill",148.3
"54",46,31640,54,"Marissa Hall",148.2
"55",28746,27232,55,"Bailey Gardner",148.1
"56",717,19771,56,"Sophia DiCocco",148
"57",785,18061,57,"Kenna Davis",147.2
"58",372,22689,57,"Olivia Engler",147.2
"59",516,18284,57,"Zada Day-Adams",147.2
"60",221,72135,60,"Erin Sinatra",147.1
"61",114,37050,61,"Brooke Hunderman",146.2
"62",1451,61446,62,"Cheyenne Piper",146.1
"63",1332,85198,63,"Emma Woodhouse",145.1
"64",21830,74627,63,"Megan Steinmeyer",145.1
"65",1468,47398,65,"Grace MacDonald",145
"66",286,40882,66,"Gianna Kerschbaum",144.1
"67",79,31232,67,"Danielle Guzzardi",143.2
"68",238,27622,68,"Audrey Gauthier",143
"69",973,29477,69,"Hannah Gore",142.3
"70",398,43795,70,"Caroline Langmeyer",142.2
"71",750,46966,71,"Hannah Luellen",142.1
"72",775,6584,72,"Ava Blanchard",142
"73",30031,75577,73,"Ireland Strubbe",141.3
"74",195,15377,73,"Morgan Cooksey",141.3
"75",30165,66471,75,"Ace Rogers",140.3
"76",656,16395,75,"Edy Crawford",140.3
"77",146,24692,77,"Devin Fitzpatrick",140.2
"78",59,84753,77,"Josie Wise",140.2
"79",557,23123,77,"Nyomi Estrada",140.2
"80",679,24537,80,"Kyra Fischer",140.1
"81",1133,39084,81,"Sky Johnson",140
"82",549,81152,82,"Devin Waddell",139.2
"83",259,50530,83,"Emily McCutcheon",139.1
"84",8404,29595,83,"Rebecca Gottleib",139.1
"85",17094,7379,85,"Kimberly Bordeaux",138
"86",538,77952,86,"Abby Tingley",137.3
"87",45,83462,87,"Cameron Whiteford",137.2
"88",296,39009,87,"McKenzie Johnson",137.2
"89",30044,8671,87,"Paige Brightwell",137.2
"90",30114,85755,90,"Gretchen Yanss",137.1
"91",2798,2249,90,"Skylar Arent",137.1
"92",1036,71129,92,"Emma Shellstrom",137
"93",265,51603,93,"Abigail Meadors",136.2
"94",412,48511,93,"Kiersten Margoupis",136.2
"95",779,18351,93,"Sofia De La Rosa",136.2
"96",808,7080,96,"Naomi Boldebuck",135.2
"97",23260,69706,97,"Sydney Schott",135.1
"98",30035,66781,98,"Emmy Romportl",135
"99",22989,35914,99,"Georgia Holzer",134.3
"100",573,21100,100,"Gina Dudley",134
"101",297,14271,100,"Jordan Closs",134
