"","team_id","player_id","rank","player","k_7"
"1",10870,67440,1,"Madelayne Ruffner","12.7"
"2",197,17824,2,"Sarah Davenport","11.1"
"3",533,27072,3,"Gisselle Garcia","11.0"
"4",643,37188,4,"Alexsa Hurd","10.6"
"5",30244,21518,5,"Keivana Durand"," 9.8"
"6",246,2343,6,"Katie Armstrong"," 9.8"
"7",1376,66483,7,"Brinson Rogers"," 9.5"
"8",30138,36647,8,"Sami Huck"," 9.5"
"9",767,7927,9,"Emilee Boyer"," 9.3"
"10",696,762,10,"Arianna Alaniz"," 9.1"
"11",280,67685,11,"Joni Russell"," 9.1"
"12",30028,644,12,"Primrose Aholelei"," 9.0"
"13",208,64711,13,"Brandilyn Reymer"," 8.8"
"14",30050,4242,14,"Rosie Bartletti"," 8.7"
"15",1433,7437,15,"Kennadi Borngrebe"," 8.4"
"16",30128,21300,16,"Maddi Duncan"," 8.4"
"17",30134,60627,17,"Laci Peskey"," 8.4"
"18",1328,36794,18,"Avery Huffman"," 8.3"
"19",591,37658,19,"Macy Irelan"," 8.3"
"20",130,82647,20,"Brooke Weimer"," 8.3"
"21",1314,9074,21,"Aydenne Brown"," 8.2"
"22",74,9931,22,"Kaite Burawski"," 8.1"
"23",30179,19757,23,"Jill Dickson"," 8.1"
"24",1314,44194,24,"Ava Laurent"," 8.0"
"25",354,27218,25,"Delaney Garden"," 8.0"
"26",1097,73733,26,"Graceanne Spears"," 8.0"
"27",11276,61058,27,"Lakyn Phillips"," 7.8"
"28",1116,28732,28,"Brooklyn Gobble"," 7.8"
"29",1462,70094,29,"Hali Scott"," 7.8"
"30",1170,84494,30,"Madison Wilson"," 7.7"
"31",790,36481,31,"Izzy Howe"," 7.7"
"32",309,21744,32,"Cheyenne Eads"," 7.7"
"33",395,63432,33,"Chayse Ramey"," 7.5"
"34",237,55591,34,"Tenison Myricks"," 7.4"
"35",41,28592,35,"Grace Glanzer"," 7.3"
"36",10,8023,36,"Katie Bracken"," 7.3"
"37",25,25048,37,"Cheyenne Floyd"," 7.3"
"38",720,66956,38,"Monica Rose"," 7.3"
"39",767,81061,39,"Heidi Vortherms"," 7.3"
"40",947,24429,40,"Alexis Findley"," 7.2"
"41",9012,61153,41,"Kiki Pickens"," 7.2"
"42",9223,63788,42,"Kylie Rast"," 7.2"
"43",54,38690,43,"Kennedy Joachim"," 7.2"
"44",1126,31624,44,"Kinsley Hall"," 7.2"
"45",543,1050,45,"Delaney Alix"," 7.2"
"46",9011,69531,46,"Morgan Schmidt"," 7.1"
"47",8366,9945,47,"Caitlyn Burch"," 7.1"
"48",638,3513,48,"Alicia Ball"," 7.1"
"49",41,43596,49,"Lexi Lander"," 7.0"
"50",8956,4559,50,"Emily Baxter"," 7.0"
"51",1013,49365,51,"Addison Mass"," 7.0"
"52",429,3184,52,"Camryn Bailey"," 7.0"
"53",996,64207,53,"Stormee Reed"," 7.0"
"54",8935,45696,54,"Riley Lingerfelt"," 7.0"
"55",9013,63252,55,"Sydney Rader"," 6.9"
"56",1000,66551,56,"Syerra Rogers"," 6.9"
"57",65,73617,57,"Callie Sowers"," 6.9"
"58",206,30954,58,"Miranda Guillen"," 6.9"
"59",423,60918,59,"Nicolina Pezzone"," 6.9"
"60",2683,32867,60,"Lillian Hartsell"," 6.8"
"61",30177,43453,61,"Teoni Lamb"," 6.8"
"62",130,9004,62,"Emily Brouse"," 6.7"
"63",1085,62124,63,"Alyssa Poston"," 6.7"
"64",20794,62556,64,"Madison Prickett"," 6.7"
"65",1460,71055,65,"Delani Sheehan"," 6.7"
"66",1403,23076,66,"Ella Esterby"," 6.7"
"67",1371,71932,67,"Emily Simmons"," 6.6"
"68",11416,26771,68,"Jessalyn Gallegos"," 6.6"
"69",30127,7669,69,"Monica Bourque"," 6.5"
"70",30137,66954,70,"Mia Rose"," 6.5"
"71",30028,6587,71,"Cera Blanchard"," 6.5"
"72",262,20598,72,"Karli Dorr"," 6.5"
"73",24639,81568,73,"Gracelyn Wallace"," 6.4"
"74",3,61672,74,"Jenna Plue"," 6.4"
"75",638,33381,75,"Dani Hayward"," 6.4"
"76",30052,62105,76,"Chloe Poss"," 6.4"
"77",65,85723,77,"Sarah Yamrick"," 6.3"
"78",30179,1674,78,"Grace Anderson"," 6.3"
"79",1462,77384,79,"Jillian Thomas"," 6.3"
"80",354,85053,80,"Allie Wondrasek"," 6.3"
"81",1274,47142,81,"Miah Lusk"," 6.3"
"82",1085,81625,82,"Jenna Walling"," 6.3"
"83",70,27864,83,"Lindsey George"," 6.2"
"84",9011,22173,84,"Savanah Egger"," 6.2"
"85",30119,29886,85,"Emma Grau"," 6.2"
"86",1059,59459,86,"Sarah Parzych"," 6.2"
"87",30202,70789,87,"Jaycee Shaffer"," 6.2"
"88",246,44965,88,"Maggie Lenda"," 6.2"
"89",13028,54504,89,"Katie Morris"," 6.2"
"90",360,67081,90,"Talia Ross"," 6.2"
"91",689,50839,91,"Gwen McGinnis"," 6.1"
"92",468,25976,92,"Amelia Freitas"," 6.1"
"93",30153,23930,93,"Emily Claire Felder"," 6.1"
"94",499,39340,94,"Kaylyn Jones"," 6.0"
"95",598,13981,95,"Macey Clark"," 6.0"
"96",537,9835,96,"Summer Bullard"," 6.0"
"97",1071,32697,97,"Jordan Harrison"," 6.0"
"98",384,62943,98,"Annabella Putnam"," 5.9"
"99",30180,68504,99,"Jade Sanders"," 5.9"
"100",9630,75106,100,"Kendall Stoffel"," 5.9"
