"","team_id","player_id","rank","player","era"
"1",533,27072,1,"Gisselle Garcia",0.741
"2",689,26678,2,"Mariah Galhouse",0.745
"3",1376,66483,3,"Brinson Rogers",0.781
"4",280,67685,4,"Joni Russell",0.837
"5",10870,67440,5,"Madelayne Ruffner",0.842
"6",98,63157,6,"Marissa Quintero",1.128
"7",41,43596,7,"Lexi Lander",1.192
"8",41,28592,8,"Grace Glanzer",1.252
"9",30028,6587,9,"Cera Blanchard",1.253
"10",1403,23076,10,"Ella Esterby",1.285
"11",30093,12649,11,"Reese Cauley",1.316
"12",1448,42244,12,"Kaiana Kong",1.373
"13",197,17824,13,"Sarah Davenport",1.456
"14",30028,18056,14,"Kaylee Davis",1.46
"15",591,37658,15,"Macy Irelan",1.482
"16",543,1050,16,"Delaney Alix",1.487
"17",9680,54638,17,"Shelby Morse",1.499
"18",8366,9945,18,"Caitlyn Burch",1.522
"19",689,19363,19,"Kate DeSimone",1.551
"20",9012,61153,20,"Kiki Pickens",1.575
"21",1009,65475,21,"Terin Ritz",1.584
"22",11403,21282,22,"Emma Duncan",1.623
"23",1098,10004,23,"Kylie Burdick",1.633
"24",689,50839,24,"Gwen McGinnis",1.637
"25",30118,66406,25,"Taylor Rodriguez",1.682
"26",1085,62124,26,"Alyssa Poston",1.683
"27",30028,644,27,"Primrose Aholelei",1.706
"28",24639,81568,28,"Gracelyn Wallace",1.719
"29",30002,70534,29,"Ashlan Sensing",1.726
"30",407,8214,30,"Skylar Brandemarte",1.732
"31",30220,76343,31,"DJ Symons",1.747
"32",1176,59670,32,"Halle Grace Patton",1.757
"33",1085,81625,33,"Jenna Walling",1.77
"34",645,38822,34,"Charlie Johnson",1.798
"35",25,25048,34,"Cheyenne Floyd",1.798
"36",1448,41174,36,"Alli Kimball",1.806
"37",30119,29886,37,"Emma Grau",1.819
"38",9013,63252,38,"Sydney Rader",1.823
"39",74,9931,39,"Kaite Burawski",1.825
"40",765,13774,40,"Danielle Ciliberto",1.826
"41",30093,56365,41,"Chelisa Newsome",1.868
"42",358,18327,42,"Eleanor De Block",1.897
"43",1013,49365,43,"Addison Mass",1.919
"44",30244,21518,44,"Keivana Durand",1.924
"45",354,27218,45,"Delaney Garden",1.941
"46",413,66745,46,"Natalie Romero",1.956
"47",159,25777,47,"Julianna Franklin",1.957
"48",429,38440,48,"Madison Jenkins",1.977
"49",130,82647,49,"Brooke Weimer",2.005
"50",30128,21300,50,"Maddi Duncan",2.037
"51",1448,3334,51,"Joie Baker",2.085
"52",591,41187,52,"Aalana Kimble",2.086
"53",309,21744,53,"Cheyenne Eads",2.104
"54",237,55591,54,"Tenison Myricks",2.105
"55",208,64711,55,"Brandilyn Reymer",2.112
"56",30127,7669,56,"Monica Bourque",2.116
"57",598,13981,57,"Macey Clark",2.12
"58",720,66956,58,"Monica Rose",2.156
"59",24639,21592,59,"Cassidy Duskin",2.171
"60",11740,30911,60,"Haley Guffey",2.176
"61",9012,76519,61,"Avery Tallman",2.179
"62",790,36481,62,"Izzy Howe",2.188
"63",30220,64697,63,"Raquel Reyes",2.197
"64",30125,6747,64,"Jasmine Blizzard",2.217
"65",11416,26771,64,"Jessalyn Gallegos",2.217
"66",383,31659,64,"Sailor Hall",2.217
"67",658,45299,67,"Ashley Lewis",2.224
"68",767,81061,68,"Heidi Vortherms",2.256
"69",30263,84022,69,"Brianna Williams",2.304
"70",1116,28732,69,"Brooklyn Gobble",2.304
"71",11276,61058,71,"Lakyn Phillips",2.321
"72",30050,4242,72,"Rosie Bartletti",2.323
"73",30125,25061,73,"Reegan Floyd",2.355
"74",65,85723,74,"Sarah Yamrick",2.356
"75",1076,31690,75,"Delaney Haller",2.359
"76",8366,51220,76,"Morgan McLane",2.365
"77",1346,6795,77,"Madeline Bloom",2.373
"78",598,22235,78,"Emma Eickhoff",2.378
"79",30138,36647,78,"Sami Huck",2.378
"80",429,3184,80,"Camryn Bailey",2.388
"81",537,9835,81,"Summer Bullard",2.397
"82",49,1907,82,"Haelee Angelico",2.4
"83",13028,54504,83,"Katie Morris",2.403
"84",947,83317,84,"Aly White",2.411
"85",19117,44941,85,"Kendall Lemley",2.436
"86",358,85509,86,"Madison Wright",2.443
"87",93,80138,87,"Samantha Vargas",2.445
"88",30134,60627,88,"Laci Peskey",2.446
"89",638,3513,89,"Alicia Ball",2.456
"90",1238,45984,90,"Taylor Lloyd",2.457
"91",49,66992,91,"Samantha Rosenberger",2.474
"92",354,85053,92,"Allie Wondrasek",2.48
"93",291,27071,93,"Gaige Garcia",2.484
"94",10,71627,94,"Megan Shurtz",2.5
"95",3,40778,95,"Lily Kenney",2.51
"96",98,78483,96,"Ashlee Toy",2.513
"97",65,73617,97,"Callie Sowers",2.519
"98",30180,68504,98,"Jade Sanders",2.53
"99",510,61802,99,"Brynn Polega",2.535
"100",262,37606,100,"Nevaeh Ingram",2.543
