"","team_id","player_id","rank","player","rc"
"1",1179,70275,1,"Claire Seats"," 74.05"
"2",1094,78153,2,"Sharon Tomei"," 67.60"
"3",461,962,3,"Kaijah Alexander"," 67.16"
"4",396,84019,4,"Brecca Williams"," 65.38"
"5",121,64612,5,"Clare Rettler"," 63.33"
"6",1062,47597,6,"Tristen Maddox"," 62.54"
"7",789,24849,7,"Sydney Fleming"," 60.27"
"8",18,64494,8,"Jessica Remm"," 60.17"
"9",641,33635,9,"Megan Heidelbauer"," 59.15"
"10",30037,34848,10,"Debbie Hill"," 56.93"
"11",139,72463,11,"Candace Slaw"," 54.41"
"12",22626,47318,12,"Mady Lyons"," 52.86"
"13",1130,78596,13,"Miranda Treadway"," 52.80"
"14",321,9518,14,"Kendal Bryant"," 52.45"
"15",30197,39279,15,"Ellie Jones"," 52.30"
"16",30084,71122,16,"Molly Shelley"," 52.19"
"17",9684,27098,17,"Josilynn Garcia"," 51.83"
"18",394,38932,18,"Kaylynn Johnson"," 51.26"
"19",745,79024,19,"Morgan Tucker"," 50.38"
"20",800,19837,20,"Melissa Dietz"," 50.16"
"21",461,67751,21,"Morgan Russo"," 50.12"
"22",1036,62317,22,"Jess Pozezinski"," 50.00"
"23",641,74517,23,"Ashlyn Steen"," 49.67"
"24",397,59136,24,"Tori Para"," 49.20"
"25",622,38023,25,"Carrie Jacoby"," 49.06"
"26",281,39939,26,"Darian Kanno"," 48.92"
"27",30037,48473,27,"Tyra Marcum"," 48.68"
"28",443,71797,28,"Marcie Silberman"," 48.24"
"29",1179,2802,29,"Ashlyn Aven"," 47.81"
"30",1130,35778,30,"Jordan Holman"," 47.44"
"31",1297,73078,31,"Zoe Smithson"," 47.00"
"32",1179,45427,32,"Jacey Leyvas"," 46.43"
"33",673,27794,33,"Callie Gendron"," 46.41"
"34",612,74550,34,"Mikayla Steffes"," 45.94"
"35",278,74213,35,"Gabbie Stallbaum"," 45.76"
"36",1179,34500,36,"Cydney Hess"," 45.75"
"37",1179,56022,37,"Brynn Nelson"," 45.14"
"38",182,10905,38,"Annabelle Calderon"," 44.92"
"39",779,86616,39,"Juliette Zito"," 44.91"
"40",1066,33531,40,"Olivia Hebert"," 44.56"
"41",420,12032,41,"Kristyn Carroll"," 44.49"
"42",804,5445,42,"Peyton Bennett"," 44.32"
"43",30031,37770,43,"Jadyn Iverson"," 44.07"
"44",139,30037,44,"Brooke Greaver"," 44.00"
"45",30085,14156,45,"Phoebe Clemens"," 43.04"
"46",526,70562,46,"Julia Serena"," 42.98"
"47",19,19509,47,"Olivia Devries"," 42.61"
"48",462,67141,48,"Lyndsey Roth"," 42.46"
"49",18,83545,49,"Molly Whitmyer"," 42.38"
"50",30084,32764,50,"Julia Hart"," 41.92"
"51",258,5601,51,"Audrey Bergen"," 41.66"
"52",804,47375,52,"Ellie Macal"," 41.63"
"53",622,75080,53,"Emily Stockman"," 41.60"
"54",46,60642,54,"Sam Peterkoski"," 41.55"
"55",801,2731,55,"Kelly Aultman"," 41.54"
"56",1179,67915,56,"Kaili Saathoff"," 41.45"
"57",69,23335,57,"Anika Ewert"," 41.32"
"58",263,63890,58,"Ivy Ray"," 41.11"
"59",733,5101,59,"Brooke Beleza"," 41.08"
"60",117,41445,60,"Kyleigh Kirby"," 40.91"
"61",30037,66082,61,"Macy Rocha"," 40.71"
"62",24400,41477,62,"Kylie Kirk"," 40.69"
"63",717,60612,63,"Kaitlyn Perucci"," 40.62"
"64",351,30733,64,"Holly Grube"," 40.58"
"65",793,75597,65,"Kenna Strunsee"," 40.53"
"66",1400,40183,66,"Annie Kay"," 40.47"
"67",303,57810,67,"Jess Oldham"," 40.39"
"68",300,42946,68,"Jen Kuhn"," 40.28"
"69",2798,11529,69,"Karla Carangelo"," 40.13"
"70",1297,20239,70,"Kalamani Doctor"," 40.00"
"71",524,64383,71,"Alaina Reilly"," 39.76"
"72",411,21684,72,"Hannah Dyer"," 39.75"
"73",793,48682,73,"Molly Marquardt"," 39.71"
"74",297,46651,74,"Brooke Loveall"," 39.47"
"75",121,33909,75,"Gwen Hendrick"," 39.23"
"76",715,44633,76,"Carsyn Lee"," 39.12"
"77",411,7294,77,"Allie Book"," 38.91"
"78",190,47749,78,"Olivia Magliacano"," 38.90"
"79",30042,83534,79,"Brooke Whitmarsh"," 38.78"
"80",1179,68041,80,"Meara Sain"," 38.76"
"81",717,57848,81,"Heaven Oliva"," 38.70"
"82",399,7304,82,"Kelsey Booker"," 38.35"
"83",14795,41714,83,"Alexis Kline"," 38.29"
"84",809,43837,84,"Emma Lanpher"," 38.24"
"85",30031,27719,85,"Mikayla Gee"," 37.82"
"86",777,84890,86,"Hannah Wodecki"," 37.68"
"87",17094,18239,87,"Adanya Day"," 37.50"
"88",272,70221,88,"Alexis Sealey"," 37.46"
"89",777,36326,89,"Sarah Hough"," 37.43"
"90",411,69428,90,"Kandice Schlabach"," 37.39"
"91",1133,30255,91,"Julia Gregoire"," 37.31"
"92",22235,28306,92,"Samantha Gildersleeve"," 37.26"
"93",409,74265,93,"Ashbee Standridge"," 37.19"
"94",1400,29248,94,"Serena Gonzalez"," 37.11"
"95",793,44109,95,"Paige Lathrop"," 37.00"
"96",30084,65701,96,"Justine Robbins"," 36.82"
"97",300,40988,97,"Ava Khoury"," 36.65"
"98",1124,84951,98,"Betty Wolfe"," 36.60"
"99",296,3948,99,"Haley Barnes"," 36.38"
"100",549,45912,100,"Kylie Liu"," 36.31"
