"","team_id","player_id","rank","player","sb"
"1",529,47130,1,"Kai Luschar",60
"2",8,79934,2,"Audrey Vandagriff",50
"3",236,56785,3,"Neleh Nogay",45
"4",28755,6418,4,"Olivia Black",43
"5",87,44830,5,"Cate Lehner",40
"6",231,52167,5,"Kally Meredith",40
"7",553,77967,7,"Kearstin Tinsley",39
"8",115,59304,8,"Tyra Parker",37
"9",235,23497,9,"Kendra Falby",36
"10",61,58656,10,"Shania Owens",35
"11",466,38402,10,"Aaliyah Jenkins",35
"12",521,18865,10,"Megan Delgadillo",35
"13",655,47719,10,"Chloe Magee",35
"14",112,22650,14,"Morgan Eng",33
"15",10411,77467,14,"Taliyah Thomas",33
"16",529,72178,16,"Paige Sinicki",32
"17",703,34040,16,"Kayden Henry",32
"18",460,64479,18,"Cassidy Relay",31
"19",498,45779,18,"Brooklin Lippert",31
"20",655,54543,18,"Shelby Morris",31
"21",10411,61829,18,"Abby Polk",31
"22",14,25888,22,"Caitlyn Frederick",30
"23",175,69919,22,"Emma Schutter",30
"24",257,29353,22,"Dallis Goodnight",30
"25",393,35863,22,"Jaycee Holt",30
"26",625,36606,22,"Joi Hubbard",30
"27",692,71512,22,"Abby Shoulders",30
"28",1014,85544,22,"Jay Wrightsman",30
"29",28755,80614,22,"Avery Viancos",30
"30",66,41906,30,"Sophia Knight",29
"31",164,33012,30,"Lexi Hastings",29
"32",529,47131,30,"Kedre Luschar",29
"33",178,53361,33,"Destiny Mitchell",28
"34",559,61796,33,"Moriah Polar",28
"35",603,5989,33,"Jess Bianco",28
"36",769,5166,33,"Lily Bell",28
"37",172,59082,37,"Alaana Panu",27
"38",441,14395,37,"Anna Cockhill",27
"39",6,30142,39,"Tori Green",26
"40",220,82015,39,"Charli Warren",26
"41",406,43770,39,"Hallie Langford",26
"42",466,13987,39,"Madison Clark",26
"43",553,66295,39,"Isabela Rodriguez",26
"44",631,17129,39,"Cairah Curran",26
"45",694,54381,39,"Saviya Morgan",26
"46",700,18108,39,"Mihyia Davis",26
"47",10411,44162,39,"Denver Lauer",26
"48",61,18039,48,"Joslynn Davis",25
"49",228,82248,48,"Kiauna Watson",25
"50",294,72767,48,"Gracie Smith",25
"51",460,6039,48,"Madison Biddle",25
"52",609,75864,48,"Natalie Sullivan",25
"53",626,23002,48,"Bella Espinoza",25
"54",655,79033,48,"Shenita Tucker",25
"55",28755,13393,48,"Emily Chiarella",25
"56",29,71437,56,"Regan Shockey",24
"57",317,44811,56,"Cali Legzdin",24
"58",400,55462,56,"Brooke Musch",24
"59",497,71992,56,"Cierra Simon",24
"60",695,32376,56,"Kyla Harley",24
"61",10411,40006,56,"Sophia Kardatzke",24
"62",28755,6262,56,"Kalista Birkentock",24
"63",94,38908,63,"Kaia Johnson",23
"64",371,68884,63,"Sierra Sass",23
"65",460,8761,63,"Morgan Britt",23
"66",519,86170,63,"Lauren Yuhas",23
"67",655,9008,63,"Brilee Broussard",23
"68",709,22741,63,"Eli Enriquez",23
"69",51,12103,69,"Brooklyn Carter",22
"70",234,67029,69,"Amaya Ross",22
"71",248,37620,69,"Kamryn Inman",22
"72",306,83937,69,"Melina Wilkison",22
"73",497,56499,69,"Rylee Nicholson",22
"74",509,2850,69,"Kaylie Avvisato",22
"75",550,38864,69,"Grace Johnson",22
"76",553,57152,69,"Mia Nunez",22
"77",667,68247,69,"Michaella Salvatierra",22
"78",676,79924,69,"Ellie Vance",22
"79",782,21926,69,"Ellee Eck",22
"80",1014,52805,69,"Austy Miller",22
"81",1320,2390,69,"Baxleigh Arnette",22
"82",97,66785,82,"Kristalyn Romulo",21
"83",116,14287,82,"Alyssa Cloutier",21
"84",169,70686,82,"Sydra Seville",21
"85",202,41999,82,"Reese Knox",21
"86",314,74687,82,"Mari Stephens",21
"87",489,3190,82,"Daiyah Bailey",21
"88",579,42448,82,"Alaina Koutsogiani",21
"89",659,2747,82,"Emma Austin",21
"90",9,83718,90,"Bella Wiggins",20
"91",31,39053,90,"Reagan Johnson",20
"92",102,46942,90,"Gwen Ludwig",20
"93",202,33341,90,"Jaelin Haynes",20
"94",310,82987,90,"Hannah Werth",20
"95",317,81538,90,"Raegan Wall",20
"96",414,43012,90,"Shelby Kunkel",20
"97",460,60609,90,"Maggie Pertee",20
"98",493,32210,90,"Amai Hanta",20
"99",504,5351,90,"Skylar Benesh",20
"100",521,82068,90,"Tia Warsop",20
