"","team_id","player_id","rank","player","rc"
"1",11416,2468,1,"Myah Arrieta"," 70.26"
"2",767,7927,2,"Emilee Boyer"," 68.25"
"3",1170,62591,3,"Madison Primm"," 67.63"
"4",1009,65475,4,"Terin Ritz"," 64.22"
"5",1000,3226,5,"Macauley Bailey"," 63.00"
"6",1009,44954,6,"Rylee Lemos"," 62.90"
"7",1448,1859,7,"Maleah Andrews"," 62.17"
"8",30262,28319,8,"Sarah Giles"," 61.99"
"9",30092,74942,9,"Sydney Stewart"," 61.83"
"10",30052,63903,10,"Natalie Ray"," 61.65"
"11",93,78398,11,"Tereise Tosi"," 60.53"
"12",1403,52885,12,"Jessica Miller"," 60.05"
"13",1085,75477,13,"Paige Strickland"," 59.56"
"14",1462,74803,14,"Hannah Stevens"," 59.27"
"15",767,29823,15,"Lauren Granger"," 58.98"
"16",995,76730,16,"Ashleigh Tavaska"," 58.90"
"17",1170,41062,17,"Avery Kiger"," 58.69"
"18",790,40458,18,"Sam Keller"," 58.37"
"19",30262,85818,19,"Maddy Ybarra"," 58.34"
"20",208,76796,20,"Hannah Taylor"," 58.31"
"21",10870,54047,21,"Lauren Moore"," 57.21"
"22",1170,82036,22,"Lani Warren"," 56.70"
"23",30052,41970,23,"Carleigh Knowles"," 56.43"
"24",30180,66470,24,"Abbey Rogers"," 55.30"
"25",41,10834,25,"Andrea Cain"," 54.13"
"26",155,13723,26,"Cassidy Chvatal"," 53.95"
"27",1072,10315,27,"Gabby Burroughs"," 53.87"
"28",1314,2385,28,"Heather Arnett"," 53.32"
"29",1085,83401,29,"Madalyn White"," 52.48"
"30",413,27756,30,"Jaiden Geist"," 52.18"
"31",734,26939,30,"Aniston Gano"," 52.18"
"32",9223,6464,32,"Emily Blackwell"," 51.91"
"33",427,69555,33,"Nicole Schmitt"," 51.07"
"34",30052,64018,34,"Sydnee Reaves"," 50.98"
"35",799,39016,35,"Mia Johnson"," 50.45"
"36",9081,60104,36,"Sydney Pelzer"," 50.00"
"37",30220,55662,37,"Kendall Nakano"," 49.85"
"38",30134,59770,38,"Ashlynn Pauwels"," 49.82"
"39",638,48853,39,"Caitlyn Martell"," 49.64"
"40",1462,8958,40,"Savanna Brooks"," 49.33"
"41",30138,32593,41,"Lauren Harris"," 48.99"
"42",354,27218,42,"Delaney Garden"," 48.25"
"43",30191,35118,43,"Rycca Hinton"," 47.96"
"44",1376,19948,44,"Regan Dillon"," 47.88"
"45",1170,63226,45,"Katelyn Rackard"," 47.73"
"46",30177,45234,46,"Kendra Levesque"," 47.49"
"47",30152,23226,47,"Hailey Evans"," 47.25"
"48",1001,26709,48,"Brianna Gallagher"," 47.22"
"49",25,2121,49,"Laylonna Applin"," 46.93"
"50",1097,66481,50,"Ashlyn Rogers"," 46.58"
"51",12830,38318,51,"Danielle Jason"," 46.26"
"52",12830,72684,52,"Brooke Smith"," 46.25"
"53",1096,10935,53,"Kam Caldwell"," 45.89"
"54",309,84301,54,"Brooklyn Willis"," 45.74"
"55",197,82679,55,"Abigail Weirich"," 45.70"
"56",30192,52149,56,"Avery Mercer"," 45.55"
"57",413,51658,57,"Jenna Medhus"," 45.51"
"58",30199,66170,57,"Kayla Rodgers"," 45.51"
"59",30192,82340,59,"Amberly Way"," 45.46"
"60",11740,30887,60,"Gianna Guerriero"," 44.94"
"61",1448,1827,61,"Emma Andrewjeski"," 44.92"
"62",1462,70094,62,"Hali Scott"," 44.52"
"63",30028,42763,63,"Bailey Krolczyk"," 44.44"
"64",30177,7894,64,"Kristen Boyd"," 44.35"
"65",1000,21680,65,"Hayden Dye"," 43.92"
"66",24639,46148,66,"Brenna Lokeinsky"," 43.66"
"67",197,42676,67,"Tatum Kresley"," 43.50"
"68",12830,1382,68,"Ellie Alvarez"," 43.48"
"69",608,55868,69,"Briana Neal"," 43.34"
"70",25,78816,70,"Tatiana Trotter"," 43.09"
"71",11403,84191,71,"Rachel Williams"," 43.00"
"72",360,3493,72,"Blaire Balestrini"," 42.96"
"73",1403,52086,73,"Reagan Mengerink"," 42.92"
"74",30013,69117,74,"Alexa Scalzo"," 42.89"
"75",39,65751,75,"Bailee Roberts"," 42.86"
"76",1343,21901,76,"Heather Ebner"," 42.74"
"77",30052,53921,77,"Rylie Moody"," 42.71"
"78",9223,75199,78,"Maddie Stone"," 42.52"
"79",30028,4016,79,"Taryn Barney"," 42.33"
"80",9754,64067,80,"Halley Redd"," 42.11"
"81",8935,82271,81,"Sydney Watson"," 42.09"
"82",757,25338,82,"Logan Forman"," 42.04"
"83",206,46871,83,"Aylene Lucero"," 41.82"
"84",1348,63732,84,"Eliana Raposo"," 41.76"
"85",995,81045,85,"Grace Vondracek"," 41.63"
"86",30028,11291,86,"Miia Campos"," 41.56"
"87",1085,42275,87,"Emily Konz"," 41.49"
"88",613,19452,88,"Jenna Devens"," 41.43"
"89",30198,82349,89,"Madison Waymire"," 41.19"
"90",413,7415,90,"Alexia Boring"," 41.14"
"91",11276,56258,91,"Kate Newberry"," 41.09"
"92",30193,28139,92,"Jaryn Gibson"," 41.07"
"93",130,77654,93,"Taylor Thompson"," 40.94"
"94",413,5586,94,"Miki Berg"," 40.80"
"95",499,85102,95,"Emily Wood"," 40.78"
"96",598,35916,96,"Reese Holzhueter"," 40.75"
"97",996,27215,97,"Haley Gardella"," 40.34"
"98",1071,24888,98,"Brooke Flewelling"," 40.25"
"99",206,80184,99,"Alondra Vasquez"," 40.22"
"100",437,54837,100,"Natalie Moussa"," 40.17"
