"","team_id","player_id","rank","player","k_bb"
"1",10870,67440,1,"Madelayne Ruffner","8.8"
"2",790,5578,2,"Jayda Berg","6.5"
"3",354,27218,3,"Delaney Garden","6.4"
"4",689,50839,4,"Gwen McGinnis","6.2"
"5",41,28592,5,"Grace Glanzer","5.9"
"6",533,27072,6,"Gisselle Garcia","5.6"
"7",30050,4242,7,"Rosie Bartletti","5.5"
"8",1448,42244,8,"Kaiana Kong","5.4"
"9",30138,36647,9,"Sami Huck","5.2"
"10",30134,60627,10,"Laci Peskey","4.8"
"11",197,17824,11,"Sarah Davenport","4.7"
"12",30119,29886,12,"Emma Grau","4.5"
"13",689,19363,13,"Kate DeSimone","4.4"
"14",1009,65475,14,"Terin Ritz","4.3"
"15",591,37658,15,"Macy Irelan","4.3"
"16",468,25976,16,"Amelia Freitas","4.3"
"17",767,7927,17,"Emilee Boyer","4.2"
"18",3,40778,18,"Lily Kenney","4.1"
"19",30128,21300,19,"Maddi Duncan","4.0"
"20",543,1050,20,"Delaney Alix","4.0"
"21",767,81061,21,"Heidi Vortherms","3.9"
"22",598,22235,22,"Emma Eickhoff","3.9"
"23",30002,70534,23,"Ashlan Sensing","3.8"
"24",280,67685,24,"Joni Russell","3.8"
"25",30244,21518,25,"Keivana Durand","3.8"
"26",30263,84022,26,"Brianna Williams","3.8"
"27",54,38690,27,"Kennedy Joachim","3.8"
"28",689,26678,28,"Mariah Galhouse","3.8"
"29",10,71627,29,"Megan Shurtz","3.7"
"30",1376,66483,30,"Brinson Rogers","3.6"
"31",423,60918,31,"Nicolina Pezzone","3.6"
"32",407,8214,32,"Skylar Brandemarte","3.4"
"33",720,66956,33,"Monica Rose","3.4"
"34",246,2343,34,"Katie Armstrong","3.4"
"35",8956,4559,35,"Emily Baxter","3.3"
"36",339,29927,36,"Haley Gravish","3.3"
"37",9012,61153,37,"Kiki Pickens","3.3"
"38",1238,45984,38,"Taylor Lloyd","3.3"
"39",30153,23930,39,"Emily Claire Felder","3.3"
"40",2683,32867,40,"Lillian Hartsell","3.2"
"41",598,13981,41,"Macey Clark","3.1"
"42",765,13774,42,"Danielle Ciliberto","3.1"
"43",1013,49365,43,"Addison Mass","3.1"
"44",30220,76343,44,"DJ Symons","3.1"
"45",1199,15708,45,"Tea Cornett","3.1"
"46",1116,28732,46,"Brooklyn Gobble","3.1"
"47",638,33381,47,"Dani Hayward","3.1"
"48",8366,9945,48,"Caitlyn Burch","3.0"
"49",1085,62124,49,"Alyssa Poston","2.9"
"50",1343,45225,50,"Chloe Leverington","2.9"
"51",9011,22173,51,"Savanah Egger","2.9"
"52",11416,26771,52,"Jessalyn Gallegos","2.9"
"53",30137,82644,53,"Allison Weilnau","2.9"
"54",30028,644,54,"Primrose Aholelei","2.9"
"55",208,64711,56,"Brandilyn Reymer","2.8"
"56",1403,23076,56,"Ella Esterby","2.8"
"57",429,38440,57,"Madison Jenkins","2.8"
"58",1448,41174,58,"Alli Kimball","2.8"
"59",358,85509,59,"Madison Wright","2.8"
"60",1013,22406,60,"Chloe Elliott","2.7"
"61",696,762,61,"Arianna Alaniz","2.7"
"62",1085,81625,63,"Jenna Walling","2.7"
"63",11276,61058,63,"Lakyn Phillips","2.7"
"64",30202,70789,64,"Jaycee Shaffer","2.7"
"65",30125,25061,65,"Reegan Floyd","2.7"
"66",41,43596,66,"Lexi Lander","2.6"
"67",159,25777,67,"Julianna Franklin","2.6"
"68",1071,32697,68,"Jordan Harrison","2.6"
"69",309,21744,69,"Cheyenne Eads","2.6"
"70",429,3184,70,"Camryn Bailey","2.6"
"71",30177,43453,71,"Teoni Lamb","2.6"
"72",30137,66954,72,"Mia Rose","2.5"
"73",608,35279,73,"Tierney Hocquard","2.5"
"74",1071,63197,75,"Gracie Rabe","2.5"
"75",30028,18056,75,"Kaylee Davis","2.5"
"76",1462,77384,76,"Jillian Thomas","2.5"
"77",30262,35017,78,"Alexandria Himes","2.5"
"78",395,7966,78,"Cora Boyle","2.5"
"79",30028,6587,79,"Cera Blanchard","2.5"
"80",354,85053,80,"Allie Wondrasek","2.5"
"81",9011,69531,81,"Morgan Schmidt","2.4"
"82",9223,63788,82,"Kylie Rast","2.4"
"83",74,9931,83,"Kaite Burawski","2.4"
"84",9013,63252,84,"Sydney Rader","2.4"
"85",30179,1674,85,"Grace Anderson","2.4"
"86",307,86070,86,"Kendall Young","2.4"
"87",8366,51220,88,"Morgan McLane","2.4"
"88",1096,39438,88,"Shelby Jones","2.4"
"89",12830,208,89,"Megan Ackerman","2.4"
"90",65,73617,90,"Callie Sowers","2.4"
"91",262,20598,91,"Karli Dorr","2.3"
"92",2814,81510,92,"Sadie Walker","2.3"
"93",383,31659,93,"Sailor Hall","2.3"
"94",1371,71932,94,"Emily Simmons","2.3"
"95",30093,12649,95,"Reese Cauley","2.3"
"96",591,41187,97,"Aalana Kimble","2.2"
"97",8744,76750,97,"Alexis Taylor","2.2"
"98",728,64363,98,"Sara Reid","2.2"
"99",49,66992,99,"Samantha Rosenberger","2.2"
"100",216,64272,100,"Malorie Reeves","2.2"
