"","team_id","opponent_id","game_id","game_date","team","home","opponent","result","runs","allowed","record"
"1","10","24639","1882318","02/09/2017","Alabama Huntsville","@","Nova Southeastern","L",0,2,"0-1-0"
"2","10","24639","1882326","02/09/2017","Alabama Huntsville","@","Nova Southeastern","W",12,0,"1-1-0"
"3","10","20794","1882673","02/10/2017","Alabama Huntsville","@","Lynn","L",0,1,"1-2-0"
"4","10","20794","1882674","02/10/2017","Alabama Huntsville","@","Lynn","W",6,1,"2-2-0"
"5","10","49","1882772","02/11/2017","Alabama Huntsville","@","Barry","W",4,1,"3-2-0"
"6","10","49","1882800","02/11/2017","Alabama Huntsville","@","Barry","W",4,2,"4-2-0"
"7","10","30013","1884073","02/18/2017","Alabama Huntsville","@","Lee","W",3,1,"5-2-0"
"8","10","30013","1884335","02/19/2017","Alabama Huntsville","@","Lee","W",11,6,"6-2-0"
"9","10","30013","1884344","02/19/2017","Alabama Huntsville","@","Lee","L",3,6,"6-3-0"
"10","10","766","1885010","02/25/2017","Alabama Huntsville","","West Ga.","L",0,2,"6-4-0"
"11","10","766","1885086","02/25/2017","Alabama Huntsville","","West Ga.","W",5,2,"7-4-0"
"12","10","766","1885416","02/26/2017","Alabama Huntsville","","West Ga.","W",10,2,"8-4-0"
"13","10","1015","1886405","03/04/2017","Alabama Huntsville","@","Christian Brothers","W",15,3,"9-4-0"
"14","10","1015","1886479","03/04/2017","Alabama Huntsville","@","Christian Brothers","W",4,0,"10-4-0"
"15","10","1015","1886850","03/05/2017","Alabama Huntsville","@","Christian Brothers","W",9,0,"11-4-0"
"16","10","230","1887343","03/06/2017","Alabama Huntsville","","Florida Tech","W",7,1,"12-4-0"
"17","10","230","1887392","03/07/2017","Alabama Huntsville","","Florida Tech","L",1,2,"12-5-0"
"18","10","11740","1888618","03/11/2017","Alabama Huntsville","@","West Florida","L",2,4,"12-7-0"
"19","10","11740","1888566","03/11/2017","Alabama Huntsville","@","West Florida","L",2,3,"12-6-0"
"20","10","11740","1888956","03/12/2017","Alabama Huntsville","@","West Florida","L",2,10,"12-8-0"
"21","10","181","1890575","03/18/2017","Alabama Huntsville","","Delta St.","W",1,0,"13-8-0"
"22","10","181","1890686","03/18/2017","Alabama Huntsville","","Delta St.","W",6,5,"14-8-0"
"23","10","181","1890964","03/19/2017","Alabama Huntsville","","Delta St.","W",4,0,"15-8-0"
"24","10","30151","1892092","03/24/2017","Alabama Huntsville","","Shorter","W",5,2,"16-8-0"
"25","10","30151","1892141","03/24/2017","Alabama Huntsville","","Shorter","W",4,0,"17-8-0"
"26","10","30151","1892629","03/25/2017","Alabama Huntsville","","Shorter","W",5,2,"18-8-0"
"27","10","720","1893679","03/30/2017","Alabama Huntsville","","Tuskegee","W",12,4,"20-8-0"
"28","10","720","1893629","03/30/2017","Alabama Huntsville","","Tuskegee","W",10,0,"19-8-0"
"29","10","487","1894142","04/01/2017","Alabama Huntsville","@","North Ala.","W",13,6,"21-8-0"
"30","10","487","1894364","04/01/2017","Alabama Huntsville","@","North Ala.","W",10,3,"22-8-0"
"31","10","487","1894599","04/02/2017","Alabama Huntsville","@","North Ala.","L",2,3,"22-9-0"
"32","10","422","1895296","04/04/2017","Alabama Huntsville","","Miles","W",9,3,"24-9-0"
"33","10","422","1895286","04/04/2017","Alabama Huntsville","","Miles","W",9,1,"23-9-0"
"34","10","734","1896518","04/08/2017","Alabama Huntsville","","Valdosta St.","W",9,2,"25-9-0"
"35","10","734","1896557","04/08/2017","Alabama Huntsville","","Valdosta St.","W",3,1,"26-9-0"
"36","10","734","1896724","04/09/2017","Alabama Huntsville","","Valdosta St.","L",0,9,"26-10-0"
"37","10","429","1898152","04/14/2017","Alabama Huntsville","@","Mississippi Col.","L",0,4,"26-11-0"
"38","10","429","1899111","04/15/2017","Alabama Huntsville","@","Mississippi Col.","W",9,2,"27-12-0"
"39","10","429","1898912","04/15/2017","Alabama Huntsville","@","Mississippi Col.","L",0,1,"26-12-0"
"40","10","30093","1900148","04/20/2017","Alabama Huntsville","","AUM","L",2,4,"28-13-0"
"41","10","30093","1900100","04/20/2017","Alabama Huntsville","","AUM","W",5,1,"28-12-0"
"42","10","30153","1900417","04/21/2017","Alabama Huntsville","","Union (TN)","W",6,0,"29-13-0"
"43","10","30153","1900440","04/21/2017","Alabama Huntsville","","Union (TN)","W",5,2,"30-13-0"
"44","10","30153","1900977","04/22/2017","Alabama Huntsville","","Union (TN)","W",8,0,"31-13-0"
"45","10","358","1902418","04/28/2017","Alabama Huntsville","@","West Ala.","W",2,0,"32-13-0"
"46","10","358","1902638","04/29/2017","Alabama Huntsville","@","West Ala.","W",13,2,"33-13-0"
"47","10","358","1902845","04/29/2017","Alabama Huntsville","@","West Ala.","W",12,1,"34-13-0"
"48","10","766","1903939","05/06/2017","Alabama Huntsville","","West Ga.","W",5,0,"35-13-0"
"49","10","429","1904331","05/07/2017","Alabama Huntsville","","Mississippi Col.","L",5,18,"36-14-0"
"50","10","734","1904329","05/07/2017","Alabama Huntsville","","Valdosta St.","W",4,3,"36-13-0"
"51","10","30013","1904534","05/11/2017","Alabama Huntsville","","Lee","L",4,7,"36-15-0"
"52","10","487","1904733","05/12/2017","Alabama Huntsville","","North Ala.","L",2,4,"37-16-0"
"53","10","608","1904682","05/12/2017","Alabama Huntsville","@","Saint Leo","W",9,7,"37-15-0"
"54","1000","30051","1882791","02/11/2017","Carson-Newman","@","King (TN)","W",8,2,"1-0-0"
"55","1000","30051","1882817","02/11/2017","Carson-Newman","@","King (TN)","W",2,0,"2-0-0"
"56","1000","30181","1883295","02/14/2017","Carson-Newman","","UVA Wise","W",7,3,"3-0-0"
"57","1000","30181","1883307","02/14/2017","Carson-Newman","","UVA Wise","W",4,0,"4-0-0"
"58","1000","55","1883482","02/17/2017","Carson-Newman","@","Benedict","W",8,2,"5-0-0"
"59","1000","55","1883497","02/17/2017","Carson-Newman","@","Benedict","W",13,0,"6-1-0"
"60","1000","30058","1883498","02/17/2017","Carson-Newman","","Claflin","L",3,12,"5-1-0"
"61","1000","1072","1884491","02/22/2017","Carson-Newman","","Erskine","L",2,8,"7-2-0"
"62","1000","1072","1884475","02/22/2017","Carson-Newman","","Erskine","W",10,2,"7-1-0"
"63","1000","1096","1884855","02/24/2017","Carson-Newman","@","Georgia College","W",5,2,"8-3-0"
"64","1000","1096","1884852","02/24/2017","Carson-Newman","@","Georgia College","L",2,6,"7-3-0"
"65","1000","2683","1885665","02/27/2017","Carson-Newman","","Belmont Abbey","W",7,6,"10-3-0"
"66","1000","2683","1885657","02/27/2017","Carson-Newman","","Belmont Abbey","W",6,2,"9-3-0"
"67","1000","1174","1886491","03/04/2017","Carson-Newman","@","Limestone","L",1,3,"10-5-0"
"68","1000","1174","1886417","03/04/2017","Carson-Newman","@","Limestone","L",4,12,"10-4-0"
"69","1000","39","1886924","03/05/2017","Carson-Newman","@","Augusta","L",5,6,"10-6-0"
"70","1000","39","1886952","03/05/2017","Carson-Newman","@","Augusta","W",12,2,"11-6-0"
"71","1000","985","1887888","03/09/2017","Carson-Newman","","Bluefield St.","W",11,0,"13-6-0"
"72","1000","985","1887868","03/09/2017","Carson-Newman","","Bluefield St.","W",8,0,"12-6-0"
"73","1000","30154","1889886","03/16/2017","Carson-Newman","","Young Harris","W",4,3,"14-6-0"
"74","1000","30154","1889906","03/16/2017","Carson-Newman","","Young Harris","W",3,2,"15-6-0"
"75","1000","11504","1891178","03/19/2017","Carson-Newman","","Queens (NC)","W",8,0,"16-6-0"
"76","1000","11504","1891183","03/19/2017","Carson-Newman","","Queens (NC)","W",9,1,"17-6-0"
"77","1000","1199","1891560","03/22/2017","Carson-Newman","@","Mars Hill","W",9,2,"18-6-0"
"78","1000","1199","1891614","03/22/2017","Carson-Newman","@","Mars Hill","W",9,2,"19-6-0"
"79","1000","1001","1892577","03/25/2017","Carson-Newman","","Catawba","W",9,1,"21-6-0"
"80","1000","1001","1892389","03/25/2017","Carson-Newman","","Catawba","W",8,0,"20-6-0"
"81","1000","30094","1893086","03/27/2017","Carson-Newman","","Brevard","W",9,1,"22-6-0"
"82","1000","30094","1893104","03/27/2017","Carson-Newman","","Brevard","W",23,1,"23-6-0"
"83","1000","1072","1893502","03/29/2017","Carson-Newman","@","Erskine","W",4,1,"25-6-0"
"84","1000","1072","1893409","03/29/2017","Carson-Newman","@","Erskine","W",4,0,"24-6-0"
"85","1000","1257","1894171","04/01/2017","Carson-Newman","","Newberry","W",5,1,"26-6-0"
"86","1000","1257","1894394","04/01/2017","Carson-Newman","","Newberry","W",8,1,"27-6-0"
"87","1000","13028","1895291","04/04/2017","Carson-Newman","@","Anderson (SC)","W",8,6,"28-7-0"
"88","1000","13028","1895280","04/04/2017","Carson-Newman","@","Anderson (SC)","L",0,2,"27-7-0"
"89","1000","1023","1896061","04/08/2017","Carson-Newman","@","Coker","L",0,2,"28-8-0"
"90","1000","1023","1896362","04/08/2017","Carson-Newman","@","Coker","L",0,4,"28-9-0"
"91","1000","1176","1897508","04/11/2017","Carson-Newman","","Lincoln Memorial","W",3,2,"30-9-0"
"92","1000","1176","1897406","04/11/2017","Carson-Newman","","Lincoln Memorial","W",7,3,"29-9-0"
"93","1000","1462","1898318","04/14/2017","Carson-Newman","@","Wingate","W",3,2,"31-9-0"
"94","1000","1462","1898436","04/14/2017","Carson-Newman","@","Wingate","W",7,4,"32-9-0"
"95","1000","12830","1899907","04/19/2017","Carson-Newman","","Tusculum","W",2,1,"33-9-0"
"96","1000","12830","1899990","04/19/2017","Carson-Newman","","Tusculum","W",7,2,"34-9-0"
"97","1000","1170","1900692","04/22/2017","Carson-Newman","@","Lenoir-Rhyne","W",3,2,"35-9-0"
"98","1000","1170","1900925","04/22/2017","Carson-Newman","@","Lenoir-Rhyne","L",3,8,"35-10-0"
"99","1000","11504","1902140","04/27/2017","Carson-Newman","","Queens (NC)","W",4,3,"36-10-0"
