"","team_id","opponent_id","game_id","game_date","team","home","opponent","result","runs","allowed","record"
"33","10","181","1687933","03/31/2019","Alabama Huntsville","@","Delta St.","L",8,9,"27-6-0"
"34","10","358","1723278","04/05/2019","Alabama Huntsville","@","West Ala.","W",8,3,"28-6-0"
"35","10","358","1688732","04/05/2019","Alabama Huntsville","@","West Ala.","L",8,9,"28-7-0"
"36","10","358","1688923","04/06/2019","Alabama Huntsville","@","West Ala.","L",6,7,"28-8-0"
"37","10","30153","1724602","04/12/2019","Alabama Huntsville","","Union (TN)","W",4,0,"29-8-0"
"38","10","30153","1724636","04/12/2019","Alabama Huntsville","","Union (TN)","L",2,5,"29-9-0"
"39","10","30153","1724809","04/13/2019","Alabama Huntsville","","Union (TN)","W",8,0,"30-9-0"
"40","10","11740","1726607","04/20/2019","Alabama Huntsville","","West Florida","W",10,2,"31-9-0"
"41","10","11740","1726709","04/20/2019","Alabama Huntsville","","West Florida","W",9,1,"32-9-0"
"42","10","1238","1728292","04/27/2019","Alabama Huntsville","@","Montevallo","W",6,2,"33-9-0"
"43","10","1238","1692980","04/28/2019","Alabama Huntsville","@","Montevallo","W",12,7,"34-10-0"
"44","10","1238","1728451","04/28/2019","Alabama Huntsville","@","Montevallo","L",3,5,"33-10-0"
"45","10","30153","1729074","05/02/2019","Alabama Huntsville","","Union (TN)","L",11,12,"34-11-0"
"46","10","429","1729994","05/03/2019","Alabama Huntsville","","Mississippi Col.","W",7,2,"35-11-0"
"47","10","358","1730453","05/04/2019","Alabama Huntsville","@","West Ala.","L",1,6,"35-12-0"
"48","10","608","1731445","05/09/2019","Alabama Huntsville","","Saint Leo","W",6,2,"36-12-0"
"49","10","230","1731760","05/10/2019","Alabama Huntsville","@","Florida Tech","L",4,6,"36-14-0"
"50","10","429","1731910","05/10/2019","Alabama Huntsville","","Mississippi Col.","L",3,6,"36-13-0"
"51","1000","8935","1677872","02/09/2019","Carson-Newman","","Converse","W",8,0,"1-0-0"
"52","1000","8935","1693708","02/09/2019","Carson-Newman","","Converse","W",6,1,"2-0-0"
"53","1000","30058","1678580","02/15/2019","Carson-Newman","@","Claflin","W",13,0,"4-0-0"
"54","1000","1167","1678519","02/15/2019","Carson-Newman","@","Lander","W",7,5,"3-0-0"
"55","1000","30058","1678897","02/16/2019","Carson-Newman","","Claflin","W",6,3,"5-0-0"
"56","1000","39","1680518","02/26/2019","Carson-Newman","@","Augusta","W",2,0,"7-0-0"
"57","1000","39","1693986","02/26/2019","Carson-Newman","@","Augusta","W",11,2,"8-0-0"
"58","1000","237","1680519","02/26/2019","Carson-Newman","","Fort Valley St.","W",12,0,"6-0-0"
"59","1000","1174","1681247","03/02/2019","Carson-Newman","@","Limestone","W",2,1,"9-0-0"
"60","1000","1174","1696737","03/02/2019","Carson-Newman","@","Limestone","W",2,1,"10-0-0"
"61","1000","11504","1684880","03/16/2019","Carson-Newman","@","Queens (NC)","L",0,1,"10-1-0"
"62","1000","11504","1695298","03/16/2019","Carson-Newman","@","Queens (NC)","W",7,3,"11-1-0"
"63","1000","1176","1685658","03/20/2019","Carson-Newman","","Lincoln Memorial","L",3,4,"11-2-0"
"64","1000","1176","1699910","03/20/2019","Carson-Newman","","Lincoln Memorial","L",1,6,"11-3-0"
"65","1000","1001","1697685","03/23/2019","Carson-Newman","","Catawba","L",7,8,"11-5-0"
"66","1000","1001","1686382","03/23/2019","Carson-Newman","","Catawba","L",3,6,"11-4-0"
"67","1000","13028","1687057","03/27/2019","Carson-Newman","@","Anderson (SC)","L",1,4,"11-6-0"
"68","1000","13028","1694944","03/27/2019","Carson-Newman","@","Anderson (SC)","W",3,2,"12-6-0"
"69","1000","1023","1687783","03/30/2019","Carson-Newman","","Coker","W",6,0,"13-6-0"
"70","1000","1023","1698862","03/30/2019","Carson-Newman","","Coker","L",0,1,"13-7-0"
"71","1000","12830","1688205","04/02/2019","Carson-Newman","","Tusculum","W",6,3,"14-7-0"
"72","1000","12830","1695009","04/02/2019","Carson-Newman","","Tusculum","W",17,4,"15-7-0"
"73","1000","1170","1689183","04/06/2019","Carson-Newman","@","Lenoir-Rhyne","W",10,4,"16-7-0"
"74","1000","1170","1694264","04/06/2019","Carson-Newman","@","Lenoir-Rhyne","W",6,5,"17-7-0"
"75","1000","9223","1689741","04/10/2019","Carson-Newman","","North Greenville","W",1,0,"18-7-0"
"76","1000","9223","1697362","04/10/2019","Carson-Newman","","North Greenville","W",4,3,"19-7-0"
"77","1000","1462","1694702","04/15/2019","Carson-Newman","@","Wingate","W",10,3,"20-8-0"
"78","1000","1462","1690452","04/15/2019","Carson-Newman","@","Wingate","L",1,4,"19-8-0"
"79","1000","30093","1690894","04/16/2019","Carson-Newman","","AUM","L",0,10,"20-9-0"
"80","1000","30093","1697427","04/16/2019","Carson-Newman","","AUM","L",0,11,"20-11-0"
"81","1000","1199","1690895","04/16/2019","Carson-Newman","@","Mars Hill","L",2,8,"20-10-0"
"82","1000","1199","1697428","04/16/2019","Carson-Newman","@","Mars Hill","W",6,4,"21-11-0"
"83","1000","1257","1691393","04/22/2019","Carson-Newman","","Newberry","W",6,0,"22-11-0"
"84","1000","1257","1699786","04/22/2019","Carson-Newman","","Newberry","W",12,4,"23-11-0"
"85","1000","11504","1727841","04/27/2019","Carson-Newman","","Queens (NC)","W",7,0,"24-11-0"
"86","1000","13028","1728585","04/28/2019","Carson-Newman","","Anderson (SC)","L",11,13,"25-12-0"
"87","1000","1023","1728465","04/28/2019","Carson-Newman","","Coker","W",3,1,"25-11-0"
"88","1000","13028","1731449","05/09/2019","Carson-Newman","","Anderson (SC)","W",13,0,"26-12-0"
"89","1000","13028","1731872","05/10/2019","Carson-Newman","@","Anderson (SC)","L",5,8,"26-13-0"
"90","1000","1176","1731806","05/10/2019","Carson-Newman","","Lincoln Memorial","L",5,7,"26-14-0"
"91","1001","537","1677873","02/09/2019","Catawba","","UNC Pembroke","W",7,4,"1-0-0"
"92","1001","537","1693709","02/09/2019","Catawba","","UNC Pembroke","W",9,0,"2-0-0"
"93","1001","743","1678171","02/10/2019","Catawba","","Virginia St.","W",12,4,"3-0-0"
"94","1001","743","1693803","02/10/2019","Catawba","","Virginia St.","W",10,2,"4-0-0"
"95","1001","15646","1707743","02/15/2019","Catawba","@","Barton","W",7,2,"5-0-0"
"96","1001","15646","1707745","02/15/2019","Catawba","@","Barton","L",0,1,"5-1-0"
"97","1001","11276","1680062","02/23/2019","Catawba","@","USC Aiken","L",3,4,"5-2-0"
"98","1001","11276","1693773","02/23/2019","Catawba","@","USC Aiken","W",13,6,"6-2-0"
"99","1001","30052","1680963","03/02/2019","Catawba","","North Georgia","L",0,11,"6-3-0"
"100","1001","30045","1681353","03/02/2019","Catawba","@","Palm Beach Atl.","W",7,6,"7-3-0"
"101","1001","1085","1682573","03/08/2019","Catawba","@","Francis Marion","L",2,4,"7-4-0"
"102","1001","2683","1679316","03/12/2019","Catawba","","Belmont Abbey","W",5,3,"8-4-0"
"103","1001","2683","1693890","03/12/2019","Catawba","","Belmont Abbey","W",7,5,"9-4-0"
"104","1001","65","1684132","03/14/2019","Catawba","","Bloomsburg","L",1,2,"9-5-0"
"105","1001","65","1697620","03/14/2019","Catawba","","Bloomsburg","L",3,4,"9-6-0"
"106","1001","12830","1684876","03/16/2019","Catawba","","Tusculum","W",3,2,"10-6-0"
"107","1001","12830","1695294","03/16/2019","Catawba","","Tusculum","W",6,5,"11-6-0"
"108","1001","30193","1680442","03/17/2019","Catawba","","Emmanuel (GA)","W",3,2,"12-6-0"
"109","1001","30193","1693970","03/17/2019","Catawba","","Emmanuel (GA)","L",3,8,"12-7-0"
"110","1001","11504","1685459","03/19/2019","Catawba","@","Queens (NC)","L",4,9,"12-8-0"
"111","1001","11504","1698737","03/19/2019","Catawba","@","Queens (NC)","L",1,2,"12-9-0"
"112","1001","1000","1686382","03/23/2019","Catawba","@","Carson-Newman","W",6,3,"13-9-0"
"113","1001","1000","1697685","03/23/2019","Catawba","@","Carson-Newman","W",8,7,"14-9-0"
"114","1001","1170","1686901","03/26/2019","Catawba","@","Lenoir-Rhyne","L",0,1,"14-10-0"
"115","1001","1170","1694175","03/26/2019","Catawba","@","Lenoir-Rhyne","L",5,14,"14-11-0"
"116","1001","13028","1687784","03/30/2019","Catawba","","Anderson (SC)","W",8,7,"15-11-0"
"117","1001","13028","1698863","03/30/2019","Catawba","","Anderson (SC)","L",4,5,"15-12-0"
"118","1001","1462","1688397","04/03/2019","Catawba","@","Wingate","W",6,5,"16-12-0"
"119","1001","1462","1696076","04/03/2019","Catawba","@","Wingate","L",2,6,"16-13-0"
"120","1001","30051","1723405","04/06/2019","Catawba","@","King (TN)","W",10,1,"17-13-0"
"121","1001","30051","1723480","04/06/2019","Catawba","@","King (TN)","L",1,7,"17-14-0"
"122","1001","1023","1689564","04/10/2019","Catawba","","Coker","W",2,1,"18-14-0"
"123","1001","1023","1696151","04/10/2019","Catawba","","Coker","W",1,0,"19-14-0"
"124","1001","1199","1690426","04/13/2019","Catawba","@","Mars Hill","L",1,9,"19-15-0"
"125","1001","1199","1694676","04/13/2019","Catawba","@","Mars Hill","W",8,3,"20-15-0"
"126","1001","1257","1691038","04/17/2019","Catawba","","Newberry","L",10,12,"20-16-0"
"127","1001","1257","1697933","04/17/2019","Catawba","","Newberry","L",2,5,"20-17-0"
"128","1001","1176","1691836","04/22/2019","Catawba","","Lincoln Memorial","L",5,8,"20-18-0"
"129","1001","1176","1696232","04/22/2019","Catawba","","Lincoln Memorial","L",1,3,"20-19-0"
"130","1004","314","1677557","02/08/2019","Central Ark.","","Jackson St.","W",9,3,"1-0-0"
"131","1004","664","1677589","02/08/2019","Central Ark.","@","Southern Miss.","L",4,12,"1-1-0"
"132","1004","314","1677856","02/09/2019","Central Ark.","@","Jackson St.","W",11,3,"3-1-0"
"133","1004","692","1677780","02/09/2019","Central Ark.","@","Tennessee Tech","W",4,1,"2-1-0"
"134","1004","248","1678414","02/15/2019","Central Ark.","","George Mason","L",3,5,"3-2-0"
"135","1004","439","1678633","02/15/2019","Central Ark.","@","Monmouth","W",4,2,"4-2-0"
"136","1004","47","1678868","02/16/2019","Central Ark.","@","Ball St.","L",4,5,"4-3-0"
"137","1004","562","1679025","02/16/2019","Central Ark.","","Quinnipiac","W",6,5,"5-3-0"
"138","1004","650","1679159","02/17/2019","Central Ark.","","South Dakota","W",9,1,"6-3-0"
"139","1004","2678","1693902","02/20/2019","Central Ark.","","Ark.-Pine Bluff","W",8,0,"8-3-0"
"140","1004","2678","1679331","02/20/2019","Central Ark.","","Ark.-Pine Bluff","W",3,2,"7-3-0"
"141","1004","487","1680388","02/24/2019","Central Ark.","","North Ala.","L",1,10,"8-5-0"
"142","1004","649","1709093","02/24/2019","Central Ark.","","South Dakota St.","L",4,7,"8-4-0"
"143","1004","314","1709262","02/25/2019","Central Ark.","","Jackson St.","W",11,0,"9-5-0"
"144","1004","433","1680586","02/27/2019","Central Ark.","","Ole Miss","L",3,18,"9-6-0"
"145","1004","2678","1715551","02/28/2019","Central Ark.","","Ark.-Pine Bluff","W",15,6,"10-6-0"
"146","1004","165","1715773","03/01/2019","Central Ark.","","Coppin St.","W",17,0,"11-6-0"
"147","1004","654","1680887","03/01/2019","Central Ark.","","Southeast Mo. St.","L",7,11,"11-7-0"
"148","1004","669","1681284","03/02/2019","Central Ark.","","Missouri St.","L",4,6,"11-8-0"
"149","1004","404","1681984","03/06/2019","Central Ark.","@","Memphis","L",0,1,"11-9-0"
"150","1004","483","1682963","03/09/2019","Central Ark.","","Nicholls","L",2,8,"11-10-0"
"151","1004","483","1682601","03/10/2019","Central Ark.","","Nicholls","L",1,3,"11-11-0"
"152","1004","483","1698354","03/10/2019","Central Ark.","","Nicholls","W",2,0,"12-11-0"
"153","1004","521","1683979","03/14/2019","Central Ark.","","Oklahoma St.","L",1,16,"12-12-0"
"154","1004","624","1684506","03/15/2019","Central Ark.","","Sam Houston","L",1,3,"12-13-0"
"155","1004","624","1699544","03/15/2019","Central Ark.","","Sam Houston","L",2,10,"12-14-0"
"156","1004","624","1684577","03/16/2019","Central Ark.","","Sam Houston","L",2,5,"12-15-0"
"157","1004","498","1685531","03/19/2019","Central Ark.","@","ULM","W",7,3,"13-15-0"
"158","1004","51","1685546","03/20/2019","Central Ark.","@","Baylor","W",8,5,"14-15-0"
"159","1004","2743","1686038","03/22/2019","Central Ark.","@","UIW","W",6,1,"15-15-0"
"160","1004","2743","1695684","03/22/2019","Central Ark.","@","UIW","W",2,1,"16-15-0"
"161","1004","2743","1686227","03/23/2019","Central Ark.","@","UIW","W",13,6,"17-15-0"
"162","1004","430","1686960","03/26/2019","Central Ark.","","Mississippi St.","L",3,4,"17-16-0"
"163","1004","346","1687383","03/29/2019","Central Ark.","@","Lamar University","W",8,5,"18-16-0"
"164","1004","346","1696873","03/29/2019","Central Ark.","@","Lamar University","L",1,2,"18-17-0"
"165","1004","346","1687681","03/30/2019","Central Ark.","@","Lamar University","L",0,1,"18-18-0"
"166","1004","432","1688321","04/03/2019","Central Ark.","@","Mississippi Val.","W",4,0,"19-18-0"
"167","1004","26172","1688721","04/05/2019","Central Ark.","","A&M-Corpus Christi","W",13,2,"20-18-0"
"168","1004","26172","1697819","04/05/2019","Central Ark.","","A&M-Corpus Christi","L",5,10,"20-19-0"
"169","1004","26172","1688892","04/06/2019","Central Ark.","","A&M-Corpus Christi","W",11,3,"21-19-0"
"170","1004","402","1690047","04/12/2019","Central Ark.","@","McNeese","L",0,3,"21-20-0"
"171","1004","402","1698932","04/12/2019","Central Ark.","@","McNeese","L",1,4,"21-21-0"
"172","1004","402","1690226","04/13/2019","Central Ark.","@","McNeese","L",0,10,"21-22-0"
"173","1004","655","1691295","04/19/2019","Central Ark.","@","Southeastern La.","L",2,3,"21-23-0"
"174","1004","655","1699440","04/19/2019","Central Ark.","@","Southeastern La.","L",4,5,"21-24-0"
"175","1004","655","1691558","04/20/2019","Central Ark.","@","Southeastern La.","W",5,3,"22-24-0"
"176","1004","287","1692463","04/26/2019","Central Ark.","","Houston Christian","W",3,0,"23-24-0"
"177","1004","287","1699510","04/26/2019","Central Ark.","","Houston Christian","W",5,4,"24-24-0"
"178","1004","287","1692727","04/27/2019","Central Ark.","","Houston Christian","W",7,2,"25-24-0"
"179","1004","508","1693173","05/03/2019","Central Ark.","@","Northwestern St.","L",1,2,"25-25-0"
"180","1004","508","1730719","05/05/2019","Central Ark.","@","Northwestern St.","L",0,4,"25-26-0"
"181","1004","508","1730720","05/05/2019","Central Ark.","@","Northwestern St.","W",2,1,"26-26-0"
"182","1004","655","1731071","05/07/2019","Central Ark.","@","Southeastern La.","L",6,7,"26-27-0"
"183","1009","996","1677508","02/09/2019","Central Okla.","","Cameron","W",8,4,"1-0-0"
"184","1009","30152","1677548","02/09/2019","Central Okla.","","Southern Nazarene","W",11,8,"2-0-0"
"185","1009","701","1677945","02/10/2019","Central Okla.","","Texas Woman's","W",10,7,"3-0-0"
"186","1009","8965","1678198","02/11/2019","Central Okla.","","East Central","W",7,0,"5-0-0"
"187","1009","1371","1678164","02/11/2019","Central Okla.","","Southeastern Okla.","W",17,5,"4-0-0"
"188","1009","30054","1678524","02/16/2019","Central Okla.","","Newman","W",3,0,"6-0-0"
"189","1009","8744","1678917","02/16/2019","Central Okla.","","Southwestern Okla.","W",10,1,"7-0-0"
"190","1009","30178","1707764","02/17/2019","Central Okla.","","Northwestern Okla.","W",15,3,"9-0-0"
"191","1009","9754","1679252","02/17/2019","Central Okla.","","UC-Colo. Springs","W",7,3,"8-0-0"
"192","1009","25","1680523","02/26/2019","Central Okla.","","Angelo St.","W",10,2,"10-0-0"
"193","1009","30179","1680684","03/01/2019","Central Okla.","@","Okla. Christian","W",7,5,"11-0-0"
"194","1009","30179","1693546","03/01/2019","Central Okla.","@","Okla. Christian","W",2,1,"12-0-0"
"195","1009","507","1717661","03/07/2019","Central Okla.","","Northwest Mo. St.","W",17,3,"13-0-0"
"196","1009","507","1717142","03/07/2019","Central Okla.","","Northwest Mo. St.","W",7,1,"14-0-0"
"197","1009","9013","1717639","03/08/2019","Central Okla.","","Missouri Western","W",7,3,"15-0-0"
"198","1009","9013","1717640","03/08/2019","Central Okla.","","Missouri Western","W",6,2,"16-0-0"
"199","1009","30136","1684796","03/16/2019","Central Okla.","@","Lindenwood","W",11,1,"17-0-0"
"200","1009","30136","1694863","03/16/2019","Central Okla.","@","Lindenwood","W",4,1,"18-0-0"
"201","1009","356","1696404","03/17/2019","Central Okla.","@","Lincoln (MO)","W",9,1,"20-0-0"
"202","1009","356","1685043","03/17/2019","Central Okla.","@","Lincoln (MO)","W",9,1,"19-0-0"
"203","1009","41","1720258","03/22/2019","Central Okla.","@","Augustana (SD)","L",0,4,"20-1-0"
"204","1009","1266","1720427","03/23/2019","Central Okla.","","Northern St.","W",6,5,"21-1-0"
"205","1009","790","1685940","03/23/2019","Central Okla.","","Winona St.","W",5,1,"22-1-0"
"206","1009","1156","1696458","04/01/2019","Central Okla.","@","Neb.-Kearney","W",6,2,"24-1-0"
"207","1009","1156","1687326","04/01/2019","Central Okla.","@","Neb.-Kearney","W",7,4,"23-1-0"
"208","1009","9011","1687768","04/02/2019","Central Okla.","@","Fort Hays St.","W",7,1,"25-1-0"
"209","1009","9011","1698847","04/02/2019","Central Okla.","@","Fort Hays St.","L",6,7,"25-2-0"
"210","1009","12810","1689187","04/07/2019","Central Okla.","@","Northeastern St.","W",8,0,"26-2-0"
"211","1009","12810","1694268","04/07/2019","Central Okla.","@","Northeastern St.","W",9,5,"27-2-0"
"212","1009","130","1724456","04/11/2019","Central Okla.","","Central Mo.","W",6,0,"29-2-0"
"213","1009","130","1724417","04/11/2019","Central Okla.","","Central Mo.","W",4,1,"28-2-0"
"214","1009","2755","1698587","04/12/2019","Central Okla.","","Southwest Baptist","W",8,0,"31-2-0"
"215","1009","2755","1690016","04/12/2019","Central Okla.","","Southwest Baptist","W",6,1,"30-2-0"
"216","1009","1071","1700225","04/19/2019","Central Okla.","","Emporia St.","W",10,4,"33-2-0"
"217","1009","1071","1691436","04/19/2019","Central Okla.","","Emporia St.","W",6,2,"32-2-0"
"218","1009","2814","1691842","04/20/2019","Central Okla.","","Washburn","L",1,5,"33-3-0"
"219","1009","2814","1696238","04/20/2019","Central Okla.","","Washburn","W",4,3,"34-3-0"
"220","1009","9012","1699026","04/26/2019","Central Okla.","@","Mo. Southern St.","W",10,4,"36-3-0"
"221","1009","9012","1692391","04/26/2019","Central Okla.","@","Mo. Southern St.","W",6,0,"35-3-0"
"222","1009","1314","1692524","04/27/2019","Central Okla.","@","Pittsburg St.","W",4,1,"37-3-0"
"223","1009","1314","1699801","04/27/2019","Central Okla.","@","Pittsburg St.","L",3,5,"37-4-0"
"224","1009","12810","1729082","05/01/2019","Central Okla.","","Northeastern St.","W",7,1,"38-4-0"
"225","1009","130","1729747","05/02/2019","Central Okla.","@","Central Mo.","W",11,4,"39-4-0"
"226","1009","9013","1730000","05/04/2019","Central Okla.","","Missouri Western","W",9,1,"40-4-0"
"227","1009","9013","1730583","05/05/2019","Central Okla.","@","Missouri Western","W",10,2,"41-4-0"
"228","1009","427","1731416","05/09/2019","Central Okla.","","Minn. Duluth","W",4,0,"42-4-0"
"229","1009","947","1731835","05/10/2019","Central Okla.","","Arkansas Tech","W",3,2,"43-4-0"
"230","1009","947","1732061","05/11/2019","Central Okla.","@","Arkansas Tech","W",12,0,"44-4-0"
"231","1009","947","1732156","05/11/2019","Central Okla.","@","Arkansas Tech","L",2,4,"44-5-0"
"232","1009","41","1732566","05/16/2019","Central Okla.","","Augustana (SD)","L",5,13,"44-6-0"
"233","1009","41","1732567","05/17/2019","Central Okla.","@","Augustana (SD)","L",6,7,"44-7-0"
"234","101","529","1677571","02/08/2019","CSUN","","Oregon","L",5,12,"0-2-0"
"235","101","528","1677484","02/08/2019","CSUN","@","Oregon St.","L",0,8,"0-1-0"
"236","101","732","1677807","02/09/2019","CSUN","","Utah","L",0,7,"0-3-0"
"237","101","774","1677930","02/09/2019","CSUN","@","Western Mich.","W",9,2,"1-3-0"
"238","101","28","1678186","02/10/2019","CSUN","@","Arizona St.","L",2,8,"1-4-0"
"239","101","725","1678538","02/15/2019","CSUN","","Army West Point","W",9,4,"2-4-0"
"240","101","725","1694006","02/15/2019","CSUN","","Army West Point","W",4,3,"3-4-0"
"241","101","62","1678798","02/16/2019","CSUN","","Binghamton","L",5,7,"3-5-0"
"242","101","404","1679559","02/22/2019","CSUN","","Memphis","W",2,0,"4-5-0"
"243","101","674","1679561","02/22/2019","CSUN","@","Stanford","L",0,2,"4-6-0"
"244","101","365","1680161","02/23/2019","CSUN","@","LSU","L",0,8,"4-8-0"
"245","101","418","1680026","02/23/2019","CSUN","","Michigan","L",0,8,"4-7-0"
"246","101","674","1680312","02/24/2019","CSUN","@","Stanford","L",2,3,"4-9-0"
"247","101","164","1680878","03/01/2019","CSUN","","UConn","W",6,3,"5-9-0"
"248","101","706","1680922","03/01/2019","CSUN","","UTSA","W",2,1,"6-9-0"
"249","101","370","1681731","03/03/2019","CSUN","@","LMU (CA)","L",0,3,"6-11-0"
"250","101","418","1681703","03/03/2019","CSUN","@","Michigan","L",0,1,"6-10-0"
"251","101","94","1716441","03/07/2019","CSUN","@","CSU Bakersfield","W",11,3,"7-11-0"
"252","101","466","1682590","03/08/2019","CSUN","","Nevada","W",3,1,"8-12-0"
"253","101","505","1682431","03/08/2019","CSUN","@","Northern Ky.","L",3,4,"7-12-0"
"254","101","630","1683018","03/09/2019","CSUN","@","San Jose St.","W",12,1,"10-12-0"
"255","101","758","1682900","03/09/2019","CSUN","","Weber St.","W",7,1,"9-12-0"
"256","101","631","1683256","03/10/2019","CSUN","@","Santa Clara","W",6,3,"11-12-0"
"257","101","172","1684384","03/15/2019","CSUN","","Dartmouth","W",11,2,"12-12-0"
"258","101","522","1684443","03/15/2019","CSUN","","Oklahoma","L",0,11,"12-13-0"
"259","101","30135","1685133","03/17/2019","CSUN","@","California Baptist","W",2,1,"13-13-0"
"260","101","30135","1696783","03/17/2019","CSUN","","California Baptist","L",6,7,"13-14-0"
"261","101","172","1685440","03/19/2019","CSUN","","Dartmouth","L",9,10,"13-15-0"
"262","101","96","1685735","03/20/2019","CSUN","@","Fresno St.","L",0,2,"13-16-0"
"263","101","610","1686231","03/23/2019","CSUN","","Saint Mary's (CA)","W",8,0,"14-16-0"
"264","101","610","1696799","03/23/2019","CSUN","","Saint Mary's (CA)","W",8,2,"15-16-0"
"265","101","610","1686588","03/24/2019","CSUN","","Saint Mary's (CA)","W",6,0,"16-16-0"
"266","101","110","1686742","03/24/2019","CSUN","","UCLA","L",2,14,"16-17-0"
"267","101","108","1687761","03/30/2019","CSUN","@","UC Davis","L",2,4,"16-18-0"
"268","101","108","1698840","03/30/2019","CSUN","@","UC Davis","L",0,1,"16-19-0"
"269","101","108","1688074","03/31/2019","CSUN","@","UC Davis","W",2,1,"17-19-0"
"270","101","97","1688731","04/05/2019","CSUN","@","Cal St. Fullerton","W",5,2,"18-19-0"
"271","101","97","1689178","04/06/2019","CSUN","@","Cal St. Fullerton","L",3,7,"18-20-0"
"272","101","97","1694259","04/06/2019","CSUN","@","Cal St. Fullerton","L",1,9,"18-21-0"
"273","101","111","1690346","04/13/2019","CSUN","","UC Riverside","W",4,0,"19-21-0"
"274","101","111","1694301","04/13/2019","CSUN","","UC Riverside","L",1,8,"19-22-0"
"275","101","111","1690736","04/14/2019","CSUN","","UC Riverside","L",1,5,"19-23-0"
"276","101","90","1691370","04/19/2019","CSUN","","Cal Poly","W",4,3,"20-23-0"
"277","101","90","1699763","04/19/2019","CSUN","","Cal Poly","L",2,3,"20-24-0"
"278","101","90","1691768","04/20/2019","CSUN","","Cal Poly","W",5,3,"21-24-0"
"279","101","104","1692771","04/27/2019","CSUN","@","UC Santa Barbara","W",10,2,"22-24-0"
"280","101","104","1694795","04/27/2019","CSUN","@","UC Santa Barbara","W",5,2,"23-24-0"
"281","101","104","1692990","04/28/2019","CSUN","@","UC Santa Barbara","W",6,3,"24-24-0"
"282","101","277","1693163","05/03/2019","CSUN","","Hawaii","L",1,2,"24-25-0"
"283","101","277","1693289","05/04/2019","CSUN","","Hawaii","W",3,1,"25-25-0"
"284","101","277","1698003","05/04/2019","CSUN","","Hawaii","L",3,4,"25-26-0"
"285","101","99","1693419","05/11/2019","CSUN","@","Long Beach St.","W",2,1,"26-26-0"
