"","team_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"124",30024,2017,"Brittney Vansway",125,47,7,1,13,52,25,16,0,11,0,0,"0.376",0.432,"1.192"
"125",400,2017,"Jena Cozza",68,27,4,0,5,16,17,8,10,9,0,0,"0.397",0.511,"1.187"
"126",2699,2017,"Maggie Good",152,51,11,0,17,49,42,27,4,24,1,0,"0.336",0.441,"1.184"
"127",2,2017,"Peyton Hedrick",179,67,13,6,15,52,50,9,7,29,11,1,"0.374",0.415,"1.180"
"128",1157,2017,"Courtney Sutter",179,68,11,1,16,54,40,24,2,17,4,1,"0.380",0.456,"1.177"
"129",368,2017,"Courtney Cashman",135,58,11,2,7,35,32,15,0,13,0,0,"0.430",0.48,"1.176"
"130",28,2017,"Chelsea Gonzales",150,53,12,2,13,49,40,28,3,14,0,0,"0.353",0.454,"1.174"
"131",235,2017,"Amanda Lorenz",196,76,12,3,11,46,60,58,3,23,11,1,"0.388",0.525,"1.173"
"132",14,2017,"Amanda Mosall",2,1,0,0,0,1,0,1,0,0,0,0,"0.500",0.667,"1.167"
"133",270,2017,"Maya Hinton",2,1,0,0,0,0,1,0,1,0,0,0,"0.500",0.667,"1.167"
"134",572,2017,"Brianna Heller",2,1,0,0,0,0,4,1,0,1,0,0,"0.500",0.667,"1.167"
"135",14927,2017,"Chelsey Deloney",141,43,10,0,14,40,41,31,25,27,1,0,"0.305",0.493,"1.167"
"136",429,2017,"Kristen Qualls",6,2,0,0,1,3,1,0,0,0,0,0,"0.333",0.333,"1.166"
"137",665,2017,"Kiara Suttles",100,35,8,1,8,25,31,11,14,10,10,0,"0.350",0.476,"1.166"
"138",416,2017,"Kaitlyn Eveland",156,61,14,1,10,57,36,28,2,14,6,2,"0.391",0.479,"1.165"
"139",102,2017,"Suzy Brookshire",151,54,8,1,15,37,43,22,2,22,1,0,"0.358",0.441,"1.163"
"140",317,2017,"Paige Mitchell",31,13,5,0,1,6,8,5,0,1,0,0,"0.419",0.486,"1.163"
"141",331,2017,"Holly Speers",114,36,7,0,14,34,32,19,0,16,1,0,"0.316",0.414,"1.160"
"142",235,2017,"Kayli Kvistad",174,64,14,0,9,53,40,67,8,17,1,0,"0.368",0.554,"1.157"
"143",72,2017,"Caitlyn Mccarron",159,68,15,4,6,40,29,8,6,11,0,0,"0.428",0.469,"1.155"
"144",659,2017,"Shaye Harre",142,48,18,0,8,40,30,57,1,24,1,0,"0.338",0.52,"1.154"
"145",639,2017,"Madysen Cossack",137,52,15,0,9,44,26,22,2,17,0,0,"0.380",0.466,"1.152"
"146",10411,2017,"Gemma Miller",4,2,1,0,0,1,12,0,0,1,1,1,"0.500",0.4,"1.150"
"147",110,2017,"Delaney Spaulding",205,78,18,1,16,46,58,22,2,21,6,0,"0.380",0.436,"1.148"
"148",635,2017,"Lauren Fischer",124,41,4,1,11,31,30,45,1,16,3,1,"0.331",0.503,"1.148"
"149",756,2017,"Ali Aguilar",176,62,11,1,14,42,62,35,9,19,4,1,"0.352",0.48,"1.145"
"150",626,2017,"Molly Sturdivant",134,51,14,0,8,45,25,30,1,15,0,0,"0.381",0.48,"1.144"
"151",716,2017,"Becca Hartley",167,55,11,2,16,44,44,25,9,31,16,4,"0.329",0.436,"1.143"
"152",739,2017,"Nikki Alden",143,55,6,3,9,41,28,20,12,21,3,0,"0.385",0.486,"1.143"
"153",229,2017,"Sami Williams",7,4,0,0,0,0,7,0,0,2,0,1,"0.571",0.571,"1.142"
"154",261,2017,"Tia Coleman",82,32,9,0,6,24,13,3,3,11,7,2,"0.390",0.422,"1.142"
"155",720,2017,"Jasmine Howard",7,4,0,0,0,2,1,0,0,0,0,0,"0.571",0.571,"1.142"
"156",175,2017,"Gabrielle Snyder",182,78,17,4,7,35,43,15,0,15,20,3,"0.429",0.46,"1.141"
"157",101,2017,"Savannah Horvath",148,50,12,2,13,41,27,12,13,17,12,3,"0.338",0.429,"1.138"
"158",459,2017,"Marisa Sholtes",90,30,4,0,10,31,16,9,6,21,0,1,"0.333",0.425,"1.136"
"159",671,2017,"Haley Hayden",178,68,13,1,12,57,62,30,2,14,5,3,"0.382",0.467,"1.136"
"160",386,2017,"Janna Korak",191,70,19,0,14,54,42,30,0,16,6,0,"0.366",0.446,"1.132"
"161",709,2017,"Chandler Rice",194,76,16,2,12,39,49,20,3,17,21,5,"0.392",0.452,"1.132"
"162",29,2017,"Jessie Harper",181,62,13,1,19,55,34,9,6,20,0,0,"0.343",0.391,"1.131"
"163",540,2017,"Leah Allen",142,58,8,3,9,27,34,7,1,18,20,4,"0.408",0.434,"1.131"
"164",158,2017,"Sommer Grzybek",145,53,13,2,10,35,28,10,10,15,4,1,"0.366",0.44,"1.130"
"165",521,2017,"Vanessa Shippy",181,72,16,4,5,46,48,47,0,22,11,10,"0.398",0.515,"1.128"
"166",202,2017,"Paige Murphy",109,43,8,2,5,25,23,17,6,27,6,3,"0.394",0.485,"1.127"
"167",144,2017,"Sharnitra Woods",8,3,0,0,1,4,1,0,0,0,0,0,"0.375",0.375,"1.125"
"168",774,2017,"Kelsea Cichocki",168,68,14,1,9,46,31,20,2,20,0,0,"0.405",0.462,"1.123"
"169",2707,2017,"Kendra Leach",152,64,12,4,3,24,33,27,3,32,10,1,"0.421",0.511,"1.123"
"170",670,2017,"Ariel Ortiz",181,62,16,2,15,47,34,26,1,15,1,0,"0.343",0.42,"1.122"
"171",315,2017,"Jamie Mcguire",154,55,11,0,14,37,22,17,4,13,0,0,"0.357",0.42,"1.121"
"172",416,2017,"Celeste Wood",58,22,3,2,3,18,14,14,0,5,5,2,"0.379",0.462,"1.117"
"173",275,2017,"Erin Lockhart",105,35,9,0,7,34,22,19,18,10,4,1,"0.333",0.497,"1.116"
"174",96,2017,"Morgan Howe",153,64,7,3,6,40,28,21,3,17,0,0,"0.418",0.492,"1.113"
"175",29,2017,"Alyssa Palomino",151,45,10,3,15,50,47,26,4,29,1,0,"0.298",0.408,"1.110"
"176",48,2017,"Jade Gandara",189,67,17,1,16,55,35,11,4,29,3,3,"0.354",0.398,"1.107"
"177",317,2017,"Megan Good",180,69,11,0,12,58,34,28,1,12,0,0,"0.383",0.462,"1.106"
"178",418,2017,"Kelly Christner",164,64,8,1,9,41,48,27,8,22,18,4,"0.390",0.49,"1.106"
"179",439,2017,"Justene Reyes",151,54,15,0,7,40,26,34,15,10,6,0,"0.358",0.51,"1.106"
"180",529,2017,"Nikki Udria",178,71,9,0,10,52,53,24,10,15,11,0,"0.399",0.488,"1.106"
"181",562,2017,"Keilani Finley",19,7,1,0,2,3,3,0,0,4,0,0,"0.368",0.368,"1.105"
"182",317,2017,"Jessica Mrozek",28,9,2,0,3,12,3,3,0,2,0,1,"0.321",0.387,"1.101"
"183",697,2017,"Tori Vidales",168,50,8,1,17,46,47,44,1,18,3,0,"0.298",0.44,"1.101"
"184",429,2017,"Alexia Harmon",5,3,0,0,0,1,2,0,0,0,0,0,"0.600",0.5,"1.100"
"185",697,2017,"Riley Sartain",163,57,11,0,13,49,37,26,4,28,2,0,"0.350",0.444,"1.100"
"186",388,2017,"Taylor Mccord",152,53,11,1,12,52,41,24,2,11,19,2,"0.349",0.425,"1.096"
"187",664,2017,"Amber Pack",12,4,1,0,1,3,5,2,0,4,0,1,"0.333",0.429,"1.096"
"188",28,2017,"Ulufa Leilua",123,35,6,1,13,44,24,30,1,27,0,0,"0.285",0.426,"1.093"
"189",196,2017,"Meredith Burroughs",157,49,9,0,16,47,35,28,4,27,0,0,"0.312",0.418,"1.093"
"190",587,2017,"Rebecca Hall",159,58,11,2,12,45,31,13,1,15,2,0,"0.365",0.407,"1.093"
"191",444,2017,"Allison Rager",145,56,8,3,9,40,29,12,1,19,0,1,"0.386",0.423,"1.092"
"192",678,2017,"Kelsey Waters",143,56,3,7,6,30,37,21,1,19,32,5,"0.392",0.456,"1.092"
"193",104,2017,"Sierra Altmeyer",161,57,11,2,10,33,39,31,2,21,2,3,"0.354",0.457,"1.091"
"194",254,2017,"Ivie Drake",175,65,11,0,9,40,49,46,1,6,2,0,"0.371",0.502,"1.091"
"195",2678,2017,"Paige Garcia",122,43,9,1,9,46,26,11,7,6,1,0,"0.352",0.427,"1.091"
"196",704,2017,"Cortney Smith",126,47,9,1,8,22,25,11,5,26,1,1,"0.373",0.438,"1.089"
"197",257,2017,"Alyssa Dicarlo",178,64,11,0,13,64,33,26,3,22,5,0,"0.360",0.447,"1.087"
"198",600,2017,"Cheyenne Mckee",186,72,11,4,7,38,67,20,19,12,15,3,"0.387",0.485,"1.087"
"199",29,2017,"Mo Mercado",178,69,16,0,10,53,38,17,2,10,0,0,"0.388",0.44,"1.086"
"200",317,2017,"Niki Prince",151,56,10,2,9,47,45,16,6,20,15,1,"0.371",0.443,"1.085"
"201",464,2017,"Vicky Kinney",103,34,6,0,9,37,20,14,8,13,1,1,"0.330",0.434,"1.084"
"202",29,2017,"Dejah Mulipola",166,56,12,3,12,48,53,25,3,29,1,0,"0.337",0.42,"1.083"
"203",418,2017,"Faith Canfield",181,72,17,1,9,40,56,11,5,9,10,2,"0.398",0.431,"1.083"
"204",116,2017,"Lauren Castro",172,61,20,1,11,50,28,14,1,24,9,3,"0.355",0.406,"1.080"
"205",67,2017,"Tatiana Cortez",144,47,6,1,13,49,27,26,3,16,1,0,"0.326",0.425,"1.078"
"206",234,2017,"Alex Powers",189,68,19,0,10,51,54,36,2,24,6,3,"0.360",0.459,"1.078"
"207",651,2017,"Mia Fung",11,4,2,0,0,3,3,4,0,3,0,1,"0.364",0.533,"1.078"
"208",306,2017,"Nicole Lawvere",18,5,1,0,2,6,3,3,1,4,0,0,"0.278",0.409,"1.076"
"209",609,2017,"Alex Nickel",159,57,11,6,7,30,46,29,0,27,11,2,"0.358",0.441,"1.076"
"210",77,2017,"Libby Sugg",163,58,12,0,13,56,30,18,2,22,4,0,"0.356",0.406,"1.075"
"211",101,2017,"Katie Hooper",148,53,14,2,8,37,22,18,3,15,1,0,"0.358",0.433,"1.075"
"212",204,2017,"Michelle Kriegshauser",160,60,17,0,9,25,37,15,0,18,4,0,"0.375",0.424,"1.074"
"213",316,2017,"Heather Roberts",132,48,9,1,7,42,22,22,11,6,8,1,"0.364",0.468,"1.074"
"214",522,2017,"Caleigh Clifton",194,69,15,0,8,33,70,45,26,23,19,9,"0.356",0.517,"1.074"
"215",202,2017,"Rachel Minogue",176,73,18,0,4,46,38,16,13,9,3,4,"0.415",0.486,"1.071"
"216",2699,2017,"Roni Patterson",167,59,15,0,12,48,43,18,0,10,3,0,"0.353",0.412,"1.071"
"217",428,2017,"Sydney Dwyer",181,67,12,0,12,76,26,21,2,16,1,2,"0.370",0.433,"1.068"
"218",196,2017,"Alex Mycek",144,40,5,0,16,37,27,35,2,33,0,0,"0.278",0.421,"1.067"
"219",156,2017,"Hannah Mccorkhill",154,51,9,2,12,45,35,22,2,29,1,0,"0.331",0.417,"1.066"
"220",365,2017,"Sahvanna Jaquish",178,59,13,0,9,61,40,62,6,13,5,0,"0.331",0.51,"1.066"
"221",503,2017,"Kayti Grable",164,63,9,0,9,45,22,23,4,13,2,0,"0.384",0.462,"1.066"
"222",756,2017,"Morganne Flores",186,64,15,1,13,74,34,28,1,29,0,0,"0.344",0.421,"1.066"
"223",7,2017,"Valerie Centeno",164,66,8,8,4,33,30,16,0,14,4,2,"0.402",0.443,"1.065"
"224",521,2017,"Rylee Bayless",157,49,14,0,7,38,56,71,3,52,26,5,"0.312",0.53,"1.065"
"225",37,2017,"Carlee Wallace",177,59,20,3,7,52,39,42,3,15,0,1,"0.333",0.464,"1.063"
"226",158,2017,"Madison Gott",155,59,13,0,10,40,26,10,0,19,0,0,"0.381",0.404,"1.062"
"227",180,2017,"Anna Steinmetz",160,58,8,1,11,45,23,18,2,19,0,0,"0.362",0.431,"1.062"
"228",697,2017,"Reagan Boenker",13,3,0,0,1,2,5,5,7,5,0,0,"0.231",0.6,"1.062"
"229",624,2017,"Hannah Marino",62,23,1,0,4,22,5,12,1,9,0,0,"0.371",0.48,"1.061"
"230",77,2017,"Caitlyn Larsen alldredge",154,53,12,3,10,42,45,19,2,27,5,1,"0.344",0.404,"1.060"
"231",317,2017,"Taylor Newton",175,60,11,3,11,49,42,25,5,17,6,1,"0.343",0.431,"1.060"
"232",37,2017,"Kasey Cooper",167,52,9,3,10,46,37,49,7,21,6,1,"0.311",0.478,"1.059"
"233",502,2017,"Erica Dick",168,62,15,3,6,30,33,25,4,21,13,4,"0.369",0.457,"1.058"
"234",746,2017,"Katie Park",178,68,12,2,9,29,34,14,3,16,0,1,"0.382",0.434,"1.058"
"235",671,2017,"Lexie Comeaux",144,48,7,2,10,48,32,31,0,20,5,0,"0.333",0.439,"1.057"
"236",189,2017,"Nicole Newman",6,2,1,0,0,1,0,3,0,0,0,0,"0.333",0.556,"1.056"
"237",513,2017,"Morgan Reed",179,66,11,5,9,59,46,19,0,20,9,4,"0.369",0.419,"1.056"
"238",198,2017,"Tiffany Laughren",158,59,18,1,4,31,26,28,5,17,3,0,"0.373",0.479,"1.055"
"239",80,2017,"Meghan Wimmer",36,14,6,0,1,7,4,2,1,3,1,0,"0.389",0.415,"1.054"
"240",234,2017,"Anna Shelnutt",47,13,2,1,5,17,7,9,0,12,0,0,"0.277",0.373,"1.054"
"241",434,2017,"Amanda Sanchez",39,12,4,0,3,6,11,6,1,2,2,0,"0.308",0.413,"1.054"
"242",466,2017,"Erika Hansen",161,50,11,0,13,61,36,35,1,20,5,3,"0.311",0.432,"1.053"
"243",441,2017,"Bethany Olea",178,74,13,2,2,20,47,33,3,9,3,2,"0.416",0.507,"1.052"
"244",257,2017,"Maeve Mcguire",148,50,14,4,5,37,36,29,11,15,5,1,"0.338",0.462,"1.050"
