"","team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"61",339,20029,2021,"Zoe Texidor",3,2,0,0,0,0,0,0,0,1,0,0,"0.667",0.667,"1.334"
"62",717,9976,2021,"Emma Jacobson",3,2,0,0,0,0,1,0,0,0,0,0,"0.667",0.667,"1.334"
"63",30050,4993,2021,"Danielle Dennis",3,2,0,0,0,0,0,0,0,0,0,0,"0.667",0.667,"1.334"
"64",30191,11094,2021,"Madison Koger",3,2,0,0,0,2,0,0,0,0,0,1,"0.667",0.667,"1.334"
"65",667,18496,2021,"Kalena Shepherd",104,45,7,0,10,33,20,26,1,28,0,0,"0.433",0.545,"1.333"
"66",77,22520,2021,"Violet Zavodnik",154,64,10,5,14,48,44,21,12,25,16,2,"0.416",0.513,"1.331"
"67",219,7699,2021,"Eryn Gould",122,51,7,1,11,32,38,35,8,25,11,5,"0.418",0.566,"1.328"
"68",219,8485,2021,"Macey Harrington",11,5,0,0,1,3,3,4,0,2,0,0,"0.455",0.6,"1.327"
"69",90,5256,2021,"Bailey Doherty",13,4,0,0,2,6,2,6,1,7,0,0,"0.308",0.55,"1.319"
"70",97,21748,2021,"Kelsie Whitmore",119,47,13,1,12,35,45,21,6,17,7,1,"0.395",0.49,"1.314"
"71",720,3090,2021,"Anaya Carter",5,3,0,0,0,1,1,0,2,0,0,0,"0.600",0.714,"1.314"
"72",302,21493,2021,"Kayla Wedl",175,73,15,8,14,51,61,19,2,10,30,1,"0.417",0.477,"1.311"
"73",147,2760,2021,"Valerie Cagle",156,63,12,1,17,45,43,27,0,27,4,1,"0.404",0.489,"1.310"
"74",649,3061,2021,"Jocelyn Carrillo",134,56,9,4,12,39,36,17,2,20,6,0,"0.418",0.49,"1.303"
"75",756,10998,2021,"Baylee Klingler",173,72,17,0,16,53,56,25,13,9,6,1,"0.416",0.507,"1.299"
"76",368,3171,2021,"Courtney Cashman",94,34,5,2,11,26,27,23,0,10,5,2,"0.362",0.487,"1.296"
"77",522,5308,2021,"Mackenzie Donihoo",105,46,7,0,9,45,43,20,2,23,7,0,"0.438",0.527,"1.289"
"78",609,11171,2021,"Gabbie Kowalik",118,47,9,5,10,36,35,15,4,18,10,1,"0.398",0.475,"1.289"
"79",299,11826,2021,"Mack Leonard",127,54,8,2,10,38,36,26,3,15,3,0,"0.425",0.532,"1.288"
"80",255,768,2021,"Patricia Awald",124,51,6,0,11,31,26,34,6,16,0,0,"0.411",0.555,"1.281"
"81",521,5279,2021,"Raquel Dominguez",9,4,0,0,1,1,2,1,0,1,0,0,"0.444",0.5,"1.278"
"82",472,6108,2021,"Matalasi Faapito",158,64,14,0,16,38,28,24,1,21,2,1,"0.405",0.478,"1.275"
"83",191,5176,2021,"Kristi Dimeo",126,54,10,0,11,53,28,21,1,9,0,0,"0.429",0.503,"1.273"
"84",317,7659,2021,"Kate Gordon",149,54,11,1,21,58,47,13,0,14,5,1,"0.362",0.399,"1.271"
"85",671,9907,2021,"Frankie Izard",19,9,0,0,1,5,16,4,4,2,14,1,"0.474",0.63,"1.262"
"86",77,10136,2021,"Rylee Jensen",182,71,14,0,20,43,61,24,2,20,13,3,"0.390",0.462,"1.259"
"87",522,16362,2021,"Zaida Puni",14,5,3,0,1,6,6,2,1,2,0,0,"0.357",0.471,"1.257"
"88",676,7702,2021,"Shaylon Govan",141,54,8,0,15,52,39,29,4,14,1,1,"0.383",0.497,"1.256"
"89",86,166,2021,"Anna Aguon",153,60,12,1,14,36,42,27,5,17,12,2,"0.392",0.497,"1.255"
"90",739,16595,2021,"Paige Rauch",151,63,13,2,9,43,46,45,4,13,6,1,"0.417",0.546,"1.255"
"91",503,10665,2021,"Katie Keller",154,65,23,1,7,36,39,35,4,15,10,5,"0.422",0.533,"1.254"
"92",513,19746,2021,"Abby Sweet",146,65,18,3,5,23,43,10,19,9,20,2,"0.445",0.534,"1.246"
"93",257,6368,2021,"Lacey Fincher",139,48,9,0,15,37,34,42,6,24,0,0,"0.345",0.511,"1.245"
"94",310,3470,2021,"Jessica Chilcott",105,38,13,0,10,25,28,22,2,24,2,0,"0.362",0.473,"1.244"
"95",235,5678,2021,"Charla Echols",160,60,11,3,15,55,39,33,3,3,4,0,"0.375",0.478,"1.240"
"96",96,13554,2021,"Liliana Mejia",3,1,1,0,0,1,5,2,1,0,0,0,"0.333",0.571,"1.238"
"97",458,20786,2021,"Bailey Vannoy",163,63,23,0,13,36,46,17,8,10,14,4,"0.387",0.468,"1.235"
"98",522,3815,2021,"Jayda Coleman",171,76,11,2,9,53,70,32,8,9,20,4,"0.444",0.545,"1.235"
"99",463,5750,2021,"Tristen Edwards",86,28,7,0,7,17,29,39,17,16,8,0,"0.326",0.583,"1.234"
"100",355,1620,2021,"Amber Bishop",186,71,12,1,19,49,43,25,6,17,0,0,"0.382",0.47,"1.233"
"101",172,10541,2021,"Izzy Kam",14,7,0,1,0,2,5,3,0,1,2,1,"0.500",0.588,"1.231"
"102",30197,1685,2021,"Marlee Blackwell",13,7,2,0,0,4,4,0,0,1,0,0,"0.538",0.538,"1.230"
"103",521,6209,2021,"Alysen Febrey",185,74,17,0,18,60,34,19,0,21,3,0,"0.400",0.445,"1.229"
"104",99,2296,2021,"Suzy Brookshire",120,48,5,4,10,49,38,14,5,10,4,0,"0.400",0.469,"1.227"
"105",169,22022,2021,"Kailey Wilson",83,33,5,0,8,26,11,12,1,10,0,0,"0.398",0.479,"1.226"
"106",794,6741,2021,"Abby Freismuth",8,4,1,0,0,0,1,2,0,3,2,0,"0.500",0.6,"1.225"
"107",328,22338,2021,"Morgyn Wynne",141,50,9,0,17,49,25,22,2,22,0,0,"0.355",0.443,"1.223"
"108",180,6500,2021,"Karolina Flores",90,32,9,1,9,26,20,12,3,13,1,0,"0.356",0.443,"1.221"
"109",528,8309,2021,"Frankie Hammoude",136,49,4,0,17,41,24,21,3,26,0,0,"0.360",0.456,"1.221"
"110",782,13881,2021,"Lauren Mills",84,27,2,1,11,36,16,21,2,23,0,0,"0.321",0.459,"1.221"
"111",380,14633,2021,"Brianna Neely",11,6,1,0,0,3,7,1,0,2,6,1,"0.545",0.583,"1.219"
"112",559,1284,2021,"Rachel Becker",142,68,18,1,3,14,40,20,1,18,1,1,"0.479",0.536,"1.219"
"113",446,8279,2021,"Deborah Hamilton",16,7,0,2,0,3,13,2,1,2,8,1,"0.438",0.526,"1.214"
"114",782,9002,2021,"Neleigh Herring",144,54,13,2,10,35,40,29,13,39,0,0,"0.375",0.513,"1.214"
"115",514,10411,2021,"Madison Jones",141,58,13,6,7,24,52,10,7,9,15,1,"0.411",0.475,"1.213"
"116",306,18142,2021,"Micah Schroder",9,4,2,0,0,4,0,1,1,2,0,0,"0.444",0.545,"1.212"
"117",459,21981,2021,"Kayleigh Willis",107,35,8,0,12,40,22,21,9,22,0,0,"0.327",0.474,"1.212"
"118",521,2670,2021,"Hayley Busby",165,62,12,0,19,49,33,10,3,23,0,0,"0.376",0.417,"1.211"
"119",430,11778,2021,"Ulufa Leilua",169,58,5,0,20,48,41,47,1,24,4,1,"0.343",0.482,"1.210"
"120",490,6181,2021,"Miranda Farricker",132,41,10,1,17,38,27,20,6,25,3,1,"0.311",0.421,"1.209"
"121",414,11063,2021,"Kate Kobayashi",84,30,6,3,8,26,29,10,0,16,6,0,"0.357",0.421,"1.207"
"122",603,17070,2021,"Marissa Rizzi",82,33,12,2,3,14,29,10,8,9,13,1,"0.402",0.5,"1.207"
"123",352,3459,2021,"Jaelynn Chesson",108,41,16,0,8,50,24,14,2,12,0,0,"0.380",0.456,"1.206"
"124",769,9716,2021,"Bailey Huneycutt",140,51,7,0,14,32,35,35,2,29,7,2,"0.364",0.492,"1.206"
"125",147,10287,2021,"Morgan Johnson",40,14,3,0,4,16,8,6,4,15,2,1,"0.350",0.48,"1.205"
"126",772,3117,2021,"Paige Carter",156,57,19,0,13,35,48,31,1,18,1,0,"0.365",0.468,"1.205"
"127",97,1267,2021,"Hannah Becerra",135,48,9,2,14,47,38,18,3,14,9,3,"0.356",0.437,"1.200"
"128",463,7825,2021,"Mj Green",5,3,0,0,0,0,0,0,0,0,0,1,"0.600",0.6,"1.200"
"129",522,12399,2021,"Grace Lyons",166,65,12,0,14,52,62,27,9,14,8,0,"0.392",0.483,"1.200"
"130",9,6701,2021,"Sierra Frazier",132,49,12,1,9,26,33,32,8,10,1,0,"0.371",0.517,"1.199"
"131",441,13312,2021,"Maygen Mcgrath",161,66,12,0,13,44,42,15,6,10,0,1,"0.410",0.47,"1.197"
"132",606,18,2021,"Caela Abadie",145,57,10,0,14,56,28,13,1,10,1,0,"0.393",0.444,"1.196"
"133",670,20766,2021,"Sara Vanderford",153,62,18,0,12,46,38,14,1,18,5,1,"0.405",0.438,"1.196"
"134",317,10494,2021,"Sara Jubas",146,58,12,2,12,40,46,14,0,6,8,0,"0.397",0.442,"1.195"
"135",490,17068,2021,"Angie Rizzi",136,49,8,2,12,32,40,30,3,34,28,2,"0.360",0.48,"1.193"
"136",600,723,2021,"Lauren Aubry",45,16,2,1,4,10,13,7,4,7,5,1,"0.356",0.482,"1.193"
"137",667,2325,2021,"Brooke Brown",146,51,8,1,17,53,35,15,5,23,0,0,"0.349",0.425,"1.192"
"138",287,19729,2021,"Lyndie Swanson",7,3,0,0,1,4,1,0,0,1,0,0,"0.429",0.333,"1.190"
"139",180,7409,2021,"Brooke Glanden",99,36,6,2,9,30,25,16,0,10,2,1,"0.364",0.452,"1.189"
"140",428,4982,2021,"Natalie Denhartog",131,42,8,1,15,42,29,27,5,30,5,0,"0.321",0.448,"1.188"
"141",649,8264,2021,"Cylie Halvorson",165,58,10,1,19,59,33,16,4,21,1,0,"0.352",0.417,"1.187"
"142",782,1025,2021,"Addison Barnard",164,53,3,2,22,61,52,25,2,29,9,1,"0.323",0.417,"1.185"
"143",172,2762,2021,"Mary beth Cahalan",19,9,4,0,0,1,6,1,0,3,1,0,"0.474",0.5,"1.184"
"144",110,7043,2021,"Rachel Garcia",120,41,5,0,13,35,23,30,0,20,0,0,"0.342",0.473,"1.181"
"145",102,4794,2021,"Lewa Day",111,35,5,0,14,32,30,22,3,27,5,1,"0.315",0.438,"1.177"
"146",367,17215,2021,"Taylor Roby",142,51,6,0,14,43,17,26,7,36,0,0,"0.359",0.48,"1.177"
"147",522,7814,2021,"Grace Green",51,19,5,0,4,25,8,11,1,10,0,0,"0.373",0.47,"1.176"
"148",651,1271,2021,"Nicole Bechtel",21,9,3,0,1,4,2,1,2,4,0,0,"0.429",0.462,"1.176"
"149",112,21885,2021,"Gabby Williams",41,13,1,0,6,21,11,5,0,9,0,0,"0.317",0.391,"1.171"
"150",175,5763,2021,"Abby Ehrenborg",156,56,13,0,18,41,26,7,1,10,0,0,"0.359",0.383,"1.171"
"151",28755,3794,2021,"Kaylin Cole",5,2,1,0,0,0,1,2,0,1,0,0,"0.400",0.571,"1.171"
"152",704,13593,2021,"Idalis Mendez",105,43,8,1,6,19,21,12,7,19,2,1,"0.410",0.492,"1.168"
"153",29,3069,2021,"Aris Carroll",2,1,0,0,0,1,0,1,0,0,0,0,"0.500",0.667,"1.167"
"154",70,16373,2021,"Indira Purnell",3,1,1,0,0,0,0,1,0,0,0,1,"0.333",0.5,"1.167"
"155",99,11619,2021,"Sinclair Lawhorn",2,1,0,0,0,2,1,1,0,0,0,0,"0.500",0.667,"1.167"
"156",112,14848,2021,"Trudie Nixon",2,1,0,0,0,2,0,3,0,1,0,0,"0.500",0.667,"1.167"
"157",332,16020,2021,"Moana Pinner",3,1,1,0,0,1,0,1,0,0,0,0,"0.333",0.5,"1.167"
"158",434,14527,2021,"Imani Myint",2,1,0,0,0,0,20,1,0,1,5,1,"0.500",0.667,"1.167"
"159",450,11228,2021,"Erin Krizmanich",3,1,1,0,0,0,2,1,0,2,0,0,"0.333",0.5,"1.167"
"160",473,2133,2021,"Savannah Braun",4,2,0,0,0,0,0,2,0,2,0,0,"0.500",0.667,"1.167"
"161",725,14364,2021,"Megan Muffett",41,12,3,0,6,17,12,1,4,5,0,0,"0.293",0.362,"1.167"
"162",90,16235,2021,"Hailey Prahm",6,2,0,0,1,3,1,0,0,0,0,0,"0.333",0.333,"1.166"
"163",572,3202,2021,"Ari Castillo",72,31,10,0,2,15,7,11,2,7,0,0,"0.431",0.512,"1.165"
"164",518,8167,2021,"Sam Hackenbracht",99,30,6,0,12,26,25,21,4,22,4,0,"0.303",0.437,"1.164"
"165",522,13591,2021,"Nicole Mendes",129,47,7,4,10,38,60,19,3,11,5,1,"0.364",0.451,"1.164"
"166",600,17680,2021,"Mekenzie Saban",168,76,20,1,4,29,52,13,6,10,19,5,"0.452",0.508,"1.163"
"167",648,1815,2021,"Mackenzie Boesel",154,64,16,0,6,37,47,35,3,15,8,0,"0.416",0.526,"1.162"
"168",667,21696,2021,"Josey White",158,61,15,0,13,48,37,10,5,10,0,0,"0.386",0.434,"1.162"
"169",1068,16776,2021,"Ally Repko",100,33,4,1,9,34,23,31,3,16,1,0,"0.330",0.5,"1.160"
"170",648,12497,2021,"Kenzi Maguire",150,64,13,3,3,38,55,17,24,17,5,1,"0.427",0.544,"1.157"
"171",473,9536,2021,"Andrea Howard",125,42,9,2,12,33,25,21,1,21,2,2,"0.336",0.427,"1.155"
"172",96,12990,2021,"Keahilele Mattson",137,49,10,3,12,41,34,14,1,26,8,2,"0.358",0.416,"1.153"
"173",459,2380,2021,"Maycin Brown",108,38,10,0,10,31,32,14,2,21,0,0,"0.352",0.429,"1.151"
"174",716,9469,2021,"Kelly Horne",148,55,18,0,8,48,31,32,7,18,1,0,"0.372",0.49,"1.145"
"175",29,15392,2021,"Sharlize Palacios",158,55,4,0,18,57,33,22,1,36,0,0,"0.348",0.429,"1.144"
"176",388,9622,2021,"Sierra Huerta",73,21,4,1,7,17,18,20,10,11,0,0,"0.288",0.486,"1.144"
"177",70,18841,2021,"Aliyah Smith",7,3,2,0,0,3,0,0,0,0,0,0,"0.429",0.429,"1.143"
"178",371,9903,2021,"Allyson Ivey",123,49,10,0,7,27,17,14,11,20,2,1,"0.398",0.493,"1.143"
"179",739,10342,2021,"Ally Jones",113,41,8,1,8,23,22,24,3,20,0,0,"0.363",0.479,"1.143"
"180",272,17223,2021,"Danielle Rocheleau",61,26,7,0,3,11,10,2,1,6,1,1,"0.426",0.453,"1.142"
"181",683,16456,2021,"Melissa Rahrich",126,49,10,0,7,32,25,18,13,4,1,0,"0.389",0.506,"1.141"
"182",817,17710,2021,"Nikki Saibene",146,55,13,0,12,49,26,8,7,17,0,0,"0.377",0.427,"1.139"
"183",631,20451,2021,"Ashley Trierweiler",77,37,2,3,0,11,21,11,3,8,18,1,"0.481",0.554,"1.138"
"184",654,5829,2021,"Ashley Ellis",130,39,3,0,19,46,23,16,1,34,1,0,"0.300",0.376,"1.138"
"185",47,8905,2021,"Faith Hensley",154,60,17,2,7,51,38,23,4,16,11,3,"0.390",0.475,"1.137"
"186",782,15803,2021,"Madison Perrigan",172,51,9,3,21,57,46,25,2,28,1,0,"0.297",0.386,"1.136"
"187",311,16522,2021,"Mikayla Ramos",178,65,15,1,13,57,39,29,2,23,2,2,"0.365",0.455,"1.135"
"188",127,19584,2021,"Paige Stringer",107,36,6,0,11,36,24,19,0,35,1,1,"0.336",0.433,"1.134"
"189",249,12009,2021,"Jessica Linquist",137,49,16,0,6,34,53,40,10,11,3,0,"0.358",0.527,"1.133"
"190",334,8551,2021,"Meeko Harrison",5,1,0,0,1,2,1,1,0,3,0,0,"0.200",0.333,"1.133"
"191",554,9925,2021,"Grace Jackson",5,2,0,1,0,0,0,0,0,0,0,1,"0.400",0.333,"1.133"
"192",742,115,2021,"Kayleigh Addington",5,1,0,0,1,2,1,1,0,2,0,0,"0.200",0.333,"1.133"
"193",201,2668,2021,"Megan Burton",145,47,9,0,18,46,43,11,2,16,16,3,"0.324",0.373,"1.132"
"194",579,9091,2021,"Natalie Higgins",149,61,10,1,9,43,27,14,1,8,1,0,"0.409",0.461,"1.132"
"195",99,22104,2021,"Brianna Wise",117,44,10,5,5,40,30,13,5,14,5,0,"0.376",0.456,"1.131"
"196",110,2087,2021,"Maya Brady",135,45,7,0,14,38,32,19,6,33,6,1,"0.333",0.435,"1.131"
"197",83,17038,2021,"Nicole Rivait",62,24,6,0,4,19,21,8,2,5,4,1,"0.387",0.453,"1.130"
"198",31,7288,2021,"Danielle Gibson",172,61,16,1,15,51,32,14,3,20,0,0,"0.355",0.408,"1.129"
"199",28,71,2021,"Yannira Acuna",74,23,6,0,7,15,20,8,11,15,2,1,"0.311",0.452,"1.128"
"200",414,1746,2021,"Holly Blaska",126,47,13,2,7,38,46,15,5,19,14,0,"0.373",0.453,"1.128"
"201",472,2698,2021,"Nikki Butler",141,50,3,0,14,45,25,7,21,17,1,1,"0.355",0.453,"1.127"
"202",234,10780,2021,"Jahni Kerr",13,4,0,0,2,3,2,1,0,2,0,1,"0.308",0.357,"1.126"
"203",290,14604,2021,"Camille Navarro",107,45,10,2,4,19,22,6,3,2,14,3,"0.421",0.462,"1.126"
"204",703,15502,2021,"Mckenzie Parker",120,44,9,0,8,26,42,27,1,25,8,0,"0.367",0.483,"1.125"
"205",149,1536,2021,"Mackenzie Beyer",103,33,5,0,11,29,21,17,5,23,1,0,"0.320",0.433,"1.122"
"206",202,13849,2021,"Sammi Miller",155,62,13,3,5,24,50,28,6,6,16,2,"0.400",0.503,"1.122"
"207",388,16382,2021,"Saige Pye",86,34,5,0,6,23,14,8,3,9,0,1,"0.395",0.459,"1.122"
"208",699,19880,2021,"Tevanae Tate",93,35,4,5,5,25,15,9,2,16,2,1,"0.376",0.434,"1.122"
"209",719,15809,2021,"Alexis Perry",107,36,4,0,10,38,22,28,1,22,1,0,"0.336",0.468,"1.122"
"210",71,13175,2021,"Madi Mccoy",158,60,15,1,11,43,30,14,0,17,2,1,"0.380",0.423,"1.119"
"211",508,16848,2021,"Bronte Rhoden",16,8,1,0,0,2,2,2,0,2,0,0,"0.500",0.556,"1.118"
"212",156,18401,2021,"Tara Shadowen",90,31,7,0,8,19,19,12,1,9,1,0,"0.344",0.423,"1.112"
"213",553,10490,2021,"Brandi Juarez",3,1,1,0,0,0,1,3,0,1,1,0,"0.333",0.444,"1.111"
"214",110,15753,2021,"Briana Perez",170,60,10,5,13,41,52,18,2,33,13,1,"0.353",0.41,"1.110"
"215",249,21473,2021,"Faith Weber",139,48,7,1,13,44,29,13,4,27,5,0,"0.345",0.417,"1.108"
"216",695,10676,2021,"Kaitlyn Kelley",151,51,10,0,17,48,26,9,0,20,0,0,"0.338",0.366,"1.108"
"217",334,3753,2021,"Erin Coffel",178,60,8,1,16,56,47,24,15,31,4,2,"0.337",0.444,"1.107"
"218",697,9023,2021,"Makinzy Herzog",175,62,15,1,13,37,46,21,3,21,18,4,"0.354",0.432,"1.106"
"219",418,297,2021,"Lou Allan",141,53,9,0,11,45,22,13,3,14,0,0,"0.376",0.431,"1.105"
"220",772,19661,2021,"Kennedy Sullivan",151,54,9,0,14,49,32,16,0,17,0,1,"0.358",0.409,"1.104"
"221",771,9331,2021,"Sydney Hollings",124,39,12,0,12,30,25,20,2,28,0,1,"0.315",0.401,"1.103"
"222",228,4395,2021,"Kyami Cruz",10,4,1,1,0,2,3,0,0,0,2,0,"0.400",0.4,"1.100"
"223",332,17994,2021,"Olivia Saylor",5,2,1,0,0,0,1,0,1,1,0,0,"0.400",0.5,"1.100"
"224",497,13861,2021,"Amarys Miller-godsey",5,2,1,0,0,1,1,1,0,0,1,0,"0.400",0.5,"1.100"
"225",694,13872,2021,"Kiki Milloy",164,59,3,3,13,36,50,20,8,27,37,3,"0.360",0.448,"1.100"
"226",719,14910,2021,"Kylie Norwood",139,55,13,1,6,28,32,17,3,11,1,0,"0.396",0.466,"1.099"
"227",127,15574,2021,"Kaitlin Paterson",98,38,6,0,5,21,32,23,3,11,2,0,"0.388",0.496,"1.098"
"228",244,7880,2021,"Mackense Greico",130,47,12,0,9,36,14,18,0,32,0,1,"0.362",0.436,"1.098"
"229",328,16542,2021,"Sydnee Ramsey",119,45,9,0,7,23,30,18,2,16,4,0,"0.378",0.468,"1.098"
"230",430,4663,2021,"Mia Davidson",177,55,11,1,17,42,42,30,7,30,1,0,"0.311",0.426,"1.098"
"231",129,2241,2021,"Caitlyn Britton",83,27,7,0,7,22,17,15,1,23,1,0,"0.325",0.434,"1.097"
"232",68,434,2021,"Nicole Amodio",91,35,11,0,3,33,22,12,13,18,6,0,"0.385",0.492,"1.096"
