"","team_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"918",128,2019,"Damaria Cannon",49,16,4,1,0,4,8,6,2,10,0,0,"0.327",0.421,"0.870"
"919",509,2019,"Nikki Cuchran",169,53,13,1,4,34,20,15,9,24,0,0,"0.314",0.397,"0.870"
"920",813,2019,"Kortney Ponce",83,28,9,0,2,21,9,4,0,9,0,0,"0.337",0.352,"0.870"
"921",180,2019,"Karolina Flores",110,36,6,0,2,22,26,15,7,15,6,3,"0.327",0.433,"0.869"
"922",299,2019,"Emme Olson",142,39,8,2,6,24,21,25,3,31,1,1,"0.275",0.383,"0.869"
"923",539,2019,"Destiny Weber",81,25,5,1,3,13,9,8,0,11,0,0,"0.309",0.363,"0.869"
"924",817,2019,"Elizabeth Birkbeck",101,25,8,0,6,27,8,19,0,21,0,0,"0.248",0.364,"0.869"
"925",287,2019,"Heidi Jaquez",141,39,3,2,7,19,27,22,5,20,4,0,"0.277",0.393,"0.868"
"926",539,2019,"Melina Livingston",127,40,8,0,5,18,29,11,4,17,5,2,"0.315",0.372,"0.868"
"927",709,2019,"Katie Cozy",184,57,13,0,7,31,22,14,5,21,0,0,"0.310",0.373,"0.868"
"928",1092,2019,"Brooke Perry",145,39,13,0,7,46,21,21,1,37,1,0,"0.269",0.365,"0.868"
"929",30024,2019,"Peyton Prigge",41,10,1,0,3,11,8,9,0,11,0,0,"0.244",0.38,"0.868"
"930",153,2019,"Meghan Romero",157,49,15,0,3,25,26,10,15,22,1,0,"0.312",0.402,"0.867"
"931",299,2019,"Shannon Felde",157,56,7,0,1,17,36,25,3,9,6,0,"0.357",0.447,"0.867"
"932",331,2019,"Hunter Brancifort",121,32,10,1,6,23,29,6,13,19,1,0,"0.264",0.354,"0.866"
"933",414,2019,"Lily Wilmot",128,34,10,1,8,31,20,7,4,35,0,0,"0.266",0.319,"0.866"
"934",465,2019,"Denise Armendariz",90,28,5,0,5,19,12,6,0,10,0,0,"0.311",0.333,"0.866"
"935",711,2019,"Madison Wilson",122,40,9,2,2,19,16,10,2,12,3,2,"0.328",0.382,"0.866"
"936",1004,2019,"Kailla Searcy",17,5,2,0,1,4,3,0,0,5,0,0,"0.294",0.278,"0.866"
"937",30135,2019,"Molly Kolander",43,16,3,1,0,2,16,1,0,7,0,0,"0.372",0.378,"0.866"
"938",460,2019,"Jada Santiago",145,42,8,1,6,23,23,14,10,24,5,1,"0.290",0.382,"0.865"
"939",528,2019,"Kayleen Shafer",78,23,8,0,2,14,9,12,1,16,0,0,"0.295",0.391,"0.865"
"940",688,2019,"Gabby Teran",165,53,10,3,3,24,38,15,8,11,12,3,"0.321",0.392,"0.865"
"941",28600,2019,"Katie Turner",48,14,5,0,1,13,5,10,0,18,0,0,"0.292",0.407,"0.865"
"942",236,2019,"Chelsea Skrepenak",183,60,10,3,3,21,48,21,1,18,11,3,"0.328",0.4,"0.864"
"943",363,2019,"Karleigh Donovan",175,60,9,3,2,30,20,15,4,21,2,0,"0.343",0.401,"0.864"
"944",796,2019,"Stephanie Lombardo",141,36,9,1,8,37,10,20,6,34,1,1,"0.255",0.36,"0.864"
"945",8,2019,"Claire Jenkins",171,38,5,1,13,30,42,44,2,34,8,1,"0.222",0.372,"0.863"
"946",86,2019,"Jenelle Martinez",123,39,5,0,4,20,20,17,4,17,11,2,"0.317",0.408,"0.863"
"947",180,2019,"Brittney Mendoza",154,46,13,2,6,29,26,7,3,21,13,3,"0.299",0.337,"0.863"
"948",189,2019,"Taryn Pena",159,39,14,0,8,43,37,35,1,26,3,0,"0.245",0.379,"0.863"
"949",370,2019,"Andrea Gonzalez",192,61,15,1,5,34,28,16,4,31,5,2,"0.318",0.379,"0.863"
"950",463,2019,"Samantha Owen",123,33,9,1,4,24,14,26,5,32,2,0,"0.268",0.408,"0.863"
"951",275,2019,"Meagan Lantz",135,44,10,1,4,25,22,7,2,18,12,1,"0.326",0.358,"0.862"
"952",554,2019,"Megan Donahey",117,45,1,0,0,3,29,22,0,15,11,4,"0.385",0.469,"0.862"
"953",388,2019,"Rachel Rousseau",101,25,8,1,7,29,20,8,2,10,3,3,"0.248",0.307,"0.861"
"954",414,2019,"Johniann Wahl",152,47,9,0,5,28,17,22,0,18,0,0,"0.309",0.394,"0.861"
"955",465,2019,"Samantha Diaz",145,46,8,0,7,31,17,7,2,26,0,0,"0.317",0.344,"0.861"
"956",493,2019,"Montana Decamp",141,45,2,0,7,26,27,13,3,26,3,1,"0.319",0.379,"0.861"
"957",649,2019,"Mallory Mcquistan",139,40,9,0,6,31,15,18,3,25,0,0,"0.288",0.379,"0.861"
"958",731,2019,"Kennedy Hira",91,26,6,1,4,23,11,7,3,14,0,0,"0.286",0.356,"0.861"
"959",81,2019,"Gabrielle Ermish",50,15,5,0,1,11,4,8,1,11,1,0,"0.300",0.4,"0.860"
"960",107,2019,"Mikayla Coelho",149,39,7,0,8,29,32,27,5,29,2,1,"0.262",0.39,"0.860"
"961",149,2019,"Stavi Augur",168,45,10,1,10,34,27,14,6,29,1,0,"0.268",0.342,"0.860"
"962",572,2019,"Erica Robles",137,42,8,0,6,24,17,11,2,29,0,0,"0.307",0.364,"0.860"
"963",649,2019,"Julia Andersen",178,52,15,3,6,35,38,15,1,17,2,2,"0.292",0.349,"0.860"
"964",739,2019,"Julia Dacosta",134,36,8,1,8,30,16,14,1,39,2,0,"0.269",0.338,"0.860"
"965",249,2019,"Elena Shelepak",161,50,10,1,4,36,18,22,5,19,2,0,"0.311",0.399,"0.859"
"966",363,2019,"Jordan Clark",191,60,13,3,7,42,38,6,2,21,20,0,"0.314",0.335,"0.859"
"967",368,2019,"Maria Moccio",144,38,11,0,9,35,16,14,2,20,0,0,"0.264",0.331,"0.859"
"968",368,2019,"Sydney Barker",129,42,6,1,5,25,20,7,0,23,1,0,"0.326",0.355,"0.859"
"969",17,2019,"Sandrea Hord",67,23,4,2,0,17,13,6,1,11,0,0,"0.343",0.395,"0.858"
"970",116,2019,"Kara Paradowski",138,50,1,3,1,14,34,16,0,14,38,5,"0.362",0.423,"0.858"
"971",288,2019,"Charese Wyatt",48,15,4,0,1,11,9,7,0,12,0,0,"0.312",0.4,"0.858"
"972",366,2019,"Mary Terral",137,37,5,1,8,31,22,20,2,18,5,5,"0.270",0.362,"0.858"
"973",9,2019,"Sierra Frazier",127,37,10,0,6,34,15,10,1,11,1,0,"0.291",0.345,"0.857"
"974",165,2019,"Brissa Alvarado",58,20,5,0,0,8,3,8,1,13,0,0,"0.345",0.426,"0.857"
"975",380,2019,"Kyleigh O'donnell",7,2,2,0,0,0,1,0,0,2,0,0,"0.286",0.286,"0.857"
"976",472,2019,"Casie Roberto",86,24,6,0,3,9,14,17,1,21,1,2,"0.279",0.404,"0.857"
"977",498,2019,"Jayden Mount",160,48,11,0,6,33,29,14,8,20,3,3,"0.300",0.376,"0.857"
"978",503,2019,"Sam Schmidt",129,35,9,1,6,29,14,21,0,25,6,1,"0.271",0.361,"0.857"
"979",418,2019,"Hannah Carson",54,16,5,1,1,10,3,6,2,8,0,0,"0.296",0.375,"0.856"
"980",504,2019,"Ally Johnson",9,2,0,0,1,1,5,1,0,5,1,0,"0.222",0.3,"0.856"
"981",553,2019,"Cameron Lavergne",74,23,1,2,3,17,16,6,2,14,4,0,"0.311",0.356,"0.856"
"982",704,2019,"Pate Cathey",136,44,8,1,5,21,19,6,1,15,2,1,"0.324",0.349,"0.856"
"983",255,2019,"Skye Webb",169,53,10,0,4,34,41,22,8,21,12,1,"0.314",0.411,"0.855"
"984",550,2019,"Tayler Gunesch",80,30,4,0,0,13,10,9,1,13,5,0,"0.375",0.43,"0.855"
"985",667,2019,"Dream Weaver",121,45,5,1,1,15,21,7,2,19,5,0,"0.372",0.4,"0.855"
"986",253,2019,"Logan Harrell",148,41,6,0,10,26,25,9,4,30,0,1,"0.277",0.333,"0.853"
"987",305,2019,"Amanda Guercio",140,42,9,0,5,28,15,22,1,29,0,0,"0.300",0.382,"0.853"
"988",430,2019,"Taylor Kelly",16,5,0,0,1,2,1,0,1,7,0,0,"0.312",0.353,"0.853"
"989",466,2019,"Ashley Salausa",160,44,13,0,6,32,31,24,5,30,1,0,"0.275",0.384,"0.853"
"990",494,2019,"Jailene Carpio",123,43,5,0,1,17,19,16,4,19,3,2,"0.350",0.438,"0.853"
"991",748,2019,"Kaila Smith",138,40,7,0,9,41,21,5,1,40,0,0,"0.290",0.317,"0.853"
"992",29,2019,"Rylee Pierce",135,37,5,0,8,23,28,18,2,33,2,0,"0.274",0.363,"0.852"
"993",62,2019,"Alli Richmond",13,5,0,0,0,1,2,2,0,2,0,1,"0.385",0.467,"0.852"
"994",340,2019,"Emily Conaway",142,39,12,1,6,28,25,11,7,31,5,1,"0.275",0.352,"0.852"
"995",683,2019,"Jordyn Nowakowski",86,23,6,0,5,17,9,12,1,11,1,1,"0.267",0.34,"0.852"
"996",513,2019,"Emma Clark",106,40,4,1,0,14,25,7,1,13,11,1,"0.377",0.417,"0.851"
"997",545,2019,"Brie Horrell",45,13,0,0,2,7,4,5,6,12,0,0,"0.289",0.429,"0.851"
"998",563,2019,"Talia Douglas",175,53,9,1,6,30,36,19,6,14,9,3,"0.303",0.382,"0.851"
"999",699,2019,"Tevanae Tate",93,25,8,1,4,13,20,10,1,26,1,2,"0.269",0.346,"0.851"
"1000",742,2019,"Lauren Duff",70,20,6,0,3,12,10,5,2,8,0,0,"0.286",0.351,"0.851"
"1001",30024,2019,"Madison Sisco",92,23,6,0,5,13,15,20,1,23,0,0,"0.250",0.373,"0.851"
"1002",97,2019,"Alexa Neil",163,56,6,0,4,21,41,19,1,34,13,3,"0.344",0.396,"0.850"
"1003",107,2019,"Lauren Espalin",159,55,10,0,2,28,21,10,8,17,0,0,"0.346",0.403,"0.850"
"1004",191,2019,"Haley Hulitt",132,39,7,0,6,34,15,14,1,27,0,0,"0.295",0.365,"0.850"
"1005",283,2019,"Kristin Hallam",151,54,7,0,0,18,47,23,5,15,33,4,"0.358",0.446,"0.850"
"1006",504,2019,"Courtney Krodinger",150,40,7,1,8,40,30,22,4,24,8,2,"0.267",0.363,"0.850"
"1007",630,2019,"Alyssa Graham",116,36,10,0,4,21,15,7,0,9,0,0,"0.310",0.35,"0.850"
"1008",782,2019,"Neleigh Herring",125,35,6,1,6,30,22,11,8,21,0,0,"0.280",0.362,"0.850"
"1009",310,2019,"Ciarra Diguilio",120,38,10,0,2,21,14,15,2,26,0,0,"0.317",0.399,"0.849"
"1010",371,2019,"Jessica Shields",165,62,4,1,0,7,44,17,1,26,35,5,"0.376",0.437,"0.849"
"1011",466,2019,"Emma Covert",19,4,2,0,1,5,3,5,0,7,0,0,"0.211",0.375,"0.849"
"1012",497,2019,"Rhylie Makawe",138,35,8,0,7,22,28,14,18,38,5,1,"0.254",0.385,"0.849"
"1013",626,2019,"Molly Sturdivant",140,43,10,0,4,21,15,12,7,17,0,0,"0.307",0.385,"0.849"
"1014",71,2019,"Payton Hamm",117,35,8,2,2,18,25,15,8,27,2,1,"0.299",0.395,"0.848"
"1015",149,2019,"Natalie David",68,18,3,0,6,16,10,2,0,18,0,0,"0.265",0.274,"0.848"
"1016",283,2019,"Courtney Scarpato",150,49,5,1,4,33,24,18,1,15,2,0,"0.327",0.395,"0.848"
"1017",283,2019,"Kasey Collins",141,52,3,1,0,15,32,22,1,19,17,5,"0.369",0.444,"0.848"
"1018",340,2019,"Emma Schweigert",134,40,7,1,5,17,21,14,3,24,8,1,"0.299",0.37,"0.848"
"1019",465,2019,"Myranda Bueno",134,45,8,0,3,20,25,10,2,6,3,1,"0.336",0.385,"0.848"
"1020",528,2019,"Shelby Weeks",145,48,7,1,3,22,38,14,2,20,15,3,"0.331",0.393,"0.848"
"1021",590,2019,"Amy Petrovich",157,48,14,0,5,28,21,11,3,29,1,0,"0.306",0.358,"0.848"
"1022",251,2019,"Savannah Jones",140,42,8,3,3,22,28,21,4,23,6,5,"0.300",0.383,"0.847"
"1023",418,2019,"Lou Allan",17,4,0,0,1,5,1,5,1,2,0,0,"0.235",0.435,"0.847"
"1024",650,2019,"Alyssa Fernandez",171,55,8,0,3,26,40,26,6,4,1,2,"0.322",0.426,"0.847"
"1025",732,2019,"Hailey Hilburn",148,43,9,2,8,30,21,5,0,27,2,1,"0.291",0.306,"0.847"
"1026",175,2019,"Julia Blarr",79,22,3,0,5,17,15,8,2,16,1,1,"0.278",0.34,"0.846"
"1027",288,2019,"Tierrah Williams",63,15,4,0,5,17,8,7,0,14,0,0,"0.238",0.306,"0.846"
"1028",361,2019,"Patricia Griffin",178,63,13,1,0,16,35,13,6,14,8,1,"0.354",0.408,"0.846"
"1029",392,2019,"Sammie Stefan",144,43,11,0,7,33,19,6,1,25,0,0,"0.299",0.325,"0.846"
"1030",556,2019,"Jessica Tomaso",124,36,9,0,5,25,13,15,0,25,1,0,"0.290",0.362,"0.846"
"1031",579,2019,"Natalie Higgins",132,40,6,0,7,23,20,7,1,20,0,0,"0.303",0.338,"0.846"
"1032",650,2019,"Dustie Durham",198,65,12,3,6,36,26,3,3,15,1,0,"0.328",0.336,"0.846"
"1033",236,2019,"Madie Aughinbaugh",174,60,10,0,4,36,23,9,1,13,2,1,"0.345",0.374,"0.845"
"1034",694,2019,"Kaili Phillips",134,33,3,0,10,36,30,16,7,32,1,0,"0.246",0.352,"0.845"
"1035",270,2019,"Camille King",15,6,0,0,0,1,7,2,0,4,2,1,"0.400",0.444,"0.844"
"1036",485,2019,"Tuli Iosefa",137,36,10,0,8,27,19,15,1,14,1,1,"0.263",0.333,"0.844"
"1037",674,2019,"Kristina Inouye",150,47,3,4,3,31,20,18,4,15,0,0,"0.313",0.397,"0.844"
"1038",683,2019,"Chloe Vangorder",21,6,2,0,1,8,1,2,0,5,0,0,"0.286",0.32,"0.844"
"1039",731,2019,"Ryann Holmes",103,31,4,1,4,19,22,9,2,11,0,0,"0.301",0.368,"0.844"
"1040",71,2019,"Nikki Sorgi",135,41,10,0,3,22,21,18,4,20,0,0,"0.304",0.399,"0.843"
"1041",220,2019,"Amanda Ulzheimer",148,58,3,1,0,13,29,9,1,15,11,3,"0.392",0.417,"0.843"
"1042",441,2019,"Maddy Stensby",107,33,7,1,2,18,21,16,1,21,1,0,"0.308",0.394,"0.843"
"1043",731,2019,"Erin Kuba",66,18,3,0,1,16,13,23,5,16,0,0,"0.273",0.479,"0.843"
"1044",149,2019,"Mackenzie Beyer",114,28,4,0,6,16,15,29,1,32,0,0,"0.246",0.403,"0.842"
"1045",198,2019,"Kelsey Brown",69,18,4,0,3,8,10,16,1,25,0,0,"0.261",0.393,"0.842"
"1046",288,2019,"Maya Thomas",147,57,2,2,0,11,27,7,0,17,13,2,"0.388",0.413,"0.842"
"1047",365,2019,"Amanda Doyle",183,52,11,0,8,38,33,25,2,26,1,0,"0.284",0.367,"0.842"
"1048",365,2019,"Amber Serrett",156,41,5,2,8,26,36,15,15,24,4,2,"0.263",0.368,"0.842"
"1049",400,2019,"Hannah Bunker",124,45,2,0,0,18,17,23,1,14,1,1,"0.363",0.463,"0.842"
"1050",497,2019,"Hannah Gerecke",80,23,3,0,3,16,13,17,0,20,2,2,"0.288",0.404,"0.842"
"1051",630,2019,"Jenessa Ullegue",121,38,6,1,3,24,22,14,1,18,0,0,"0.314",0.387,"0.842"
"1052",14,2019,"Amelia Ely",94,29,6,2,1,14,15,12,2,9,6,4,"0.309",0.394,"0.841"
"1053",77,2019,"Emilee Erickson",134,36,6,0,8,28,29,8,11,24,2,0,"0.269",0.348,"0.841"
"1054",393,2019,"Jordan Kelly",69,21,8,0,1,7,9,7,1,14,1,0,"0.304",0.377,"0.841"
"1055",400,2019,"Caroline Videtto",39,13,1,1,0,6,17,8,1,6,5,3,"0.333",0.431,"0.841"
"1056",513,2019,"Melissa Rochford",174,58,11,0,4,48,32,7,7,11,4,0,"0.333",0.375,"0.841"
"1057",664,2019,"Sarah Van schaik",151,47,17,1,2,36,21,13,3,22,2,0,"0.311",0.364,"0.841"
"1058",27,2019,"Keri White",190,66,11,2,3,23,38,9,0,19,13,0,"0.347",0.366,"0.840"
"1059",158,2019,"Abby Stuart",127,34,6,3,6,27,20,14,1,27,2,0,"0.268",0.336,"0.840"
"1060",310,2019,"Jessica Chilcott",126,41,11,1,1,16,20,12,1,23,0,0,"0.325",0.388,"0.840"
"1061",450,2019,"Kaylee Stoner",171,59,8,4,1,25,37,12,0,10,14,2,"0.345",0.384,"0.840"
"1062",504,2019,"Emma Valainis",44,11,2,0,3,11,5,5,1,19,0,0,"0.250",0.34,"0.840"
"1063",1014,2019,"Lexee Emanuel",140,41,11,0,4,28,24,19,2,23,0,0,"0.293",0.383,"0.840"
"1064",1157,2019,"Jade Lee",127,41,11,0,2,23,18,6,7,14,3,1,"0.323",0.383,"0.840"
"1065",253,2019,"Mekhia Freeman",151,49,8,2,2,21,29,14,5,17,2,2,"0.325",0.395,"0.839"
"1066",261,2019,"Tia Coleman",88,25,3,1,2,13,18,16,8,19,10,0,"0.284",0.43,"0.839"
"1067",579,2019,"Abrielle Mccartney",158,51,12,1,5,23,28,2,2,13,8,0,"0.323",0.333,"0.839"
"1068",667,2019,"Mikelle Magalogo",107,30,11,0,5,19,19,3,4,28,2,1,"0.280",0.316,"0.839"
"1069",693,2019,"Katie Courm",55,16,1,0,2,13,5,6,7,9,0,0,"0.291",0.42,"0.838"
"1070",1157,2019,"Alexa Solorzano",130,31,9,0,8,23,21,21,2,16,0,0,"0.238",0.346,"0.838"
"1071",10411,2019,"Makenna Helton",158,55,6,1,1,17,43,17,4,20,33,2,"0.348",0.42,"0.838"
"1072",129,2019,"Shannon Stein",128,32,4,0,9,29,12,16,3,20,0,0,"0.250",0.345,"0.837"
"1073",193,2019,"Reilly Metzger",45,15,2,1,0,9,7,2,5,6,0,0,"0.333",0.415,"0.837"
"1074",201,2019,"Breya Cooper",117,32,6,0,6,21,19,13,4,29,0,0,"0.274",0.358,"0.837"
"1075",699,2019,"Aubri Ford",24,7,1,0,1,4,3,4,0,3,2,0,"0.292",0.379,"0.837"
"1076",782,2019,"Laurie Derrico",164,44,10,1,7,30,44,24,5,26,7,1,"0.268",0.367,"0.837"
"1077",2707,2019,"Faith Willis",113,30,5,1,4,20,28,19,9,24,20,4,"0.265",0.403,"0.837"
"1078",386,2019,"Brandi Coon",166,55,10,1,2,18,33,13,6,23,13,3,"0.331",0.396,"0.836"
"1079",472,2019,"Kennedy Johnson",63,17,1,0,4,18,8,8,2,22,0,0,"0.270",0.36,"0.836"
"1080",627,2019,"Sophia Bjerk",104,31,6,0,3,19,17,16,3,13,0,0,"0.298",0.394,"0.836"
"1081",31,2019,"Linnie Malkin",41,12,3,0,1,9,2,6,1,14,0,0,"0.293",0.396,"0.835"
"1082",196,2019,"Ashleigh Inae",152,49,9,1,0,17,37,24,11,25,5,5,"0.322",0.44,"0.835"
"1083",460,2019,"Janel Gamache",150,42,11,2,4,28,23,15,9,27,3,0,"0.280",0.375,"0.835"
"1084",504,2019,"Adara Opiola",100,26,4,0,5,19,15,19,2,20,1,1,"0.260",0.385,"0.835"
"1085",609,2019,"Kat Lane",163,61,1,4,0,10,34,10,0,20,8,4,"0.374",0.406,"0.835"
"1086",792,2019,"Morgan Lowers",185,64,9,3,3,26,37,6,1,19,8,2,"0.346",0.359,"0.835"
"1087",115,2019,"Abby Perryman",156,43,12,3,4,32,25,20,4,32,1,2,"0.276",0.366,"0.834"
"1088",128,2019,"Tamesha Glover",152,44,13,2,4,18,30,17,1,16,8,3,"0.289",0.354,"0.834"
"1089",466,2019,"Dallas Millwood",159,45,14,0,8,52,16,4,4,28,0,0,"0.283",0.312,"0.834"
"1090",8,2019,"Caroline Hardy",58,12,2,0,5,16,6,10,1,14,0,0,"0.207",0.333,"0.833"
"1091",71,2019,"Kathleen Shier",3,1,0,0,0,0,6,0,1,1,1,0,"0.333",0.5,"0.833"
"1092",97,2019,"Jody Cova",3,1,0,0,0,0,1,1,0,1,0,0,"0.333",0.5,"0.833"
"1093",127,2019,"Jade Warner",3,1,0,0,0,1,1,1,0,0,0,0,"0.333",0.5,"0.833"
"1094",191,2019,"Taylor m Lee",144,39,4,0,9,34,17,18,1,31,0,0,"0.271",0.347,"0.833"
"1095",229,2019,"Abigail Morgan",3,1,0,0,0,0,1,1,0,2,0,0,"0.333",0.5,"0.833"
"1096",237,2019,"Keteria Loney",3,1,0,0,0,0,0,0,1,0,0,0,"0.333",0.5,"0.833"
"1097",277,2019,"Jenna Kumabe",21,4,0,0,2,7,7,4,2,5,0,0,"0.190",0.357,"0.833"
"1098",313,2019,"Vanessa Brown",6,2,0,0,0,0,1,2,0,0,1,0,"0.333",0.5,"0.833"
"1099",315,2019,"Hannah Brown",3,1,0,0,0,0,3,1,0,1,2,0,"0.333",0.5,"0.833"
"1100",355,2019,"Jaclyn Amader",156,51,10,1,2,29,21,14,5,18,11,2,"0.327",0.391,"0.833"
"1101",539,2019,"Jade Williams",6,2,0,0,0,2,2,0,2,4,0,0,"0.333",0.5,"0.833"
"1102",545,2019,"Hannah Bach",3,1,0,0,0,0,11,1,0,2,9,3,"0.333",0.5,"0.833"
"1103",659,2019,"Meredith Wernig",3,1,0,0,0,0,14,1,0,1,4,1,"0.333",0.5,"0.833"
"1104",720,2019,"Jamea Lyons",2,1,0,0,0,0,0,0,0,1,0,0,"0.500",0.333,"0.833"
"1105",735,2019,"Maddie Henry",6,2,1,0,0,1,0,0,0,1,0,0,"0.333",0.333,"0.833"
"1106",772,2019,"Rebekah Engelhardt",135,36,4,1,8,20,34,17,2,18,16,3,"0.267",0.344,"0.833"
"1107",2707,2019,"Mckenzie Harrish",6,2,1,0,0,2,2,0,0,3,1,1,"0.333",0.333,"0.833"
"1108",2743,2019,"Hope Sobolewski",122,34,6,1,6,28,14,9,3,16,0,0,"0.279",0.341,"0.833"
"1109",14927,2019,"Autumn Mcdanel",3,1,0,0,0,1,2,1,0,0,0,0,"0.333",0.5,"0.833"
"1110",178,2019,"Jade King",76,25,4,2,1,11,15,3,1,11,4,0,"0.329",0.358,"0.832"
"1111",283,2019,"Alexis Goeke",69,19,2,0,4,15,6,7,2,12,0,0,"0.275",0.354,"0.832"
"1112",489,2019,"Aleyah Evans",128,36,8,1,7,35,13,6,0,26,3,0,"0.281",0.309,"0.832"
"1113",503,2019,"Abby Howlett",105,30,8,1,2,22,12,19,3,30,5,1,"0.286",0.394,"0.832"
"1114",518,2019,"Niki Carver",111,32,5,0,5,16,17,9,7,19,1,0,"0.288",0.364,"0.832"
"1115",562,2019,"Kayla Jensen",168,57,7,1,2,16,24,18,0,29,16,3,"0.339",0.403,"0.832"
"1116",632,2019,"Cortni Jones",108,31,5,1,4,25,19,8,6,11,5,0,"0.287",0.369,"0.832"
"1117",649,2019,"Yanney Ponce",169,54,9,4,3,36,30,11,0,27,1,1,"0.320",0.359,"0.832"
"1118",731,2019,"Riley Plogger",140,41,9,0,3,11,36,23,5,32,1,1,"0.293",0.411,"0.832"
"1119",796,2019,"Caroline Hedgcock",136,37,5,0,7,26,15,18,4,33,1,0,"0.272",0.369,"0.832"
"1120",1356,2019,"Breanna Timmons",148,46,9,0,5,19,22,11,3,20,0,0,"0.311",0.359,"0.832"
"1121",529,2019,"Allee Bunker",165,58,8,2,1,13,32,8,4,10,7,2,"0.352",0.389,"0.831"
"1122",660,2019,"Abby Marlow",71,21,6,0,2,14,7,7,2,11,6,0,"0.296",0.366,"0.831"
"1123",813,2019,"Shelby Kennedy",137,44,2,4,1,8,28,21,3,18,18,4,"0.321",0.415,"0.831"
"1124",257,2019,"Jordan Doggett",136,43,12,1,2,25,28,11,1,16,3,0,"0.316",0.367,"0.830"
"1125",371,2019,"Caitlin Engelking",54,16,4,1,1,5,12,5,1,19,0,2,"0.296",0.367,"0.830"
"1126",432,2019,"Dejanae Gage",104,32,6,1,4,16,11,6,0,19,0,0,"0.308",0.33,"0.830"
"1127",509,2019,"Morgan Newport",164,48,10,1,4,24,27,25,2,30,1,0,"0.293",0.391,"0.830"
"1128",563,2019,"Hannah Medlam",185,64,11,3,0,21,30,16,2,18,5,3,"0.346",0.392,"0.830"
"1129",7,2019,"Mackenzie Byrd",5,2,0,0,0,0,2,1,0,0,1,1,"0.400",0.429,"0.829"
"1130",67,2019,"Lexi Diemmanuele",180,63,5,6,1,14,27,7,1,20,22,11,"0.350",0.368,"0.829"
"1131",236,2019,"Maria Trivelpiece",166,57,6,0,2,30,29,20,1,13,6,2,"0.343",0.413,"0.829"
"1132",367,2019,"Charley Butler",68,17,4,2,2,15,21,12,2,20,12,1,"0.250",0.373,"0.829"
"1133",433,2019,"Autumn Gillespie",149,37,6,4,5,25,32,21,15,31,9,0,"0.248",0.386,"0.829"
"1134",6,2019,"Alyssa Lopez",97,30,7,1,1,10,18,13,2,13,1,1,"0.309",0.395,"0.828"
"1135",99,2019,"Sydney Mccollum",130,42,10,0,1,13,23,14,6,9,8,2,"0.323",0.405,"0.828"
"1136",176,2019,"Kate Polucha",154,43,12,2,6,35,30,14,1,9,4,0,"0.279",0.328,"0.828"
"1137",193,2019,"Raine Wilson",135,36,5,2,6,24,19,20,4,14,1,1,"0.267",0.361,"0.828"
"1138",361,2019,"Camryn Lyman",149,52,9,0,0,15,31,17,1,17,4,2,"0.349",0.419,"0.828"
"1139",540,2019,"Hannah Gibbons",57,16,5,0,2,10,5,4,3,12,0,0,"0.281",0.354,"0.828"
"1140",674,2019,"Emily Young",139,40,8,5,3,18,35,13,3,14,4,0,"0.288",0.346,"0.828"
"1141",699,2019,"Kelsey Riley",33,11,1,1,0,0,6,8,0,2,1,1,"0.333",0.404,"0.828"
"1142",7,2019,"Kristin Gunter",153,50,12,2,1,26,27,10,4,8,3,0,"0.327",0.376,"0.827"
"1143",9,2019,"Natalie Erwin",143,46,8,0,5,19,25,6,1,15,9,0,"0.322",0.344,"0.827"
"1144",37,2019,"Aspyn Godwin",42,12,2,1,1,13,9,6,0,10,1,0,"0.286",0.375,"0.827"
"1145",196,2019,"Morgan Halo",84,22,3,0,3,13,6,22,2,19,0,0,"0.262",0.422,"0.827"
"1146",220,2019,"Drew Westford",64,21,4,0,1,10,8,4,3,8,0,0,"0.328",0.389,"0.827"
"1147",261,2019,"Edwenia Foster",36,10,1,0,1,7,12,10,1,9,3,0,"0.278",0.438,"0.827"
"1148",368,2019,"Casey Harding",134,35,4,0,8,27,29,20,1,39,3,0,"0.261",0.357,"0.827"
"1149",441,2019,"Brooklyn Weisgram",120,36,6,1,3,17,27,19,2,22,2,0,"0.300",0.385,"0.827"
"1150",678,2019,"Danielle Diaz",73,26,3,1,0,9,6,6,1,5,0,1,"0.356",0.402,"0.827"
"1151",699,2019,"Julia Bilbao",101,27,6,6,1,13,15,13,3,18,2,0,"0.267",0.352,"0.827"
"1152",2678,2019,"Karia Hall",29,9,1,1,1,4,2,0,0,4,0,0,"0.310",0.31,"0.827"
"1153",111,2019,"Brittney Garcia",150,51,6,2,0,27,24,16,5,12,5,1,"0.340",0.419,"0.826"
"1154",148,2019,"Riley Ries",148,46,12,0,2,27,11,16,5,14,0,0,"0.311",0.394,"0.826"
"1155",236,2019,"Anne marie Prentiss",11,4,0,0,0,1,10,2,0,2,0,0,"0.364",0.462,"0.826"
"1156",244,2019,"Mackense Greico",89,23,7,1,3,8,10,15,0,21,1,0,"0.258",0.365,"0.826"
"1157",346,2019,"Jade Lewis",160,50,11,1,3,22,19,12,8,14,2,0,"0.312",0.376,"0.826"
"1158",459,2019,"Makenna Matthijs",159,47,11,0,6,29,35,15,2,9,1,0,"0.296",0.348,"0.826"
"1159",559,2019,"Kasey Wilhoit",174,57,7,2,3,33,31,14,3,21,4,3,"0.328",0.383,"0.826"
