"","team_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"41",231,2018,"Deven Kennedy",2,1,1,0,0,0,1,0,0,0,0,0,"0.500",0.5,"1.500"
"42",313,2018,"Alex Wright",4,2,0,1,0,2,2,0,0,0,0,0,"0.500",0.5,"1.500"
"43",473,2018,"Doris Smith",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500"
"44",632,2018,"Jordan Stubbs",2,1,1,0,0,1,0,0,0,0,0,0,"0.500",0.5,"1.500"
"45",1289,2018,"Jordan Fielder",2,1,1,0,0,1,0,0,0,0,0,0,"0.500",0.5,"1.500"
"46",1092,2018,"Katie Prebble",160,70,9,3,23,71,50,29,5,23,8,3,"0.438",0.523,"1.486"
"47",202,2018,"Paige Murphy",185,82,17,1,22,61,67,41,13,37,25,3,"0.443",0.564,"1.467"
"48",402,2018,"Erika Piancastelli",168,63,20,1,22,60,58,62,2,22,16,6,"0.375",0.54,"1.439"
"49",144,2018,"Tatianna Kelly",7,4,2,0,0,2,1,0,0,0,0,0,"0.571",0.571,"1.428"
"50",434,2018,"Tajiah Ellison",4,2,1,0,0,1,4,0,2,1,0,1,"0.500",0.667,"1.417"
"51",254,2018,"Ivie Drake",159,65,12,3,18,60,46,47,4,13,1,1,"0.409",0.547,"1.409"
"52",472,2018,"Kelsey Horton",169,68,11,0,25,64,52,21,8,19,0,0,"0.402",0.487,"1.398"
"53",483,2018,"Moriah Strother",58,22,4,0,9,26,14,13,0,7,1,0,"0.379",0.479,"1.393"
"54",700,2018,"Jessica Hartwell",165,66,14,4,20,61,63,22,9,27,16,4,"0.400",0.49,"1.387"
"55",428,2018,"Kendyl Lindaman",155,56,13,0,20,55,52,55,6,20,6,0,"0.361",0.532,"1.364"
"56",518,2018,"Lilli Piper",161,65,14,1,20,58,50,27,0,11,9,2,"0.404",0.487,"1.363"
"57",521,2018,"Lindsey Stoeckel",5,1,0,0,1,3,3,2,2,1,0,0,"0.200",0.556,"1.356"
"58",234,2018,"Jessie Warren",183,74,14,1,21,70,44,36,9,20,5,2,"0.404",0.515,"1.351"
"59",257,2018,"Alyssa Dicarlo",180,72,14,2,21,67,55,34,2,23,4,1,"0.400",0.491,"1.341"
"60",235,2018,"Amanda Lorenz",178,74,19,4,11,61,75,70,2,16,6,1,"0.416",0.582,"1.335"
"61",7,2018,"Kaitlyn Kilner",3,2,0,0,0,0,15,0,0,0,2,1,"0.667",0.667,"1.334"
"62",434,2018,"Delaney Mcdannold",3,2,0,0,0,0,12,0,0,0,7,3,"0.667",0.667,"1.334"
"63",504,2018,"Emma Valainis",6,4,0,0,0,3,0,0,0,2,0,0,"0.667",0.667,"1.334"
"64",562,2018,"Abbey Long",3,2,0,0,0,1,0,0,0,1,0,0,"0.667",0.667,"1.334"
"65",603,2018,"Krystal Puga",165,71,11,0,19,44,51,17,3,13,5,0,"0.430",0.492,"1.334"
"66",2743,2018,"Brett Coleman",3,2,0,0,0,0,0,0,0,0,0,0,"0.667",0.667,"1.334"
"67",37,2018,"Makayla Martin",3,1,0,1,0,0,0,0,0,0,0,0,"0.333",0.333,"1.333"
"68",191,2018,"Kristi Dimeo",148,59,18,0,16,57,32,24,0,15,0,0,"0.399",0.48,"1.325"
"69",158,2018,"Taylor Troutt",123,56,15,0,9,36,31,10,4,16,3,0,"0.455",0.504,"1.301"
"70",158,2018,"Kiana Mccaul",6,3,1,0,0,0,1,2,0,2,1,0,"0.500",0.625,"1.292"
"71",101,2018,"Savannah Horvath",169,62,16,3,16,41,60,32,17,14,24,4,"0.367",0.507,"1.288"
"72",99,2018,"Katelyn Hanson",7,4,1,0,0,4,4,0,0,1,0,0,"0.571",0.571,"1.285"
"73",102,2018,"Suzy Brookshire",151,56,13,1,18,51,47,27,0,24,4,0,"0.371",0.456,"1.284"
"74",706,2018,"Bailee Baldwin",152,55,11,1,19,45,43,28,1,15,8,2,"0.362",0.459,"1.281"
"75",115,2018,"Rachel Mccollum",177,68,18,0,19,56,51,25,4,28,0,0,"0.384",0.469,"1.277"
"76",28,2018,"Brianna Wise",8,2,0,1,1,2,5,1,1,4,0,0,"0.250",0.4,"1.275"
"77",694,2018,"Meghan Gregg",188,74,13,1,18,72,44,41,5,12,0,0,"0.394",0.511,"1.272"
"78",102,2018,"Krystal Aubert",6,2,0,0,1,3,1,0,1,0,0,0,"0.333",0.429,"1.262"
"79",521,2018,"Vanessa Shippy",172,81,15,2,4,30,73,57,8,15,5,3,"0.471",0.608,"1.259"
"80",99,2018,"Taylor Tiger",2,1,0,0,0,0,11,1,1,0,0,1,"0.500",0.75,"1.250"
"81",176,2018,"Cara Jimenez",4,2,1,0,0,0,3,0,0,2,3,1,"0.500",0.5,"1.250"
"82",236,2018,"Brielle Cerchio",4,2,1,0,0,0,1,0,0,2,0,0,"0.500",0.5,"1.250"
"83",313,2018,"Allie Colleran",4,1,0,0,1,1,1,0,0,0,0,0,"0.250",0.25,"1.250"
"84",422,2018,"Jazzmyn Shelton",4,2,1,0,0,1,1,0,0,0,0,0,"0.500",0.5,"1.250"
"85",1004,2018,"Payton Salmon",2,1,0,0,0,2,1,0,2,0,0,0,"0.500",0.75,"1.250"
"86",466,2018,"Erika Hansen",168,66,15,1,15,56,42,26,3,18,4,0,"0.393",0.477,"1.239"
"87",508,2018,"Cayla Jones",119,45,8,1,10,36,41,29,9,19,9,0,"0.378",0.525,"1.239"
"88",667,2018,"Sarah Murphy",98,38,11,1,8,18,27,12,5,19,5,2,"0.388",0.474,"1.239"
"89",229,2018,"Emily Lochten",171,62,23,0,14,35,59,44,3,37,38,2,"0.363",0.495,"1.238"
"90",509,2018,"Rachel Lewis",171,60,16,1,17,64,59,29,17,29,24,5,"0.351",0.484,"1.238"
"91",317,2018,"Kate Gordon",180,72,19,1,14,50,48,28,1,25,6,3,"0.400",0.483,"1.233"
"92",7,2018,"Taylor Rosser",26,9,1,2,3,10,10,0,0,2,5,0,"0.346",0.346,"1.231"
"93",772,2018,"Shelby Nunn",5,1,0,0,1,3,1,2,0,2,0,0,"0.200",0.429,"1.229"
"94",10411,2018,"Karla Beasley",148,53,8,1,16,35,37,35,2,8,7,0,"0.358",0.476,"1.226"
"95",317,2018,"Morgan Tolle",196,79,15,0,18,55,53,25,1,20,0,1,"0.403",0.469,"1.224"
"96",80,2018,"Meghan Wimmer",98,39,9,1,7,23,21,18,4,9,0,0,"0.398",0.496,"1.220"
"97",416,2018,"Lea Foerster",151,56,22,0,10,27,32,23,19,17,4,1,"0.371",0.503,"1.218"
"98",660,2018,"Zoe Schafer",120,44,11,2,9,28,26,29,6,16,2,1,"0.367",0.5,"1.217"
"99",1157,2018,"Patricia Awald",150,57,10,0,14,42,41,33,0,24,1,0,"0.380",0.489,"1.216"
"100",356,2018,"Rachael Balke",7,3,2,0,0,0,2,1,0,0,0,0,"0.429",0.5,"1.214"
"101",514,2018,"Madison Jones",155,60,7,6,13,36,43,20,1,20,5,1,"0.387",0.453,"1.214"
"102",650,2018,"Jessica Rogers",141,53,7,1,15,45,29,15,6,33,0,1,"0.376",0.454,"1.213"
"103",8,2018,"Bailey Hemphill",123,41,9,0,13,48,26,40,1,22,0,1,"0.333",0.488,"1.212"
"104",521,2018,"Rylee Bayless",16,9,0,0,0,0,9,4,0,2,1,0,"0.562",0.65,"1.212"
"105",683,2018,"Melissa Rahrich",137,62,10,0,7,30,29,20,6,7,0,0,"0.453",0.533,"1.212"
"106",711,2018,"Kendyl Scott",198,89,22,4,8,47,53,18,0,5,11,5,"0.449",0.489,"1.211"
"107",711,2018,"Brook Miko",185,77,23,1,12,76,60,21,1,8,12,1,"0.416",0.463,"1.209"
"108",110,2018,"Aaliyah Jordan",196,84,15,3,12,67,56,27,2,31,6,2,"0.429",0.489,"1.208"
"109",459,2018,"Marisa Sholtes",174,63,16,0,16,54,49,33,8,30,0,1,"0.362",0.477,"1.207"
"110",632,2018,"Cortni Jones",103,41,6,2,9,32,31,8,3,15,8,1,"0.398",0.448,"1.205"
"111",430,2018,"Mia Davidson",185,67,12,2,19,47,49,19,11,26,2,1,"0.362",0.447,"1.204"
"112",485,2018,"Meaghan Barfield",31,12,2,0,4,16,10,1,0,2,1,0,"0.387",0.361,"1.200"
"113",61,2018,"Ryan Jackson",173,60,12,2,17,52,54,15,25,23,31,6,"0.347",0.465,"1.199"
"114",77,2018,"Libby Sugg",157,65,13,0,11,67,32,33,0,16,2,0,"0.414",0.492,"1.199"
"115",48,2018,"Jade Gandara",162,64,8,3,14,54,38,17,2,13,1,2,"0.395",0.454,"1.195"
"116",29,2018,"Alyssa Palomino",168,61,8,0,19,42,32,21,5,27,1,0,"0.363",0.444,"1.194"
"117",191,2018,"Linda Rush",165,64,15,1,13,55,45,24,1,14,2,1,"0.388",0.459,"1.186"
"118",388,2018,"Aly Harrell",120,42,10,0,11,41,18,23,7,9,1,0,"0.350",0.474,"1.182"
"119",249,2018,"Jenna Cone",156,59,16,0,12,61,37,21,11,5,3,0,"0.378",0.467,"1.179"
"120",529,2018,"April Utecht",28,9,1,0,4,9,5,3,0,7,0,0,"0.321",0.387,"1.173"
"121",148,2018,"Kelly Hysong",5,2,1,0,0,0,2,2,0,0,0,0,"0.400",0.571,"1.171"
"122",434,2018,"Amanda Sanchez",155,58,10,0,12,37,31,28,14,11,1,1,"0.374",0.5,"1.171"
"123",545,2018,"Giorgiana Zeremenko",147,50,10,0,15,29,28,34,1,21,1,1,"0.340",0.457,"1.171"
"124",96,2018,"Hayleigh Galvan",137,51,11,2,8,38,24,30,11,25,1,0,"0.372",0.511,"1.168"
"125",43,2018,"Victoria Eccleston",2,1,0,0,0,0,2,1,0,1,0,0,"0.500",0.667,"1.167"
"126",125,2018,"Cassie Gonzales",2,1,0,0,0,1,2,1,0,0,0,0,"0.500",0.667,"1.167"
"127",234,2018,"Deja Bush",2,1,0,0,0,0,22,1,0,0,16,3,"0.500",0.667,"1.167"
"128",235,2018,"Josie Page",2,1,0,0,0,0,2,1,0,0,0,0,"0.500",0.667,"1.167"
"129",244,2018,"Amanda Fleming",2,1,0,0,0,0,17,1,0,1,3,2,"0.500",0.667,"1.167"
"130",356,2018,"Camryn Pryor",6,3,1,0,0,0,1,0,0,0,0,0,"0.500",0.5,"1.167"
"131",361,2018,"Haley Irvis",2,1,0,0,0,0,0,1,0,0,0,0,"0.500",0.667,"1.167"
"132",742,2018,"Molly Stephenson",2,1,0,0,0,1,1,0,1,0,0,0,"0.500",0.667,"1.167"
"133",1057,2018,"Madison Hecker",6,3,1,0,0,0,1,0,0,0,0,0,"0.500",0.5,"1.167"
"134",1092,2018,"Allie Barrick",2,1,0,0,0,1,4,1,0,0,0,0,"0.500",0.667,"1.167"
"135",1157,2018,"Abbey Post",2,1,0,0,0,0,2,1,0,1,1,1,"0.500",0.667,"1.167"
"136",2707,2018,"Dani Townley",2,1,0,0,0,0,1,1,0,0,0,0,"0.500",0.667,"1.167"
"137",72,2018,"Allison Apke",136,48,11,0,12,44,30,25,4,21,1,0,"0.353",0.467,"1.166"
"138",720,2018,"Cecelia Tennessee",6,2,0,0,1,1,1,0,0,0,0,0,"0.333",0.333,"1.166"
"139",201,2018,"Haley Mitchell",180,75,18,0,12,63,28,12,0,25,0,0,"0.417",0.448,"1.165"
"140",406,2018,"Caroline Taylor",136,45,3,0,16,51,22,28,6,30,1,0,"0.331",0.457,"1.163"
"141",509,2018,"Morgan Nelson",164,57,11,2,13,50,44,34,12,32,20,1,"0.348",0.486,"1.163"
"142",796,2018,"Kelsey Jenkins",144,59,18,0,3,35,43,45,8,25,11,4,"0.410",0.566,"1.163"
"143",639,2018,"Madysen Cossack",138,55,23,0,6,29,24,17,0,13,0,0,"0.399",0.462,"1.158"
"144",66,2018,"Alison Seng",157,69,14,0,6,36,40,22,5,13,5,0,"0.439",0.513,"1.156"
"145",277,2018,"Callee Heen",135,45,6,1,14,37,26,24,5,14,1,0,"0.333",0.451,"1.155"
"146",129,2018,"Erika Underwood",131,50,13,0,8,29,17,23,8,20,2,0,"0.382",0.488,"1.152"
"147",317,2018,"Odicci Alexander",174,65,8,0,16,56,43,24,4,13,0,1,"0.374",0.454,"1.149"
"148",283,2018,"Brittany Allocca",165,56,10,0,16,53,37,39,0,24,1,0,"0.339",0.452,"1.143"
"149",62,2018,"Amanda Ricci",7,4,0,0,0,2,4,0,0,2,0,0,"0.571",0.571,"1.142"
"150",418,2018,"Tera Blanco",148,51,10,1,11,44,28,40,5,17,3,1,"0.345",0.492,"1.141"
"151",704,2018,"Courtney Clayton",172,71,15,4,8,32,42,11,3,5,4,0,"0.413",0.455,"1.141"
"152",66,2018,"Rebekah Cervantes",178,76,17,2,7,51,51,21,2,12,8,2,"0.427",0.476,"1.139"
"153",485,2018,"Kylee Lopez",155,55,15,0,14,44,33,16,1,29,1,0,"0.355",0.416,"1.139"
"154",534,2018,"Sydney Lahners",129,46,12,0,10,41,25,25,1,17,0,0,"0.357",0.456,"1.138"
"155",110,2018,"Bubba Nickles",184,76,14,2,10,52,36,19,6,15,0,1,"0.413",0.463,"1.137"
"156",609,2018,"Sadie Wise",170,59,12,0,16,47,39,26,2,21,0,0,"0.347",0.437,"1.137"
"157",366,2018,"Morgan Turkoly",156,65,13,1,4,26,45,40,8,11,18,4,"0.417",0.546,"1.136"
"158",66,2018,"Madison Anthony",177,73,18,2,8,38,43,15,4,18,4,1,"0.412",0.462,"1.134"
"159",665,2018,"Kiara Suttles",106,38,10,0,9,27,28,14,1,13,4,2,"0.358",0.424,"1.132"
"160",165,2018,"Nia Bowe",121,44,7,2,11,37,27,6,3,25,5,0,"0.364",0.402,"1.129"
"161",236,2018,"Paige Rauch",162,48,7,4,16,42,49,41,3,42,6,0,"0.296",0.444,"1.129"
"162",472,2018,"Nikki Butler",149,56,13,0,11,52,25,5,15,17,0,0,"0.376",0.444,"1.129"
"163",257,2018,"Justice Milz",191,71,14,1,15,62,44,19,7,34,5,0,"0.372",0.437,"1.128"
"164",671,2018,"Brittany Holland",7,4,0,0,0,3,2,1,0,0,1,0,"0.571",0.556,"1.127"
"165",434,2018,"Paige Bange",15,6,0,0,1,5,4,4,0,1,0,0,"0.400",0.526,"1.126"
"166",587,2018,"Rebecca Hall",163,63,13,6,8,41,28,14,2,10,3,0,"0.387",0.439,"1.126"
"167",27,2018,"Jenny Dodd",119,40,6,0,9,28,18,38,6,24,1,0,"0.336",0.512,"1.125"
"168",275,2018,"Rhianna Rich",133,58,8,6,2,29,42,14,2,5,7,1,"0.436",0.493,"1.125"
"169",603,2018,"Gretchen Bowie",144,49,7,2,14,38,29,20,1,22,5,1,"0.340",0.417,"1.125"
"170",235,2018,"Nicole Dewitt",181,59,15,1,14,57,57,42,14,26,5,0,"0.326",0.467,"1.119"
"171",503,2018,"Jenny Van geertry",169,65,12,6,7,30,44,22,7,25,11,6,"0.385",0.465,"1.116"
"172",540,2018,"Clare Sebastianelli",30,11,0,0,3,8,11,4,2,5,2,1,"0.367",0.447,"1.114"
"173",600,2018,"Madison Cabell",180,57,10,1,19,57,36,21,9,37,2,1,"0.317",0.414,"1.114"
"174",464,2018,"Kelly Pattison",123,51,7,0,8,36,23,7,3,20,3,1,"0.415",0.445,"1.112"
"175",14927,2018,"Lexi Rouse",128,42,10,1,9,27,16,29,8,13,0,0,"0.328",0.479,"1.112"
"176",1104,2018,"Taylor Tetone",15,5,2,0,1,2,15,2,1,2,2,2,"0.333",0.444,"1.111"
"177",220,2018,"Courtney Hankins",141,54,8,0,8,31,25,33,7,16,1,0,"0.383",0.5,"1.110"
"178",234,2018,"Sydney Sherrill",219,81,29,1,12,58,46,24,2,20,16,0,"0.370",0.433,"1.109"
"179",463,2018,"Tristen Edwards",160,57,11,0,12,43,41,23,9,15,7,1,"0.356",0.459,"1.109"
"180",498,2018,"Jayden Mount",145,55,10,1,4,30,43,35,25,11,5,1,"0.379",0.561,"1.106"
"181",257,2018,"Alysen Febrey",185,72,18,2,9,50,37,18,6,18,4,0,"0.389",0.451,"1.105"
"182",311,2018,"Talyn Lewis",16,5,1,0,1,5,3,7,1,8,1,0,"0.312",0.542,"1.104"
"183",363,2018,"Kaylynn Batten",159,59,11,4,8,41,40,31,1,17,7,0,"0.371",0.462,"1.104"
"184",439,2018,"Katie Baron",147,56,13,0,8,32,26,13,12,20,1,1,"0.381",0.471,"1.104"
"185",283,2018,"Brielle Pietrafesa",181,63,16,2,13,55,46,25,2,28,6,0,"0.348",0.427,"1.101"
"186",489,2018,"Ava Dolan",128,50,5,1,9,37,26,15,0,17,5,3,"0.391",0.445,"1.101"
"187",711,2018,"Nicole Stockinger",170,59,10,0,15,56,42,26,1,27,8,0,"0.347",0.43,"1.101"
"188",771,2018,"Abby Carlin",9,4,1,0,0,1,2,2,0,2,0,0,"0.444",0.545,"1.101"
"189",283,2018,"Alexis Goeke",4,2,0,0,0,3,1,1,0,0,0,0,"0.500",0.6,"1.100"
"190",43,2018,"Danielle Liermann",172,59,14,0,15,51,28,20,1,22,2,1,"0.343",0.412,"1.098"
"191",522,2018,"Sydney Romero",195,77,12,1,12,59,54,22,3,7,6,2,"0.395",0.447,"1.098"
"192",709,2018,"Bailey Curry",177,64,6,0,14,46,23,34,2,16,1,1,"0.362",0.465,"1.098"
"193",96,2018,"Haley Fuller",6,2,0,1,0,1,0,1,0,4,0,0,"0.333",0.429,"1.096"
"194",14,2018,"Chelsea Henige",102,38,12,1,4,26,20,14,4,4,0,0,"0.373",0.467,"1.094"
"195",29,2018,"Jessie Harper",194,66,14,2,18,51,39,9,4,28,1,0,"0.340",0.382,"1.093"
"196",47,2018,"Janae Hogg",150,44,9,0,14,48,33,47,2,17,0,0,"0.293",0.46,"1.093"
"197",694,2018,"Aubrey Leach",186,82,6,2,2,25,80,48,5,18,23,3,"0.441",0.565,"1.092"
"198",47,2018,"Maddy Labrador",165,59,12,1,12,49,40,21,3,36,7,1,"0.358",0.43,"1.091"
"199",301,2018,"Bella Loya",152,55,12,1,10,37,30,19,3,14,1,0,"0.362",0.44,"1.091"
"200",1104,2018,"Dominique Gonzalez",179,65,18,0,13,52,30,7,9,19,0,0,"0.363",0.409,"1.091"
"201",149,2018,"Courtney Dean",145,50,3,3,15,39,29,5,2,17,8,2,"0.345",0.373,"1.090"
"202",172,2018,"Micah Schroder",120,44,13,1,6,27,29,19,0,21,1,1,"0.367",0.447,"1.089"
"203",172,2018,"Taylor Ward",92,29,5,1,7,24,14,20,7,23,5,0,"0.315",0.467,"1.087"
"204",457,2018,"Brittany Pickett",83,26,5,0,8,25,12,14,2,25,0,0,"0.313",0.424,"1.087"
"205",86,2018,"Anna Aguon",128,46,6,4,7,35,36,13,10,13,2,1,"0.359",0.451,"1.084"
"206",180,2018,"Anna Steinmetz",135,46,12,0,10,38,25,23,1,12,1,0,"0.341",0.432,"1.084"
"207",697,2018,"Tori Vidales",180,63,8,0,14,62,44,34,1,12,2,0,"0.350",0.454,"1.082"
"208",249,2018,"Elena Shelepak",162,60,15,0,10,42,35,17,2,15,5,1,"0.370",0.432,"1.080"
"209",529,2018,"Gwen Svekis",176,57,6,1,17,60,42,27,6,25,3,0,"0.324",0.421,"1.080"
"210",529,2018,"Lauren Burke",57,20,3,3,3,17,14,4,2,1,0,0,"0.351",0.413,"1.080"
"211",817,2018,"Lexi Zappitelli",126,52,13,3,2,22,30,16,4,16,7,0,"0.413",0.468,"1.079"
"212",204,2018,"Amanda Akles",137,49,13,0,9,32,20,18,1,19,0,0,"0.358",0.428,"1.078"
"213",699,2018,"Tevanae Tate",75,27,8,2,4,19,20,6,0,6,3,0,"0.360",0.398,"1.078"
"214",518,2018,"Shelby Mccombs",145,49,11,0,13,35,21,12,2,50,1,0,"0.338",0.394,"1.077"
"215",115,2018,"Lizabeth Mccurry",158,48,6,0,18,57,30,21,2,27,0,0,"0.304",0.392,"1.076"
"216",249,2018,"Alessandra Ponce",106,43,13,2,2,29,10,5,5,6,0,0,"0.406",0.453,"1.076"
"217",381,2018,"Lauren Pitney",142,44,10,0,9,25,46,51,6,26,5,0,"0.310",0.505,"1.075"
"218",158,2018,"Madison Gott",146,52,14,5,8,36,32,9,0,11,7,0,"0.356",0.389,"1.074"
"219",521,2018,"Madi sue Montgomery",195,67,14,2,15,68,41,23,1,38,0,1,"0.344",0.406,"1.073"
"220",334,2018,"Abbey Cheek",164,52,5,2,18,56,37,15,2,20,11,3,"0.317",0.371,"1.072"
"221",756,2018,"Taylor Van zee",204,76,20,1,9,42,51,30,5,10,5,2,"0.373",0.459,"1.072"
"222",144,2018,"Shalonda Woods",4,2,0,0,0,1,2,2,0,1,0,0,"0.500",0.571,"1.071"
"223",649,2018,"Abbey Murphy",176,73,13,4,2,37,50,27,6,10,3,0,"0.415",0.502,"1.070"
"224",1092,2018,"Andria Booth",197,94,4,5,1,21,50,14,1,30,33,3,"0.477",0.507,"1.070"
"225",236,2018,"Madi Shaw",138,40,7,0,13,39,31,30,9,32,2,0,"0.290",0.446,"1.069"
"226",355,2018,"Autumn Bishop",200,73,25,2,8,41,48,27,5,15,7,2,"0.365",0.439,"1.069"
"227",6,2018,"Tamia Lee-barbadillo",112,40,10,2,5,21,35,18,3,9,8,2,"0.357",0.452,"1.068"
"228",311,2018,"Sami Williams",196,76,14,1,12,27,41,9,0,13,13,0,"0.388",0.415,"1.068"
"229",562,2018,"Erin Larsen",139,48,10,2,8,29,30,26,3,22,6,3,"0.345",0.448,"1.067"
"230",419,2018,"Lexi Cushing",160,53,12,0,14,48,29,17,1,34,2,2,"0.331",0.397,"1.066"
"231",8,2018,"Kaylee Tow",150,49,8,1,11,31,35,35,1,31,1,2,"0.327",0.452,"1.065"
"232",402,2018,"Morgan Catron",174,53,8,0,15,56,35,38,12,28,6,2,"0.305",0.454,"1.063"
"233",83,2018,"Lauren Hadley",165,61,10,4,9,37,32,14,1,32,16,3,"0.370",0.42,"1.062"
"234",428,2018,"Makenna Partain",184,69,13,5,7,48,53,18,8,19,13,1,"0.375",0.446,"1.060"
"235",746,2018,"Allison Davis",178,65,11,2,11,40,43,12,7,16,10,2,"0.365",0.424,"1.059"
"236",1157,2018,"Maddie Roth",151,57,13,0,8,36,28,12,4,12,1,0,"0.377",0.435,"1.058"
"237",51,2018,"Jessica Scroggins",191,88,14,1,2,31,49,12,0,14,18,5,"0.461",0.481,"1.057"
"238",483,2018,"Kasey Frederick",161,61,16,1,7,40,35,16,5,18,2,0,"0.379",0.436,"1.057"
"239",553,2018,"Laurisa Hernandez",113,42,7,2,6,29,18,6,6,11,0,0,"0.372",0.429,"1.057"
"240",630,2018,"Madison Aurin",145,49,10,1,10,52,24,24,3,6,1,1,"0.338",0.429,"1.057"
"241",446,2018,"Damali Young",154,63,16,2,3,18,47,12,3,9,28,4,"0.409",0.459,"1.056"
"242",283,2018,"Kimberly Wert",31,8,1,0,5,13,7,1,0,7,0,0,"0.258",0.281,"1.055"
"243",301,2018,"Carly Thomas",182,66,17,2,9,46,47,22,3,18,11,3,"0.363",0.429,"1.055"
"244",51,2018,"Goose Mcglaun",164,53,7,2,14,51,29,24,3,12,0,0,"0.323",0.408,"1.054"
