"","team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"17",317,20431,2016,"Jackie Tremain",1,1,0,0,0,0,3,0,0,0,1,0,"1.000",1,"2.000"
"18",334,12876,2016,"Stephanie Martino",1,1,0,0,0,1,1,1,0,0,0,0,"1.000",1,"2.000"
"19",402,15782,2016,"Haley Perkins",1,1,0,0,0,0,0,0,0,0,0,1,"1.000",1,"2.000"
"20",429,5367,2016,"Molli Douglas",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"21",605,14108,2016,"Anita Mooradian",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"22",605,16129,2016,"Megen Pollini",2,2,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"23",617,18644,2016,"Jillian Silvanic",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"24",632,10252,2016,"Kasie Johnson",1,1,0,0,0,1,1,0,0,0,0,0,"1.000",1,"2.000"
"25",649,1378,2016,"Ashlyn Bender",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"26",716,13217,2016,"Cassidy Mcdilda",1,1,0,0,0,0,0,1,0,0,0,0,"1.000",1,"2.000"
"27",743,10874,2016,"Alexandra King",2,2,0,0,0,1,2,1,0,0,0,0,"1.000",1,"2.000"
"28",748,5492,2016,"Drew Duffy",1,1,0,0,0,0,3,0,0,0,0,0,"1.000",1,"2.000"
"29",1092,21290,2016,"Ashley Wark",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"30",1238,1616,2016,"Autumn Birtcher",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000"
"31",30095,1111,2016,"Dani Barthoff",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000"
"32",30177,4451,2016,"Roxy Curiel",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000"
"33",743,10466,2016,"Tatyana Jordan",5,3,0,0,1,7,1,0,0,0,1,0,"0.600",0.6,"1.800"
"34",283,8368,2016,"Isabel Hansbury",9,6,1,0,1,7,4,1,1,0,0,0,"0.667",0.667,"1.778"
"35",413,460,2016,"Annika Anderson",6,4,2,0,0,2,5,2,0,0,0,0,"0.667",0.75,"1.750"
"36",30177,1525,2016,"Sydney Beuthien",2,1,1,0,0,0,1,1,1,0,0,0,"0.500",0.75,"1.750"
"37",1015,18386,2016,"Alexis Seward",6,4,1,1,0,4,2,0,0,0,0,0,"0.667",0.571,"1.738"
"38",671,5806,2016,"Lexie Elkins",105,54,10,0,18,48,42,28,2,2,1,0,"0.514",0.613,"1.737"
"39",365,17952,2016,"Taylor Satchell",6,4,0,1,0,3,2,1,0,1,0,0,"0.667",0.714,"1.714"
"40",149,2472,2016,"Cassidy Brzozowski",5,2,1,0,1,6,10,1,0,2,0,0,"0.400",0.5,"1.700"
"41",671,3894,2016,"Lexie Comeaux",2,1,1,0,0,1,1,1,0,1,0,0,"0.500",0.667,"1.667"
"42",665,19705,2016,"Kiara Suttles",77,35,7,1,13,39,26,17,3,10,2,0,"0.455",0.545,"1.623"
"43",402,15953,2016,"Erika Piancastelli",145,62,15,1,22,49,65,69,6,17,11,3,"0.428",0.62,"1.620"
"44",1238,21006,2016,"Kelsey Vining",12,6,0,2,1,5,3,1,1,0,2,1,"0.500",0.533,"1.616"
"45",332,17720,2016,"Alysha Sakamura",4,3,0,0,0,0,1,3,0,1,1,2,"0.750",0.857,"1.607"
"46",413,18865,2016,"Cassidy Smith",5,4,0,0,0,3,3,0,0,0,0,0,"0.800",0.8,"1.600"
"47",743,14375,2016,"Dominique Mulero",5,3,2,0,0,1,3,0,0,0,0,0,"0.600",0.6,"1.600"
"48",504,10916,2016,"Kate Kinnetz",9,5,1,0,1,1,14,0,0,2,2,0,"0.556",0.556,"1.556"
"49",148,13451,2016,"Erica Mcnew",135,64,9,0,15,51,38,67,0,11,2,1,"0.474",0.649,"1.523"
"50",97,3686,2016,"Brooke Clemetson",6,4,1,0,0,1,8,0,0,1,7,1,"0.667",0.667,"1.500"
"51",196,21516,2016,"Ashley Weingartz",1,1,0,0,0,1,2,0,1,0,0,0,"1.000",0.5,"1.500"
"52",720,21303,2016,"Chante' Warner",6,4,0,1,0,2,2,0,0,1,1,0,"0.667",0.5,"1.500"
"53",756,21587,2016,"Brittany Werre",2,1,1,0,0,2,0,0,0,0,0,0,"0.500",0.5,"1.500"
"54",774,17795,2016,"Anissa Sanchez",2,1,1,0,0,0,0,0,0,1,0,0,"0.500",0.5,"1.500"
"55",1238,3929,2016,"Rachael Conley",7,3,1,0,1,1,2,1,0,2,0,1,"0.429",0.5,"1.500"
"56",30095,8580,2016,"Josey Hartman",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500"
"57",14,19025,2016,"Elizabeth Snow",126,57,14,2,14,56,34,14,13,12,0,0,"0.452",0.545,"1.474"
"58",418,17395,2016,"Sierra Romero",162,73,11,1,19,78,76,52,3,12,15,2,"0.451",0.574,"1.457"
"59",37,4034,2016,"Kasey Cooper",187,79,19,1,21,83,69,71,1,15,6,1,"0.422",0.581,"1.453"
"60",626,15749,2016,"Jenavee Peres",71,32,4,1,9,23,26,12,2,10,6,0,"0.451",0.535,"1.450"
"61",503,14537,2016,"Emily Naegele",151,61,10,2,20,56,46,35,8,27,2,0,"0.404",0.533,"1.427"
"62",632,22296,2016,"Torrian Wright",81,35,9,0,6,28,28,55,7,11,2,0,"0.432",0.66,"1.425"
"63",365,16325,2016,"Randi Provost",3,2,0,0,0,1,3,0,1,0,2,0,"0.667",0.75,"1.417"
"64",603,9146,2016,"Taylor Hill",13,8,2,0,0,5,6,1,0,1,1,0,"0.615",0.643,"1.412"
"65",172,13246,2016,"Katie Mceachern",119,53,5,3,12,33,38,24,3,10,10,1,"0.445",0.548,"1.388"
"66",671,4237,2016,"Aleah Craighton",145,56,12,2,18,56,56,27,12,22,2,0,"0.386",0.511,"1.380"
"67",699,18908,2016,"Jasmine Smith",18,10,1,0,1,4,3,2,0,0,2,0,"0.556",0.6,"1.378"
"68",1015,21542,2016,"Maddi Welch",8,4,1,1,0,4,3,0,0,0,0,0,"0.500",0.5,"1.375"
"69",817,3199,2016,"Miranda Castiglione",151,68,17,2,12,49,58,32,1,7,25,4,"0.450",0.546,"1.374"
"70",545,22542,2016,"Giorgiana Zeremenko",125,49,9,1,17,52,28,25,0,13,0,0,"0.392",0.481,"1.369"
"71",458,18544,2016,"Becca Shipper",44,25,4,1,0,13,16,9,3,2,6,4,"0.568",0.661,"1.366"
"72",165,18875,2016,"Danielle Smith",109,55,12,4,4,24,30,12,6,4,17,2,"0.505",0.566,"1.364"
"73",529,20674,2016,"April Utecht",20,9,1,1,2,10,2,2,0,4,0,0,"0.450",0.458,"1.358"
"74",110,17951,2016,"Mysha Sataraka",137,52,10,1,15,59,42,59,2,22,2,0,"0.380",0.557,"1.353"
"75",1238,12197,2016,"Shelby Lopez",14,7,1,0,1,2,5,2,0,0,5,0,"0.500",0.562,"1.348"
"76",231,20027,2016,"Stephanie Texeira",121,50,12,0,13,46,32,20,7,2,4,1,"0.413",0.51,"1.345"
"77",51,17247,2016,"Gia Rodoni",3,2,0,0,0,2,2,0,0,0,0,0,"0.667",0.667,"1.334"
"78",129,6818,2016,"Kaila Fulker",3,2,0,0,0,0,0,0,0,0,0,0,"0.667",0.667,"1.334"
"79",205,6966,2016,"Cori Gammon",3,2,0,0,0,0,0,0,0,0,0,0,"0.667",0.667,"1.334"
"80",229,17431,2016,"Carolyn Rosa",3,2,0,0,0,0,3,0,0,0,0,0,"0.667",0.667,"1.334"
"81",334,533,2016,"Haley Andrus",3,2,0,0,0,1,0,0,0,0,0,0,"0.667",0.667,"1.334"
"82",720,7097,2016,"Tori beth Garner",3,2,0,0,0,0,0,0,0,0,0,0,"0.667",0.667,"1.334"
"83",756,15074,2016,"Rachel Ogasawara",3,2,0,0,0,0,2,0,0,1,0,0,"0.667",0.667,"1.334"
"84",30095,1142,2016,"Janessa Bassett",3,2,0,0,0,0,2,0,0,0,1,0,"0.667",0.667,"1.334"
"85",703,19390,2016,"Lindsey Stephens",167,68,20,3,15,46,55,31,1,18,17,2,"0.407",0.5,"1.332"
"86",697,1813,2016,"Reagan Boenker",11,4,0,0,2,3,3,0,1,3,0,0,"0.364",0.417,"1.326"
"87",434,4248,2016,"Emily Crane",171,69,15,1,17,61,64,38,5,10,25,3,"0.404",0.516,"1.317"
"88",457,2364,2016,"Kristen Brown",160,62,8,0,19,58,44,43,7,19,11,3,"0.388",0.521,"1.315"
"89",413,20008,2016,"Carissa Terry",5,3,0,0,0,2,0,1,1,0,0,0,"0.600",0.714,"1.314"
"90",466,16368,2016,"Jennifer Purcell",136,56,19,1,12,40,31,20,0,10,1,0,"0.412",0.481,"1.312"
"91",8,13135,2016,"Haylie Mccleney",152,67,17,5,5,32,72,56,4,14,22,1,"0.441",0.593,"1.310"
"92",149,14849,2016,"Morgan Noad",174,66,6,0,23,72,47,37,6,23,5,0,"0.379",0.498,"1.308"
"93",756,145,2016,"Ali Aguilar",170,62,15,0,21,70,76,39,5,38,1,0,"0.365",0.484,"1.308"
"94",450,8827,2016,"Rachel Heinze",141,49,12,1,19,40,44,18,9,17,12,2,"0.348",0.452,"1.303"
"95",463,11044,2016,"Mj Knighten",170,64,8,0,21,60,61,39,7,15,7,2,"0.376",0.505,"1.299"
"96",459,20096,2016,"Lindsay Thomas",178,74,19,2,16,42,53,16,8,16,3,0,"0.416",0.48,"1.295"
"97",257,9871,2016,"Tina Iosefa",183,65,9,2,23,87,43,40,5,28,1,1,"0.355",0.472,"1.275"
"98",418,1725,2016,"Tera Blanco",151,60,14,1,12,66,26,33,14,14,0,0,"0.397",0.527,"1.269"
"99",650,13914,2016,"Yvon Minogue",176,77,17,0,14,34,38,19,2,12,0,0,"0.438",0.495,"1.268"
"100",428,3444,2016,"Taylor Chell",6,2,0,0,1,2,3,0,1,3,0,0,"0.333",0.429,"1.262"
"101",371,22323,2016,"Brooke Wyderski",113,47,10,2,9,33,32,15,1,16,5,1,"0.416",0.481,"1.260"
"102",254,5411,2016,"Ivie Drake",181,70,14,1,16,48,60,50,1,18,4,0,"0.387",0.519,"1.259"
"103",473,10216,2016,"Chelsea Johnson",87,34,4,0,11,34,16,6,4,14,0,1,"0.391",0.44,"1.256"
"104",196,15798,2016,"Rebecca Perrell",10,4,1,0,1,2,1,1,0,3,0,0,"0.400",0.455,"1.255"
"105",434,6121,2016,"Sami Fagan",166,72,10,0,11,54,59,46,5,9,26,3,"0.434",0.562,"1.255"
"106",67,4114,2016,"Tatiana Cortez",142,54,14,1,13,37,30,27,2,16,1,0,"0.380",0.483,"1.251"
"107",37,13966,2016,"Maria Mitchell",2,1,0,0,0,0,2,2,0,0,0,0,"0.500",0.75,"1.250"
"108",234,21318,2016,"Jessie Warren",187,71,12,0,20,78,71,22,23,21,9,1,"0.380",0.485,"1.250"
"109",529,11019,2016,"Stevie jo Knapp",28,11,4,0,2,10,5,5,1,6,0,0,"0.393",0.5,"1.250"
"110",1015,15332,2016,"Holly Oyhenart",8,5,0,0,0,1,3,0,0,0,1,2,"0.625",0.625,"1.250"
"111",30177,16675,2016,"Katlin Reed",4,2,1,0,0,2,1,0,0,0,0,0,"0.500",0.5,"1.250"
"112",328,2198,2016,"Chaley Brickey",140,54,18,0,10,35,46,40,3,20,2,1,"0.386",0.519,"1.248"
"113",498,17123,2016,"Rochelle Roberts",147,71,10,5,5,18,48,15,2,16,33,3,"0.483",0.524,"1.245"
"114",490,17481,2016,"Tyler Ross",171,65,10,1,18,50,55,29,4,39,27,2,"0.380",0.478,"1.244"
"115",659,8468,2016,"Shaye Harre",136,50,13,0,12,42,38,41,2,14,2,1,"0.368",0.514,"1.242"
"116",62,13345,2016,"Griffin Mciver",112,41,5,1,14,38,30,11,3,11,0,0,"0.366",0.433,"1.237"
"117",630,9646,2016,"Jessie Hufstetler",149,55,16,5,11,51,52,15,16,15,1,0,"0.369",0.47,"1.235"
"118",711,19549,2016,"Shelby Stracher",157,61,11,1,15,57,49,29,3,32,2,0,"0.389",0.474,"1.232"
"119",697,20942,2016,"Tori Vidales",170,69,10,0,14,55,56,40,2,8,2,0,"0.406",0.519,"1.231"
"120",367,1283,2016,"Maryssa Becker",151,62,14,0,10,60,34,36,4,8,1,0,"0.411",0.528,"1.230"
"121",472,13044,2016,"Alexis Maynez",11,5,0,0,1,6,2,1,0,1,0,0,"0.455",0.5,"1.227"
"122",529,20624,2016,"Nikki Udria",170,68,8,2,17,55,55,19,3,13,9,1,"0.400",0.452,"1.223"
"123",115,18072,2016,"Amber Schisler",172,67,14,0,16,46,38,20,5,27,3,0,"0.390",0.465,"1.215"
"124",518,1212,2016,"Alex Bayne",168,62,6,1,19,49,51,24,7,32,12,3,"0.369",0.458,"1.214"
"125",37,3022,2016,"Emily Carosone",193,77,13,0,13,67,73,41,25,20,6,0,"0.399",0.538,"1.206"
"126",167,5268,2016,"Kim Dolhon",43,16,3,0,5,13,9,1,2,11,0,0,"0.372",0.413,"1.204"
"127",418,11633,2016,"Sierra Lawrence",175,75,8,0,11,45,76,37,10,10,20,0,"0.429",0.54,"1.203"
"128",732,6481,2016,"Hannah Flippen",156,64,6,2,13,34,50,32,1,11,15,3,"0.410",0.478,"1.202"
"129",466,19751,2016,"Megan Sweet",160,65,13,1,13,52,29,11,4,12,2,0,"0.406",0.457,"1.201"
"130",508,10864,2016,"Kellye Kincannon",163,59,14,2,15,43,43,21,7,26,7,1,"0.362",0.453,"1.201"
"131",709,7622,2016,"Marla Gooding",3,1,0,1,0,2,1,0,0,0,0,0,"0.333",0.2,"1.200"
"132",796,12120,2016,"Stephanie Lombardo",5,3,0,0,0,1,0,0,0,1,0,1,"0.600",0.6,"1.200"
"133",234,16225,2016,"Alex Powers",197,78,16,0,16,63,62,32,3,18,17,3,"0.396",0.477,"1.198"
"134",77,20135,2016,"Ashley Thompson",162,65,12,2,12,48,43,28,1,27,12,1,"0.401",0.475,"1.197"
"135",539,10410,2016,"Macy Jones",166,66,17,0,11,41,54,33,3,22,10,0,"0.398",0.498,"1.197"
"136",365,1330,2016,"Bianka Bell",187,71,11,0,14,62,58,54,11,20,0,0,"0.380",0.533,"1.196"
"137",529,4125,2016,"Koral Costa",149,61,13,2,9,44,51,23,6,10,2,2,"0.409",0.489,"1.194"
"138",635,6391,2016,"Lauren Fischer",62,24,7,0,4,19,14,17,0,7,2,0,"0.387",0.5,"1.194"
"139",625,20472,2016,"Hannah Trombley",110,41,10,0,12,37,20,8,0,16,0,0,"0.373",0.402,"1.193"
"140",731,8566,2016,"Sydney Hart",33,12,3,0,3,16,4,6,0,4,0,0,"0.364",0.462,"1.189"
"141",331,7956,2016,"Maddy Grimm",167,55,13,1,18,39,50,33,1,33,2,0,"0.329",0.443,"1.186"
"142",529,7412,2016,"Geri ann Glasco",140,52,11,0,13,43,25,21,2,19,0,0,"0.371",0.457,"1.186"
"143",606,22402,2016,"Sarah Yoos",146,53,13,0,13,45,34,20,12,10,3,1,"0.363",0.467,"1.186"
"144",649,8922,2016,"Ali Herdliska",149,48,6,3,16,45,38,34,6,30,2,0,"0.322",0.461,"1.186"
"145",29,12995,2016,"Katiyana Mauga",167,53,6,0,21,62,44,43,2,22,1,0,"0.317",0.454,"1.185"
"146",99,19895,2016,"Darian Tautalafua",160,56,7,2,16,57,38,35,1,20,1,2,"0.350",0.465,"1.184"
"147",758,21744,2016,"Aubrey Whitmer",166,70,19,0,8,59,36,23,12,17,2,0,"0.422",0.502,"1.183"
"148",283,20406,2016,"Michaela Transue",110,40,7,2,8,30,33,28,3,13,0,0,"0.364",0.5,"1.182"
"149",497,18074,2016,"Kelli Schkade",178,70,16,1,13,42,52,23,4,14,16,3,"0.393",0.464,"1.177"
"150",381,2010,2016,"Elena Bowman",134,48,5,0,11,34,30,49,4,13,0,0,"0.358",0.534,"1.176"
"151",694,7869,2016,"Meghan Gregg",167,64,16,0,11,61,54,38,4,18,14,2,"0.383",0.498,"1.175"
"152",609,15839,2016,"Mackenzie Peter",155,52,17,1,13,31,48,35,3,29,6,0,"0.335",0.464,"1.174"
"153",429,6096,2016,"Megan Everret",5,2,1,0,0,2,3,2,0,0,2,0,"0.400",0.571,"1.171"
"154",97,19890,2016,"Missy Taukeiaho",172,62,22,1,10,41,52,43,4,17,8,1,"0.360",0.495,"1.169"
"155",600,18346,2016,"Jordan Seneca",163,52,8,0,18,59,53,40,7,39,10,1,"0.319",0.469,"1.168"
"156",66,13837,2016,"Michelle Miller",3,2,0,0,0,0,4,0,0,0,1,0,"0.667",0.5,"1.167"
"157",83,8131,2016,"Paulina Gutkin",2,1,0,0,0,0,10,0,1,0,5,1,"0.500",0.667,"1.167"
"158",90,10525,2016,"Crimson Kaiser",2,1,0,0,0,0,0,1,0,1,0,0,"0.500",0.667,"1.167"
"159",97,15620,2016,"Morgan Paul",2,1,0,0,0,0,0,0,1,0,0,0,"0.500",0.667,"1.167"
"160",229,11758,2016,"Samantha Legeyre",2,1,0,0,0,0,13,1,0,0,6,5,"0.500",0.667,"1.167"
"161",671,6249,2016,"Gabby Felps",6,3,1,0,0,2,0,0,0,1,0,0,"0.500",0.5,"1.167"
"162",671,18929,2016,"Kendall Smith",4,2,0,0,0,2,19,2,0,0,5,1,"0.500",0.667,"1.167"
"163",719,10951,2016,"Ashley Kiser",2,1,0,0,0,0,1,1,0,1,0,0,"0.500",0.667,"1.167"
"164",1238,6213,2016,"Lady sarah Federico",4,2,0,0,0,0,0,1,1,1,1,2,"0.500",0.667,"1.167"
"165",30177,14491,2016,"Sammie Murrietta",3,1,1,0,0,1,1,1,0,0,0,0,"0.333",0.5,"1.167"
"166",509,6354,2016,"Andrea Filler",162,54,14,3,16,59,45,22,5,39,4,0,"0.333",0.413,"1.166"
"167",51,18970,2016,"Sarah Smith",165,66,13,2,10,48,31,23,9,12,1,1,"0.400",0.48,"1.165"
"168",400,4225,2016,"Jena Cozza",160,64,14,1,11,26,46,10,9,17,9,0,"0.400",0.459,"1.165"
"169",529,1633,2016,"Madi Bishop",30,10,3,1,2,6,9,7,2,3,1,0,"0.333",0.463,"1.163"
"170",219,6517,2016,"Morgan Florey",70,22,3,0,8,26,15,20,0,17,0,0,"0.314",0.462,"1.162"
"171",314,19726,2016,"Canessa Swanson",116,50,11,4,2,22,37,15,5,9,12,3,"0.431",0.515,"1.162"
"172",317,6580,2016,"Jailyn Ford",145,47,10,3,11,33,40,49,2,22,17,4,"0.324",0.497,"1.159"
"173",294,9061,2016,"Maddy Hickman",150,55,11,0,11,55,26,32,9,18,1,1,"0.367",0.497,"1.157"
"174",504,17466,2016,"Chelsea Ross",151,56,8,0,12,44,25,31,6,27,0,1,"0.371",0.495,"1.157"
"175",671,17846,2016,"Dj Sanders",155,50,8,1,18,58,43,20,8,38,5,0,"0.323",0.422,"1.157"
"176",66,9680,2016,"Teauna Hughes",145,56,12,1,11,48,30,12,6,24,1,1,"0.386",0.446,"1.156"
"177",275,10570,2016,"Maddy Kaplan",123,58,12,1,2,32,24,14,2,6,5,2,"0.472",0.521,"1.155"
"178",235,12207,2016,"Amanda Lorenz",181,73,14,1,8,48,56,48,3,19,10,2,"0.403",0.528,"1.152"
"179",310,4600,2016,"Tori Danner",63,23,9,0,4,14,8,9,2,9,0,0,"0.365",0.453,"1.151"
"180",370,2315,2016,"Alicia Brown",147,57,20,0,8,29,37,24,1,11,2,1,"0.388",0.463,"1.150"
"181",381,858,2016,"Madison Bailey",4,2,1,0,0,3,6,0,0,0,1,0,"0.500",0.4,"1.150"
"182",796,10095,2016,"Kelsey Jenkins",143,58,5,1,6,33,46,49,7,27,15,6,"0.406",0.57,"1.150"
"183",115,13147,2016,"Rachel Mccollum",164,55,9,1,16,46,41,33,3,26,3,0,"0.335",0.45,"1.145"
"184",363,14448,2016,"Emily Murphy",164,59,12,2,12,51,41,30,7,20,17,8,"0.360",0.468,"1.145"
"185",1015,15540,2016,"Olivia Parsels",7,4,0,0,0,0,1,0,0,0,0,0,"0.571",0.571,"1.142"
"186",77,19641,2016,"Libby Sugg",162,51,10,1,17,56,29,35,1,33,0,1,"0.315",0.437,"1.141"
"187",244,10213,2016,"Candace Johnson",200,76,15,2,15,34,47,18,4,35,6,3,"0.380",0.441,"1.141"
"188",700,13762,2016,"Kierra Miles",163,56,11,0,17,50,35,19,4,31,14,3,"0.344",0.416,"1.140"
"189",156,14653,2016,"Amber Nelson",102,35,11,1,6,26,22,28,2,12,0,0,"0.343",0.492,"1.139"
"190",235,11330,2016,"Kayli Kvistad",146,54,6,0,11,60,25,36,6,12,1,0,"0.370",0.5,"1.137"
"191",529,2611,2016,"Cherish Burks",11,4,0,0,1,4,19,2,1,1,9,1,"0.364",0.5,"1.136"
"192",600,2739,2016,"Madison Cabell",154,52,15,1,12,52,26,30,5,29,1,1,"0.338",0.453,"1.135"
"193",493,14187,2016,"Logan Moreland",183,75,6,2,13,49,55,16,3,33,32,2,"0.410",0.456,"1.134"
"194",503,7709,2016,"Kayti Grable",142,56,13,0,7,49,31,28,4,13,0,0,"0.394",0.5,"1.134"
"195",235,15052,2016,"Aleshia Ocasio",30,13,1,1,1,3,8,3,1,3,1,0,"0.433",0.5,"1.133"
"196",463,19510,2016,"Kiki Stokes",181,74,12,3,7,27,58,33,6,22,20,5,"0.409",0.509,"1.133"
"197",694,15304,2016,"Lexi Overstreet",163,56,9,4,13,64,51,27,8,31,12,0,"0.344",0.446,"1.133"
"198",772,9347,2016,"Brooke Holloway",139,50,9,1,11,29,30,29,0,28,7,3,"0.360",0.457,"1.133"
"199",370,21051,2016,"Meghan Von behren",178,75,13,0,11,31,40,11,3,14,17,0,"0.421",0.452,"1.132"
"200",521,18545,2016,"Vanessa Shippy",175,74,13,2,4,31,57,43,6,17,20,3,"0.423",0.542,"1.131"
"201",694,6870,2016,"Rainey Gaffin",129,49,13,2,5,38,26,24,9,27,1,4,"0.380",0.503,"1.131"
"202",699,18894,2016,"Haley Smith",109,46,10,3,3,33,31,17,1,11,12,1,"0.422",0.478,"1.129"
"203",37,16854,2016,"Jade Rhodes",195,66,11,0,20,74,54,31,2,32,2,1,"0.338",0.425,"1.128"
"204",176,3515,2016,"Dylan Christensen",141,57,16,0,4,18,28,31,7,14,1,0,"0.404",0.525,"1.128"
"205",509,11857,2016,"Amy Letourneau",147,49,5,0,15,55,30,25,11,30,0,0,"0.333",0.455,"1.128"
"206",817,13748,2016,"Cali Mikovich",176,70,10,1,13,41,52,13,2,25,14,0,"0.398",0.44,"1.128"
"207",229,12077,2016,"Emily Lochten",158,54,7,1,14,46,56,36,6,37,24,3,"0.342",0.462,"1.127"
"208",316,2275,2016,"Blaise Brooks",38,16,1,0,2,9,11,7,1,3,1,0,"0.421",0.522,"1.127"
"209",110,19167,2016,"Delaney Spaulding",170,58,9,0,17,61,52,27,4,32,6,1,"0.341",0.432,"1.126"
"210",702,13611,2016,"Sandra Mendoza",165,76,15,4,0,39,35,23,3,17,9,0,"0.461",0.526,"1.126"
"211",290,6967,2016,"Jasmine Gammons",120,49,12,0,8,32,22,4,0,21,1,1,"0.408",0.417,"1.125"
"212",370,19966,2016,"Sabrina Tebou",6,3,0,0,0,1,2,1,1,0,0,0,"0.500",0.625,"1.125"
"213",352,4865,2016,"Morgan Decker",144,55,16,0,6,36,25,33,8,17,0,1,"0.382",0.505,"1.123"
"214",529,11998,2016,"Janelle Lindvall",135,43,10,0,14,53,25,21,5,26,0,0,"0.319",0.418,"1.122"
"215",694,7193,2016,"Megan Geer",163,60,9,1,11,55,61,39,6,22,25,2,"0.368",0.482,"1.120"
"216",522,11046,2016,"Shay Knighten",179,71,10,0,13,62,48,17,1,23,9,3,"0.397",0.447,"1.117"
"217",10411,19801,2016,"Amy Szymanowski",160,53,9,1,15,47,43,17,14,27,3,3,"0.331",0.435,"1.116"
"218",158,20488,2016,"Taylor Troutt",139,50,13,0,10,36,24,16,7,22,0,1,"0.360",0.445,"1.114"
"219",428,12444,2016,"Sam Macken",194,71,22,1,12,53,47,22,5,14,5,1,"0.366",0.438,"1.113"
"220",288,905,2016,"Jaylin Baldridge",9,5,0,0,0,2,10,0,0,2,3,2,"0.556",0.556,"1.112"
"221",176,12520,2016,"Morgan Maize",159,61,13,1,10,48,42,16,4,17,4,1,"0.384",0.443,"1.110"
"222",518,16238,2016,"Cammi Prantl",178,68,20,1,9,44,44,21,2,21,3,0,"0.382",0.453,"1.110"
"223",96,21982,2016,"Kierra Willis",165,57,10,2,11,45,54,40,3,27,4,3,"0.345",0.478,"1.108"
"224",635,21142,2016,"Alexis Walkden",156,58,10,2,8,39,36,36,6,13,12,1,"0.372",0.493,"1.108"
"225",676,11887,2016,"Brittany Lewis",171,63,12,2,11,53,29,25,2,13,5,0,"0.368",0.452,"1.107"
"226",683,16038,2016,"Alexandra Pisciotta",170,66,12,2,11,38,37,12,3,12,5,1,"0.388",0.431,"1.107"
"227",388,22544,2016,"Morgan Zerkle",112,54,3,2,2,13,28,7,0,8,28,5,"0.482",0.508,"1.106"
"228",418,14060,2016,"Lindsay Montemarano",124,40,9,1,10,41,41,24,8,9,4,1,"0.323",0.453,"1.106"
"229",441,19482,2016,"Sydney Stites",201,77,18,2,12,47,52,13,6,34,3,0,"0.383",0.434,"1.106"
"230",96,21989,2016,"Lindsey Willmon",168,61,13,3,12,49,50,12,5,22,4,1,"0.363",0.415,"1.105"
"231",472,6360,2016,"Fiana Finau",149,54,14,0,9,50,43,32,0,20,9,3,"0.362",0.467,"1.105"
"232",8,11384,2016,"Leona Lafaele",175,60,9,0,16,63,43,28,4,30,6,0,"0.343",0.434,"1.103"
