"","team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"36",271,7694,2015,"Ashley Brown",5,4,0,0,0,1,1,1,0,1,1,0,"0.800",0.833,"1.633"
"37",1203,21929,2015,"Karley Free",5,4,0,0,0,0,0,0,0,0,0,0,"0.800",0.8,"1.600"
"38",418,56391,2015,"Sierra Romero",174,79,11,2,22,83,84,57,12,8,21,4,"0.454",0.602,"1.522"
"39",381,6648,2015,"Elena Bowman",125,56,11,0,16,41,39,34,9,9,0,0,"0.448",0.586,"1.506"
"40",725,27783,2015,"Sam Hartman",2,1,1,0,0,0,2,0,0,1,0,0,"0.500",0.5,"1.500"
"41",1203,5304,2015,"Tiffany Birdwell",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",0.5,"1.500"
"42",9754,61619,2015,"Makenna Smith",8,4,1,0,1,3,3,0,0,1,0,0,"0.500",0.5,"1.500"
"43",30095,71930,2015,"Autumn Woodfall",4,3,0,0,0,1,1,0,0,0,0,0,"0.750",0.75,"1.500"
"44",254,17678,2015,"Ivie Drake",184,85,16,1,22,67,59,34,2,20,1,1,"0.462",0.55,"1.468"
"45",402,51637,2015,"Erika Piancastelli",158,68,19,1,18,54,49,35,3,18,17,4,"0.430",0.541,"1.446"
"46",172,42808,2015,"Katie Mceachern",114,51,12,1,10,29,43,25,17,8,11,3,"0.447",0.589,"1.422"
"47",648,40671,2015,"Effie Manahan",3,2,0,0,0,1,1,0,1,0,0,0,"0.667",0.75,"1.417"
"48",271,71020,2015,"Lauren Williams",5,2,0,0,1,2,1,0,0,1,0,0,"0.400",0.4,"1.400"
"49",388,12543,2015,"Jordan Colliflower",5,3,1,0,0,0,16,0,0,1,6,2,"0.600",0.6,"1.400"
"50",457,68582,2015,"Elly Wagner",5,2,0,0,1,3,8,0,0,0,2,0,"0.400",0.4,"1.400"
"51",231,65163,2015,"Stephanie Texeira",119,52,12,4,8,50,33,47,6,14,7,0,"0.437",0.59,"1.397"
"52",257,31229,2015,"Alex Hugo",164,63,10,4,22,73,61,38,4,15,8,1,"0.384",0.493,"1.389"
"53",148,43472,2015,"Erica Mcnew",108,47,3,1,12,37,34,34,0,9,4,0,"0.435",0.566,"1.381"
"54",332,57496,2015,"Alysha Sakamura",5,2,0,1,0,1,3,2,0,1,1,1,"0.400",0.571,"1.371"
"55",97,55868,2015,"Gabrielle Rodas",6,4,0,0,0,4,5,2,1,0,3,0,"0.667",0.7,"1.367"
"56",28755,17693,2015,"Gabbee Draney",6,4,0,0,0,2,1,3,0,1,0,0,"0.667",0.7,"1.367"
"57",37,10056,2015,"Emily Carosone",194,85,18,0,18,80,88,39,19,14,0,1,"0.438",0.548,"1.357"
"58",529,64197,2015,"Gwen Svekis",73,32,7,3,6,28,21,11,1,11,1,0,"0.438",0.494,"1.357"
"59",674,6195,2015,"Kayla Bonstrom",155,68,16,1,13,54,43,23,16,10,0,0,"0.439",0.549,"1.355"
"60",62,9148,2015,"Lisa Cadogan",114,48,14,0,10,45,22,24,6,13,1,0,"0.421",0.534,"1.341"
"61",648,49681,2015,"Alaynie Page",195,85,13,7,15,45,61,35,8,19,13,0,"0.436",0.533,"1.338"
"62",518,43101,2015,"Maddy Mcintyre",127,48,11,0,14,50,55,41,5,14,6,0,"0.378",0.54,"1.335"
"63",799,40376,2015,"Samantha Magruder",3,2,0,0,0,0,1,0,0,1,0,0,"0.667",0.667,"1.334"
"64",30095,4001,2015,"Brooklyn Beardshear",3,2,0,0,0,1,1,0,0,0,0,0,"0.667",0.667,"1.334"
"65",671,36920,2015,"Shellie Landry",162,60,16,1,19,54,47,39,0,20,2,0,"0.370",0.488,"1.321"
"66",110,62294,2015,"Delaney Spaulding",189,75,20,3,20,72,69,37,2,20,7,3,"0.397",0.463,"1.315"
"67",457,7802,2015,"Kristen Brown",163,59,8,0,24,67,57,29,1,13,7,0,"0.362",0.456,"1.309"
"68",735,53793,2015,"Kaitlyn Ranieri",140,57,15,1,11,39,41,40,3,22,3,0,"0.407",0.543,"1.307"
"69",756,490,2015,"Ali Aguilar",190,78,23,1,16,58,66,30,9,37,7,0,"0.411",0.509,"1.304"
"70",331,25849,2015,"Maddy Grimm",142,53,11,0,19,54,37,21,1,26,1,1,"0.373",0.449,"1.301"
"71",365,4358,2015,"Bianka Bell",200,83,19,2,18,72,70,32,4,18,2,2,"0.415",0.5,"1.300"
"72",8,42453,2015,"Haylie Mccleney",165,72,14,3,8,47,69,61,4,9,32,2,"0.436",0.588,"1.291"
"73",234,69235,2015,"Jessie Warren",181,69,11,3,19,57,53,28,14,16,3,1,"0.381",0.496,"1.286"
"74",630,31138,2015,"Jessie Hufstetler",168,73,17,1,11,69,44,29,13,15,0,0,"0.435",0.54,"1.284"
"75",48,22763,2015,"Cheyenne Gandara",126,48,6,0,16,49,30,22,3,19,1,0,"0.381",0.471,"1.281"
"76",635,68694,2015,"Alexis Walkden",153,57,11,0,20,51,40,19,1,14,6,0,"0.373",0.443,"1.280"
"77",149,47937,2015,"Morgan Noad",164,59,10,1,22,57,49,24,6,21,2,0,"0.360",0.443,"1.278"
"78",697,68098,2015,"Tori Vidales",174,64,11,0,20,56,51,46,3,17,3,1,"0.368",0.5,"1.276"
"79",503,25120,2015,"Kayti Grable",150,61,7,1,15,48,34,30,5,9,2,0,"0.407",0.508,"1.275"
"80",37,13141,2015,"Kasey Cooper",192,75,14,0,18,64,56,49,6,25,7,2,"0.391",0.524,"1.269"
"81",671,68241,2015,"Kelsey Vincent",135,42,10,0,18,40,29,45,2,43,0,1,"0.311",0.484,"1.269"
"82",271,33494,2015,"Katelyn Joyner",3,1,1,0,0,0,1,1,1,1,0,0,"0.333",0.6,"1.267"
"83",352,36683,2015,"Cassie Lajeunesse",3,1,1,0,0,1,1,2,0,0,0,0,"0.333",0.6,"1.267"
"84",508,34844,2015,"Kellye Kincannon",171,71,12,4,15,60,48,19,2,34,2,1,"0.415",0.472,"1.267"
"85",660,52796,2015,"Maria Prete",3,1,1,0,0,0,0,2,0,0,0,0,"0.333",0.6,"1.267"
"86",650,44943,2015,"Yvon Minogue",198,93,26,2,9,39,55,15,0,16,1,1,"0.470",0.507,"1.265"
"87",2,28422,2015,"Peyton Hedrick",155,67,11,5,12,45,44,11,1,14,12,2,"0.432",0.462,"1.262"
"88",697,30784,2015,"Erin Houthoofd",6,2,0,0,1,4,8,1,0,1,0,0,"0.333",0.429,"1.262"
"89",346,12702,2015,"Baylie Comeaux",8,3,3,0,0,5,5,2,0,3,0,0,"0.375",0.5,"1.250"
"90",10411,65862,2015,"Tarynn Tirpak",4,2,1,0,0,0,2,0,0,0,0,0,"0.500",0.5,"1.250"
"91",9,71144,2015,"Sara beth Williamson",140,57,14,0,11,45,30,32,0,10,1,0,"0.407",0.506,"1.249"
"92",418,11587,2015,"Kelly Christner",210,81,12,3,21,66,74,34,6,35,10,2,"0.386",0.478,"1.249"
"93",711,9184,2015,"Holiday Cahill",145,59,10,2,13,42,32,18,4,31,2,1,"0.407",0.476,"1.248"
"94",518,38080,2015,"Erika Leonard",134,55,4,0,15,60,27,12,5,23,0,0,"0.410",0.468,"1.244"
"95",29,41979,2015,"Katiyana Mauga",173,59,5,0,25,72,40,31,0,29,0,0,"0.341",0.437,"1.240"
"96",671,28137,2015,"Haley Hayden",173,68,14,4,14,55,66,24,7,11,9,0,"0.393",0.476,"1.239"
"97",14,7540,2015,"Samantha Broking",17,8,2,0,1,4,1,0,0,3,0,0,"0.471",0.471,"1.236"
"98",14,61848,2015,"Elizabeth Snow",136,55,13,3,9,39,27,13,10,9,3,2,"0.404",0.491,"1.234"
"99",518,12135,2015,"Cassidy Clough",9,3,1,0,1,3,5,1,1,4,2,1,"0.333",0.455,"1.233"
"100",463,63474,2015,"Kiki Stokes",177,72,9,5,11,51,66,34,17,25,18,1,"0.407",0.53,"1.231"
"101",472,20662,2015,"Fiana Finau",169,58,6,0,24,74,46,24,1,23,5,1,"0.343",0.426,"1.231"
"102",521,44467,2015,"Tiffany Mikkelson",137,49,8,2,13,43,38,38,3,23,14,3,"0.358",0.5,"1.230"
"103",283,2713,2015,"Caryn Bailey",166,65,8,1,16,51,46,30,0,25,9,0,"0.392",0.485,"1.226"
"104",493,22880,2015,"Cheyenne Garcia",189,80,20,2,14,55,70,10,2,20,20,6,"0.423",0.447,"1.219"
"105",688,49568,2015,"Corinne Ozanne",122,42,6,0,13,32,28,35,6,26,0,0,"0.344",0.506,"1.219"
"106",97,64773,2015,"Missy Taukeiaho",136,53,10,0,12,41,32,27,4,10,2,0,"0.390",0.486,"1.214"
"107",8,57071,2015,"Marisa Runyon",166,55,12,2,20,83,37,27,2,36,1,0,"0.331",0.422,"1.211"
"108",254,38808,2015,"Megan Litumbe",171,61,9,0,21,60,41,22,5,27,0,0,"0.357",0.433,"1.211"
"109",305,63528,2015,"Megan Stone",175,69,18,1,12,49,38,29,7,32,10,1,"0.394",0.495,"1.209"
"110",317,21407,2015,"Jailyn Ford",159,62,9,5,11,44,44,32,1,27,9,4,"0.390",0.492,"1.209"
"111",522,44645,2015,"Erin Miller",154,63,9,6,8,52,56,30,4,21,9,1,"0.409",0.508,"1.209"
"112",609,47746,2015,"Alex Nickel",171,71,14,0,11,32,56,39,2,19,10,5,"0.415",0.519,"1.209"
"113",457,70684,2015,"Taylor Wike",158,66,10,3,7,30,53,42,8,10,2,0,"0.418",0.555,"1.207"
"114",10411,4013,2015,"Karla Beasley",144,57,11,1,12,50,28,19,3,16,2,0,"0.396",0.467,"1.203"
"115",433,42769,2015,"Aimilia Mcdonough",10,3,1,0,1,3,8,4,0,0,2,1,"0.300",0.5,"1.200"
"116",782,21509,2015,"Brittany Fortner",165,69,16,1,9,39,45,30,2,11,6,1,"0.418",0.508,"1.199"
"117",509,20647,2015,"Andrea Filler",147,58,13,0,12,60,39,26,3,30,2,1,"0.395",0.47,"1.198"
"118",576,59595,2015,"Dana Sensi",142,54,12,1,13,38,33,15,1,19,2,0,"0.380",0.443,"1.197"
"119",9754,21342,2015,"Dani Fonseca",7,4,0,0,0,3,2,1,0,0,0,0,"0.571",0.625,"1.196"
"120",2711,42450,2015,"Stacy Mcclelland",153,61,8,0,13,47,26,25,5,28,1,0,"0.399",0.489,"1.195"
"121",508,33166,2015,"Brittany Jones",148,54,18,0,12,41,40,25,5,28,0,0,"0.365",0.464,"1.194"
"122",465,5633,2015,"Garie Blando",180,70,16,1,15,46,55,21,3,14,7,2,"0.389",0.454,"1.193"
"123",2707,37569,2015,"Kendra Leach",16,7,1,0,1,5,9,2,0,2,3,0,"0.438",0.5,"1.188"
"124",51,22142,2015,"Shelby Friudenberg",152,54,7,0,17,43,34,26,1,21,2,0,"0.355",0.45,"1.187"
"125",529,38503,2015,"Jenna Lilley",162,69,15,2,6,42,59,38,8,15,16,2,"0.426",0.532,"1.186"
"126",81,8548,2015,"Taylor Burger",100,35,7,2,11,30,23,6,2,15,0,0,"0.350",0.394,"1.184"
"127",366,66915,2015,"Krysta Tutsch",78,27,2,0,8,24,17,14,11,15,0,1,"0.346",0.505,"1.184"
"128",301,3799,2015,"Allie Bauch",178,71,18,0,12,38,47,29,0,19,6,1,"0.399",0.481,"1.183"
"129",529,13495,2015,"Koral Costa",147,51,11,0,15,45,43,26,4,31,3,1,"0.347",0.455,"1.183"
"130",101,30468,2015,"Katie Hooper",178,69,11,2,16,55,35,18,3,16,4,1,"0.388",0.437,"1.179"
"131",367,42501,2015,"Shelby Mccombs",9,3,1,0,1,4,1,1,0,2,0,0,"0.333",0.4,"1.178"
"132",328,7299,2015,"Chaley Brickey",176,68,14,0,13,56,52,37,0,16,4,1,"0.386",0.484,"1.172"
"133",290,15216,2015,"Al'asia Davis",127,57,17,0,2,23,46,20,8,18,8,3,"0.449",0.541,"1.171"
"134",434,19847,2015,"Sami Fagan",168,61,12,3,13,64,55,33,3,11,12,1,"0.363",0.469,"1.171"
"135",627,29511,2015,"Kailey Hill",137,50,7,3,12,31,27,19,2,21,1,0,"0.365",0.447,"1.170"
"136",180,35725,2015,"Mariah Kondravy",158,60,12,0,15,55,30,11,3,29,4,0,"0.380",0.428,"1.169"
"137",671,13852,2015,"Aleah Craighton",136,49,9,4,11,44,31,14,8,27,7,1,"0.360",0.441,"1.169"
"138",388,73013,2015,"Morgan Zerkle",174,88,8,4,2,28,61,15,1,25,47,8,"0.506",0.536,"1.168"
"139",144,71989,2015,"Shalonda Woods",2,1,0,0,0,0,1,1,0,0,0,0,"0.500",0.667,"1.167"
"140",275,30026,2015,"Dallas Hogan",4,2,0,0,0,1,12,2,0,1,9,2,"0.500",0.667,"1.167"
"141",316,7917,2015,"Victoria Brown",151,55,8,3,9,34,51,36,20,37,8,1,"0.364",0.531,"1.167"
"142",332,18119,2015,"Keyana Dunn",2,1,0,0,0,0,2,1,0,1,1,0,"0.500",0.667,"1.167"
"143",454,38425,2015,"Julia Liceaga",2,1,0,0,0,1,1,1,0,1,0,0,"0.500",0.667,"1.167"
"144",590,73226,2015,"Carina Zupa",4,2,0,0,0,0,0,2,0,0,0,0,"0.500",0.667,"1.167"
"145",626,44164,2015,"Zaria Meshack",2,1,0,0,0,0,9,1,0,0,6,0,"0.500",0.667,"1.167"
"146",799,60853,2015,"Alexis Simone",2,1,0,0,0,0,0,1,0,0,0,0,"0.500",0.667,"1.167"
"147",799,69931,2015,"Savannah Wells",2,1,0,0,0,0,1,1,0,1,0,0,"0.500",0.667,"1.167"
"148",2707,34226,2015,"Katie Kelley",177,67,16,0,16,62,27,17,1,21,0,0,"0.379",0.427,"1.167"
"149",236,53235,2015,"Lauren Quense",6,2,0,0,1,1,1,0,0,3,0,0,"0.333",0.333,"1.166"
"150",418,64140,2015,"Kelsey Susalla",181,67,12,2,14,61,45,27,10,35,4,0,"0.370",0.473,"1.164"
"151",317,20557,2015,"Erica Field",196,84,21,3,9,61,34,11,0,17,5,1,"0.429",0.459,"1.163"
"152",473,55925,2015,"Lisa Rodrigues",82,27,5,0,8,25,29,25,1,25,0,1,"0.329",0.477,"1.160"
"153",392,58728,2015,"Lindsey Schmeiser",168,62,21,0,11,43,47,35,2,20,7,0,"0.369",0.469,"1.159"
"154",731,33005,2015,"Noelle Johnson",108,38,15,1,7,26,22,11,11,13,0,0,"0.352",0.455,"1.159"
"155",204,36115,2015,"Michelle Kriegshauser",156,62,12,2,10,32,32,21,0,18,3,1,"0.397",0.466,"1.158"
"156",434,3103,2015,"Paige Bange",7,3,2,0,0,3,3,1,0,0,0,0,"0.429",0.444,"1.158"
"157",178,69316,2015,"Vanessa Washington",137,53,15,0,11,51,33,10,3,16,2,0,"0.387",0.42,"1.157"
"158",441,7208,2015,"Lexie Brenneis",139,54,13,0,10,43,19,13,6,20,1,0,"0.388",0.459,"1.157"
"159",306,17489,2015,"Kelsey Doston",152,53,9,0,14,46,33,35,2,26,0,1,"0.349",0.471,"1.155"
"160",317,47651,2015,"Taylor Newton",165,67,12,3,10,49,32,14,3,21,13,2,"0.406",0.457,"1.154"
"161",625,64313,2015,"Abby Sweeney",115,40,6,2,11,31,22,10,6,25,1,0,"0.348",0.427,"1.149"
"162",466,64340,2015,"Megan Sweet",168,69,12,1,10,48,33,17,6,15,2,2,"0.411",0.474,"1.147"
"163",702,21567,2015,"Mallory Foster",58,22,6,0,5,33,13,1,3,12,0,0,"0.379",0.406,"1.147"
"164",626,33400,2015,"Kayla Jordan",191,79,18,1,9,33,63,24,5,15,21,3,"0.414",0.484,"1.144"
"165",210,70376,2015,"Kelsey White",7,3,2,0,0,1,1,0,0,1,0,0,"0.429",0.429,"1.143"
"166",459,65390,2015,"Nicole Thomas",147,57,10,0,10,44,31,27,1,19,0,0,"0.388",0.483,"1.143"
"167",219,21945,2015,"Danielle Freeman",103,36,4,0,13,28,19,2,2,9,0,0,"0.350",0.374,"1.141"
"168",285,32389,2015,"Emily Jarvis",62,25,4,0,4,16,9,6,4,8,6,2,"0.403",0.479,"1.140"
"169",96,71167,2015,"Kierra Willis",162,59,7,9,8,55,43,26,8,28,6,1,"0.364",0.472,"1.139"
"170",434,73163,2015,"Jordan Zolman",26,9,2,0,2,10,3,7,0,7,0,0,"0.346",0.485,"1.139"
"171",556,39809,2015,"Nicole Lundstrom",107,34,9,1,10,20,28,22,1,15,2,0,"0.318",0.438,"1.139"
"172",2699,50387,2015,"Roni Patterson",151,56,13,0,11,39,45,27,2,15,13,1,"0.371",0.464,"1.139"
"173",522,50096,2015,"Paige Parker",137,54,5,0,9,43,27,32,3,23,1,0,"0.394",0.509,"1.137"
"174",116,4931,2015,"Jessica Berzins",138,61,11,3,2,21,41,27,0,17,9,6,"0.442",0.524,"1.133"
"175",8411,50071,2015,"Korie Parker",5,1,0,0,1,3,1,0,1,1,0,0,"0.200",0.333,"1.133"
"176",9,2290,2015,"Caitlin Attfield",169,80,15,1,3,25,43,11,3,10,7,0,"0.473",0.505,"1.132"
"177",294,8675,2015,"Kacie Burnett",172,79,9,5,2,21,65,22,5,13,37,1,"0.459",0.525,"1.130"
"178",428,25906,2015,"Sara Groenewegen",179,67,12,1,12,44,26,27,8,18,0,1,"0.374",0.474,"1.128"
"179",17,31218,2015,"Taylor Hughes",75,33,4,4,0,16,15,14,2,5,3,1,"0.440",0.527,"1.127"
"180",210,30889,2015,"Morgan Howell",7,4,0,0,0,1,1,0,1,1,0,0,"0.571",0.556,"1.127"
"181",434,54157,2015,"Anna Reed",7,3,1,0,0,3,9,1,1,1,1,0,"0.429",0.556,"1.127"
"182",454,24213,2015,"Maggie Glass",163,53,12,3,16,52,41,22,0,29,4,0,"0.325",0.397,"1.127"
"183",110,42000,2015,"Gabrielle Maurice",181,68,13,2,10,46,55,32,11,30,6,2,"0.376",0.491,"1.126"
"184",301,21013,2015,"Annie Fleming",65,22,3,0,6,16,19,15,1,6,0,1,"0.338",0.463,"1.125"
"185",391,60262,2015,"Kinsey Shifflett",8,3,0,0,1,2,2,0,0,2,0,0,"0.375",0.375,"1.125"
"186",670,49251,2015,"Ariel Ortiz",155,55,15,1,12,43,40,27,1,12,6,2,"0.355",0.428,"1.125"
"187",328,11253,2015,"Daniella Chavez",163,56,6,0,16,67,30,30,2,24,0,0,"0.344",0.449,"1.124"
"188",116,60673,2015,"Lindsey Silfer",122,47,11,2,6,36,32,15,6,13,4,2,"0.385",0.466,"1.122"
"189",235,63286,2015,"Kelsey Stewart",228,99,19,11,2,39,71,20,5,21,25,2,"0.434",0.482,"1.122"
"190",301,19716,2015,"Nicole Evans",173,57,14,0,19,52,37,12,4,37,0,2,"0.329",0.382,"1.122"
"191",418,37470,2015,"Sierra Lawrence",204,71,19,0,14,60,82,46,7,19,23,1,"0.348",0.475,"1.122"
"192",472,25467,2015,"Corrin Green",81,26,7,0,8,27,13,12,2,12,0,0,"0.321",0.417,"1.121"
"193",606,72568,2015,"Sarah Yoos",92,34,6,1,3,30,37,32,16,9,4,1,"0.370",0.566,"1.120"
"194",603,53093,2015,"Krystal Puga",128,46,7,0,11,35,29,16,6,20,0,0,"0.359",0.447,"1.119"
"195",454,66930,2015,"Jessica Twaddle",166,70,15,0,8,52,44,20,4,13,6,1,"0.422",0.461,"1.118"
"196",505,16517,2015,"Dani Devlin",118,41,7,0,12,30,21,14,0,20,0,1,"0.347",0.404,"1.116"
"197",695,61592,2015,"Lauren Smith",80,25,3,1,8,23,10,17,2,14,2,1,"0.312",0.44,"1.115"
"198",457,68775,2015,"Lauren Walker",115,43,10,2,7,31,22,8,6,17,1,0,"0.374",0.435,"1.113"
"199",311,9748,2015,"Aly Cappaert",151,53,13,0,11,32,32,28,2,18,1,1,"0.351",0.456,"1.112"
"200",299,56415,2015,"Regan Romshek",158,54,11,2,13,35,41,23,1,30,2,1,"0.342",0.426,"1.110"
"201",244,5371,2015,"Sieara Bishop",168,63,14,0,10,37,32,30,4,19,0,0,"0.375",0.471,"1.108"
"202",459,72229,2015,"Tory Wright",123,45,9,0,8,28,22,27,0,9,0,0,"0.366",0.474,"1.108"
"203",692,47250,2015,"Sabrie Neeb",117,39,8,3,8,20,27,23,5,22,4,3,"0.333",0.45,"1.108"
"204",457,34281,2015,"Jenna Kelly",135,45,6,0,13,43,41,28,3,29,4,0,"0.333",0.439,"1.106"
"205",310,66858,2015,"Kristen Turner",132,46,8,0,12,32,28,16,1,20,0,0,"0.348",0.423,"1.105"
"206",222,70748,2015,"Madelaine Wilen",116,41,10,1,9,23,27,12,1,13,5,0,"0.353",0.412,"1.102"
"207",493,54399,2015,"Alyssa Reina",173,60,12,1,14,57,45,26,1,26,17,6,"0.347",0.431,"1.102"
"208",703,63096,2015,"Lindsey Stephens",169,58,5,5,15,47,44,18,4,27,14,3,"0.343",0.404,"1.102"
"209",37,17705,2015,"Victoria Draper",9,4,1,0,0,2,23,2,0,2,5,1,"0.444",0.545,"1.101"
"210",290,68699,2015,"Alexa Walker",5,2,1,0,0,1,0,1,0,3,0,0,"0.400",0.5,"1.100"
"211",457,60261,2015,"Katelyn Shifflett",4,2,0,0,0,0,8,1,0,1,0,0,"0.500",0.6,"1.100"
"212",651,62475,2015,"Lee ann Spivey",156,59,11,3,10,52,33,14,2,29,9,2,"0.378",0.421,"1.100"
"213",655,15973,2015,"Grace Delee",4,2,0,0,0,2,14,1,0,0,0,0,"0.500",0.6,"1.100"
"214",110,58222,2015,"Mysha Sataraka",97,35,5,0,7,33,23,26,2,14,0,0,"0.361",0.47,"1.099"
"215",522,59510,2015,"Kady Self",143,54,7,1,10,45,43,24,2,13,5,1,"0.378",0.449,"1.099"
"216",553,70940,2015,"Destinee Williams",94,38,7,1,5,25,24,5,4,8,12,0,"0.404",0.439,"1.099"
"217",2699,46243,2015,"Ali Mosier",158,49,13,0,14,38,45,34,3,34,26,4,"0.310",0.441,"1.099"
"218",31,43769,2015,"Haley Meinen",11,4,0,0,1,1,4,2,0,1,1,0,"0.364",0.462,"1.098"
"219",428,19820,2015,"Sydney Fabian",41,12,3,1,3,11,12,11,2,14,5,1,"0.293",0.463,"1.097"
"220",406,10324,2015,"Riley Carter",179,69,13,3,9,60,44,21,3,13,10,1,"0.385",0.454,"1.096"
"221",654,17901,2015,"Leah Duffe",28,8,3,1,2,6,5,5,2,7,0,0,"0.286",0.417,"1.096"
"222",110,20297,2015,"Jelly Felix",21,8,1,0,2,11,2,0,0,7,0,0,"0.381",0.381,"1.095"
"223",418,64302,2015,"Taylor Swearingen",65,16,1,0,9,18,17,17,2,20,1,0,"0.246",0.417,"1.094"
"224",494,27286,2015,"Shelby Hard",156,53,11,0,15,37,29,11,4,26,0,1,"0.340",0.395,"1.094"
"225",110,4564,2015,"Allexis Bennett",189,93,12,2,0,28,61,15,2,14,21,5,"0.492",0.514,"1.091"
"226",178,62745,2015,"Jordan Stamps",136,53,8,0,9,44,29,9,6,16,1,1,"0.390",0.444,"1.091"
"227",540,33493,2015,"Jurie Joyner",119,46,14,0,6,33,12,10,2,9,0,0,"0.387",0.433,"1.088"
"228",14,12235,2015,"Maggie Cocks",158,65,15,3,6,45,38,6,2,17,6,0,"0.411",0.429,"1.087"
"229",711,44474,2015,"Brook Miko",130,47,14,3,5,36,32,20,6,13,7,0,"0.362",0.456,"1.087"
"230",77,7113,2015,"Marissa Bravo",171,76,9,2,4,30,51,24,2,10,8,1,"0.444",0.495,"1.086"
"231",441,12351,2015,"Delene Colburn",147,54,17,1,9,33,31,9,2,9,1,0,"0.367",0.406,"1.086"
