"team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops","team"
28749,11126,2021,"Emily Cammack",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Transylvania"
30035,37231,2021,"Kiara Hurt",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Crown (MN)"
30058,12941,2021,"Bre'zhay Chambers",1,1,0,0,0,0,0,1,0,0,0,0,"1.000",1,"2.000","Claflin"
30064,47403,2021,"Mary Maceda",1,1,0,0,0,1,2,0,0,0,0,0,"1.000",1,"2.000","Saint Vincent"
30072,40046,2021,"Allison Kaspar",1,1,0,0,0,0,2,23,0,0,0,0,"1.000",1,"2.000","St. Joseph's (Brkln)"
30090,5681,2021,"Felicity Bernal",1,1,0,0,0,1,10,1,0,0,1,2,"1.000",1,"2.000","Tex. A&M Int'l"
30126,59853,2021,"Kristen Peace",1,1,0,0,0,1,0,0,1,0,0,0,"1.000",1,"2.000","Notre Dame (OH)"
30138,46756,2021,"Taylor Lowry",1,1,0,0,0,0,7,0,0,0,3,1,"1.000",1,"2.000","McKendree"
30179,79122,2021,"Bailey Turner",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Okla. Christian"
30202,50611,2021,"Stephanie Mcdonald",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Okla. Baptist"
30244,75895,2021,"Camryn Sumner",1,1,0,0,0,2,0,1,0,0,1,0,"1.000",1,"2.000","Edward Waters"
1468,54456,2021,"Bridget Morris",2,1,1,0,0,1,0,38,0,1,0,0,"0.500",0.975,"1.975","Mt. St. Mary (NY)"
1159,79291,2021,"Whitney Tyler",2,1,1,0,0,0,0,20,0,0,0,0,"0.500",0.913,"1.913","Keuka"
2751,17770,2021,"Cheyenne Datan",4,1,0,0,1,1,1,28,0,1,0,0,"0.250",0.906,"1.906","Pacific (OR)"
798,9732,2021,"Sidney Budzinski",6,3,1,0,1,6,3,5,0,3,0,0,"0.500",0.727,"1.894","Wis.-Oshkosh"
263,22651,2021,"Lauren Engel",2,1,1,0,0,0,1,7,0,0,0,0,"0.500",0.889,"1.889","Greensboro"
522,41892,2021,"Paige Knight",5,3,0,0,1,4,5,1,0,0,0,0,"0.600",0.667,"1.867","Oklahoma"
1390,28978,2021,"Danielle Gomez",2,1,1,0,0,0,0,5,0,0,0,0,"0.500",0.857,"1.857","Sul Ross St."
12973,62626,2021,"Haley Privett",6,5,1,0,0,3,4,0,0,1,0,0,"0.833",0.833,"1.833","Wilson"
30028,32586,2021,"Lauren Harris",3,1,0,0,1,1,1,1,0,1,0,0,"0.333",0.5,"1.833","UT Tyler"
427,52434,2021,"Paige Meyer",2,1,1,0,0,0,9,3,0,1,5,1,"0.500",0.8,"1.800","Minn. Duluth"
24317,18256,2021,"Jordan Day",70,42,10,0,4,19,26,31,0,3,3,0,"0.600",0.723,"1.752","Lesley"
239,43952,2021,"Sami Larosa",3,2,1,0,0,0,2,0,1,0,0,0,"0.667",0.75,"1.750","Franklin & Marshall"
334,56144,2021,"Vanessa Nesby",4,2,1,1,0,1,14,0,0,1,2,0,"0.500",0.5,"1.750","Kentucky"
1196,77796,2021,"Hailey Tice",4,2,0,0,1,4,11,0,0,1,3,0,"0.500",0.5,"1.750","Marian (WI)"
130,15481,2021,"Makenzie Cooper",30,17,5,0,4,13,8,5,0,5,0,0,"0.567",0.611,"1.744","Central Mo."
48,16661,2021,"Emily Crosby",13,7,0,1,2,3,4,0,0,4,0,0,"0.538",0.538,"1.692","Charleston So."
30040,32144,2021,"Jordan Hansen",63,34,8,4,2,27,30,11,0,9,13,0,"0.540",0.608,"1.687","Me.-Presque Isle"
9500,72628,2021,"Ariel Smith",40,26,8,2,1,21,15,0,1,4,3,0,"0.650",0.659,"1.684","SUNY Poly"
446,4398,2021,"Kayla Bates",10,5,0,0,2,6,10,1,1,2,6,1,"0.500",0.583,"1.683","Morgan St."
522,1274,2021,"Jocelyn Alo",183,87,12,1,34,89,71,38,3,16,3,0,"0.475",0.566,"1.675","Oklahoma"
638,48827,2021,"Hannah Marsteller",116,58,12,2,18,64,42,23,3,5,4,0,"0.500",0.571,"1.674","Shippensburg"
137,62420,2021,"Elizabeth Press",29,12,2,0,0,9,7,22,0,7,0,0,"0.414",0.667,"1.667","UChicago"
431,70939,2021,"Jasmine Shaw",3,2,1,0,0,1,4,0,0,0,0,1,"0.667",0.667,"1.667","MUW"
751,26337,2021,"Abby Fullem",2,1,1,0,0,3,0,0,1,1,0,0,"0.500",0.667,"1.667","Wash. & Jeff."
8567,38858,2021,"Hailey Johnson",3,2,1,0,0,1,2,0,0,0,0,0,"0.667",0.667,"1.667","Mt. St. Joseph"
28593,84248,2021,"Paige Williamson",3,2,1,0,0,1,10,0,0,1,4,0,"0.667",0.667,"1.667","Birmingham-So."
30002,51197,2021,"Catie Mclachlan",3,2,1,0,0,1,0,0,0,0,0,1,"0.667",0.667,"1.667","Trevecca Nazarene"
43,58406,2021,"Lexi Osowski",3,1,0,0,1,2,1,0,0,0,0,0,"0.333",0.333,"1.666","Austin Peay"
230,36199,2021,"Jenna Hornsby",3,1,0,0,1,3,3,0,0,1,1,1,"0.333",0.333,"1.666","Florida Tech"
8981,53298,2021,"Lauren Misiaszek",63,37,7,4,4,25,21,0,0,2,4,0,"0.587",0.578,"1.657","Endicott"
573,41314,2021,"Lauren King",89,46,9,2,6,24,25,27,3,6,11,0,"0.517",0.633,"1.655","Rhodes"
583,56740,2021,"Lia Nocella",3,2,0,0,0,3,0,31,0,1,0,0,"0.667",0.971,"1.638","Roger Williams"
8981,23806,2021,"Adrianna Favreau",57,27,7,0,4,26,33,0,5,11,3,0,"0.474",0.508,"1.631","Endicott"
74,19281,2021,"Grace Derita",10,3,0,0,3,5,9,2,0,5,3,1,"0.300",0.417,"1.617","Bridgeport"
1010,31937,2021,"Jillian Hampson",5,2,0,2,0,0,2,0,0,0,0,0,"0.400",0.4,"1.600","Central Wash."
317,33978,2021,"Hannah Hennessy",6,2,0,1,1,2,12,0,1,2,2,0,"0.333",0.429,"1.596","James Madison"
504,9888,2021,"Sammey Bunch",151,67,12,3,22,55,58,39,12,17,7,0,"0.444",0.581,"1.581","UNI"
159,15574,2021,"Hannah rose Corbin",86,33,0,1,15,36,34,66,0,21,3,0,"0.384",0.647,"1.577","Columbus St."
30137,10620,2021,"Bailey Byers",123,61,13,3,15,46,49,19,1,5,2,0,"0.496",0.559,"1.575","Malone"
423,83929,2021,"Faith Willenbrock",126,58,6,3,21,46,40,13,2,10,0,0,"0.460",0.518,"1.574","Millersville"
18,60363,2021,"Mikaela Perez",6,3,0,0,1,1,2,0,1,0,0,0,"0.500",0.571,"1.571","Alfred"
238,50119,2021,"Caitlin Mccarthy",15,7,0,0,3,8,4,0,1,7,0,0,"0.467",0.5,"1.567","Framingham St."
750,55997,2021,"Ashley Nelson",6,2,2,0,0,2,1,32,0,1,0,0,"0.333",0.895,"1.562","Wartburg"
30081,64348,2021,"Steph Reider",76,51,6,1,4,32,24,0,0,9,0,0,"0.671",0.662,"1.557","Penn St. Harrisburg"
791,62847,2021,"Alleshia Pullen",14,8,3,1,0,5,6,1,1,2,0,0,"0.571",0.625,"1.554","Winston-Salem"
734,60191,2021,"Nikki Pennington",132,55,4,1,24,57,55,34,4,18,5,0,"0.417",0.544,"1.552","Valdosta St."
615,60605,2021,"Jenna Peschel",5,3,1,0,0,1,6,3,0,0,0,0,"0.600",0.75,"1.550","St. Olaf"
191,67596,2021,"Linda Rush",117,56,9,1,15,51,51,30,4,18,5,0,"0.479",0.592,"1.549","Drexel"
30047,66319,2021,"Lauryn Rodriguez",33,17,3,4,2,18,14,0,0,4,6,0,"0.515",0.515,"1.545","Keystone"
1001,39324,2021,"Katelyn Jones",10,7,1,0,0,2,5,1,0,0,0,0,"0.700",0.727,"1.527","Catawba"
21,79378,2021,"Haley Ullrich",85,37,12,6,5,21,24,47,0,10,1,0,"0.435",0.632,"1.526","Alma"
11416,31681,2021,"Brandi Haller",11,6,2,1,0,3,12,1,1,2,1,1,"0.545",0.615,"1.524","Colorado Mesa"
341,28022,2021,"Linda Gherir",21,14,3,0,0,9,9,0,3,3,5,0,"0.667",0.708,"1.518","La Verne"
522,38497,2021,"Tiare Jennings",197,91,25,0,27,92,81,26,3,17,2,0,"0.462",0.517,"1.517","Oklahoma"
28749,38596,2021,"Carlee Jeter",6,3,1,0,0,0,1,13,1,0,0,0,"0.500",0.85,"1.517","Transylvania"
386,14900,2021,"Kaley Coltrain",74,34,7,0,10,30,13,13,2,9,0,0,"0.459",0.551,"1.510","Marist"
537,9399,2021,"Tatum Brummitt",98,48,11,2,9,40,30,22,7,3,10,1,"0.490",0.588,"1.506","UNC Pembroke"
77,9089,2021,"Carley Brown",1,1,0,0,0,1,1,0,0,0,0,0,"1.000",0.5,"1.500","BYU"
122,86650,2021,"Julia Zucks",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",0.5,"1.500","CWRU"
419,76430,2021,"Danielle Taitt",2,1,1,0,0,2,0,0,0,1,0,0,"0.500",0.5,"1.500","Middle Tenn."
424,56189,2021,"Dani Neubeib",2,1,1,0,0,1,0,0,0,0,0,0,"0.500",0.5,"1.500","Millikin"
450,5659,2021,"Amanda Berkley",2,1,1,0,0,1,0,0,0,0,0,0,"0.500",0.5,"1.500","Mount St. Mary's"
620,33656,2021,"Emma Heimerl",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500","St. Thomas (MN)"
632,35583,2021,"Rahkell Holden",10,4,0,0,2,4,2,2,0,4,0,0,"0.400",0.5,"1.500","Savannah St."
681,36840,2021,"Caitlin Hughes",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500","Stockton"
712,60262,2021,"Ariana Percivale",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",0.5,"1.500","TCNJ"
1133,34568,2021,"Libby Hewes",2,1,1,0,0,1,5,0,0,1,0,0,"0.500",0.5,"1.500","Husson"
8597,39930,2021,"Amanda Kant",1,1,0,0,0,0,10,0,0,0,0,0,"1.000",0.5,"1.500","Martin Luther"
21852,33536,2021,"Olivia Heckel",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500","Stevenson"
22626,177,2021,"Jaelynn Accola",4,2,2,0,0,1,5,0,0,1,0,0,"0.500",0.5,"1.500","JWU (Providence)"
30125,36567,2021,"Tesia Hrom",2,1,1,0,0,1,2,0,0,1,0,0,"0.500",0.5,"1.500","Minot St."
30180,86200,2021,"Jackie Zaferes",2,1,1,0,0,1,7,0,0,1,1,0,"0.500",0.5,"1.500","Rogers St."
30154,78315,2021,"Jill Torres",104,44,9,1,13,44,30,44,9,16,1,1,"0.423",0.591,"1.495","Young Harris"
697,44639,2021,"Haley Lee",154,65,7,0,25,51,42,36,3,22,3,0,"0.422",0.536,"1.491","Texas A&M"
408,13945,2021,"Jessica Clark",9,5,0,0,1,2,8,1,0,1,2,0,"0.556",0.6,"1.489","Mercyhurst"
1162,28762,2021,"Hannah Godfrey",5,3,0,0,0,0,2,13,0,1,1,0,"0.600",0.889,"1.489","LaGrange"
15646,70882,2021,"Mallory Sharp",9,5,1,1,0,0,1,1,0,2,1,1,"0.556",0.6,"1.489","Barton"
30072,32871,2021,"Ashleigh Hartwig",81,45,11,1,2,34,25,0,5,1,4,0,"0.556",0.575,"1.489","St. Joseph's (Brkln)"
570,2599,2021,"Erin Askins",41,21,3,0,1,16,17,0,0,5,4,0,"0.512",0.488,"1.488","Rensselaer"
30081,24800,2021,"Courtney Fleisher",67,40,6,2,1,15,27,31,0,2,3,0,"0.597",0.696,"1.487","Penn St. Harrisburg"
122,52989,2021,"Sarah Miller",137,59,15,3,17,38,66,2,4,17,39,2,"0.431",0.455,"1.477","CWRU"
30058,37857,2021,"Jaelyn Jackson",33,17,5,3,1,16,13,4,1,1,8,1,"0.515",0.537,"1.476","Claflin"
618,36479,2021,"Olivia Howe",121,66,17,4,5,57,38,36,5,6,3,0,"0.545",0.648,"1.474","St. Scholastica"
30152,68906,2021,"Mahina Sauer",101,49,10,0,11,40,29,13,7,4,1,0,"0.485",0.561,"1.472","Southern Nazarene"
22626,63613,2021,"Summer Ramundo",31,9,1,0,1,7,8,51,2,5,0,0,"0.290",0.729,"1.471","JWU (Providence)"
566,70836,2021,"Danielle Shannon",2,1,0,0,0,0,0,30,0,1,0,0,"0.500",0.969,"1.469","Randolph"
414,17014,2021,"Allie Cummins",148,65,16,0,17,59,58,50,2,28,11,2,"0.439",0.576,"1.468","Miami (OH)"
775,27052,2021,"Emilia Garcia",3,1,1,0,0,0,1,7,0,1,0,0,"0.333",0.8,"1.467","Western New Eng."
11403,59249,2021,"Kiah Parker",16,9,3,0,1,7,11,0,1,1,2,1,"0.562",0.526,"1.464","Colo. Christian"
622,47399,2021,"Abby Mace",95,49,8,0,12,35,40,1,1,14,24,0,"0.516",0.526,"1.463","Salisbury"
806,56666,2021,"Katelyn Niswonger",4,2,0,0,0,2,3,41,0,1,0,0,"0.500",0.956,"1.456","Wittenberg"
223,62253,2021,"Tanika Powell",26,14,3,2,0,4,12,2,6,4,2,1,"0.538",0.647,"1.455","Fayetteville St."
428,16150,2021,"Delanie Cox",8,2,0,0,2,4,2,3,0,6,0,0,"0.250",0.455,"1.455","Minnesota"
