"","team_id","player_id","rank","player","hr"
"1",671,68494,1,"Dj Sanders",29
"2",234,82027,2,"Jessie Warren",23
"3",29,49694,3,"Katiyana Mauga",22
"4",254,45903,3,"Megan Litumbe",22
"5",600,70507,3,"Jordan Seneca",22
"6",457,47254,6,"Kendra Lynch",21
"7",428,45598,7,"Kendyl Lindaman",20
"8",29,32447,8,"Jessie Harper",19
"9",299,18363,8,"Jordan De los reyes",19
"10",331,30519,8,"Maddy Grimm",19
"11",115,69424,11,"Amber Schisler",18
"12",199,38150,11,"Mariah Jameyson",18
"13",229,46014,11,"Emily Lochten",18
"14",249,15042,11,"Jenna Cone",18
"15",301,23261,11,"Nicole Evans",18
"16",518,61450,11,"Lilli Piper",18
"17",671,16308,11,"Aleah Craighton",18
"18",31,69772,18,"Nicole Schroeder",17
"19",450,33705,18,"Rachel Heinze",17
"20",522,60168,18,"Nicole Pendley",17
"21",697,80684,18,"Tori Vidales",17
"22",2699,29283,18,"Maggie Good",17
"23",48,26907,23,"Jade Gandara",16
"24",110,73715,23,"Delaney Spaulding",16
"25",110,76721,23,"Brianna Tautalafua",16
"26",196,10320,23,"Meredith Burroughs",16
"27",196,55509,23,"Alex Mycek",16
"28",253,73161,23,"Emily Snider",16
"29",472,36242,23,"Kelsey Horton",16
"30",626,60305,23,"Jenavee Peres",16
"31",716,32804,23,"Becca Hartley",16
"32",1157,75996,23,"Courtney Sutter",16
"33",2,33581,33,"Peyton Hedrick",15
"34",29,59000,33,"Alyssa Palomino",15
"35",102,8971,33,"Suzy Brookshire",15
"36",110,38392,33,"Madeline Jelenicki",15
"37",231,77169,33,"Stephanie Texeira",15
"38",236,70981,33,"Madi Shaw",15
"39",355,6296,33,"Amber Bishop",15
"40",458,58699,33,"Haley Pace",15
"41",670,58297,33,"Ariel Ortiz",15
"42",694,30250,33,"Meghan Gregg",15
"43",735,74937,33,"Samantha Stewart",15
"44",61,37925,44,"Ryan Jackson",14
"45",176,61300,44,"Nicole Pihl",14
"46",191,67619,44,"Linda Rush",14
"47",315,50951,44,"Jamie Mcguire",14
"48",331,73761,44,"Holly Speers",14
"49",380,19316,44,"Alyssa Derrick",14
"50",386,42334,44,"Janna Korak",14
"51",416,25122,44,"Lea Foerster",14
"52",441,14543,44,"Delene Colburn",14
"53",454,79278,44,"Jessica Twaddle",14
"54",493,1779,44,"Vanessa Anderson",14
"55",518,4591,44,"Alex Bayne",14
"56",756,559,44,"Ali Aguilar",14
"57",14927,18941,44,"Chelsey Deloney",14
"58",14,73188,58,"Elizabeth Snow",13
"59",28,44861,58,"Ulufa Leilua",13
"60",28,29067,58,"Chelsea Gonzales",13
"61",47,36314,58,"Rachel Houck",13
"62",62,64971,58,"Kate Richard",13
"63",67,15826,58,"Tatiana Cortez",13
"64",77,75772,58,"Libby Sugg",13
"65",101,36253,58,"Savannah Horvath",13
"66",257,19670,58,"Alyssa Dicarlo",13
"67",301,110,58,"Stephanie Abello",13
"68",334,13287,58,"Abbey Cheek",13
"69",402,61106,58,"Erika Piancastelli",13
"70",466,32147,58,"Erika Hansen",13
"71",505,19481,58,"Dani Devlin",13
"72",635,81397,58,"Alexis Walkden",13
"73",670,82475,58,"Taylor Webb",13
"74",697,68865,58,"Riley Sartain",13
"75",756,24997,58,"Morganne Flores",13
"76",772,49687,58,"Jordan Mauch",13
"77",782,19325,58,"Laurie Derrico",13
"78",30024,80075,58,"Brittney Vansway",13
"79",5,26216,79,"Savannah Fruin",12
"80",29,54997,79,"Dejah Mulipola",12
"81",37,80314,79,"Kendall Veach",12
"82",156,50372,79,"Hannah Mccorkhill",12
"83",156,56009,79,"Amber Nelson",12
"84",228,1778,79,"Toni Anderson",12
"85",277,46448,79,"Nicole Lopez",12
"86",317,29284,79,"Megan Good",12
"87",388,50368,79,"Taylor Mccord",12
"88",428,21660,79,"Sydney Dwyer",12
"89",434,10281,79,"Braxton Burnside",12
"90",444,44859,79,"Robyn Leighton",12
"91",457,61164,79,"Brittany Pickett",12
"92",522,66753,79,"Sydney Romero",12
"93",556,47095,79,"Nicole Lundstrom",12
"94",587,31654,79,"Rebecca Hall",12
"95",671,33251,79,"Haley Hayden",12
"96",700,57457,79,"Raina O'neal",12
"97",709,64912,79,"Chandler Rice",12
"98",2699,59648,79,"Roni Patterson",12
"99",2707,10667,79,"Morgan Byrn",12
"100",30024,74855,79,"Lyndsay Steverson",12
"101",30135,52934,79,"London Miller",12
