"","team_id","player_id","rank","player","sb"
"1",95,27316,1,"Cailin Garmon",45
"2",1460,10376,1,"Rosa'lynn Burton",45
"3",333,17809,3,"Meredith Daunhauer",44
"4",383,58686,4,"Mckenzie Paap",41
"5",429,77558,4,"Haley Thompson",41
"6",30058,31589,6,"Chelsea Hall",40
"7",30138,20289,6,"Jamie Doggendorf",40
"8",499,64461,8,"Christa Reisinger",39
"9",23121,45924,8,"Melissa Livermore",39
"10",30119,41732,10,"Taylor Kline",38
"11",103,80953,11,"Nicolette Vizcaino",37
"12",159,72868,12,"Kia Smith",36
"13",427,69575,13,"Hannah Schmoll",35
"14",608,33499,13,"Rachael Heath",35
"15",30125,29841,13,"Jordan Grant",35
"16",95,85372,16,"Kristin Worley",34
"17",765,81349,16,"Sarah Walasavage",34
"18",1245,77536,16,"Charlene Thompson",34
"19",291,80728,19,"Winona Vigil",33
"20",11416,48352,19,"Maggie Manwarren",33
"21",332,84547,21,"Tyniesha Wilson",32
"22",339,40337,21,"Sara Keeny",32
"23",347,75697,21,"Desiray Sturgeon",32
"24",1116,19318,21,"Courtney Derrick",32
"25",1371,71464,21,"Symphoni Shomo",32
"26",30028,62359,21,"Kaylee Prather",32
"27",35,23686,27,"Ally Farrah",31
"28",55,6144,27,"Brianna Billie",31
"29",383,51801,27,"Jess Meidl",31
"30",429,44668,27,"Katherine Lee",31
"31",435,82725,27,"Monica Weiss",31
"32",1402,24454,27,"Laura Finke",31
"33",11403,23643,27,"Hanna Farmer",31
"34",30092,85187,27,"Whitney Woodard",31
"35",30146,38654,27,"Illiana Jimenez",31
"36",291,73430,36,"Kelly Sonnemann",30
"37",23121,61801,36,"Stefanie Polderman",30
"38",30093,61385,36,"Parker Pinholster",30
"39",30177,51672,36,"Courtney Medina",30
"40",25,6184,40,"Danae Bina",29
"41",49,33419,40,"Cheyanne Head",29
"42",55,17725,40,"Erika Dargan",29
"43",93,63823,40,"Morgan Ratliff",29
"44",383,23050,40,"Carly Esselman",29
"45",422,50566,40,"Victoria Mcdaniel",29
"46",598,9912,40,"Abby Bunnell",29
"47",537,38888,47,"Jamie Johnson",28
"48",9630,61749,47,"Tori Pogue",28
"49",55,59391,49,"Khayreyah Parrish",27
"50",130,69694,49,"Makayla Schoonover",27
"51",9012,15566,49,"Abi Corbett",27
"52",8875,71944,52,"Katrina Simmons",26
"53",197,33404,53,"Kaylee Hazewski",25
"54",422,51498,53,"Kendruena Mcpherson",25
"55",537,81733,53,"Abbey Walters",25
"56",734,53556,53,"Jessica Mohl",25
"57",10870,42258,53,"Kaitlyn Konopka",25
"58",11740,78201,53,"Meghan Toney",25
"59",584,32724,59,"Sarah Harrison",24
"60",934,41172,59,"Alexis Kimball",24
"61",1013,78260,59,"Rachelle Toppings",24
"62",24639,80831,59,"Dakota Villella",24
"63",30002,57656,59,"Makray Odom",24
"64",291,59131,64,"Kalyn Paque",23
"65",591,67207,64,"Meredith Rousse",23
"66",701,56865,64,"Nicole Nordie",23
"67",1071,18103,64,"Mckenna Davis",23
"68",1446,27249,64,"Kelsie Gardner",23
"69",30151,35670,64,"Tiffany Holland",23
"70",1238,80876,70,"Kelsey Vining",22
"71",1274,24329,70,"Cassidy Fifield",22
"72",13028,47926,70,"Meghan Majeski",22
"73",30051,19504,70,"Hannah Devotie",22
"74",30052,32857,70,"Stephanie Hartness",22
"75",30118,69897,70,"Mckenzie Schumacher",22
"76",30124,24299,70,"Danae Fields",22
"77",30202,68991,70,"Shelby Savage",22
"78",1096,5722,78,"Danielle Bernstein",21
"79",1245,62280,78,"Kristin Power",21
"80",1346,51698,78,"Miranda Medina",21
"81",9013,63816,78,"Morgan Rathmann",21
"82",30075,40457,78,"Rebekkah Keller",21
"83",30092,6083,78,"Alli-ann Bigale",21
"84",30192,76160,78,"Sara Sweatt",21
"85",41,13012,85,"Abby Chandler",20
"86",208,27045,85,"Crystal Garcia",20
"87",395,48955,85,"Kelsey Martin",20
"88",429,9681,85,"Tylan Buckley",20
"89",499,65513,85,"Alyssa Rivera",20
"90",537,83154,85,"Rendi Wetherington",20
"91",799,71304,85,"Jessica Shields",20
"92",1174,49811,85,"Bailie Maybry",20
"93",9754,82532,85,"Whitney Weber",20
"94",30191,13168,85,"Jenna Charnock",20
"95",25,48215,95,"Brooke Mangold",19
"96",230,45049,95,"Hailey Leonard",19
"97",358,28921,95,"Jenna Goldsmith",19
"98",568,24440,95,"Alyssa Finger",19
"99",645,47371,95,"Karly Macadangdang",19
"100",1000,78256,95,"Kristen Toppel",19
"101",1010,22166,95,"Savannah Egbert",19
"102",2696,68712,95,"Sienna Santiago",19
"103",9680,4445,95,"Anna Battison",19
"104",30045,83060,95,"Magnolia West",19
"105",30180,83230,95,"Harli Wheeler",19
