"","team_id","player_id","rank","player","k_bb"
"1",235,4031,1,"Kelly Barnhill","7.5"
"2",428,30583,2,"Sara Groenewegen","7.4"
"3",234,10317,3,"Jessica Burroughs","6.5"
"4",235,29637,4,"Delanie Gourley","6.3"
"5",771,37655,5,"Emily Ira","6.3"
"6",317,29284,6,"Megan Good","6.0"
"7",277,35174,7,"Brittany Hitchcock","5.3"
"8",719,82235,8,"Emily Watson","5.0"
"9",630,45691,9,"Katelyn Linford","5.0"
"10",522,59296,10,"Paige Parker","4.8"
"11",670,67586,11,"Randi Rupp","4.8"
"12",83,27730,12,"Raeanne Geffert","4.5"
"13",29,57534,13,"Danielle O'toole","4.3"
"14",408,14367,14,"Anna Cochis","4.1"
"15",8,45894,15,"Sydney Littlejohn","4.1"
"16",129,41841,16,"Rachel Knapp","4.1"
"17",90,37405,17,"Sierra Hyland","4.0"
"18",519,20620,18,"Savannah jo Dorsey","3.9"
"19",248,80935,19,"Marina Vitalich","3.8"
"20",28600,39511,20,"Mandy Jordan","3.8"
"21",29,51535,21,"Taylor Mcquillin","3.8"
"22",30135,74030,22,"Kellye Springstead","3.7"
"23",739,44288,23,"Brette Lawrence","3.6"
"24",244,5776,24,"Lindsey Bert","3.6"
"25",493,70617,25,"Jacquelyn Sertic","3.5"
"26",529,3500,26,"Maggie Balint","3.5"
"27",671,74870,27,"Alex Stewart","3.5"
"28",529,41677,28,"Megan Kleist","3.5"
"29",77,9825,29,"Mckenna Bull","3.3"
"30",1068,53440,30,"Kiandra Mitchum","3.3"
"31",68,715,31,"Makinna Akers","3.2"
"32",28755,63673,32,"Riley Randolph","3.2"
"33",410,17146,33,"Haley Currie","3.2"
"34",51,70476,34,"Kelsee Selman","3.2"
"35",51,66196,35,"Gia Rodoni","3.2"
"36",418,5896,36,"Megan Betsa","3.1"
"37",519,74976,37,"Danielle Stiene","3.1"
"38",10411,51184,38,"Holly Mckinnon","3.1"
"39",660,12974,39,"Haley Chambers-book","3.1"
"40",244,19072,40,"Emily Demonte","3.0"
"41",646,9106,41,"Devin Brown","3.0"
"42",410,15342,42,"Megan Cook","3.0"
"43",110,27172,43,"Rachel Garcia","2.9"
"44",699,26382,44,"Jasmine Fulmore","2.9"
"45",236,2711,45,"Madie Aughinbaugh","2.9"
"46",522,46693,46,"Paige Lowary","2.9"
"47",694,54770,47,"Matty Moss","2.9"
"48",175,12340,48,"Manda Cash","2.9"
"49",234,41339,49,"Meghan King","2.9"
"50",504,73806,50,"Jaclyn Spencer","2.9"
"51",381,84185,51,"Nicole Williams","2.8"
"52",540,68834,52,"Alexis Sargent","2.8"
"53",441,35982,53,"Michaela Hood","2.8"
"54",1157,17268,54,"Alley Cutting","2.8"
"55",1320,15281,55,"Alex Cook","2.8"
"56",366,26757,56,"Preslee Gallaway","2.8"
"57",52,26479,57,"Sabrina Fussenegger","2.8"
"58",732,80901,58,"Miranda Viramontes","2.7"
"59",219,25016,59,"Morgan Florey","2.7"
"60",391,35880,60,"Jessica Holte","2.7"
"61",37,11750,61,"Kaylee Carlson","2.7"
"62",176,86628,62,"Missy Zoch","2.7"
"63",346,47040,63,"Ciara Luna","2.7"
"64",312,20547,64,"Allison Doocy","2.7"
"65",8,58417,65,"Alexis Osorio","2.7"
"66",165,19777,66,"Madison Didion","2.7"
"67",331,43263,67,"Ronnie Ladines","2.7"
"68",444,51330,68,"Chelsea Mcmanaway","2.6"
"69",388,20152,69,"Jordan Dixon","2.6"
"70",494,80004,70,"Kaylin Vandomelen","2.6"
"71",10411,71560,72,"Lexi Shubert","2.6"
"72",367,4884,72,"Maryssa Becker","2.6"
"73",485,31561,73,"Hunter Halford","2.6"
"74",514,42492,74,"Erin Kownacki","2.6"
"75",288,33588,75,"Savannah Heebner","2.6"
"76",659,39231,76,"Brianna Jones","2.6"
"77",365,81637,77,"Allie Walljasper","2.6"
"78",660,37571,78,"Emily Ingles","2.6"
"79",11504,59915,79,"Courtney Pearson","2.6"
"80",331,33290,80,"Janel Hayes","2.6"
"81",661,45093,81,"Jennifer Leonhardt","2.5"
"82",14927,44627,82,"Brooklin Lee","2.5"
"83",71,52964,83,"Meredith Miller","2.5"
"84",2699,77193,85,"Erica Tharp","2.5"
"85",386,57582,85,"Jayne Oberdorf","2.5"
"86",393,30826,86,"Adrienne Guerra","2.4"
"87",220,58934,88,"Destinee Pallotto","2.4"
"88",228,60296,88,"Kenya Pereira","2.4"
"89",419,38480,89,"Cori Jennings","2.4"
"90",288,51859,90,"Trystan Melancon","2.4"
"91",30136,26698,91,"Stormee Galka","2.4"
"92",454,65979,92,"Mason Robinson","2.4"
"93",340,65663,93,"Marlo Roadcap","2.3"
"94",90,12919,94,"Lindsey Chalmers","2.3"
"95",457,61164,95,"Brittany Pickett","2.3"
"96",782,48089,96,"Kaitlyn Malone","2.3"
"97",27,46261,97,"Kenzie Longanecker","2.3"
"98",30095,4712,98,"Brooklyn Beardshear","2.3"
"99",315,83074,99,"Taylor West","2.2"
"100",446,4997,100,"Amy Begg","2.2"
