"","team_id","player_id","rank","player","sb"
"1",388,4525,1,"Elicia D'orazio",59
"2",655,16514,2,"Jaquelyn Ramon",54
"3",678,19987,3,"Jessie Tenbroeck",48
"4",553,21937,3,"Shelby Williams",48
"5",5,18700,5,"Ashley Sims",45
"6",498,13351,6,"Sydney Mckay",44
"7",257,5864,7,"Cortni Emanuel",43
"8",695,7543,8,"Carly Gonzales",41
"9",72,10572,8,"Kelly Kapp",41
"10",229,15409,8,"Madisyn Palmer",41
"11",68,3948,8,"Moriah Connolly",41
"12",603,22555,8,"Lauren Zick",41
"13",446,22421,13,"Damali Young",40
"14",388,22545,14,"Morgan Zerkle",39
"15",406,17556,15,"Meghan Rud",38
"16",457,14481,15,"Leah Murray",38
"17",229,12078,17,"Emily Lochten",36
"18",234,10970,17,"Morgan Klaevemann",36
"19",149,6573,19,"Taty Forbes",35
"20",316,13166,19,"Allie Mccourt",35
"21",51,2983,21,"Lindsey Cargill",34
"22",404,4357,22,"Lindsay Crowdus",33
"23",1157,20124,22,"Hannah Thomason",33
"24",180,7183,22,"Leanna Gearhart",33
"25",1004,21667,22,"Briana Whisenhunt",33
"26",655,5711,22,"Maddie Edmonston",33
"27",678,21367,27,"Kelsey Waters",32
"28",404,20477,27,"Kyler Trosclair klatt",32
"29",10411,7375,27,"Ansley Gilstrap",32
"30",406,13859,27,"Taylor Miller",32
"31",48,12966,27,"Amanda Matsumodo",32
"32",606,11298,32,"Amanda Kulp",31
"33",87,6585,32,"Jenna Foreman",31
"34",513,21626,32,"Karley Wester",31
"35",731,3647,32,"Jazmin Clarke",31
"36",8,2338,32,"Eliisa Brown",31
"37",660,8926,37,"Alyssa Heren",30
"38",115,9002,37,"Madison Herring",30
"39",201,1230,37,"Kayla Bear",30
"40",430,17159,37,"Bevia Robinson",30
"41",261,1243,37,"Kenyshae Beasley",30
"42",67,5150,37,"Lexi Diemmanuele",30
"43",249,12007,43,"Megan Linn",29
"44",28755,9632,43,"Kelsey Huff",29
"45",128,7857,43,"Megan Greenwell",29
"46",529,12438,46,"Alexis Mack",28
"47",302,21416,46,"Lexi Watts",28
"48",108,21302,46,"Brianna Warner",28
"49",201,14036,46,"Taylor Monahan",28
"50",352,22458,46,"Nicole Yozzo",28
"51",1320,15888,46,"Jonnie Petree",28
"52",402,13123,52,"Justyce Mcclain",27
"53",97,21860,52,"Ariana Williams",27
"54",509,16429,52,"Sabrina Rabin",27
"55",381,16381,52,"Shannon Puthe",27
"56",695,5249,52,"Savannah Dodson",27
"57",694,13121,52,"Cj Mcclain",27
"58",402,15954,58,"Erika Piancastelli",26
"59",521,1209,58,"Rylee Bayless",26
"60",559,9452,58,"Kristen Hoppman",26
"61",294,2621,61,"Kacie Burnett",25
"62",231,18130,61,"Jackie Schoff",25
"63",315,3493,61,"Anna Chisolm",25
"64",433,4204,61,"Elantra Cox",25
"65",433,19597,61,"Miranda Strother",25
"66",400,4984,61,"Candace Denis",25
"67",758,17764,67,"Takesha Saltern",24
"68",101,7446,67,"Taylor Glover",24
"69",2711,15730,67,"Navia Penrod",24
"70",529,13630,67,"Danica Mercado",24
"71",655,21413,67,"Kalyn Watts",24
"72",381,4778,67,"Alexa Dawid",24
"73",236,9664,73,"Jess Hughes",23
"74",419,1608,73,"Precious Birdsong",23
"75",748,16300,73,"Karen Prihoda",23
"76",14,21083,73,"Aliyah Wade",23
"77",86,7510,73,"Jessica Goldyn",23
"78",366,3397,73,"Tori Charters",23
"79",731,12507,73,"Mia Maher",23
"80",600,18347,80,"Jordan Seneca",22
"81",810,19693,80,"Honnah Susor",22
"82",497,18075,80,"Kelli Schkade",22
"83",625,13057,80,"Shelby Maze",22
"84",694,11671,80,"Aubrey Leach",22
"85",472,17309,80,"Rachel Rodriguez",22
"86",553,11057,80,"Briana Knowles",22
"87",700,13763,80,"Kierra Miles",22
"88",706,19451,80,"Lindsey Stewart",22
"89",111,16888,80,"Madeline Richard",22
"90",697,13864,80,"Keeli Milligan",22
"91",563,6873,80,"Marissa Gagliano",22
"92",355,3693,80,"Jasmeen Click",22
"93",678,17477,80,"Linda Ross",22
"94",695,8373,80,"Alicia Hansen",22
"95",709,16870,95,"Chandler Rice",21
"96",522,13592,95,"Nicole Mendes",21
"97",234,8560,95,"Cali Harrod",21
"98",1014,5574,95,"Taylor Dupree",21
"99",66,21089,95,"Kora Wade",21
"100",631,6399,95,"Ellie Fisher",21
"101",458,7791,95,"Spenser Gray",21
"102",28600,21274,95,"Peyton Ward",21
