"","team_id","player_id","rank","player","xbh"
"1",41,40759,1,"Sarah Kennedy",47
"2",3,49228,2,"Brenna Martini",40
"3",1010,11212,3,"Kailyn Campbell",36
"4",1013,13655,3,"Haleigh Christopher",36
"5",30052,32857,5,"Stephanie Hartness",35
"6",13,49812,6,"Malea Maye",34
"7",1376,28726,6,"Brooke Goad",34
"8",10,3677,8,"Kaitlyn Bannister",33
"9",1376,20746,8,"Maddie Dow",33
"10",499,79883,10,"Lex Van nostrand",32
"11",767,32277,10,"Ashley Hardin",32
"12",1170,40683,10,"Sarah Kenley",32
"13",383,51801,13,"Jess Meidl",31
"14",383,42550,13,"Amber Kral",31
"15",436,58026,13,"Serena Olson",31
"16",30052,73982,13,"Sydney Sprague",31
"17",30058,31589,13,"Chelsea Hall",31
"18",30177,5931,13,"Sydney Beuthien",31
"19",1170,43636,19,"Sydney Landreth",30
"20",9630,9367,19,"Morgan Bruce",30
"21",11416,35330,19,"Brooke Hodgson",30
"22",30124,57338,19,"Brianne O'dell",30
"23",734,11323,23,"Chelsea Canara",29
"24",1009,33463,23,"Morgan Heard",29
"25",1083,22324,23,"Angelique Elemen",29
"26",30051,65173,23,"Hannah Riddle",29
"27",30055,27099,23,"Julia Garcia",29
"28",262,45011,28,"Jenna Lenza",28
"29",790,79906,28,"Lani Van zyl",28
"30",1023,3800,28,"Tayler Barcomb",28
"31",30028,77538,28,"Cheyenne Thompson",28
"32",436,75685,32,"Alex Stupek",27
"33",591,67207,32,"Meredith Rousse",27
"34",765,34174,32,"Alyssa Herion",27
"35",765,31890,32,"Cat Hammer",27
"36",767,54046,32,"Kylee Moore",27
"37",767,37478,32,"Shea Ibrahim",27
"38",767,72629,32,"Allie Smith",27
"39",1023,84275,32,"Maria Williamson",27
"40",1174,34841,32,"Caroline Hill",27
"41",11416,78310,32,"Annmarie Torres",27
"42",30028,74816,32,"Kk Stevens",27
"43",25,41484,43,"Taegan Kirk",26
"44",25,79522,43,"Kenedy Urbany",26
"45",49,32570,43,"Jasmine Harris",26
"46",413,24301,43,"Hayley Fields",26
"47",499,64461,43,"Christa Reisinger",26
"48",507,82683,43,"Kaitlin Weis",26
"49",645,14718,43,"Jenny Collazo",26
"50",929,33372,43,"Tyler Hays",26
"51",1009,14737,43,"Tori Collet",26
"52",8875,59423,43,"Brittany Parson",26
"53",25,4029,53,"Courtney Barnhill",25
"54",41,60712,53,"Shannon Petersen",25
"55",206,10101,53,"Erikka Burke",25
"56",216,35291,53,"Caley Hodge",25
"57",358,19800,53,"Audrey Diekmann",25
"58",360,27308,53,"Mckenna Garlock",25
"59",383,77228,53,"Ashley Thell",25
"60",537,81733,53,"Abbey Walters",25
"61",1013,12160,53,"Monica Carter",25
"62",1097,77850,53,"Hayley Tierce",25
"63",1116,53110,53,"Peyton Mills",25
"64",1266,33738,53,"Jenna Helgeson",25
"65",1402,26605,53,"Andrea Gahan",25
"66",9004,64399,53,"Samantha Reilly",25
"67",30138,33014,53,"Rachel Hastings",25
"68",30151,12131,53,"Kameron Carter",25
"69",13,14684,69,"Toni Coleman",24
"70",65,59303,69,"Taylor Parker",24
"71",93,9142,69,"Jessica Brown",24
"72",174,56988,69,"Danielle Norton",24
"73",216,46684,69,"Danielle Loving",24
"74",354,62574,69,"Kaylee Prieto",24
"75",413,1636,69,"Annika Anderson",24
"76",427,85517,69,"Natalie Wright",24
"77",591,64262,69,"Courtney Reeves",24
"78",734,54325,69,"Brandy Morgan",24
"79",765,22807,69,"Sara Ercolani",24
"80",1079,2416,69,"Madison Arnold",24
"81",1126,23808,69,"Taylor Favinger",24
"82",13028,56636,69,"Cailah Niles",24
"83",30052,31933,69,"Shelby Hammontree",24
"84",30058,44681,69,"Lakaylin Lee",24
"85",224,35954,85,"Lexi Hongisto",23
"86",230,72624,85,"Alexus Smith",23
"87",561,30171,85,"Lindsey Greene",23
"88",701,56865,85,"Nicole Nordie",23
"89",734,16837,85,"Hayley Cruthers",23
"90",1000,24325,85,"Abby Fiessinger",23
"91",1013,2583,85,"Laura Ashlock",23
"92",1116,33918,85,"Kimmy Hendricks",23
"93",1170,12608,85,"Mackenzie Cates",23
"94",1170,7318,85,"Erin Boone",23
"95",1439,1209,85,"Brittany Allison",23
"96",9754,49041,85,"Melissa Martinek",23
"97",11740,68889,85,"Rhiannon Sassman",23
"98",30050,81301,85,"Lakyn Wagoner",23
"99",30128,36264,85,"Kerrigan Hoshaw",23
"100",3,11102,100,"Nicole Camera",22
"101",155,44013,100,"Clara Larson",22
"102",280,40082,100,"Bekah Kastning",22
"103",309,79161,100,"Dani Turner",22
"104",383,58686,100,"Mckenzie Paap",22
"105",407,85338,100,"Cassidy Wootten",22
"106",427,57591,100,"Lauren Oberle",22
"107",507,328,100,"Chantel Adams",22
"108",510,59729,100,"Sydni Pauley",22
"109",591,54840,100,"Aubree Mouthaan",22
"110",675,65087,100,"Patricia Riches",22
"111",701,76326,100,"Tylia Sylestine",22
"112",757,10530,100,"Lyndsay Butler",22
"113",995,53668,100,"Marisa Monasseri",22
"114",996,10394,100,"Brenna Busby",22
"115",1009,39240,100,"Carli Jones",22
"116",1274,58239,100,"Kylie Orr",22
"117",1376,37745,100,"Monica Islava",22
"118",1448,70465,100,"Makinlee Sellevold",22
"119",8411,64935,100,"Mckenzie Rice",22
"120",12810,255,100,"Haley Acrey",22
"121",13028,31847,100,"Mattie Hamilton",22
"122",30045,41896,100,"Kayla Knight",22
"123",30120,36041,100,"Emily Hoover",22
"124",30126,43071,100,"Emily Kusmits",22
