"","team_id","player_id","rank","player","sb"
"1",745,65051,1,"Kiersten Richardson",64
"2",300,67566,2,"Jillian Runyon",56
"3",44,31660,3,"Samantha Hall",49
"4",1062,80210,4,"Lindsey Vasquez",48
"5",781,1378,5,"Brianna Alvarez",45
"6",44,46226,6,"Jessica Long",44
"7",542,71258,7,"Vada blue Sherrill",42
"8",783,36249,7,"Ally Horvath",42
"9",793,33597,9,"Rachel Heffel",39
"10",30160,70930,10,"Bailey Shattell",38
"11",376,11887,11,"Julia Carpenter",37
"12",348,40022,12,"Amanda Karnatz",36
"13",11036,71812,12,"Alexa Silk",36
"14",795,3458,14,"Brittany Baldwin",35
"15",623,26673,15,"Francesca Galeazzi",34
"16",259,27799,16,"Gianna Genello",33
"17",1355,47951,16,"Alyssa Maki",33
"18",150,50011,18,"Mallory Mcartor",32
"19",329,63829,18,"Caroline Ratti",32
"20",578,12178,18,"Taylor Carter",32
"21",1159,31896,18,"Jessie Hammers",32
"22",565,34925,22,"Shelby Hill",31
"23",1062,45368,22,"Linzie Lewis",31
"24",134,25139,24,"Michaela Foisy",30
"25",565,85154,24,"Savannah Wood",30
"26",1400,29307,24,"Kaymee Gooden",30
"27",595,19056,27,"Kate Deming",29
"28",18,77605,28,"Liz Thompson",28
"29",279,19627,28,"Maranda Diaz",28
"30",279,49074,28,"Arlette Martinez",28
"31",621,16738,28,"Jen Crovo",28
"32",681,77346,28,"Chelsea Thomas",28
"33",973,79264,28,"Brittany Tuttle",28
"34",1044,52873,28,"Jade Miller",28
"35",1400,83489,28,"Kirsten Whiteside",28
"36",245,77350,36,"Courtney Thomas",27
"37",565,67137,36,"Kerstin Roth",27
"38",750,66066,36,"Liz Roby-miklus",27
"39",1194,42185,36,"Tina Kolinski",27
"40",1400,46049,36,"Kyla Lockley",27
"41",1400,33528,36,"Lainey Hebert",27
"42",12973,36178,36,"Jennifer Hornberger",27
"43",125,44526,43,"Payton Leblanc",26
"44",681,70952,43,"Carli Shaw",26
"45",745,36525,43,"Cassetty Howerin",26
"46",1461,36021,43,"Savannah Hooper",26
"47",8490,49678,43,"Courtney Matulis",26
"48",44,628,48,"Kaitlyn Aherron",25
"49",517,35676,48,"Jenna Hollar",25
"50",531,65276,48,"Molly Riggs",25
"51",778,13940,48,"Hannah Clark",25
"52",808,6192,48,"Ama Biney",25
"53",1111,83686,48,"Jordyn Wieland",25
"54",1315,17419,48,"Grace Dadzaa",25
"55",30084,68042,48,"Haley Sainato",25
"56",126,76525,56,"Sara Tallman",24
"57",161,45873,56,"Madison Little",24
"58",329,67938,56,"Emily Sabo",24
"59",573,68339,56,"Kirsten Samuels",24
"60",773,52930,56,"Lindsey Miller",24
"61",787,2201,56,"Vanessa Archibold",24
"62",23260,33519,56,"Laken Heavner",24
"63",122,82559,63,"Katie Wede",23
"64",396,65785,63,"Jenna Roberts",23
"65",516,27580,63,"Nyla Gatison",23
"66",2758,14894,63,"Lexi Colpack",23
"67",296,48118,67,"Angie Malsack",22
"68",344,86458,67,"Maria Zepeda",22
"69",642,25426,67,"Lauren Fortunato",22
"70",1115,65445,67,"Gabrielle Ritchey",22
"71",1400,52486,67,"Courtney Mica",22
"72",8486,72761,67,"Erin Smith",22
"73",673,27516,73,"Carianna Gasdia",21
"74",745,25268,73,"Beth Ford",21
"75",745,28620,73,"Madison Glaubke",21
"76",806,36094,73,"Olivia Hopkins",21
"77",808,29678,73,"Cassie Graca",21
"78",808,55374,73,"Nina Murphy-cook",21
"79",966,6177,73,"Jackie Bilotti",21
"80",973,54104,73,"Sarah Moore",21
"81",1196,25574,73,"Ally Fox",21
"82",8567,39806,73,"Morgan Kain",21
"83",79,45562,83,"Leslie Lima",20
"84",452,3281,83,"Brittany Bait",20
"85",621,68430,83,"Marisa Sanchez",20
"86",686,80739,83,"Marit Vike",20
"87",805,12619,83,"Caitlin Catino",20
"88",1332,17133,83,"Gabby Curran",20
"89",1434,76313,83,"Courtney Syfert",20
"90",30044,33607,83,"Jenna Heffner",20
"91",84,49358,91,"Michaela Mason",19
"92",203,36266,91,"Beck Hoskins",19
"93",397,22775,91,"Kaitlyn Epler",19
"94",467,70175,91,"Alexa Scribner",19
"95",542,81431,91,"Chandler Walker",19
"96",597,35027,91,"Anna Hinderaker",19
"97",1036,67002,91,"Sara Rosenow",19
"98",146,21410,98,"Raeanna Dunn",18
"99",286,413,98,"Sammi Adams",18
"100",396,33249,98,"Ashton Hayden",18
"101",398,39553,98,"Jasmin Joseph",18
"102",785,71296,98,"Alex Shields",18
"103",803,19790,98,"Kyncaide Diedrich",18
"104",1194,35270,98,"Katelyn Hockema",18
"105",1305,48402,98,"Meagan Maratita",18
"106",28749,26879,98,"Shelby Gambrell",18
"107",30069,11957,98,"Dennise Carrazco",18
