"","team_id","player_id","rank","player","h"
"1",433,4204,1,"Elantra Cox",93
"2",758,17764,2,"Takesha Saltern",92
"3",365,11465,2,"Bailey Landry",92
"4",625,13057,4,"Shelby Maze",90
"5",51,21166,5,"Kyla Walker",89
"6",2711,15730,6,"Navia Penrod",87
"7",110,15767,7,"Kylee Perez",86
"8",257,5867,8,"Sydni Emanuel",85
"9",404,4357,9,"Lindsay Crowdus",83
"10",355,1621,9,"Amber Bishop",83
"11",51,2983,9,"Lindsey Cargill",83
"12",498,13351,12,"Sydney Mckay",82
"13",346,17266,13,"Brittany Rodriguez",81
"14",522,17397,14,"Sydney Romero",80
"15",257,5864,14,"Cortni Emanuel",80
"16",388,22545,16,"Morgan Zerkle",79
"17",302,21416,16,"Lexi Watts",79
"18",110,19168,18,"Delaney Spaulding",78
"19",175,19035,18,"Gabrielle Snyder",78
"20",72,10572,18,"Kelly Kapp",78
"21",428,15528,21,"Danielle Parlich",77
"22",28755,9632,21,"Kelsey Huff",77
"23",235,12208,23,"Amanda Lorenz",76
"24",709,16870,23,"Chandler Rice",76
"25",522,11047,23,"Shay Knighten",76
"26",756,20756,23,"Taylor Van zee",76
"27",406,17556,23,"Meghan Rud",76
"28",518,16029,28,"Lilli Piper",75
"29",294,2621,28,"Kacie Burnett",75
"30",522,13592,28,"Nicole Mendes",75
"31",483,14348,28,"Samantha Mracich",75
"32",433,1280,28,"Kylan Becker",75
"33",51,18261,28,"Jessica Scroggins",75
"34",254,2385,28,"Morgan Brown",75
"35",234,21319,35,"Jessie Warren",74
"36",626,15750,35,"Jenavee Peres",74
"37",441,15104,35,"Bethany Olea",74
"38",1356,1971,35,"Paige Bouska",74
"39",706,19451,35,"Lindsey Stewart",74
"40",1014,5574,35,"Taylor Dupree",74
"41",513,21625,35,"Ali Wester",74
"42",457,14481,35,"Leah Murray",74
"43",579,8098,35,"Jordan Gurganus",74
"44",694,7870,44,"Meghan Gregg",73
"45",202,13914,44,"Rachel Minogue",73
"46",101,7446,44,"Taylor Glover",73
"47",454,6370,44,"Brenna Finck",73
"48",388,4525,44,"Elicia D'orazio",73
"49",365,7939,44,"Emily Griggs",73
"50",521,18546,50,"Vanessa Shippy",72
"51",600,13355,50,"Cheyenne Mckee",72
"52",418,2911,50,"Faith Canfield",72
"53",428,9516,50,"Maddie Houlihan",72
"54",231,18130,50,"Jackie Schoff",72
"55",317,20302,50,"Morgan Tolle",72
"56",522,15718,50,"Nicole Pendley",72
"57",355,22522,50,"Tori Zavodny",72
"58",529,12438,50,"Alexis Mack",72
"59",694,21004,50,"Brooke Vines",72
"60",490,2960,50,"Jade Caraway",72
"61",646,20287,50,"Kaleigh Todd",72
"62",529,13630,50,"Danica Mercado",72
"63",688,6290,50,"Sammy Fernandez",72
"64",458,15341,64,"Haley Pace",71
"65",416,6546,64,"Lea Foerster",71
"66",441,3782,64,"Delene Colburn",71
"67",529,20625,64,"Nikki Udria",71
"68",792,562,64,"Maddie Antone",71
"69",301,18508,64,"Kiana Sherlund",71
"70",334,16675,64,"Katie Reed",71
"71",719,22119,64,"Maggie Withee",71
"72",66,3305,72,"Rebekah Cervantes",70
"73",386,11132,72,"Janna Korak",70
"74",402,13123,72,"Justyce Mcclain",70
"75",428,15552,72,"Makenna Partain",70
"76",236,18448,76,"Madi Shaw",69
"77",317,7611,76,"Megan Good",69
"78",29,13633,76,"Mo Mercado",69
"79",522,3696,76,"Caleigh Clifton",69
"80",29,15768,76,"Mandie Perez",69
"81",404,20477,76,"Kyler Trosclair klatt",69
"82",472,17309,76,"Rachel Rodriguez",69
"83",61,4744,76,"Mariah Davis",69
"84",472,9485,84,"Kelsey Horton",68
"85",457,12386,84,"Kendra Lynch",68
"86",1157,19705,84,"Courtney Sutter",68
"87",72,13101,84,"Caitlyn Mccarron",68
"88",671,8688,84,"Haley Hayden",68
"89",774,3564,84,"Kelsea Cichocki",68
"90",234,16226,84,"Alex Powers",68
"91",746,15471,84,"Katie Park",68
"92",234,10970,84,"Morgan Klaevemann",68
"93",1157,20124,84,"Hannah Thomason",68
"94",355,17139,84,"Sarah Robertson",68
"95",299,4818,95,"Jordan De los reyes",67
"96",732,6482,95,"Hannah Flippen",67
"97",236,9664,95,"Jess Hughes",67
"98",454,20605,95,"Jessica Twaddle",67
"99",2,8789,95,"Peyton Hedrick",67
"100",48,6972,95,"Jade Gandara",67
"101",428,5614,95,"Sydney Dwyer",67
"102",522,767,95,"Fale Aviu",67
"103",288,20103,95,"Maya Thomas",67
"104",149,6573,95,"Taty Forbes",67
"105",2,2400,95,"Taylor Brown",67
"106",513,21626,95,"Karley Wester",67
"107",97,17030,95,"Delynn Rippy",67
