"","team_id","player_id","rank","player","avg"
"1",294,10201,1,"Kacie Burnett","0.487"
"2",688,57392,2,"Sydney O'hara","0.484"
"3",388,86469,3,"Morgan Zerkle","0.476"
"4",626,60305,4,"Jenavee Peres","0.454"
"5",404,16751,5,"Lindsay Crowdus","0.451"
"6",758,68229,5,"Takesha Saltern","0.451"
"7",349,12291,7,"Courtney Case","0.446"
"8",419,6250,8,"Precious Birdsong","0.443"
"9",231,69674,9,"Jackie Schoff","0.439"
"10",72,39968,10,"Kelly Kapp","0.438"
"11",115,69424,11,"Amber Schisler","0.437"
"12",694,30250,11,"Meghan Gregg","0.437"
"13",257,22564,13,"Sydni Emanuel","0.436"
"14",554,64773,13,"Marissa Reynolds","0.436"
"15",288,77427,15,"Maya Thomas","0.435"
"16",402,50221,15,"Justyce Mcclain","0.435"
"17",458,58699,17,"Haley Pace","0.433"
"18",66,12836,18,"Rebekah Cervantes","0.432"
"19",428,45598,18,"Kendyl Lindaman","0.432"
"20",2678,33221,18,"Tonnay Hawkins","0.432"
"21",14,73188,21,"Elizabeth Snow","0.431"
"22",625,49934,21,"Shelby Maze","0.431"
"23",796,52839,21,"Chloe Miller","0.431"
"24",51,11663,24,"Lindsey Cargill","0.430"
"25",368,12345,24,"Courtney Cashman","0.430"
"26",175,73222,26,"Gabrielle Snyder","0.429"
"27",433,16154,26,"Elantra Cox","0.429"
"28",529,47483,26,"Alexis Mack","0.429"
"29",72,50129,29,"Caitlyn Mccarron","0.428"
"30",732,24907,30,"Hannah Flippen","0.424"
"31",257,22560,31,"Cortni Emanuel","0.423"
"32",2711,60222,32,"Navia Penrod","0.422"
"33",518,61450,33,"Lilli Piper","0.421"
"34",2707,44452,33,"Kendra Leach","0.421"
"35",51,81483,35,"Kyla Walker","0.418"
"36",96,36486,35,"Morgan Howe","0.418"
"37",275,64957,35,"Rhianna Rich","0.418"
"38",30135,45970,38,"Caitlyn Lloyd","0.417"
"39",441,57816,39,"Bethany Olea","0.416"
"40",202,53213,40,"Rachel Minogue","0.415"
"41",472,36242,40,"Kelsey Horton","0.415"
"42",626,52287,40,"Zaria Meshack","0.415"
"43",191,67619,43,"Linda Rush","0.414"
"44",234,82027,44,"Jessie Warren","0.413"
"45",101,28711,45,"Taylor Glover","0.412"
"46",654,1751,45,"Rachel Anderson","0.412"
"47",661,25437,45,"Marleah Fossett","0.412"
"48",234,41603,48,"Morgan Klaevemann","0.410"
"49",732,79559,48,"Anissa Urtez","0.410"
"50",61,37925,50,"Ryan Jackson","0.408"
"51",110,60360,50,"Kylee Perez","0.408"
"52",199,38150,50,"Mariah Jameyson","0.408"
"53",522,51990,50,"Nicole Mendes","0.408"
"54",540,1143,50,"Leah Allen","0.408"
"55",792,2019,50,"Maddie Antone","0.408"
"56",450,33705,56,"Rachel Heinze","0.407"
"57",562,20879,56,"Rebecca Drake","0.407"
"58",149,25255,58,"Taty Forbes","0.406"
"59",229,46014,59,"Emily Lochten","0.405"
"60",774,13756,59,"Kelsea Cichocki","0.405"
"61",17,36911,61,"Taylor Hughes","0.403"
"62",620,10434,61,"Megan Bush","0.403"
"63",627,73788,61,"Taylor Spence","0.403"
"64",661,35311,61,"Haley Hodges","0.403"
"65",7,12786,65,"Valerie Centeno","0.402"
"66",365,43651,65,"Bailey Landry","0.402"
"67",587,2676,67,"Taryn Atlee","0.400"
"68",651,85616,67,"Kristen Wyckoff","0.400"
"69",302,82318,69,"Lexi Watts","0.399"
"70",416,25122,69,"Lea Foerster","0.399"
"71",529,79353,69,"Nikki Udria","0.399"
"72",748,78606,69,"Brianna Tredway","0.399"
"73",418,11354,73,"Faith Canfield","0.398"
"74",513,83104,73,"Ali Wester","0.398"
"75",521,71399,73,"Vanessa Shippy","0.398"
"76",388,17386,76,"Elicia D'orazio","0.397"
"77",441,14543,76,"Delene Colburn","0.397"
"78",30095,26566,76,"Bailey Gaffin","0.397"
"79",406,67382,79,"Meghan Rud","0.396"
"80",646,78055,79,"Kaleigh Todd","0.396"
"81",77,76650,81,"Lexi Tarrow","0.395"
"82",249,15042,81,"Jenna Cone","0.395"
"83",202,55352,83,"Paige Murphy","0.394"
"84",404,78796,83,"Kyler Trosclair klatt","0.394"
"85",703,22504,83,"Taylor Ellsworth","0.394"
"86",706,74922,83,"Lindsey Stewart","0.394"
"87",314,56125,87,"Victoria Nelson","0.393"
"88",483,54893,87,"Samantha Mracich","0.393"
"89",655,56456,87,"Kinsey Nichols","0.393"
"90",678,82165,90,"Kelsey Waters","0.392"
"91",709,64912,90,"Chandler Rice","0.392"
"92",156,56009,92,"Amber Nelson","0.391"
"93",416,23291,92,"Kaitlyn Eveland","0.391"
"94",428,36337,92,"Maddie Houlihan","0.391"
"95",199,33536,95,"Kinsie Hebler","0.390"
"96",418,13638,95,"Kelly Christner","0.390"
"97",454,79278,95,"Jessica Twaddle","0.390"
"98",490,11538,98,"Jade Caraway","0.389"
"99",1014,21475,98,"Taylor Dupree","0.389"
"100",29,52139,100,"Mo Mercado","0.388"
"101",112,47569,100,"Kelsi Maday","0.388"
"102",235,46519,100,"Amanda Lorenz","0.388"
"103",346,66252,100,"Brittany Rodriguez","0.388"
"104",671,68494,100,"Dj Sanders","0.388"
"105",735,74937,100,"Samantha Stewart","0.388"
