"","team_id","player_id","rank","player","whip"
"1",601,77208,1,"Lindsey Thayer",0.633
"2",1400,63922,2,"Maitlin Raycroft",0.66
"3",443,57044,3,"Josie Novak",0.662
"4",745,36961,4,"Hanna Hull",0.802
"5",286,39442,5,"Sydney Jones",0.809
"6",142,31075,6,"Anna Gurr",0.839
"7",30044,67313,7,"Jess Rozick",0.852
"8",1468,15152,8,"Cindy Connoly",0.883
"9",426,17872,9,"Kayla Davidson",0.898
"10",570,12642,10,"Stephanie Caudle",0.906
"11",806,86298,11,"Chelsea Zang",0.912
"12",542,13595,12,"Caitlin Christian",0.917
"13",973,14870,13,"Marie Collop",0.921
"14",615,29716,14,"Julie Graf",0.922
"15",21,75399,15,"Morgan Stratton",0.933
"16",2694,59526,15,"Olivia Paszek",0.933
"17",12973,62161,17,"Megan Potter",0.936
"18",578,81292,18,"Teresa Wagner",0.954
"19",443,11682,19,"Amanda Carisone",0.965
"20",114,27969,20,"Anna Gernant",0.975
"21",517,45513,21,"Kirsten Lightel",1.005
"22",372,80557,22,"Annie Versnik",1.008
"23",329,51326,23,"Shannon Mcmahon",1.018
"24",531,38861,24,"Gabby Johnson",1.019
"25",28749,54683,25,"Renae Morton",1.033
"26",411,85750,26,"Madelyn Yannetti",1.037
"27",150,57976,27,"Alyssa Olson",1.038
"28",8688,63936,28,"Morgan Raymer",1.045
"29",733,51853,29,"Brittany Meka",1.047
"30",1159,53938,29,"Colleen Mooney",1.047
"31",351,78,31,"Madeline Abbot",1.052
"32",372,8327,31,"Samantha Bratland",1.052
"33",259,18609,33,"Jesse Dedomenico",1.053
"34",755,13869,34,"Maggie Clapp",1.054
"35",1036,8445,35,"Emily Brekke",1.069
"36",1451,66584,35,"Jazmyn Rohrer",1.069
"37",182,34350,37,"Sarah Herold",1.082
"38",30037,63886,38,"Danielle Ray",1.087
"39",569,51269,39,"Madi Mclellan",1.091
"40",789,21310,39,"Rebecca Duncan",1.091
"41",787,12445,41,"Gabrielle Castelli",1.104
"42",329,19864,42,"Taryn Digiacomo",1.106
"43",1340,11583,42,"Theresa Cardello",1.106
"44",755,51070,44,"Anna Mckee",1.109
"45",259,70861,45,"Lauren Shannon",1.111
"46",805,49641,46,"Bella Matthias",1.113
"47",59,82706,46,"Cassie Weiss",1.113
"48",126,58002,48,"Karly Olson",1.114
"49",597,25071,48,"Krista Flugstad",1.114
"50",1094,73464,48,"Madison Sorensen",1.114
"51",137,54226,48,"Molly Moran",1.114
"52",966,70003,52,"Kylee Schwind",1.115
"53",120,58446,53,"Amanda Osterhus",1.116
"54",11839,69442,54,"Jaimie Schleicher",1.12
"55",745,85460,55,"Courtney Wright",1.124
"56",517,75956,56,"Kaitlin Surdej",1.129
"57",565,83580,57,"Candace Whittemore",1.131
"58",966,55422,58,"Mary pat Murray",1.134
"59",411,24715,59,"Carrie Fix",1.138
"60",424,8897,60,"Gracie Brookens",1.141
"61",177,3467,61,"Emma Baldwin",1.143
"62",623,6863,62,"Kelsey Boarman",1.146
"63",8746,46294,63,"Lindsey Longuet",1.147
"64",121,28919,64,"Amy Goldsmith",1.149
"65",1454,60371,65,"Madi Perez",1.15
"66",804,60035,66,"Megan Pehrson",1.154
"67",787,61714,67,"Allison Podmajersky",1.157
"68",225,67386,67,"Courtney Rudd",1.157
"69",296,31296,67,"Holly Haberkorn",1.157
"70",238,31019,70,"Kelsi Gunarathne",1.159
"71",28593,16819,71,"Haley Crumpton",1.161
"72",118,41085,72,"Sam Kile",1.172
"73",673,46066,73,"Talia Loda",1.175
"74",549,66134,74,"Liz Rodarte",1.18
"75",258,64382,75,"Aileen Reilly",1.181
"76",382,23882,76,"Alycia Feeney",1.188
"77",21830,21964,77,"Melissa Eckman",1.189
"78",124,47253,78,"Kelly Lynch",1.193
"79",150,24893,78,"Maliah Fligg",1.193
"80",374,22697,80,"Connor English",1.199
"81",815,45329,80,"Ginger Lewis",1.199
"82",564,24705,82,"Erin Fitzsimmons",1.2
"83",313,15054,83,"Haley Congdon",1.201
"84",1332,41787,84,"Cat Klostermann",1.208
"85",815,39705,84,"Melissa Jurkiewicz",1.208
"86",808,61062,86,"Mackenzie Phillips",1.215
"87",217,24368,87,"Brittany File",1.216
"88",793,6662,87,"Lauren Blasczyk",1.216
"89",424,47201,89,"Cathy Lybryk",1.217
"90",25719,10029,90,"Kate Burge",1.219
"91",166,32392,91,"Haley Harmon",1.22
"92",8404,59690,92,"Kayli Paugh",1.222
"93",753,32250,93,"Taylor Harcum",1.225
"94",484,24195,94,"Alexis Ferris",1.23
"95",376,52621,95,"Sophie Migacz",1.231
"96",789,55328,96,"Mackenzie Murphy",1.233
"97",38,1761,97,"Sam Anderson",1.236
"98",22626,15735,98,"Jennifer Corona",1.237
"99",16,27922,99,"Riley Gerenda",1.238
"100",577,64254,100,"Lexi Reetz",1.24
