"","team_id","player_id","rank","player","hr"
"1",28593,44690,1,"Savannah Lee",17
"2",30037,25580,2,"Kaylee Fox",16
"3",382,48515,3,"Alicia Marino",15
"4",815,67473,3,"Carleigh Ruleman",15
"5",1062,60310,3,"Jayme Perez",15
"6",750,25363,6,"Mara Forsyth",14
"7",1062,45634,6,"Lacey Lindsey",14
"8",18,77546,8,"Liz Thompson",13
"9",88,68945,8,"Lindsay Savar",13
"10",30035,41298,8,"Liz King",13
"11",745,36502,11,"Cassetty Howerin",12
"12",805,54217,11,"Haley Morelli",12
"13",30037,3030,11,"Carly Bachna",12
"14",214,45045,14,"Kallista Leonardos",11
"15",542,60148,14,"Makenzie Pennell",11
"16",597,27834,14,"Jenna George",11
"17",684,62812,14,"Jill Pulek",11
"18",717,67558,14,"Cassie Ruscz",11
"19",2694,76600,14,"Alexis Tarver",11
"20",2694,6719,14,"Savannah Blevins",11
"21",22626,29467,14,"Emily Gorecki",11
"22",30037,32794,14,"Makenna Hartline",11
"23",150,39267,23,"Haley Jones",10
"24",341,69329,23,"Alexis Schiff",10
"25",779,69380,23,"Emily Schlapak",10
"26",789,17174,23,"Lexi Curt",10
"27",1099,38374,23,"Megan Jenkerson",10
"28",17094,51220,23,"Heather Mclean",10
"29",21,70569,29,"Danielle Service",9
"30",121,60054,29,"Darian Pelsor",9
"31",344,26103,29,"Riley Frisbie",9
"32",644,73154,29,"Allison Snyder",9
"33",681,15841,29,"Alexandra Cosenzo",9
"34",684,76273,29,"Delaney Sylvester",9
"35",750,73034,29,"Taylor Smola",9
"36",789,55289,29,"Mackenzie Murphy",9
"37",789,41130,29,"Jessica Kim",9
"38",805,41762,29,"Mallory Klotz",9
"39",1050,32812,29,"Jackie Hartman",9
"40",1111,57767,29,"Becca Oldham",9
"41",1179,21220,29,"Danielle Duman",9
"42",1203,9188,29,"Leah Brown",9
"43",2798,25387,29,"Gillian Fortier",9
"44",30047,69201,29,"Hunter Schantz",9
"45",44,628,45,"Kaitlyn Aherron",8
"46",182,70248,45,"Lauren Secaras",8
"47",215,72266,45,"Ashley Skey",8
"48",296,29858,45,"Courtney Grasz",8
"49",300,5624,45,"Sam Berghoff",8
"50",372,75026,45,"Natalie Stockman",8
"51",382,32767,45,"Aarin Hartenstein",8
"52",382,19789,45,"Dolores Diemicke",8
"53",389,6242,45,"Samantha Bird",8
"54",479,41255,45,"Diana King",8
"55",567,72973,45,"Summer Smith",8
"56",570,12635,45,"Stephanie Caudle",8
"57",597,47532,45,"Kylie Macziewski",8
"58",601,42847,45,"Sarah Kubik",8
"59",623,85342,45,"Emily Woznick",8
"60",673,20957,45,"Kristen Drobiak",8
"61",745,33835,45,"Blake Henderson",8
"62",781,626,45,"Marialena Ahern",8
"63",789,21295,45,"Rebecca Duncan",8
"64",973,14858,45,"Marie Collop",8
"65",1179,24847,45,"Cheyenne Fletcher",8
"66",1400,29287,45,"Kaymee Gooden",8
"67",30064,56734,45,"Shelby Noel",8
"68",30084,23604,45,"Casey Farkosovsky",8
"69",69,57498,69,"Marisa O'toole",7
"70",146,84613,69,"Michele Winn",7
"71",160,3506,69,"Melissa Balkema",7
"72",168,36540,69,"Skyler Hoyt",7
"73",177,35665,69,"Sidney Holler",7
"74",182,3122,69,"Laura Bagan",7
"75",215,71001,69,"Casey Sheehan",7
"76",242,19156,69,"Katelyn Dennis",7
"77",286,55463,69,"Sierra Mutschler",7
"78",296,26116,69,"Shannon Fritsche",7
"79",296,31276,69,"Holly Haberkorn",7
"80",303,4277,69,"Annemarie Bartow",7
"81",330,26630,69,"Jennifer Galavotti",7
"82",351,84545,69,"Alexa Windsor",7
"83",372,75431,69,"Anna Strien",7
"84",382,9584,69,"Desiree Buboi",7
"85",411,16481,69,"Erin Cressman",7
"86",438,26775,69,"Becca Gallis",7
"87",452,44791,69,"Logan Lehman",7
"88",515,61947,69,"Tori Poplaski",7
"89",532,57993,69,"Elizabeth Olszewski",7
"90",547,517,69,"Haleigh Agans",7
"91",597,53755,69,"Amber Montero",7
"92",601,3589,69,"Kristina Balsano",7
"93",601,62555,69,"Ashley Prince",7
"94",622,61235,69,"Annie Pietanza",7
"95",622,1114,69,"Emily Allen",7
"96",759,10305,69,"Abby Burroughs",7
"97",777,2671,69,"Maddy Atkocaitis",7
"98",785,21405,69,"Steffany Dunn",7
"99",809,19373,69,"Sydney Despres",7
"100",815,35131,69,"Haley Hirn",7
"101",1036,73228,69,"Carly Sobrilsky",7
"102",1062,45335,69,"Linzie Lewis",7
"103",1062,29057,69,"Gabby Gonzales",7
"104",1111,39142,69,"Kate Jolliff rosado",7
"105",1133,2730,69,"Tamara Aunchman",7
"106",1162,4178,69,"Emily Barrs",7
"107",1332,1002,69,"Gabi Alfaro",7
"108",8404,59649,69,"Kayli Paugh",7
"109",8490,65599,69,"Ashlin Roach",7
"110",11036,71759,69,"Alexa Silk",7
"111",12973,75744,69,"Kayla Sullenberger",7
"112",22626,1499,69,"Diana Amendolara",7
"113",24317,28883,69,"Mekenzi Golden",7
"114",30111,8517,69,"Jordan Brett",7
