"","team_id","player_id","rank","player","era"
"1",757,10530,1,"Lyndsay Butler",0.687
"2",8875,65893,2,"Kayla Robins",0.843
"3",9630,80590,3,"Hannah Vet",0.946
"4",675,12653,4,"Jacqueline Cautela",0.96
"5",30181,8251,5,"Taylor Brandts",0.994
"6",383,65222,6,"Coley Ries",1.049
"7",1314,65846,7,"Emmie Robertson",1.093
"8",30052,72880,8,"Kylee Smith",1.118
"9",790,43996,9,"Mckenna Larsen",1.123
"10",1116,37004,10,"Autumn Humes",1.13
"11",2755,52842,11,"Claire Miller",1.186
"12",25,79522,11,"Kenedy Urbany",1.186
"13",8411,14660,13,"Kendra Coleman",1.237
"14",54,85983,14,"Jessica Yost",1.245
"15",1402,18611,15,"Alix Dedreu",1.274
"16",1328,68810,16,"Bridgette Sappington",1.284
"17",9680,1876,17,"Ilona Andringa",1.312
"18",25,48645,18,"Brandy Marlett",1.315
"19",95,28326,19,"Haley Gilham",1.38
"20",947,31006,20,"Jalissa Gum",1.418
"21",1116,38870,21,"Hannah Johnson",1.475
"22",30092,48415,22,"Ally Marcano",1.48
"23",11416,75958,23,"Mckenzie Surface",1.483
"24",477,51242,24,"Laura Mclaughlin",1.499
"25",30191,13928,25,"Danielle Clark",1.509
"26",30199,32906,26,"Grayson Harvey",1.514
"27",765,36306,27,"Amanda Houck",1.531
"28",262,45773,28,"Allison Lipovsky",1.546
"29",543,74411,29,"Naomi Stas",1.55
"30",9223,14467,30,"Amanda Coffrin",1.591
"31",608,473,31,"Stephanie Adkins",1.617
"32",1000,65375,32,"Lacie Rinus",1.627
"33",30179,31438,33,"Madison Hagood",1.654
"34",1460,83487,34,"Caitlyn Whiteside",1.66
"35",1009,81505,35,"Peyton Walker",1.661
"36",30028,41556,36,"Alaina Kissinger",1.665
"37",1009,13370,37,"Jayden Chestnut",1.669
"38",436,41362,38,"Carly Kingery",1.69
"39",30013,54229,39,"Taylor Moran",1.699
"40",468,30802,40,"Nicole Gubellini",1.714
"41",383,5280,41,"Libby Bemis",1.716
"42",384,86009,42,"Ari Young",1.741
"43",1376,27327,43,"Kaylee Garner",1.765
"44",9630,25158,44,"Sayaka Foley",1.779
"45",995,61942,45,"Sydney Ponto",1.793
"46",790,41681,46,"Jordyn Kleman",1.803
"47",437,33225,47,"Chelsea Hawks",1.81
"48",216,40269,48,"Emily Kedrick",1.815
"49",767,31504,49,"Kilee Halbert",1.816
"50",10,32732,50,"Tyler Harrison",1.83
"51",30146,85674,51,"Carly Xepoleas",1.837
"52",568,46556,52,"Logan Losh",1.841
"53",2755,2898,53,"Kacey Ayers",1.843
"54",1170,59320,54,"Brandi Parks",1.844
"55",1376,76888,55,"Victoria Taylor",1.857
"56",24639,75270,56,"Lexie Storrer",1.868
"57",309,35957,57,"Lauren Honkomp",1.873
"58",246,31008,58,"Olivia Gumbita",1.876
"59",10870,75706,59,"Lori Sturgill",1.899
"60",9223,25389,60,"Brooklyn Fort",1.904
"61",689,53158,61,"Corynn Miner",1.908
"62",643,18207,62,"Brooke Dawson",1.917
"63",243,71487,63,"Allison Short",1.921
"64",757,30979,64,"Megan Guitar",1.926
"65",12799,13097,65,"Mallory Chapman",1.931
"66",339,56585,65,"Savannah Nierintz",1.931
"67",1174,82506,67,"Josie Weber",1.952
"68",689,20554,68,"Makaleigh Dooley",1.96
"69",1123,73465,69,"Michelle Sorensen",1.97
"70",354,68492,70,"Dara Sanders",1.986
"71",1346,67686,71,"Jorden Russell",1.992
"72",645,80688,72,"Brielle Vidmar",2.011
"73",407,17247,73,"Mckaily Cusumano",2.021
"74",1071,75081,74,"Eryn Stockman",2.038
"75",8411,25935,75,"Kaylee Freeman",2.04
"76",93,84037,76,"Cassandra Williams",2.073
"77",30177,22543,77,"Katera Eltsosie",2.074
"78",30075,3044,78,"Brieann Backes",2.088
"79",291,84155,79,"Maddie Williams",2.096
"80",507,6437,80,"Taylor Blackford",2.111
"81",233,39226,81,"Brandi Jones",2.114
"82",20794,57838,81,"Francais Olexa",2.114
"83",30055,23911,83,"Hayley Fein",2.116
"84",1023,25310,84,"Taylor Forehand",2.135
"85",30050,31361,85,"Ali Haesele",2.156
"86",427,32853,86,"Sam Hartmann",2.178
"87",9680,72031,87,"Kassidy Simons",2.189
"88",1010,85124,88,"Kiana Wood",2.192
"89",11740,76766,89,"Becca Taylor",2.201
"90",1174,72725,90,"Courtney Smith",2.204
"91",1170,53018,91,"Sydney Miller",2.206
"92",10,28693,92,"Emily Glover",2.221
"93",74,9581,93,"Alyssa Bua",2.222
"94",591,84334,94,"Samantha Willman",2.229
"95",65,59303,95,"Taylor Parker",2.232
"96",65,78138,96,"Mallory Tomaschik",2.249
"97",1403,64767,97,"Kimmy Reynolds",2.264
"98",546,81280,98,"Melissa Wagner",2.272
"99",1257,54563,99,"Devon Morrison",2.279
"100",543,60253,100,"Stephanie Pepper",2.288
