"","team_id","player_id","rank","player","slg"
"1",28593,44722,1,"Savannah Lee","0.935"
"2",750,25380,2,"Mara Forsyth","0.929"
"3",30064,56773,3,"Shelby Noel","0.925"
"4",22626,29487,4,"Emily Gorecki","0.917"
"5",30047,69254,5,"Hunter Schantz","0.860"
"6",372,75488,6,"Anna Strien","0.859"
"7",1162,4181,7,"Emily Barrs","0.848"
"8",18,77605,8,"Liz Thompson","0.847"
"9",1099,38400,9,"Megan Jenkerson","0.845"
"10",815,67525,10,"Carleigh Ruleman","0.832"
"11",443,49575,11,"Janae Matos","0.813"
"12",1111,39169,12,"Kate Jolliff rosado","0.799"
"13",30035,41329,13,"Liz King","0.793"
"14",622,14824,14,"Leanne Collins","0.787"
"15",17094,51256,15,"Heather Mclean","0.785"
"16",279,19627,16,"Maranda Diaz","0.784"
"17",597,27852,17,"Jenna George","0.783"
"18",1062,60351,18,"Jayme Perez","0.781"
"19",24317,28903,19,"Mekenzi Golden","0.775"
"20",717,67610,20,"Cassie Ruscz","0.774"
"21",1254,69605,20,"Jackie Schneider","0.774"
"22",615,11913,22,"Emily Carr","0.771"
"23",1179,24864,22,"Cheyenne Fletcher","0.771"
"24",805,41793,24,"Mallory Klotz","0.768"
"25",1305,48402,25,"Meagan Maratita","0.762"
"26",12399,5030,26,"Jessica Behr","0.761"
"27",14795,49150,26,"Kaylee Martinez","0.761"
"28",1400,29307,28,"Kaymee Gooden","0.758"
"29",745,36525,29,"Cassetty Howerin","0.755"
"30",642,25426,30,"Lauren Fortunato","0.752"
"31",160,3509,31,"Melissa Balkema","0.750"
"32",382,48549,31,"Alicia Marino","0.750"
"33",11036,71812,33,"Alexa Silk","0.746"
"34",673,20972,34,"Kristen Drobiak","0.745"
"35",684,62856,34,"Jill Pulek","0.745"
"36",809,19387,36,"Sydney Despres","0.743"
"37",259,72965,37,"Morgan Smith","0.741"
"38",451,33728,37,"Rachel Heizer","0.741"
"39",805,54255,37,"Haley Morelli","0.741"
"40",69,57538,40,"Marisa O'toole","0.740"
"41",2798,25404,41,"Gillian Fortier","0.738"
"42",105,45425,42,"Olivia Leyva","0.736"
"43",247,55715,43,"Danni Napoli","0.735"
"44",88,68997,44,"Lindsay Savar","0.731"
"45",214,45077,44,"Kallista Leonardos","0.731"
"46",44,46226,46,"Jessica Long","0.728"
"47",30037,25597,47,"Kaylee Fox","0.721"
"48",622,61278,48,"Annie Pietanza","0.719"
"49",1254,30978,49,"Becky Guinto","0.718"
"50",121,60095,50,"Darian Pelsor","0.717"
"51",760,61475,51,"Anna Pisac","0.716"
"52",2694,6723,51,"Savannah Blevins","0.716"
"53",1111,57807,53,"Becca Oldham","0.715"
"54",420,48170,54,"Melanie Mandell","0.714"
"55",1194,49782,54,"Hannah May","0.714"
"56",20220,73189,56,"Emily Snow","0.708"
"57",793,69247,57,"Evie Schaller","0.707"
"58",2798,82599,58,"Deysia Wehder","0.706"
"59",30114,35258,58,"Isabel Hoch","0.706"
"60",364,44032,60,"Megan Larson","0.705"
"61",30044,33607,61,"Jenna Heffner","0.704"
"62",218,21488,62,"Kerrigan Dura","0.702"
"63",438,26793,63,"Becca Gallis","0.701"
"64",2694,76658,64,"Alexis Tarver","0.698"
"65",12973,75802,65,"Kayla Sullenberger","0.697"
"66",341,69382,66,"Alexis Schiff","0.696"
"67",452,44823,66,"Logan Lehman","0.696"
"68",987,50707,68,"Josie Mcelroy","0.695"
"69",1203,9193,69,"Leah Brown","0.694"
"70",717,25523,70,"Raven Fournier","0.692"
"71",1355,47951,70,"Alyssa Maki","0.692"
"72",42,81442,72,"Elaine Walker","0.691"
"73",684,76331,72,"Delaney Sylvester","0.691"
"74",1450,10210,74,"Erica Burney","0.689"
"75",30111,8522,75,"Jordan Brett","0.686"
"76",589,86188,76,"Kelly Yusko","0.685"
"77",150,39294,77,"Haley Jones","0.683"
"78",351,84615,77,"Alexa Windsor","0.683"
"79",973,14870,77,"Marie Collop","0.683"
"80",44,628,80,"Kaitlyn Aherron","0.682"
"81",221,78294,80,"Taylor Torre","0.682"
"82",722,37375,80,"Emma Hvozdovich","0.682"
"83",761,42886,83,"Naomi Kubo","0.681"
"84",1111,68321,84,"Tiffany Samsoe","0.680"
"85",1159,31896,84,"Jessie Hammers","0.680"
"86",245,3896,86,"Alyssa Barlow","0.679"
"87",607,76348,87,"Caitlin Syphurs","0.677"
"88",12973,41825,88,"Jenna Knable","0.675"
"89",192,1057,89,"Taylor Allard","0.673"
"90",30047,45983,89,"Shannon Lloyd","0.673"
"91",344,26121,91,"Riley Frisbie","0.672"
"92",547,517,91,"Haleigh Agans","0.672"
"93",789,21310,91,"Rebecca Duncan","0.672"
"94",28593,16819,91,"Haley Crumpton","0.672"
"95",21,70622,95,"Danielle Service","0.670"
"96",64,28816,95,"Hannah Goett","0.670"
"97",770,61593,95,"Charline Plasczynski","0.670"
"98",30163,60185,95,"Taryn Penna","0.670"
"99",139,1854,99,"Leah Andrews","0.669"
"100",401,80471,99,"Roxanne Vento","0.669"
"101",1062,45368,99,"Linzie Lewis","0.669"
"102",1062,45668,99,"Lacey Lindsey","0.669"
"103",14795,69592,99,"Molly Schnaubelt","0.669"
