"","team_id","player_id","rank","player","so"
"1",418,5896,1,"Megan Betsa",412
"2",235,4031,2,"Kelly Barnhill",359
"3",519,20620,3,"Savannah jo Dorsey",351
"4",719,82235,4,"Emily Watson",348
"5",493,70617,5,"Jacquelyn Sertic",340
"6",8,58417,6,"Alexis Osorio",334
"7",670,67586,7,"Randi Rupp",325
"8",428,30583,8,"Sara Groenewegen",295
"9",388,20152,9,"Jordan Dixon",294
"10",90,37405,10,"Sierra Hyland",275
"11",317,29284,11,"Megan Good",271
"12",234,10317,12,"Jessica Burroughs",266
"13",522,59296,13,"Paige Parker",262
"14",28600,39511,14,"Mandy Jordan",261
"15",660,12974,15,"Haley Chambers-book",256
"16",129,41841,15,"Rachel Knapp",256
"17",235,29637,17,"Delanie Gourley",254
"18",444,51330,18,"Chelsea Mcmanaway",244
"19",439,65292,19,"Amanda Riley",241
"20",771,37655,19,"Emily Ira",241
"21",231,68035,21,"Shannon Saile",240
"22",77,9825,22,"Mckenna Bull",230
"23",96,21328,23,"Kamalani Dung",218
"24",10411,51184,24,"Holly Mckinnon",216
"25",331,43263,25,"Ronnie Ladines",213
"26",458,84774,26,"Haley Wiseman",212
"27",110,27172,26,"Rachel Garcia",212
"28",29,57534,28,"Danielle O'toole",204
"29",175,12340,28,"Manda Cash",204
"30",51,70476,30,"Kelsee Selman",200
"31",756,1411,30,"Taran Alvelo",200
"32",244,5776,32,"Lindsey Bert",197
"33",248,80935,32,"Marina Vitalich",197
"34",646,9106,34,"Devin Brown",194
"35",630,45691,34,"Katelyn Linford",194
"36",694,54770,36,"Matty Moss",193
"37",661,45093,37,"Jennifer Leonhardt",191
"38",739,44288,38,"Brette Lawrence",189
"39",219,25016,38,"Morgan Florey",189
"40",8,45894,40,"Sydney Littlejohn",187
"41",1157,17268,41,"Alley Cutting",186
"42",149,30957,41,"Ashley Guillette",186
"43",14927,44627,41,"Brooklin Lee",186
"44",5,32014,44,"Lexie Handley",183
"45",466,37729,45,"Mckenna Isenberg",181
"46",1068,53440,46,"Kiandra Mitchum",180
"47",26172,12146,47,"Liz Carter",179
"48",441,35982,48,"Michaela Hood",178
"49",355,19965,49,"Julia Dimartino",175
"50",334,62607,49,"Meagan Prince",175
"51",251,8969,51,"Anna Brooks pacha",174
"52",446,4997,52,"Amy Begg",173
"53",201,84736,53,"Jessica Wireman",171
"54",494,80004,53,"Kaylin Vandomelen",171
"55",519,74976,55,"Danielle Stiene",170
"56",277,35174,56,"Brittany Hitchcock",169
"57",365,36039,56,"Carley Hoover",169
"58",306,78510,56,"Tara Trainer",169
"59",2,35782,59,"Sidney Holman-mansell",165
"60",311,82638,60,"Brianna Weilbacher",163
"61",10411,71560,60,"Lexi Shubert",163
"62",367,4884,60,"Maryssa Becker",163
"63",67,20930,63,"Jessica Dreswick",162
"64",782,48089,63,"Kaitlyn Malone",162
"65",529,41677,65,"Megan Kleist",161
"66",310,23195,66,"Alana Evans",160
"67",590,11744,66,"Jamie Carlson",160
"68",176,86628,66,"Missy Zoch",160
"69",28755,63673,66,"Riley Randolph",160
"70",692,45444,70,"Danielle Liberatore",159
"71",107,15104,70,"Zoe Conley",159
"72",29,51535,72,"Taylor Mcquillin",158
"73",1104,57090,72,"Taylor Nowlin",158
"74",346,47040,74,"Ciara Luna",157
"75",228,60296,75,"Kenya Pereira",153
"76",253,63383,76,"Dixie Raley",152
"77",529,3500,76,"Maggie Balint",152
"78",457,61164,78,"Brittany Pickett",151
"79",302,33613,78,"Elaine Heflin",151
"80",792,47927,80,"Kiley Majette",150
"81",393,30826,81,"Adrienne Guerra",149
"82",483,43657,81,"Megan Landry",149
"83",315,28378,81,"Whitney Gillespie",149
"84",671,74870,84,"Alex Stewart",148
"85",688,66715,84,"Alexa Romero",148
"86",349,21824,86,"Alexis Eastman",146
"87",11504,59915,86,"Courtney Pearson",146
"88",366,26757,86,"Preslee Gallaway",146
"89",416,63355,89,"Bridgette Rainey",145
"90",758,7038,89,"Kirtlyn Bohling",145
"91",340,65663,89,"Marlo Roadcap",145
"92",695,40701,92,"Brooke Kennedy",144
"93",694,2404,92,"Caylan Arnold",144
"94",483,38877,92,"Jackie Johnson",144
"95",363,27656,92,"Sydney Gay",144
"96",504,73806,96,"Jaclyn Spencer",143
"97",196,65452,96,"Lydia Ritchie",143
"98",817,47141,96,"Maddi Lusk",143
"99",51,66196,99,"Gia Rodoni",142
"100",102,77143,100,"Taylor Tessier",141
