"","team_id","player_id","rank","player","ip"
"1",493,18369,1,"Jacquelyn Sertic",292.1
"2",388,5216,2,"Jordan Dixon",280.2
"3",670,17614,3,"Randi Rupp",264.2
"4",90,9811,4,"Sierra Hyland",262
"5",96,5546,5,"Kamalani Dung",254.1
"6",756,401,6,"Taran Alvelo",254
"7",433,11726,7,"Kaitlin Lee",249.2
"8",439,16996,8,"Amanda Riley",248.1
"9",719,21390,9,"Emily Watson",246.2
"10",317,7611,10,"Megan Good",244.2
"11",1004,7534,11,"Kayla Gomness",241.2
"12",346,12326,12,"Ciara Luna",240.1
"13",301,22156,13,"Breanna Wonderly",239.2
"14",331,11381,14,"Ronnie Ladines",238
"15",702,3584,14,"Samantha Clakley",238
"16",418,1513,16,"Megan Betsa",235.1
"17",299,6371,17,"Sarah Finck",234.1
"18",490,18649,17,"Peyton Silverman",234.1
"19",67,5432,19,"Jessica Dreswick",231
"20",796,13625,20,"Kaitlyn Menz",230.1
"21",28600,10462,21,"Mandy Jordan",230
"22",782,12567,22,"Kaitlyn Malone",227.2
"23",5,8337,23,"Lexie Handley",225.3
"24",51,18342,24,"Kelsee Selman",225.1
"25",129,11018,25,"Rachel Knapp",224
"26",458,22110,25,"Haley Wiseman",224
"27",758,1832,27,"Kirtlyn Bohling",223.2
"28",107,3932,28,"Zoe Conley",222.3
"29",457,15963,29,"Brittany Pickett",221.2
"30",739,11624,30,"Brette Lawrence",218.2
"31",196,17035,31,"Lydia Ritchie",216.2
"32",77,2532,32,"Mckenna Bull",214.1
"33",189,18917,33,"Kailee Smith",214
"34",563,14275,34,"Abby Morrow",213.2
"35",498,4222,35,"Melanie Coyne",213.1
"36",659,10352,35,"Brianna Jones",213.1
"37",328,16715,37,"Alexis Reid",213
"38",371,10405,38,"Kiley Jones",212.2
"39",1068,13980,39,"Kiandra Mitchum",211.2
"40",630,12001,40,"Katelyn Linford",211.1
"41",522,15509,41,"Paige Parker",210.1
"42",454,17181,42,"Mason Robinson",209.2
"43",231,17713,43,"Shannon Saile",208.1
"44",37,3003,44,"Kaylee Carlson",206.1
"45",771,9875,44,"Emily Ira",206.1
"46",104,8082,46,"Veronika Gulvin",205.2
"47",367,1283,47,"Maryssa Becker",205
"48",772,5396,47,"Kathryn Downing",205
"49",277,9196,49,"Brittany Hitchcock",204.2
"50",428,7975,49,"Sara Groenewegen",204.2
"51",446,1301,51,"Amy Begg",204
"52",26172,3113,51,"Liz Carter",204
"53",817,12350,53,"Maddi Lusk",203.1
"54",8,15261,54,"Alexis Osorio",203
"55",110,7044,55,"Rachel Garcia",202.2
"56",184,14458,56,"Liz Murphy",201.1
"57",1157,4497,56,"Alley Cutting",201.1
"58",236,16396,58,"Lauren Quense",200.1
"59",1356,11556,58,"Andie Larkins",200.1
"60",128,21677,60,"Alea White",199.2
"61",228,15747,60,"Kenya Pereira",199.2
"62",459,1215,62,"Alicia Bazonski",199.1
"63",502,16651,62,"Jayme Reddacliff",199.1
"64",746,15255,64,"Erika Osherow",197.1
"65",606,20892,65,"Ashley Ventura",197
"66",2711,7821,65,"Logan Green",197
"67",244,1479,67,"Lindsey Bert",196.2
"68",334,16304,68,"Meagan Prince",196.1
"69",472,7816,69,"Kayla Green",196
"70",234,2647,70,"Jessica Burroughs",195
"71",248,21027,70,"Marina Vitalich",195
"72",694,14322,72,"Matty Moss",194.2
"73",2699,6366,72,"Nickole Finch",194.2
"74",508,2384,74,"Mikayla Brown",194.1
"75",28755,16562,75,"Riley Randolph",194
"76",115,883,76,"Katie Baker",193.2
"77",235,1059,76,"Kelly Barnhill",193.2
"78",400,3840,76,"Meg Colleran",193.2
"79",700,18238,79,"Kassidy Scott",192.2
"80",363,7175,80,"Sydney Gay",192
"81",315,7354,81,"Whitney Gillespie",191.2
"82",441,9413,82,"Michaela Hood",190.2
"83",488,21081,83,"Zadaisha Waddell",189.2
"84",695,10734,83,"Brooke Kennedy",189.2
"85",180,2980,85,"Jordan Cargile",189
"86",305,9836,86,"Kenzie Ihle",188.2
"87",483,11468,87,"Megan Landry",188
"88",513,14590,88,"Rachel Nasland",187
"89",270,800,89,"Allyson Babinsack",185
"90",792,12523,90,"Kiley Majette",184.2
"91",521,14631,91,"Brandi Needham",184
"92",352,2856,92,"Christine Campbell",183.1
"93",466,9896,92,"Mckenna Isenberg",183.1
"94",165,5145,94,"Madison Didion",182
"95",234,10895,94,"Meghan King",182
"96",646,2336,96,"Devin Brown",181.1
"97",609,790,97,"Maddie Baalman",180.2
"98",711,4899,98,"Megan Dejter",180
"99",229,22000,99,"Amanda Wilson",179.2
"100",465,6046,99,"Morgan Ettinger",179.2
