"","team_id","player_id","rank","player","rc"
"1",671,68471,1,"Dj Sanders"," 84.93"
"2",234,81998,2,"Jessie Warren"," 84.04"
"3",428,45585,3,"Kendyl Lindaman"," 79.67"
"4",115,69401,4,"Amber Schisler"," 76.62"
"5",694,30244,5,"Meghan Gregg"," 74.53"
"6",229,46001,6,"Emily Lochten"," 70.34"
"7",416,25117,7,"Lea Foerster"," 67.63"
"8",458,58683,8,"Haley Pace"," 67.48"
"9",388,86437,9,"Morgan Zerkle"," 67.33"
"10",626,60289,9,"Jenavee Peres"," 67.33"
"11",299,18359,11,"Jordan De los reyes"," 67.25"
"12",235,46506,12,"Amanda Lorenz"," 67.00"
"13",796,52824,13,"Chloe Miller"," 66.38"
"14",472,36233,14,"Kelsey Horton"," 65.84"
"15",457,47241,15,"Kendra Lynch"," 65.45"
"16",688,57376,16,"Sydney O'hara"," 65.00"
"17",236,36859,17,"Jess Hughes"," 64.70"
"18",110,73691,18,"Delaney Spaulding"," 64.32"
"19",441,14540,19,"Delene Colburn"," 63.75"
"20",450,33697,20,"Rachel Heinze"," 63.02"
"21",249,15039,21,"Jenna Cone"," 62.84"
"22",236,70958,22,"Madi Shaw"," 62.23"
"23",518,61432,23,"Lilli Piper"," 62.05"
"24",29,49680,24,"Katiyana Mauga"," 61.76"
"25",254,45890,25,"Megan Litumbe"," 61.65"
"26",199,38141,26,"Mariah Jameyson"," 61.04"
"27",402,61088,27,"Erika Piancastelli"," 60.12"
"28",253,73137,28,"Emily Snider"," 59.87"
"29",454,79252,29,"Jessica Twaddle"," 59.78"
"30",14,73164,30,"Elizabeth Snow"," 59.77"
"31",301,23256,31,"Nicole Evans"," 59.66"
"32",66,12834,32,"Rebekah Cervantes"," 59.32"
"33",386,42322,33,"Janna Korak"," 59.28"
"34",709,64890,34,"Chandler Rice"," 59.21"
"35",331,30513,35,"Maddy Grimm"," 59.11"
"36",175,73198,36,"Gabrielle Snyder"," 58.54"
"37",1157,75972,37,"Courtney Sutter"," 58.46"
"38",732,24902,38,"Hannah Flippen"," 58.12"
"39",521,71376,39,"Vanessa Shippy"," 57.93"
"40",231,77145,40,"Stephanie Texeira"," 57.66"
"41",671,16305,40,"Aleah Craighton"," 57.66"
"42",235,43089,42,"Kayli Kvistad"," 57.07"
"43",671,33244,43,"Haley Hayden"," 56.07"
"44",758,68206,44,"Takesha Saltern"," 55.99"
"45",365,43639,45,"Bailey Landry"," 55.54"
"46",2,33573,46,"Peyton Hedrick"," 55.38"
"47",355,6296,47,"Amber Bishop"," 55.36"
"48",600,70484,48,"Jordan Seneca"," 55.26"
"49",735,74913,48,"Samantha Stewart"," 55.26"
"50",294,10201,50,"Kacie Burnett"," 54.94"
"51",191,67596,51,"Linda Rush"," 54.63"
"52",661,35302,52,"Haley Hodges"," 54.36"
"53",317,29278,53,"Megan Good"," 54.10"
"54",234,62266,54,"Alex Powers"," 54.08"
"55",670,58281,55,"Ariel Ortiz"," 53.99"
"56",756,559,56,"Ali Aguilar"," 53.79"
"57",522,41901,57,"Shay Knighten"," 52.87"
"58",61,37916,58,"Ryan Jackson"," 52.79"
"59",654,1751,59,"Rachel Anderson"," 52.77"
"60",48,26902,60,"Jade Gandara"," 52.26"
"61",556,47082,61,"Nicole Lundstrom"," 51.98"
"62",774,13753,62,"Kelsea Cichocki"," 51.96"
"63",522,60152,63,"Nicole Pendley"," 51.87"
"64",416,23286,64,"Kaitlyn Eveland"," 51.76"
"65",30135,45957,64,"Caitlyn Lloyd"," 51.76"
"66",254,20862,66,"Ivie Drake"," 51.73"
"67",529,79327,66,"Nikki Udria"," 51.73"
"68",756,24992,68,"Morganne Flores"," 51.59"
"69",522,14222,69,"Caleigh Clifton"," 51.51"
"70",31,69749,70,"Nicole Schroeder"," 51.36"
"71",635,81369,71,"Alexis Walkden"," 51.21"
"72",404,16748,72,"Lindsay Crowdus"," 51.17"
"73",418,11354,73,"Faith Canfield"," 51.01"
"74",554,64752,74,"Marissa Reynolds"," 50.91"
"75",29,52125,75,"Mo Mercado"," 50.72"
"76",257,19666,76,"Alyssa Dicarlo"," 50.29"
"77",428,21655,77,"Sydney Dwyer"," 50.10"
"78",29,32440,78,"Jessie Harper"," 50.07"
"79",600,51059,79,"Cheyenne Mckee"," 50.02"
"80",156,55994,80,"Amber Nelson"," 50.00"
"81",365,38238,81,"Sahvanna Jaquish"," 49.91"
"82",72,50115,82,"Caitlyn Mccarron"," 49.60"
"83",433,16151,83,"Elantra Cox"," 49.59"
"84",2699,29277,84,"Maggie Good"," 49.24"
"85",697,80657,85,"Tori Vidales"," 49.22"
"86",441,57800,86,"Bethany Olea"," 49.19"
"87",716,32797,87,"Becca Hartley"," 49.17"
"88",28,29061,88,"Chelsea Gonzales"," 49.15"
"89",522,66730,89,"Sydney Romero"," 48.97"
"90",513,64168,90,"Morgan Reed"," 48.94"
"91",37,81531,91,"Carlee Wallace"," 48.89"
"92",522,51976,92,"Nicole Mendes"," 48.83"
"93",625,49920,93,"Shelby Maze"," 48.72"
"94",428,36328,94,"Maddie Houlihan"," 48.62"
"95",756,79878,95,"Taylor Van zee"," 48.37"
"96",110,60344,96,"Kylee Perez"," 48.33"
"97",2711,60206,97,"Navia Penrod"," 48.32"
"98",418,13635,98,"Kelly Christner"," 48.12"
"99",792,2019,99,"Maddie Antone"," 47.92"
"100",102,8971,100,"Suzy Brookshire"," 47.88"
