"","team_id","player_id","rank","player","so"
"1",601,77208,1,"Lindsey Thayer",441
"2",745,36961,2,"Hanna Hull",372
"3",615,29716,3,"Julie Graf",272
"4",114,27969,4,"Anna Gernant",241
"5",286,39442,5,"Sydney Jones",229
"6",1400,63922,6,"Maitlin Raycroft",210
"7",30040,58741,7,"Sara Packard",207
"8",30038,61443,8,"Anna Pipenhagen",197
"9",1468,15152,9,"Cindy Connoly",190
"10",12973,62161,9,"Megan Potter",190
"11",426,17872,11,"Kayla Davidson",188
"12",511,39050,12,"Rachel Johnson",184
"13",28749,54683,13,"Renae Morton",180
"14",24,58797,14,"Gina Pagan",177
"15",20220,17219,15,"Shannon Curtis",172
"16",390,19258,16,"Kara Deppe",169
"17",30037,63886,17,"Danielle Ray",164
"18",85,6756,18,"Allie Block",162
"19",755,51070,19,"Anna Mckee",159
"20",266,33416,20,"Hannah Heacox",156
"21",30044,67313,21,"Jess Rozick",155
"22",11036,32751,22,"Amy Hart",154
"23",973,36440,22,"Kassie Howard",154
"24",1036,8445,24,"Emily Brekke",152
"25",1451,66584,25,"Jazmyn Rohrer",151
"26",21,75399,25,"Morgan Stratton",151
"27",45,75057,27,"Brooke Stock",150
"28",597,25071,27,"Krista Flugstad",150
"29",217,24368,29,"Brittany File",149
"30",22626,15735,29,"Jennifer Corona",149
"31",59,82706,31,"Cassie Weiss",145
"32",570,12642,31,"Stephanie Caudle",145
"33",443,57044,33,"Josie Novak",144
"34",238,31019,33,"Kelsi Gunarathne",144
"35",531,38861,35,"Gabby Johnson",143
"36",484,24195,36,"Alexis Ferris",142
"37",577,64254,36,"Lexi Reetz",142
"38",372,8327,38,"Samantha Bratland",141
"39",1064,69231,39,"Elisabeth Schaffer",140
"40",177,3467,39,"Emma Baldwin",140
"41",11839,69442,39,"Jaimie Schleicher",140
"42",38,1761,42,"Sam Anderson",139
"43",120,58446,43,"Amanda Osterhus",136
"44",565,83580,44,"Candace Whittemore",135
"45",215,41079,44,"Jill Kilcoyne",135
"46",44,628,44,"Kaitlyn Aherron",135
"47",569,51269,44,"Madi Mclellan",135
"48",118,41085,44,"Sam Kile",135
"49",142,31075,49,"Anna Gurr",134
"50",805,49641,50,"Bella Matthias",133
"51",225,67386,50,"Courtney Rudd",133
"52",25719,10029,52,"Kate Burge",131
"53",438,35140,52,"Liz Hippen",131
"54",804,60035,52,"Megan Pehrson",131
"55",789,21310,55,"Rebecca Duncan",129
"56",24317,10449,55,"Sarah Bushman",129
"57",517,45513,57,"Kirsten Lightel",128
"58",258,64382,58,"Aileen Reilly",127
"59",121,34447,59,"Katie Herron",125
"60",1130,43820,59,"Rania Lanier",125
"61",733,51853,61,"Brittany Meka",123
"62",1066,83544,61,"Shannon Whitmus",123
"63",150,57976,63,"Alyssa Olson",122
"64",45,64384,64,"Ali Reilly",121
"65",46,54809,64,"Sam Mott",121
"66",8746,46294,66,"Lindsey Longuet",120
"67",618,53478,67,"Chrisi Mizera",119
"68",1062,1689,67,"Jordan Anderson",119
"69",1115,30419,67,"Sydney Griffin",119
"70",166,32392,70,"Haley Harmon",115
"71",278,54022,70,"Kaitlyn Moore",115
"72",542,13595,72,"Caitlin Christian",113
"73",146,8599,72,"Jamie Bridge",113
"74",401,30196,72,"Jess Greenspan",113
"75",798,9425,75,"Sara Brunlieb",112
"76",808,61062,76,"Mackenzie Phillips",111
"77",351,78,76,"Madeline Abbot",111
"78",815,45329,78,"Ginger Lewis",110
"79",313,15054,78,"Haley Congdon",110
"80",1133,39316,78,"Jen Jones",110
"81",330,74099,78,"Molly St germain",110
"82",382,23882,82,"Alycia Feeney",109
"83",203,70219,82,"Lauren Seale",109
"84",547,61503,82,"Rhea Pitkin",109
"85",475,11495,85,"Lauren Cappello",107
"86",8688,63936,85,"Morgan Raymer",107
"87",753,32250,85,"Taylor Harcum",107
"88",549,66134,88,"Liz Rodarte",106
"89",607,53399,88,"Madison Mitchell",106
"90",179,74529,90,"Jamie Stefani",105
"91",24,79385,90,"Lorena Ukanwa",105
"92",8687,70887,92,"Amaria Sharon",104
"93",227,40868,92,"Galen Kerr",104
"94",28593,16819,92,"Haley Crumpton",104
"95",296,31296,92,"Holly Haberkorn",104
"96",185,52693,96,"Madison Milaszewski",100
"97",2694,59526,96,"Olivia Paszek",100
"98",1159,53938,98,"Colleen Mooney",99
"99",374,22697,98,"Connor English",99
"100",1254,71733,98,"Jen Sieminski",99
"101",517,75956,98,"Kaitlin Surdej",99
"102",30035,41329,98,"Liz King",99
"103",673,46066,98,"Talia Loda",99
"104",409,37940,98,"Taylor Jackson",99
"105",953,34405,98,"Tori Herrera",99
"106",30072,47866,98,"Victoria Mahoney",99
