"","team_id","player_id","rank","player","opp_avg"
"1",8,58417,1,"Alexis Osorio",0.117
"2",235,4031,2,"Kelly Barnhill",0.12
"3",519,20620,3,"Savannah jo Dorsey",0.137
"4",428,30583,4,"Sara Groenewegen",0.139
"5",235,29637,5,"Delanie Gourley",0.14
"6",317,29284,6,"Megan Good",0.144
"7",231,68035,7,"Shannon Saile",0.146
"8",418,5896,8,"Megan Betsa",0.147
"9",234,10317,9,"Jessica Burroughs",0.155
"10",522,46693,10,"Paige Lowary",0.161
"11",10411,71560,11,"Lexi Shubert",0.166
"12",10411,51184,12,"Holly Mckinnon",0.167
"13",703,85466,13,"Erica Wright",0.169
"14",529,3500,14,"Maggie Balint",0.171
"15",365,36039,15,"Carley Hoover",0.172
"16",90,37405,15,"Sierra Hyland",0.172
"17",694,2404,17,"Caylan Arnold",0.174
"18",719,82235,18,"Emily Watson",0.175
"19",697,72893,18,"Lexi Smith",0.175
"20",600,19508,20,"Ketarah Devries",0.176
"21",381,84185,20,"Nicole Williams",0.176
"22",522,59296,22,"Paige Parker",0.177
"23",660,12974,23,"Haley Chambers-book",0.178
"24",646,9106,24,"Devin Brown",0.18
"25",29,57534,25,"Danielle O'toole",0.181
"26",30135,74354,26,"Ciara Stapp",0.182
"27",90,12919,26,"Lindsey Chalmers",0.182
"28",129,41841,28,"Rachel Knapp",0.183
"29",149,30957,29,"Ashley Guillette",0.184
"30",30135,74030,30,"Kellye Springstead",0.185
"31",671,74870,31,"Alex Stewart",0.186
"32",257,29942,31,"Brittany Gray",0.186
"33",310,23195,33,"Alana Evans",0.187
"34",302,33613,34,"Elaine Heflin",0.188
"35",444,51330,35,"Chelsea Mcmanaway",0.19
"36",388,20152,35,"Jordan Dixon",0.19
"37",29,51535,35,"Taylor Mcquillin",0.19
"38",504,9603,38,"Alyssa Buchanan",0.191
"39",694,54770,38,"Matty Moss",0.191
"40",219,25016,40,"Morgan Florey",0.192
"41",77,9825,41,"Mckenna Bull",0.194
"42",406,62469,41,"Stella Preston",0.194
"43",529,41677,43,"Megan Kleist",0.195
"44",8,45894,43,"Sydney Littlejohn",0.195
"45",365,73031,43,"Sydney Smith",0.195
"46",302,78867,46,"Allie Trudeau",0.196
"47",334,64604,46,"Erin Rethlake",0.196
"48",2,35782,46,"Sidney Holman-mansell",0.196
"49",28600,39511,49,"Mandy Jordan",0.197
"50",498,16228,50,"Melanie Coyne",0.198
"51",331,43263,50,"Ronnie Ladines",0.198
"52",349,21824,52,"Alexis Eastman",0.199
"53",110,27172,52,"Rachel Garcia",0.199
"54",670,67586,52,"Randi Rupp",0.199
"55",600,78497,55,"Abby Trahan",0.2
"56",410,17146,55,"Haley Currie",0.2
"57",590,11744,55,"Jamie Carlson",0.2
"58",164,42382,55,"Katie Koshes",0.2
"59",671,19123,59,"Alyssa Denham",0.201
"60",5,32014,59,"Lexie Handley",0.201
"61",315,28378,59,"Whitney Gillespie",0.201
"62",624,51291,62,"Lindsey Mcleod",0.202
"63",661,45093,63,"Jennifer Leonhardt",0.203
"64",244,5776,63,"Lindsey Bert",0.203
"65",460,39519,63,"Peyton Jordan",0.203
"66",51,66196,66,"Gia Rodoni",0.204
"67",503,77185,66,"Tara Thacker",0.204
"68",14927,44627,68,"Brooklin Lee",0.205
"69",2,57120,69,"Hannah Null",0.206
"70",590,50110,70,"Kristen Mccann",0.207
"71",334,62607,70,"Meagan Prince",0.207
"72",606,80479,72,"Ashley Ventura",0.208
"73",37,11750,72,"Kaylee Carlson",0.208
"74",518,37228,72,"Shelby Hursh",0.208
"75",648,22412,75,"Jessica Elliott",0.209
"76",366,18339,75,"Krystal De la cruz",0.209
"77",688,66715,77,"Alexa Romero",0.21
"78",51,70476,77,"Kelsee Selman",0.21
"79",697,71526,77,"Samantha Show",0.21
"80",277,35174,80,"Brittany Hitchcock",0.211
"81",101,61734,80,"Daphne Pofek",0.211
"82",96,21328,80,"Kamalani Dung",0.211
"83",315,83074,80,"Taylor West",0.211
"84",600,68662,84,"Ethel Santai",0.212
"85",483,38877,84,"Jackie Johnson",0.212
"86",234,41339,84,"Meghan King",0.212
"87",365,81637,87,"Allie Walljasper",0.213
"88",660,37571,87,"Emily Ingles",0.213
"89",699,66340,87,"Lauren Rodriguez",0.213
"90",202,59732,87,"Mollie Paulick",0.213
"91",430,81867,91,"Holly Ward",0.215
"92",102,77143,91,"Taylor Tessier",0.215
"93",400,19130,93,"Candace Denis",0.216
"94",458,84774,93,"Haley Wiseman",0.216
"95",534,86090,93,"Marissa Young",0.216
"96",1395,84823,96,"Jordan Withrow",0.217
"97",355,26104,96,"Kenzie Friesen",0.217
"98",28600,77428,96,"Mccarley Thomas",0.217
"99",528,15964,96,"Taylor Cotton",0.217
"100",519,74976,100,"Danielle Stiene",0.218
"101",363,27656,100,"Sydney Gay",0.218
"102",101,78791,100,"Taylor Troost",0.218
