"","team_id","player_id","rank","player","k_bb"
"1",12973,62161,1,"Megan Potter","19.0"
"2",1468,15152,2,"Cindy Connoly","10.6"
"3",569,51269,3,"Madi Mclellan"," 8.4"
"4",601,77208,4,"Lindsey Thayer"," 7.9"
"5",303,60797,5,"Michaela Petito"," 7.2"
"6",286,39442,6,"Sydney Jones"," 6.9"
"7",1400,63922,7,"Maitlin Raycroft"," 6.8"
"8",30044,67313,8,"Jess Rozick"," 6.5"
"9",517,45513,9,"Kirsten Lightel"," 6.4"
"10",114,27969,10,"Anna Gernant"," 6.2"
"11",804,60035,11,"Megan Pehrson"," 5.5"
"12",2694,59526,12,"Olivia Paszek"," 5.3"
"13",615,29716,13,"Julie Graf"," 5.0"
"14",426,17872,14,"Kayla Davidson"," 4.7"
"15",443,57044,15,"Josie Novak"," 4.7"
"16",121,28919,16,"Amy Goldsmith"," 4.6"
"17",30038,61443,17,"Anna Pipenhagen"," 4.6"
"18",1159,53938,18,"Colleen Mooney"," 4.5"
"19",225,67386,19,"Courtney Rudd"," 4.4"
"20",30040,58741,20,"Sara Packard"," 4.4"
"21",733,51853,21,"Brittany Meka"," 4.4"
"22",11839,69442,22,"Jaimie Schleicher"," 4.4"
"23",745,36961,23,"Hanna Hull"," 4.3"
"24",177,3467,24,"Emma Baldwin"," 4.2"
"25",21830,21964,25,"Melissa Eckman"," 4.2"
"26",517,75956,27,"Kaitlin Surdej"," 4.1"
"27",30035,41329,27,"Liz King"," 4.1"
"28",142,31075,28,"Anna Gurr"," 4.1"
"29",1451,66584,30,"Jazmyn Rohrer"," 4.0"
"30",21,75399,30,"Morgan Stratton"," 4.0"
"31",150,57976,31,"Alyssa Olson"," 3.9"
"32",570,12642,32,"Stephanie Caudle"," 3.7"
"33",966,55422,34,"Mary pat Murray"," 3.6"
"34",28749,54683,34,"Renae Morton"," 3.6"
"35",296,31296,35,"Holly Haberkorn"," 3.6"
"36",125,911,36,"Nichole Aldridge"," 3.5"
"37",59,82706,37,"Cassie Weiss"," 3.5"
"38",542,13595,38,"Caitlin Christian"," 3.5"
"39",118,41085,39,"Sam Kile"," 3.5"
"40",8688,63936,40,"Morgan Raymer"," 3.5"
"41",953,34405,41,"Tori Herrera"," 3.4"
"42",808,61062,42,"Mackenzie Phillips"," 3.4"
"43",28593,16819,43,"Haley Crumpton"," 3.4"
"44",753,32250,44,"Taylor Harcum"," 3.3"
"45",806,86298,46,"Chelsea Zang"," 3.3"
"46",777,75839,46,"Julia Sullivan"," 3.3"
"47",146,8599,47,"Jamie Bridge"," 3.3"
"48",2798,24166,48,"Megan Ferraro"," 3.3"
"49",787,61714,49,"Allison Podmajersky"," 3.3"
"50",800,10591,50,"Jess Butzen"," 3.2"
"51",1064,69231,51,"Elisabeth Schaffer"," 3.2"
"52",755,51070,52,"Anna Mckee"," 3.2"
"53",227,40868,53,"Galen Kerr"," 3.1"
"54",330,74099,54,"Molly St germain"," 3.1"
"55",1340,11583,55,"Theresa Cardello"," 3.0"
"56",787,12445,56,"Gabrielle Castelli"," 3.0"
"57",30037,63886,57,"Danielle Ray"," 3.0"
"58",8404,59690,59,"Kayli Paugh"," 3.0"
"59",462,57067,59,"Leighann Novotny"," 3.0"
"60",8687,70887,60,"Amaria Sharon"," 3.0"
"61",798,9425,61,"Sara Brunlieb"," 3.0"
"62",580,79733,62,"Sierra Valentine"," 2.9"
"63",815,45329,63,"Ginger Lewis"," 2.9"
"64",789,21310,64,"Rebecca Duncan"," 2.9"
"65",1434,52298,65,"Courtney Messenger"," 2.9"
"66",438,35140,66,"Liz Hippen"," 2.9"
"67",179,74529,67,"Jamie Stefani"," 2.8"
"68",38,1761,68,"Sam Anderson"," 2.8"
"69",120,58446,69,"Amanda Osterhus"," 2.8"
"70",182,34350,70,"Sarah Herold"," 2.8"
"71",166,32392,71,"Haley Harmon"," 2.8"
"72",531,38861,72,"Gabby Johnson"," 2.8"
"73",755,13869,74,"Maggie Clapp"," 2.8"
"74",973,14870,74,"Marie Collop"," 2.8"
"75",203,70219,75,"Lauren Seale"," 2.8"
"76",549,66134,76,"Liz Rodarte"," 2.8"
"77",784,74442,77,"Gracen Staunton"," 2.8"
"78",1094,73464,78,"Madison Sorensen"," 2.8"
"79",793,6662,80,"Lauren Blasczyk"," 2.8"
"80",372,8327,80,"Samantha Bratland"," 2.8"
"81",22626,15735,81,"Jennifer Corona"," 2.8"
"82",443,11682,82,"Amanda Carisone"," 2.8"
"83",85,6756,83,"Allie Block"," 2.8"
"84",633,64559,84,"Morgan Rentzheimer"," 2.7"
"85",20220,17219,85,"Shannon Curtis"," 2.7"
"86",344,19786,86,"Missy Dieckman-meyer"," 2.7"
"87",1036,8445,87,"Emily Brekke"," 2.7"
"88",585,73689,88,"Baylee Sparks"," 2.6"
"89",21830,81511,89,"Sarah Walker"," 2.6"
"90",24317,10449,90,"Sarah Bushman"," 2.6"
"91",121,34447,91,"Katie Herron"," 2.5"
"92",265,2712,92,"Erika Aughton"," 2.5"
"93",642,61996,93,"Emily Popp"," 2.5"
"94",484,24195,94,"Alexis Ferris"," 2.5"
"95",815,39705,95,"Melissa Jurkiewicz"," 2.5"
"96",259,70861,96,"Lauren Shannon"," 2.5"
"97",258,64382,97,"Aileen Reilly"," 2.4"
"98",329,51326,98,"Shannon Mcmahon"," 2.4"
"99",805,49641,99,"Bella Matthias"," 2.4"
"100",217,24368,100,"Brittany File"," 2.4"
