"","team_id","player_id","rank","player","h"
"1",622,14824,1,"Leanne Collins",73
"2",300,67566,2,"Jillian Runyon",72
"3",805,41793,3,"Mallory Klotz",71
"4",44,46226,4,"Jessica Long",70
"5",1062,45368,4,"Linzie Lewis",70
"6",745,36525,6,"Cassetty Howerin",69
"7",745,65051,6,"Kiersten Richardson",69
"8",372,75488,8,"Anna Strien",68
"9",542,60189,8,"Makenzie Pennell",68
"10",966,6177,8,"Jackie Bilotti",68
"11",296,31296,11,"Holly Haberkorn",67
"12",329,67938,11,"Emily Sabo",67
"13",372,56113,11,"Sara Nelson",67
"14",1112,12237,11,"Makayla Carver",67
"15",789,41160,15,"Jessica Kim",65
"16",24,55617,16,"Kyra Naftel",64
"17",44,31660,16,"Samantha Hall",64
"18",372,10327,16,"Ashley Burrows",64
"19",374,19697,16,"Skylar Dickens",64
"20",597,53793,16,"Amber Montero",64
"21",601,49938,16,"Katie Mazierski",64
"22",673,20972,16,"Kristen Drobiak",64
"23",673,27516,16,"Carianna Gasdia",64
"24",303,12088,24,"Abigail Carter",63
"25",376,11887,24,"Julia Carpenter",63
"26",531,70947,24,"Alyson Shaw",63
"27",597,35027,24,"Anna Hinderaker",63
"28",1062,60351,24,"Jayme Perez",63
"29",30044,33607,24,"Jenna Heffner",63
"30",24,79056,30,"Lauren Tuiskula",62
"31",42,81442,30,"Elaine Walker",62
"32",238,48436,30,"Dayna Marchant",62
"33",531,65276,30,"Molly Riggs",62
"34",1179,24864,30,"Cheyenne Fletcher",62
"35",2798,25404,30,"Gillian Fortier",62
"36",11036,71812,30,"Alexa Silk",62
"37",20220,73189,30,"Emily Snow",62
"38",182,70301,38,"Lauren Secaras",61
"39",313,9310,38,"Vanessa Brown",61
"40",373,41725,38,"Kayla Kline",61
"41",401,80471,38,"Roxanne Vento",61
"42",424,47315,38,"Kailey Lyons",61
"43",795,14609,38,"Stephanie Cole",61
"44",1468,73406,38,"Shannon Sommer",61
"45",8688,86051,38,"Jamie Young",61
"46",259,72965,46,"Morgan Smith",60
"47",411,39206,46,"Amanda Jones",60
"48",755,51797,46,"Hannah Mehrle",60
"49",807,13189,46,"Maddy Chase",60
"50",1036,57286,46,"Molly O'connell",60
"51",1254,69605,46,"Jackie Schneider",60
"52",526,57377,52,"Katie O'gorman",59
"53",601,73501,52,"Julia Sortisio",59
"54",684,76331,52,"Delaney Sylvester",59
"55",733,64936,52,"Nicole Rice",59
"56",805,64892,52,"Amy Ricci",59
"57",805,54255,52,"Haley Morelli",59
"58",1111,39169,52,"Kate Jolliff rosado",59
"59",1112,54293,52,"Sabrina Moreno",59
"60",17094,51256,52,"Heather Mclean",59
"61",126,76525,61,"Sara Tallman",58
"62",137,85300,61,"Anna Woolery",58
"63",245,3896,61,"Alyssa Barlow",58
"64",259,27799,61,"Gianna Genello",58
"65",296,29878,61,"Courtney Grasz",58
"66",531,27333,61,"Megan Garner",58
"67",538,56436,61,"Aj Nichols",58
"68",542,71258,61,"Vada blue Sherrill",58
"69",597,47566,61,"Kylie Macziewski",58
"70",684,62856,61,"Jill Pulek",58
"71",795,3458,61,"Brittany Baldwin",58
"72",1036,86373,61,"Maddie Zazas",58
"73",1044,52873,61,"Jade Miller",58
"74",1062,80210,61,"Lindsey Vasquez",58
"75",1254,30978,61,"Becky Guinto",58
"76",300,5627,76,"Sam Berghoff",57
"77",335,57693,76,"Amanda Ogata",57
"78",364,44032,76,"Megan Larson",57
"79",401,62754,76,"Kiera Prusmack",57
"80",492,14302,76,"Taylor Clugston",57
"81",566,35326,76,"Kate Hodgkiss",57
"82",595,19056,76,"Kate Deming",57
"83",597,27852,76,"Jenna George",57
"84",789,17187,76,"Lexi Curt",57
"85",1133,8802,76,"Bri Brochu",57
"86",44,628,86,"Kaitlyn Aherron",56
"87",374,36819,86,"Kayla Hugate",56
"88",382,48549,86,"Alicia Marino",56
"89",382,18718,86,"Brittany Deieso",56
"90",443,49575,86,"Janae Matos",56
"91",542,81431,86,"Chandler Walker",56
"92",618,8448,86,"Alexa Bremer",56
"93",637,15581,86,"Lindsey Corbin",56
"94",673,46066,86,"Talia Loda",56
"95",759,10310,86,"Abby Burroughs",56
"96",789,55328,86,"Mackenzie Murphy",56
"97",805,12619,86,"Caitlin Catino",56
"98",14795,69592,86,"Molly Schnaubelt",56
"99",30037,3033,86,"Carly Bachna",56
"100",30041,80938,86,"Jennifer Vitarelli",56
