"","team_id","player_id","rank","player","h"
"1",499,64461,1,"Christa Reisinger",110
"2",383,51801,2,"Jess Meidl",100
"3",383,58686,2,"Mckenzie Paap",100
"4",333,17809,4,"Meredith Daunhauer",99
"5",9630,61749,5,"Tori Pogue",91
"6",333,77843,6,"Jaylin Tidwell",89
"7",41,40759,7,"Sarah Kennedy",88
"8",757,10530,7,"Lyndsay Butler",88
"9",1460,10376,7,"Rosa'lynn Burton",88
"10",30028,62359,10,"Kaylee Prather",86
"11",734,53556,11,"Jessica Mohl",85
"12",1116,53110,12,"Peyton Mills",84
"13",9012,15566,12,"Abi Corbett",84
"14",333,18228,14,"Maddie Dawson",82
"15",701,56865,15,"Nicole Nordie",81
"16",10,3677,16,"Kaitlyn Bannister",80
"17",499,79883,16,"Lex Van nostrand",80
"18",280,40082,18,"Bekah Kastning",79
"19",1010,11212,18,"Kailyn Campbell",79
"20",1170,7318,18,"Erin Boone",79
"21",30052,32857,18,"Stephanie Hartness",79
"22",790,79906,22,"Lani Van zyl",78
"23",995,53668,22,"Marisa Monasseri",78
"24",995,26250,22,"Lauren Frye",78
"25",1028,26457,22,"Alayna Furr",78
"26",765,81349,26,"Sarah Walasavage",77
"27",30119,41732,26,"Taylor Kline",77
"28",383,42550,28,"Amber Kral",76
"29",1013,78260,28,"Rachelle Toppings",76
"30",30002,57656,28,"Makray Odom",76
"31",30124,57338,28,"Brianne O'dell",76
"32",1009,147,32,"Carrie Abrams",75
"33",30055,27099,32,"Julia Garcia",75
"34",499,65513,34,"Alyssa Rivera",74
"35",9630,29482,34,"Olivia Gore",74
"36",262,45011,36,"Jenna Lenza",73
"37",1009,33463,36,"Morgan Heard",73
"38",383,77228,38,"Ashley Thell",72
"39",608,40557,38,"Kacie Kelly",72
"40",1116,44269,38,"Alexus Lawellin",72
"41",1170,40683,38,"Sarah Kenley",72
"42",30045,83060,38,"Magnolia West",72
"43",3,49228,43,"Brenna Martini",71
"44",591,67207,43,"Meredith Rousse",71
"45",1116,19318,43,"Courtney Derrick",71
"46",8965,76751,43,"Alissa Taylor",71
"47",10870,42258,43,"Kaitlyn Konopka",71
"48",25,30203,48,"Madison Greenwell",70
"49",354,62574,48,"Kaylee Prieto",70
"50",734,16837,48,"Hayley Cruthers",70
"51",765,26982,48,"Bri Garber",70
"52",1013,13655,48,"Haleigh Christopher",70
"53",1446,27249,48,"Kelsie Gardner",70
"54",423,72683,54,"Brittany Smith",69
"55",765,22807,54,"Sara Ercolani",69
"56",765,31890,54,"Cat Hammer",69
"57",929,33372,54,"Tyler Hays",69
"58",1116,37004,54,"Autumn Humes",69
"59",30028,77538,54,"Cheyenne Thompson",69
"60",35,23686,60,"Ally Farrah",68
"61",383,9790,60,"Samantha Buhmann",68
"62",383,23050,60,"Carly Esselman",68
"63",407,45979,60,"Morgan Lloyd",68
"64",429,44668,60,"Katherine Lee",68
"65",675,65087,60,"Patricia Riches",68
"66",696,69686,60,"Victoria Schooanard-saborio",68
"67",1013,12160,60,"Monica Carter",68
"68",1023,3800,60,"Tayler Barcomb",68
"69",1346,55769,60,"Raynelle Nash",68
"70",1376,67295,60,"Jill Roye",68
"71",1376,20746,60,"Maddie Dow",68
"72",11740,12560,60,"Jacey Castro",68
"73",25,4029,73,"Courtney Barnhill",67
"74",205,78490,73,"Heather Tracy",67
"75",413,1636,73,"Annika Anderson",67
"76",643,55628,73,"Emily Nagle",67
"77",734,11323,73,"Chelsea Canara",67
"78",1174,49811,73,"Bailie Maybry",67
"79",30181,52767,73,"Zoe Millard",67
"80",468,27211,80,"Erin Garczynski",66
"81",537,38888,80,"Jamie Johnson",66
"82",767,32277,80,"Ashley Hardin",66
"83",947,29355,80,"Megan Goodnight",66
"84",1170,12150,80,"Madison Carter",66
"85",8411,64935,80,"Mckenzie Rice",66
"86",9630,9367,80,"Morgan Bruce",66
"87",30177,5931,80,"Sydney Beuthien",66
"88",103,49058,88,"Alexus Martinez",65
"89",427,85517,88,"Natalie Wright",65
"90",561,23593,88,"Jackie Farback",65
"91",1023,84275,88,"Maria Williamson",65
"92",1402,24454,88,"Laura Finke",65
"93",2755,49746,88,"Jaidyn Mawhinney",65
"94",30125,29841,88,"Jordan Grant",65
"95",3,16898,95,"Nicoletta Cuccio",64
"96",13,49812,95,"Malea Maye",64
"97",216,35291,95,"Caley Hodge",64
"98",436,58026,95,"Serena Olson",64
"99",701,62812,95,"Hazel Puempel",64
"100",1000,24325,95,"Abby Fiessinger",64
"101",1462,68807,95,"Naomi Sapp",64
"102",9630,81146,95,"Brooklyn Waddell",64
"103",10870,84840,95,"Alexandra Witt",64
"104",30052,73982,95,"Sydney Sprague",64
"105",30055,12566,95,"Madison Castro",64
"106",30151,35670,95,"Tiffany Holland",64
