"","team_id","player_id","rank","player","hr"
"1",671,17847,1,"Dj Sanders",29
"2",234,21319,2,"Jessie Warren",23
"3",29,12996,3,"Katiyana Mauga",22
"4",254,12052,3,"Megan Litumbe",22
"5",600,18347,3,"Jordan Seneca",22
"6",457,12386,6,"Kendra Lynch",21
"7",428,11978,7,"Kendyl Lindaman",20
"8",299,4818,8,"Jordan De los reyes",19
"9",331,7957,8,"Maddy Grimm",19
"10",29,8460,8,"Jessie Harper",19
"11",115,18073,11,"Amber Schisler",18
"12",229,12078,11,"Emily Lochten",18
"13",249,3917,11,"Jenna Cone",18
"14",671,4238,11,"Aleah Craighton",18
"15",301,6079,11,"Nicole Evans",18
"16",518,16029,11,"Lilli Piper",18
"17",450,8828,17,"Rachel Heinze",17
"18",31,18150,17,"Nicole Schroeder",17
"19",2699,7610,17,"Maggie Good",17
"20",697,20943,17,"Tori Vidales",17
"21",522,15718,17,"Nicole Pendley",17
"22",626,15750,22,"Jenavee Peres",16
"23",472,9485,22,"Kelsey Horton",16
"24",253,19016,22,"Emily Snider",16
"25",1157,19705,22,"Courtney Sutter",16
"26",110,19168,22,"Delaney Spaulding",16
"27",716,8572,22,"Becca Hartley",16
"28",48,6972,22,"Jade Gandara",16
"29",196,2650,22,"Meredith Burroughs",16
"30",196,14511,22,"Alex Mycek",16
"31",110,19895,22,"Brianna Tautalafua",16
"32",735,19455,32,"Samantha Stewart",15
"33",694,7870,32,"Meghan Gregg",15
"34",458,15341,32,"Haley Pace",15
"35",231,20028,32,"Stephanie Texeira",15
"36",236,18448,32,"Madi Shaw",15
"37",2,8789,32,"Peyton Hedrick",15
"38",102,2297,32,"Suzy Brookshire",15
"39",670,15227,32,"Ariel Ortiz",15
"40",29,15418,32,"Alyssa Palomino",15
"41",355,1621,32,"Amber Bishop",15
"42",110,10076,32,"Madeline Jelenicki",15
"43",191,17619,43,"Linda Rush",14
"44",416,6546,43,"Lea Foerster",14
"45",61,9952,43,"Ryan Jackson",14
"46",441,3782,43,"Delene Colburn",14
"47",454,20605,43,"Jessica Twaddle",14
"48",14927,4942,43,"Chelsey Deloney",14
"49",331,19178,43,"Holly Speers",14
"50",756,145,43,"Ali Aguilar",14
"51",386,11132,43,"Janna Korak",14
"52",315,13325,43,"Jamie Mcguire",14
"53",380,5028,43,"Alyssa Derrick",14
"54",518,1212,43,"Alex Bayne",14
