"","team_id","player_id","rank","player","xbh"
"1",416,25122,1,"Lea Foerster",42
"2",671,68494,1,"Dj Sanders",42
"3",234,82027,3,"Jessie Warren",41
"4",299,18363,4,"Jordan De los reyes",36
"5",110,73715,5,"Delaney Spaulding",35
"6",694,30250,5,"Meghan Gregg",35
"7",2,33581,7,"Peyton Hedrick",34
"8",14,73188,7,"Elizabeth Snow",34
"9",48,26907,7,"Jade Gandara",34
"10",301,23261,7,"Nicole Evans",34
"11",441,14543,7,"Delene Colburn",34
"12",457,47254,7,"Kendra Lynch",34
"13",29,32447,13,"Jessie Harper",33
"14",386,42334,13,"Janna Korak",33
"15",450,33705,13,"Rachel Heinze",33
"16",670,58297,13,"Ariel Ortiz",33
"17",116,12564,17,"Lauren Castro",32
"18",199,38150,17,"Mariah Jameyson",32
"19",458,58699,17,"Haley Pace",32
"20",796,52839,17,"Chloe Miller",32
"21",253,73161,21,"Emily Snider",31
"22",254,45903,21,"Megan Litumbe",31
"23",331,30519,21,"Maddy Grimm",31
"24",472,36242,21,"Kelsey Horton",31
"25",30135,45970,21,"Caitlyn Lloyd",31
"26",37,81559,26,"Carlee Wallace",30
"27",47,36314,26,"Rachel Houck",30
"28",191,67619,26,"Linda Rush",30
"29",229,46014,26,"Emily Lochten",30
"30",454,79278,26,"Jessica Twaddle",30
"31",709,64912,26,"Chandler Rice",30
"32",31,69772,32,"Nicole Schroeder",29
"33",234,62284,32,"Alex Powers",29
"34",236,36868,32,"Jess Hughes",29
"35",236,70981,32,"Madi Shaw",29
"36",311,84206,32,"Sami Williams",29
"37",428,45598,32,"Kendyl Lindaman",29
"38",626,60305,32,"Jenavee Peres",29
"39",635,81397,32,"Alexis Walkden",29
"40",716,32804,32,"Becca Hartley",29
"41",756,24997,32,"Morganne Flores",29
"42",29,49694,42,"Katiyana Mauga",28
"43",29,59000,42,"Alyssa Palomino",28
"44",110,76721,42,"Brianna Tautalafua",28
"45",175,73222,42,"Gabrielle Snyder",28
"46",249,15042,42,"Jenna Cone",28
"47",388,86469,42,"Morgan Zerkle",28
"48",522,60168,42,"Nicole Pendley",28
"49",600,70507,42,"Jordan Seneca",28
"50",1157,75996,42,"Courtney Sutter",28
"51",2699,29283,42,"Maggie Good",28
"52",28,29067,52,"Chelsea Gonzales",27
"53",29,54997,52,"Dejah Mulipola",27
"54",66,12836,52,"Rebekah Cervantes",27
"55",101,36253,52,"Savannah Horvath",27
"56",110,38392,52,"Madeline Jelenicki",27
"57",115,69424,52,"Amber Schisler",27
"58",366,16747,52,"Jazlyn Crowder",27
"59",418,23524,52,"Aidan Falk",27
"60",418,11354,52,"Faith Canfield",27
"61",508,41221,52,"Kellye Kincannon",27
"62",518,61450,52,"Lilli Piper",27
"63",522,66753,52,"Sydney Romero",27
"64",554,64773,52,"Marissa Reynolds",27
"65",1157,84677,52,"Noelle Winkles",27
"66",2699,59648,52,"Roni Patterson",27
"67",29,52139,67,"Mo Mercado",26
"68",37,80314,67,"Kendall Veach",26
"69",62,64971,67,"Kate Richard",26
"70",198,41936,67,"Danielle Knoetze",26
"71",204,42707,67,"Michelle Kriegshauser",26
"72",235,46519,67,"Amanda Lorenz",26
"73",254,10939,67,"Kensey Caldwell",26
"74",310,79194,67,"Kristen Turner",26
"75",355,6296,67,"Amber Bishop",26
"76",414,69435,67,"Michaela Schlattman",26
"77",600,51087,67,"Sierra Mckee",26
"78",649,34160,67,"Ali Herdliska",26
"79",659,32477,67,"Shaye Harre",26
"80",671,33251,67,"Haley Hayden",26
"81",697,80684,67,"Tori Vidales",26
"82",756,559,67,"Ali Aguilar",26
"83",756,79904,67,"Taylor Van zee",26
"84",28600,61657,67,"Caitlin Plocheck",26
"85",5,26216,85,"Savannah Fruin",25
"86",61,37925,85,"Ryan Jackson",25
"87",66,75859,85,"Makenzie Sullivan",25
"88",72,50129,85,"Caitlyn Mccarron",25
"89",77,75772,85,"Libby Sugg",25
"90",77,44004,85,"Caitlyn Larsen alldredge",25
"91",158,30779,85,"Sommer Grzybek",25
"92",180,42237,85,"Mariah Kondravy",25
"93",196,10320,85,"Meredith Burroughs",25
"94",202,1305,85,"Johnkyria Alston",25
"95",234,32738,85,"Cali Harrod",25
"96",301,110,85,"Stephanie Abello",25
"97",314,41888,85,"Denisha Knight",25
"98",315,50951,85,"Jamie Mcguire",25
"99",317,56393,85,"Taylor Newton",25
"100",408,19655,85,"Rachel Dibartolomeo",25
"101",416,23291,85,"Kaitlyn Eveland",25
"102",428,47504,85,"Sam Macken",25
"103",494,80004,85,"Kaylin Vandomelen",25
"104",513,64189,85,"Morgan Reed",25
"105",521,71399,85,"Vanessa Shippy",25
"106",587,31654,85,"Rebecca Hall",25
"107",654,1751,85,"Rachel Anderson",25
"108",661,35311,85,"Haley Hodges",25
"109",671,16308,85,"Aleah Craighton",25
"110",732,24907,85,"Hannah Flippen",25
"111",758,35061,85,"Sara Hingsberger",25
"112",769,28072,85,"Hunter Gibbon",25
