"","team_id","player_id","rank","player","era"
"1",674,11319,1,"Nijaree Canady",0.651
"2",694,66480,2,"Ashley Rogers",0.842
"3",522,49795,3,"Nicole May",0.94
"4",522,3158,4,"Jordyn Bahl",1.042
"5",402,76687,5,"Whitney Tate",1.122
"6",388,56175,6,"Sydney Nester",1.123
"7",1004,4788,7,"Kayla Beaver",1.168
"8",234,68475,8,"Kathryn Sandercock",1.186
"9",464,52429,9,"Kamryn Meyer",1.273
"10",454,38109,10,"Hannah James",1.282
"11",37,60226,11,"Maddie Penta",1.326
"12",110,23592,12,"Megan Faraimo",1.33
"13",68,6869,13,"Allison Boaz",1.331
"14",514,11250,14,"Sydney Campbell",1.42
"15",8,25535,15,"Montana Fouts",1.469
"16",428,59932,16,"Autumn Pease",1.479
"17",651,20163,17,"Payton Dixon",1.516
"18",539,59420,18,"Bailey Parshall",1.521
"19",236,4966,19,"Holly Beeman",1.525
"20",646,43227,20,"Olivia Lackie",1.548
"21",147,10803,21,"Valerie Cagle",1.571
"22",497,81303,22,"Mckenzie Wagoner",1.58
"23",497,60651,23,"Ashley Peters",1.59
"24",97,63356,24,"Haley Rainey",1.608
"25",229,67954,25,"Gabby Sacco",1.614
"26",257,81773,26,"Shelby Walters",1.625
"27",365,5817,27,"Sydney Berzon",1.655
"28",649,41879,28,"Tori Kniesche",1.658
"29",521,41088,29,"Lexi Kilfoyl",1.664
"30",97,75989,30,"Myka Sutherlin",1.673
"31",504,34603,31,"Samantha Heyer",1.675
"32",646,32319,32,"Jenna Hardy",1.677
"33",128,84326,33,"Sarah Willis",1.703
"34",193,17107,34,"Cassidy Curd",1.738
"35",175,40631,35,"Izzy Kemp",1.758
"36",626,45508,36,"Allie Light",1.782
"37",349,5429,37,"Laura Bennett",1.786
"38",102,5808,37,"Marissa Bertuccio",1.786
"39",108,9170,39,"Kenedi Brown",1.794
"40",674,80292,40,"Alana Vawter",1.807
"41",450,56210,41,"Avery Neuhart",1.83
"42",521,49765,42,"Kelly Maxwell",1.841
"43",111,33685,43,"Maddie Heinlin",1.851
"44",26172,644,44,"Primrose Aholelei",1.853
"45",796,69954,45,"Maddie Schwartz",1.868
"46",670,55071,46,"Jessica Mullins",1.871
"47",222,68995,47,"Alayna Savaglio",1.879
"48",201,62533,48,"Olivia Price",1.886
"49",10411,40519,49,"Alyssa Kelly",1.898
"50",1004,38902,50,"Jordan Johnson",1.918
"51",458,30323,51,"Sam Gress",1.923
"52",782,558,52,"Alex Aguilar",1.932
"53",487,22944,53,"Elena Escobar",1.937
"54",68,64888,54,"Kasey Ricard",1.947
"55",180,84586,55,"Emily Winburn",1.948
"56",419,51586,56,"Gretchen Mead",1.96
"57",635,11918,57,"Kelsey Carr",1.969
"58",180,85556,58,"Taylor Wroten",1.973
"59",10411,20922,59,"Maddie Drerup",1.994
"60",51,58186,60,"Dariana Orme",2.001
"61",792,4312,61,"Reese Basinger",2.003
"62",460,31908,62,"Kara Hammock",2.006
"63",716,38969,62,"Leanna Johnson",2.006
"64",110,85739,64,"Brooke Yanez",2.026
"65",355,40333,65,"Karlie Keeney",2.027
"66",31,18824,66,"Chenise Delce",2.032
"67",112,12742,67,"Jada Cecil",2.035
"68",655,43267,68,"Kk Ladner",2.043
"69",703,54356,69,"Mac Morgan",2.047
"70",99,31340,70,"Shannon Haddad",2.053
"71",312,354,71,"Jalen Adams",2.063
"72",579,80235,72,"Dana Vatakis",2.064
"73",454,80320,73,"Jenna Veber",2.07
"74",310,86379,74,"Kara Zazzaro",2.08
"75",487,6253,74,"Maci Birdyshaw",2.08
"76",651,56894,76,"Gabriella Nori",2.09
"77",671,69700,76,"Meghan Schorman",2.09
"78",419,11570,78,"Kamryn Carcich",2.113
"79",257,40862,78,"Madison Kerpics",2.113
"80",391,49603,80,"Kya Matter",2.12
"81",660,2951,81,"Sydney Baalman",2.121
"82",732,46433,82,"Mariah Lopez",2.129
"83",115,72785,83,"Isabella Smith",2.131
"84",386,61098,84,"Calista Phippen",2.148
"85",334,69695,85,"Stephanie Schoonover",2.164
"86",554,44157,86,"Alexis Laudenslager",2.173
"87",418,19287,87,"Lauren Derkowski",2.188
"88",402,79785,88,"Ashley Vallejo",2.195
"89",299,67048,89,"Hannah Ross",2.197
"90",28755,7235,90,"Angelina Bonilla",2.2
"91",392,69466,91,"Trinity Schlotterbeck",2.215
"92",678,35240,92,"Lauren Hobbs",2.22
"93",248,63932,93,"Aly Rayle",2.23
"94",11504,16034,94,"Autumn Courtney",2.231
"95",671,43661,94,"Sam Landry",2.231
"96",446,37124,96,"Anaya Hunte",2.236
"97",756,52473,96,"Ruby Meylan",2.236
"98",355,3029,98,"Paige Bachman",2.254
"99",625,56280,99,"Mckenzie Newcomb",2.257
"100",539,45695,100,"Kylee Lingenfelter",2.26
