"","team_id","player_id","rank","player","h"
"1",782,51175,1,"Sydney Mckinney",103
"2",312,12162,2,"Nia Carter",100
"3",68,66790,3,"Kayla Roncin",92
"4",175,69919,4,"Emma Schutter",85
"5",147,10803,5,"Valerie Cagle",83
"6",521,4890,6,"Rachel Becker",81
"7",193,38481,7,"D'auna Jennings",80
"8",408,26226,7,"Madison Fry",80
"9",31,39053,9,"Reagan Johnson",79
"10",334,42482,9,"Kayla Kowalik",79
"11",352,3848,9,"Carley Barjaktarovich",79
"12",388,14622,9,"Alex Coleman",79
"13",68,40410,13,"Lauren Keleher",77
"14",110,8138,13,"Maya Brady",77
"15",732,5085,13,"Aliya Belarde",77
"16",129,78122,16,"Abbey Tolmie",76
"17",522,38506,16,"Tiare Jennings",76
"18",30095,84614,16,"Tanya Windle",76
"19",68,14515,19,"Caitlin Coker",75
"20",235,23497,19,"Kendra Falby",75
"21",367,58486,19,"Korbe Otis",75
"22",419,51623,19,"Laura Mealer",75
"23",626,23002,19,"Bella Espinoza",75
"24",703,70135,19,"Mia Scott",75
"25",732,19154,19,"Haley Denning",75
"26",234,54914,26,"Kaley Mudge",74
"27",363,61933,26,"Jaden Pone",74
"28",365,14434,26,"Danieca Coffey",74
"29",660,66083,26,"Paige Rocha",74
"30",739,13834,26,"Tess Cites",74
"31",352,13142,31,"Josie Charles",73
"32",408,18737,31,"Allison Dejidas",73
"33",522,14651,31,"Jayda Coleman",73
"34",674,28477,34,"Taylor Gindlesperger",72
"35",756,41743,34,"Baylee Klingler",72
"36",458,42843,36,"Kassidy Krupit",71
"37",487,25663,36,"Felicity Frame",71
"38",587,68461,36,"Kyleigh Sand",71
"39",631,78711,36,"Ashley Trierweiler",71
"40",5,72260,40,"Brooke Sivek",70
"41",434,43372,40,"Jenna Laird",70
"42",521,55701,40,"Kiley Naomi",70
"43",522,8750,40,"Alyssa Brito",70
"44",635,84654,40,"Abby Wingo",70
"45",660,41328,40,"Lexi King",70
"46",671,18108,40,"Mihyia Davis",70
"47",694,53071,40,"Kiki Milloy",70
"48",1104,10199,40,"Hannah Burnett",70
"49",1395,34887,40,"Kelci Hill",70
"50",254,9114,50,"Emily Brown",69
"51",428,13256,50,"Kayla Chavez",69
"52",529,9900,50,"Allee Bunker",69
"53",554,74379,50,"Serena Starks",69
"54",609,42481,50,"Gabbie Kowalik",69
"55",711,43397,50,"Mackenzie Lake",69
"56",30135,23124,50,"Priscilla Estrada",69
"57",104,51408,57,"Madelyn Mcnally",68
"58",234,40869,57,"Jahni Kerr",68
"59",365,8641,57,"Ciara Briggs",68
"60",402,70506,57,"Alayis Seneca",68
"61",419,21925,57,"Shelby Echols",68
"62",419,32535,57,"Amaya Harris",68
"63",742,65466,57,"Emma Ritter",68
"64",782,46851,57,"Lauren Lucas",68
"65",30095,1253,57,"Lauren Almeida",68
"66",235,81601,66,"Skylar Wallace",67
"67",386,646,66,"Haley Ahr",67
"68",388,58591,66,"Autumn Owen",67
"69",463,1835,66,"Billie Andrews",67
"70",655,42763,66,"Bailey Krolczyk",67
"71",711,63468,66,"Briana Ramirez",67
"72",1356,84541,66,"Tai Wilson",67
"73",96,49674,73,"Keahilele Mattson",66
"74",193,80331,73,"Aminah Vega",66
"75",367,29464,73,"Sarah Gordon",66
"76",414,73647,73,"Karli Spaid",66
"77",504,62887,73,"Alexis Pupillo",66
"78",518,83937,73,"Melina Wilkison",66
"79",635,34929,73,"Taylor Hill",66
"80",683,58212,73,"Alicia Orosco",66
"81",683,15903,73,"Alyssa Costello",66
"82",703,29299,73,"Leighann Goode",66
"83",30095,14175,73,"Shea Clements",66
"84",156,85953,84,"Ashley York",65
"85",156,27574,84,"Molly Gates",65
"86",234,32291,84,"Kalei Harding",65
"87",305,33999,84,"Isabella Henning",65
"88",545,83194,84,"Yvonne Whaley",65
"89",659,82071,84,"Elizabeth Warwick",65
"90",703,49224,84,"Viviana Martinez",65
"91",732,38039,84,"Sophie Jacquez",65
"92",1104,24331,84,"Kristin Fifield",65
"93",27,36378,93,"Kayt Houston",64
"94",108,19412,93,"Anna Dethlefson",64
"95",110,85301,93,"Jordan Woolery",64
"96",115,81930,93,"Claudia Ware",64
"97",128,23214,93,"Chloe Evans",64
"98",193,76606,93,"Gisele Tapia",64
"99",406,44161,93,"Rebeca Laudino",64
"100",769,8561,93,"Brooklynn Brewington",64
