"","team_id","player_id","rank","player","k_bb"
"1",3,34619,1,"Lindsey Hibbs","11.7"
"2",30002,70534,2,"Ashlan Sensing"," 8.6"
"3",608,5917,3,"Kayla Betts"," 7.1"
"4",689,26678,4,"Mariah Galhouse"," 7.1"
"5",30138,62976,5,"Ellie Quaethem"," 7.0"
"6",347,10702,6,"Jersey Cabana"," 6.8"
"7",543,18954,7,"Gianna Delorenzo"," 6.1"
"8",216,458,8,"Avery Adkins"," 5.8"
"9",1462,17252,9,"Raechel Cutcher"," 5.3"
"10",30050,86368,10,"Taylor Zawacki"," 5.2"
"11",383,2300,11,"Mckayla Armbruster"," 5.2"
"12",1013,4476,12,"Danielle Bauer"," 5.2"
"13",30199,1380,13,"Daniela Alvarez"," 5.2"
"14",765,13774,14,"Danielle Ciliberto"," 5.2"
"15",423,69193,15,"Alex Schaefer"," 5.1"
"16",280,67685,16,"Joni Russell"," 5.0"
"17",658,60613,17,"Jessica Perucki"," 4.9"
"18",1348,18921,18,"Carissa Della vecchia"," 4.8"
"19",30202,39339,19,"Kayleigh Jones"," 4.8"
"20",11403,12469,20,"Abrie Castillo"," 4.7"
"21",2746,31891,21,"Grace Hammer"," 4.6"
"22",1013,50407,22,"Brianna Mccown"," 4.6"
"23",354,27218,23,"Delaney Garden"," 4.5"
"24",23121,35367,24,"Emilie Hoelscher"," 4.4"
"25",568,32470,25,"Kylie Harpman"," 4.4"
"26",533,27072,27,"Gisselle Garcia"," 4.3"
"27",262,4755,27,"Hannah Beatus"," 4.3"
"28",9013,59996,28,"Sam Pederson"," 4.3"
"29",56,20319,29,"Payton Doiron"," 4.2"
"30",3,25182,31,"Claire Fon"," 4.2"
"31",734,65012,31,"Samantha Richards"," 4.2"
"32",701,44517,32,"Alyssa Leblanc"," 4.1"
"33",593,34668,33,"Haile Hicks"," 4.0"
"34",92,57792,34,"Alyssa Olague"," 3.9"
"35",30118,40617,35,"Shelby Keltner"," 3.9"
"36",130,60639,36,"Paige Petefish"," 3.8"
"37",30058,37866,37,"Jaelyn Jackson"," 3.8"
"38",339,29927,38,"Haley Gravish"," 3.7"
"39",197,86550,39,"Paige Zigmund"," 3.7"
"40",561,38485,40,"Jayle Jennings"," 3.6"
"41",30050,52733,41,"Reagan Miles"," 3.6"
"42",947,9769,42,"Bailey Buffington"," 3.6"
"43",1176,26198,43,"Emma Frost"," 3.5"
"44",354,85053,44,"Allie Wondrasek"," 3.5"
"45",347,61009,45,"Autumn Phillips"," 3.5"
"46",1009,65475,46,"Terin Ritz"," 3.5"
"47",30055,74768,47,"Kassidy Stetler"," 3.5"
"48",11403,16337,48,"Kali Crandall"," 3.4"
"49",510,44879,49,"Hailey Leister"," 3.4"
"50",427,20158,50,"Lauren Dixon"," 3.3"
"51",1376,77698,51,"Baylie Thornhill"," 3.3"
"52",30028,28837,52,"Tatum Goff"," 3.3"
"53",358,85509,53,"Madison Wright"," 3.3"
"54",9011,22173,54,"Savanah Egger"," 3.3"
"55",9630,57520,55,"Abigail O'shields"," 3.3"
"56",1098,8431,56,"Holly Brehm"," 3.2"
"57",143,35141,57,"Emma Hipps"," 3.2"
"58",30244,60750,58,"Jodasea Peterson"," 3.1"
"59",30177,79688,59,"Maxine Valdez"," 3.1"
"60",1346,12674,60,"Catalina Cavazos"," 3.1"
"61",9013,62732,61,"Harley Pruetting"," 3.0"
"62",1371,81709,63,"Amberlyn Walsworth"," 3.0"
"63",2814,28496,63,"Jaycee Ginter"," 3.0"
"64",598,39693,64,"Trinity Junker"," 3.0"
"65",243,65782,65,"Jamie Roberts"," 3.0"
"66",49,4025,66,"Maci Barnhart"," 3.0"
"67",11276,3376,67,"Payton Baker"," 3.0"
"68",30063,22406,68,"Chloe Elliott"," 3.0"
"69",30063,18930,69,"Lauren Dellett"," 2.9"
"70",30193,22115,70,"Maddie Edwards"," 2.9"
"71",30028,57429,71,"Shealyn O'leary"," 2.9"
"72",30119,37985,72,"Marlee Jacobs"," 2.9"
"73",1079,39281,73,"Emma Jones"," 2.8"
"74",9630,36705,74,"Hannah Hudson"," 2.8"
"75",1116,62536,75,"Riley Price"," 2.8"
"76",106,65441,76,"Caleigh Rister"," 2.8"
"77",15646,35812,77,"Miranda Holmes"," 2.8"
"78",280,39986,78,"Erin Kapteyn"," 2.7"
"79",1274,7358,79,"Sidney Booth"," 2.7"
"80",30151,46782,80,"Alana Loyd"," 2.7"
"81",1348,43641,81,"Abbie Landrum"," 2.7"
"82",54,20329,82,"Stella Dolan"," 2.7"
"83",30125,25061,83,"Reegan Floyd"," 2.7"
"84",407,5478,84,"Alexi Benson"," 2.6"
"85",561,24531,85,"Brooklynn Fischer"," 2.6"
"86",30124,5791,86,"Casey Bertke"," 2.6"
"87",30221,10626,87,"Kelsey Byers"," 2.6"
"88",30177,25715,88,"Taylor Franco"," 2.6"
"89",309,72866,89,"Kenzee Smith"," 2.5"
"90",767,43368,90,"Kyra Lair"," 2.5"
"91",30051,81728,91,"Madison Walter"," 2.5"
"92",591,19238,92,"Emily Depew"," 2.5"
"93",159,46393,93,"Jessica Lopez"," 2.5"
"94",1072,37569,94,"Kaley Ingle"," 2.5"
"95",1257,13372,95,"Olivia Chestnut"," 2.5"
"96",74,86325,96,"Vise Zarate"," 2.5"
"97",159,15577,97,"Hannah rose Corbin"," 2.4"
"98",1314,32689,98,"Hannah Harrison"," 2.4"
"99",197,38439,100,"Leigh ann Jenkins"," 2.4"
"100",1085,18124,100,"Rachel Davis"," 2.4"
