"","team_id","player_id","rank","player","era"
"1",3,34610,1,"Lindsey Hibbs",0.681
"2",280,67662,2,"Joni Russell",0.698
"3",608,5917,3,"Kayla Betts",0.734
"4",30202,39330,4,"Kayleigh Jones",0.83
"5",30199,1380,5,"Daniela Alvarez",0.937
"6",262,4755,6,"Hannah Beatus",0.947
"7",30028,57413,7,"Shealyn O'leary",1.132
"8",593,34659,8,"Haile Hicks",1.181
"9",30002,70511,9,"Ashlan Sensing",1.274
"10",30180,45945,10,"Sara Llamas-howell",1.284
"11",30244,60733,11,"Jodasea Peterson",1.309
"12",309,72842,12,"Kenzee Smith",1.324
"13",1348,18917,13,"Carissa Della vecchia",1.345
"14",30055,27530,14,"Cassie Gasper",1.373
"15",11403,16334,14,"Kali Crandall",1.373
"16",30146,42347,16,"Katie Korstrom",1.425
"17",436,69112,17,"Annie Scaramuzzi",1.432
"18",30028,28831,18,"Tatum Goff",1.442
"19",510,44867,19,"Hailey Leister",1.451
"20",701,44505,20,"Alyssa Leblanc",1.472
"21",9630,75082,21,"Kendall Stoffel",1.486
"22",30138,62958,22,"Ellie Quaethem",1.487
"23",30199,22760,23,"Katlin Entrup",1.488
"24",9630,36696,24,"Hannah Hudson",1.496
"25",354,85021,25,"Allie Wondrasek",1.522
"26",24639,20973,26,"Alyssa Drogenmuller",1.523
"27",427,20154,27,"Lauren Dixon",1.531
"28",533,27067,28,"Gisselle Garcia",1.557
"29",689,26673,29,"Mariah Galhouse",1.565
"30",645,38813,30,"Charlie Johnson",1.572
"31",10,8023,31,"Katie Bracken",1.575
"32",9013,59980,32,"Sam Pederson",1.588
"33",658,60596,33,"Jessica Perucki",1.591
"34",1460,31023,34,"Kylee Gunkle",1.613
"35",1274,7358,35,"Sidney Booth",1.643
"36",30063,18926,36,"Lauren Dellett",1.652
"37",1098,8431,37,"Holly Brehm",1.667
"38",765,13771,38,"Danielle Ciliberto",1.707
"39",1116,62518,39,"Riley Price",1.727
"40",1013,50393,40,"Brianna Mccown",1.787
"41",354,27213,41,"Delaney Garden",1.791
"42",30177,25710,42,"Taylor Franco",1.795
"43",1013,4476,43,"Danielle Bauer",1.807
"44",30052,18064,44,"Kristen Davis",1.809
"45",92,57776,45,"Alyssa Olague",1.816
"46",1009,65453,46,"Terin Ritz",1.819
"47",383,2300,47,"Mckayla Armbruster",1.838
"48",2814,28490,48,"Jaycee Ginter",1.868
"49",1274,34086,49,"Tori Hensley",1.881
"50",30118,40605,50,"Shelby Keltner",1.888
"51",3,25177,51,"Claire Fon",1.889
"52",56,20315,52,"Payton Doiron",1.89
"53",591,19234,53,"Emily Depew",1.911
"54",30220,67269,54,"Raylene Roybal",1.939
"55",36,81344,55,"Kaelin Waldron",1.943
"56",30198,16216,56,"Savannah Coyle",1.969
"57",280,39974,57,"Erin Kapteyn",1.988
"58",197,86518,58,"Paige Zigmund",1.993
"59",30119,37976,59,"Marlee Jacobs",1.998
"60",9630,57504,60,"Abigail O'shields",2.005
"61",1057,5910,61,"Kristina Bettis",2.01
"62",262,61580,62,"Ashley Platek",2.015
"63",11403,12467,63,"Abrie Castillo",2.017
"64",1009,61436,64,"Jordyn Pipkin",2.021
"65",30058,37857,65,"Jaelyn Jackson",2.068
"66",9680,41197,66,"Mallory Kinahan",2.075
"67",92,83673,67,"Ashley Wies",2.094
"68",291,27066,68,"Gaige Garcia",2.1
"69",2696,77629,69,"Taylor Thompson",2.126
"70",30179,19753,70,"Jill Dickson",2.147
"71",1348,43629,71,"Abbie Landrum",2.171
"72",9004,63179,72,"Maddie Rabe",2.177
"73",49,4025,73,"Maci Barnhart",2.183
"74",98,4696,74,"Anamaria Beard",2.188
"75",947,9769,75,"Bailey Buffington",2.193
"76",30051,81699,76,"Madison Walter",2.204
"77",30050,52718,76,"Reagan Miles",2.204
"78",23121,35358,78,"Emilie Hoelscher",2.207
"79",155,66369,78,"Sadriena Rodriguez",2.207
"80",8366,20234,80,"Alesia Doctor",2.218
"81",347,10702,81,"Jersey Cabana",2.223
"82",9011,22168,82,"Savanah Egger",2.225
"83",1334,17140,83,"Cadie Currie",2.227
"84",30198,72501,84,"Jayline Sloss",2.232
"85",1346,12672,85,"Catalina Cavazos",2.25
"86",598,39682,86,"Trinity Junker",2.252
"87",1462,17248,87,"Raechel Cutcher",2.254
"88",767,43356,88,"Kyra Lair",2.26
"89",1079,39272,89,"Emma Jones",2.285
"90",9012,76495,90,"Avery Tallman",2.287
"91",358,85477,91,"Madison Wright",2.289
"92",347,60991,92,"Autumn Phillips",2.291
"93",30052,19209,93,"Tybee Denton",2.293
"94",30093,19696,94,"Avery Dickerson",2.296
"95",95,57799,95,"Katelyn Oldwin",2.303
"96",1314,32682,96,"Hannah Harrison",2.323
"97",30193,22110,97,"Maddie Edwards",2.337
"98",30050,86336,97,"Taylor Zawacki",2.337
"99",696,53783,99,"Beth Montes",2.341
"100",560,19882,100,"Allyson Dilday",2.343
