"","team_id","player_id","rank","player","xbh"
"1",321,26755,1,"Maleea Gallaspy",37
"2",30037,34848,2,"Debbie Hill",36
"3",795,50378,3,"Jordyn Mccormack",34
"4",30197,29430,4,"Allie Gordon",32
"5",712,41386,5,"Julia Kinnally",31
"6",1179,61051,5,"Katie Phillips",31
"7",1094,62155,7,"Kamryn Potter",30
"8",23260,48470,7,"Grayce Marcum",30
"9",1099,65517,9,"Ami Rivera",29
"10",1297,41069,9,"Kennedy Kila",29
"11",28749,85579,9,"Stella Wulker",29
"12",641,46924,12,"Maddie Luderman",27
"13",11036,59108,12,"Arianna Papas",27
"14",22626,62856,12,"Jill Pulek",27
"15",30038,54417,12,"Kaija Mork",27
"16",118,17033,16,"Cassie Cunniff",26
"17",382,32359,16,"Sarah Harker",26
"18",385,40216,16,"Rachel Kazmirski",26
"19",399,59529,16,"Ab'c'de Patane",26
"20",622,47412,16,"Abby Mace",26
"21",759,35582,16,"Jaelin Holdaway",26
"22",775,19664,16,"Dina Diblasio",26
"23",798,82994,16,"Sophie Wery",26
"24",973,83375,16,"Katie White",26
"25",973,37823,16,"Anna Jackson",26
"26",1454,56094,16,"Mattea Nelson",26
"27",8567,40430,16,"Courtney Keller",26
"28",114,21450,28,"Sydney Duong",25
"29",150,75237,28,"Skyler Stookey",25
"30",259,47543,28,"Payton Macnair",25
"31",300,40988,28,"Ava Khoury",25
"32",795,43927,28,"Kyra Lard",25
"33",1062,47597,28,"Tristen Maddox",25
"34",1297,27167,28,"Paola Garcia",25
"35",30044,21315,28,"Susan Duncan",25
"36",19,27787,36,"Sofia Genareo",24
"37",117,44798,36,"Lexie Leggett",24
"38",122,30647,36,"Kaili Gross",24
"39",276,48708,36,"Abby Marquis",24
"40",321,68698,36,"Jailene Santiago",24
"41",564,67885,36,"Katie Rygiel",24
"42",565,4502,36,"Rilee Baughan",24
"43",717,54094,36,"Rachel Moore",24
"44",745,61843,36,"Alison Pollack",24
"45",1064,8248,36,"Taylor Brandt",24
"46",1094,68557,36,"Sydney Sandifer",24
"47",1130,35778,36,"Jordan Holman",24
"48",8981,15000,36,"Raven Comtois",24
"49",30190,37234,36,"Maddie Hurst",24
"50",69,49832,50,"Angelina Mayers",23
"51",214,58582,50,"Claire Overton",23
"52",238,11877,50,"Gwendolyn Carpenter",23
"53",296,72368,50,"Taylor Skraba",23
"54",452,52156,50,"Sydney Mercer",23
"55",622,84618,50,"Lindsey Windsor",23
"56",673,19298,50,"Amelia Derosa",23
"57",717,60612,50,"Kaitlyn Perucci",23
"58",722,23635,50,"Lillia Farlow",23
"59",733,39574,50,"Emily Joss",23
"60",973,26254,50,"Morgan Frye",23
"61",1036,79600,50,"Claudia Utz",23
"62",1451,44094,50,"Mackenzie Latess",23
"63",22235,1755,50,"Riley Anderson",23
"64",28749,69795,50,"Annie Schuck",23
"65",30044,71536,50,"Arizona Shreck",23
"66",30081,44815,50,"Madelyn Lehigh",23
"67",151,83770,67,"Chloe Wilcox",22
"68",177,49527,67,"Katie Mathies",22
"69",217,53028,67,"Tyler Miller",22
"70",259,77342,67,"Catherine Thomas",22
"71",264,13679,67,"Samantha Chu",22
"72",389,49781,67,"Hadley May",22
"73",398,6363,67,"Mackenzie Bivin",22
"74",526,58942,67,"Megan Palmatier",22
"75",526,70562,67,"Julia Serena",22
"76",640,51326,67,"Shannon Mcmahon",22
"77",730,11917,67,"Kayla Carr",22
"78",1062,46779,67,"Delanie Loya",22
"79",1297,50911,67,"Erin Mcgrath",22
"80",1355,60000,67,"Danielle Pedraza",22
"81",2694,81259,67,"Eriana Wagner",22
"82",2810,5401,67,"Chloe Bennett",22
"83",8404,60959,67,"Jocelyn Pfleiger",22
"84",20220,46248,67,"Morgan Long",22
"85",30084,32764,67,"Julia Hart",22
"86",30190,73745,67,"Jordan Specht",22
"87",114,20334,87,"Carly Dole",21
"88",160,61256,87,"Becky Pieroni",21
"89",215,15223,87,"Olivia Conti",21
"90",259,50073,87,"Liz Mccaffery",21
"91",326,32773,87,"Lucy Hart",21
"92",372,73962,87,"Abby Spore",21
"93",382,22973,87,"Amaya Esparza",21
"94",397,13892,87,"Ashdon Clark",21
"95",411,70864,87,"Mckenzie Shannon",21
"96",420,12032,87,"Kristyn Carroll",21
"97",538,51422,87,"Jocelyn Mcnany",21
"98",571,71963,87,"Noelle Simmons",21
"99",581,29488,87,"Jenna Gorecki",21
"100",581,56433,87,"Bailey Nicholoff",21
"101",641,22193,87,"Alexis Ehlers",21
"102",712,56233,87,"Kaci Neveling",21
"103",750,19268,87,"Reegan Deputy",21
"104",800,19837,87,"Melissa Dietz",21
"105",808,47020,87,"Destiny Lum",21
"106",1050,31214,87,"Josilyn Guzman",21
"107",1066,33531,87,"Olivia Hebert",21
"108",1179,70275,87,"Claire Seats",21
"109",1179,34500,87,"Cydney Hess",21
"110",1451,85795,87,"Alexis Yates",21
