"","team_id","player_id","rank","player","hr"
"1",1094,68537,1,"Sydney Sandifer",16
"2",150,75216,2,"Skyler Stookey",15
"3",300,40977,2,"Ava Khoury",15
"4",30037,34839,2,"Debbie Hill",15
"5",69,49819,5,"Angelina Mayers",14
"6",789,24844,5,"Sydney Fleming",14
"7",1297,41058,5,"Kennedy Kila",14
"8",139,30031,8,"Brooke Greaver",13
"9",775,11938,8,"Kailey Carrano",13
"10",973,26249,8,"Morgan Frye",13
"11",1094,62139,8,"Kamryn Potter",13
"12",8567,40419,8,"Courtney Keller",13
"13",117,44787,13,"Lexie Leggett",12
"14",385,40205,13,"Rachel Kazmirski",12
"15",641,46912,13,"Maddie Luderman",12
"16",2694,81235,13,"Eriana Wagner",12
"17",8404,60943,13,"Jocelyn Pfleiger",12
"18",8981,14997,13,"Raven Comtois",12
"19",22235,1755,13,"Riley Anderson",12
"20",24,24453,20,"Randi Finkelstein",11
"21",382,22968,20,"Amaya Esparza",11
"22",394,38923,20,"Kaylynn Johnson",11
"23",750,45693,20,"Ella Link",11
"24",795,50365,20,"Jordyn Mccormack",11
"25",966,73426,20,"Megan Sooy",11
"26",1094,78130,20,"Sharon Tomei",11
"27",30197,29424,20,"Allie Gordon",11
"28",75,46846,28,"Morgan Lucas",10
"29",394,9953,28,"Shanyn Burch",10
"30",622,47400,28,"Abby Mace",10
"31",798,82969,28,"Sophie Wery",10
"32",973,37814,28,"Anna Jackson",10
"33",1066,33523,28,"Olivia Hebert",10
"34",1297,27162,28,"Paola Garcia",10
"35",1400,29242,28,"Serena Gonzalez",10
"36",28749,69775,28,"Annie Schuck",10
"37",30197,39270,28,"Ellie Jones",10
"38",190,57249,38,"Molly O'brien",9
"39",259,77321,38,"Catherine Thomas",9
"40",276,48696,38,"Abby Marquis",9
"41",321,68678,38,"Jailene Santiago",9
"42",389,49768,38,"Hadley May",9
"43",411,70844,38,"Mckenzie Shannon",9
"44",526,58927,38,"Megan Palmatier",9
"45",542,47184,38,"Kenzi Lyall",9
"46",565,4502,38,"Rilee Baughan",9
"47",622,84590,38,"Lindsey Windsor",9
"48",641,22188,38,"Alexis Ehlers",9
"49",745,61827,38,"Alison Pollack",9
"50",793,49248,38,"Megan Maruna",9
"51",973,83349,38,"Katie White",9
"52",1036,79577,38,"Claudia Utz",9
"53",1062,47585,38,"Tristen Maddox",9
"54",1111,7903,38,"Mia Boyd",9
"55",1297,50898,38,"Erin Mcgrath",9
"56",17094,18235,38,"Adanya Day",9
"57",23260,80395,38,"Bella Velez",9
"58",28749,85551,38,"Stella Wulker",9
"59",30164,40623,38,"Krystal Kemp",9
"60",30219,851,38,"Sari Albury",9
"61",114,20330,61,"Carly Dole",8
"62",177,49514,61,"Katie Mathies",8
"63",182,135,61,"Jacqui Abogado",8
"64",215,15220,61,"Olivia Conti",8
"65",238,11876,61,"Gwendolyn Carpenter",8
"66",296,24563,61,"Ashley Fisher",8
"67",364,36319,61,"Grace Houghton",8
"68",585,43705,61,"Nicole Lang",8
"69",595,76274,61,"Jordyn Swoboda",8
"70",685,59771,61,"Meredith Pavlik",8
"71",750,19264,61,"Reegan Deputy",8
"72",800,19833,61,"Melissa Dietz",8
"73",808,55621,61,"Emma Nagy",8
"74",808,47008,61,"Destiny Lum",8
"75",1062,16597,61,"Ashley Croft",8
"76",1064,57783,61,"Bailey Olaveson",8
"77",1454,52098,61,"Heather Menzer",8
"78",8567,37757,61,"Elizabeth Ivers",8
"79",8567,40736,61,"Maddie Kennedy",8
"80",23008,65593,61,"Hayley Rivett",8
"81",30044,21311,61,"Susan Duncan",8
"82",18,82831,82,"Mya Wells",7
"83",19,46203,82,"Cameron Long",7
"84",73,55744,82,"Haley Nash",7
"85",75,72783,82,"Jazmyne Smith",7
"86",114,21445,82,"Sydney Duong",7
"87",117,41434,82,"Kyleigh Kirby",7
"88",150,80946,82,"Marisa Vodicka",7
"89",150,48191,82,"Bree Mangelsen",7
"90",200,68611,82,"Julia Sangiovanni",7
"91",217,53014,82,"Tyler Miller",7
"92",225,70243,82,"Lyndsey Sears",7
"93",238,50928,82,"Kelsey Mcguill",7
"94",264,21485,82,"Taylor Durak",7
"95",281,39928,82,"Darian Kanno",7
"96",296,72347,82,"Taylor Skraba",7
"97",399,59514,82,"Ab'c'de Patane",7
"98",549,45900,82,"Kylie Liu",7
"99",601,41752,82,"Allie Klonowski",7
"100",633,74699,82,"Sarah Stepnowski",7
"101",717,54080,82,"Rachel Moore",7
"102",781,479,82,"Emily Adkison",7
"103",795,43916,82,"Kyra Lard",7
"104",795,59921,82,"Marissa Pease",7
"105",815,32346,82,"Alyssa Harhigh",7
"106",953,4071,82,"Kaitlyn Barr",7
"107",1130,35769,82,"Jordan Holman",7
"108",1179,70255,82,"Claire Seats",7
"109",1203,35771,82,"Taylor Holman",7
"110",1297,85427,82,"Casey Wright",7
"111",1451,44083,82,"Mackenzie Latess",7
"112",8688,78558,82,"Caitlin Traxler",7
"113",16142,64079,82,"Kaitlin Redling",7
"114",22626,62840,82,"Jill Pulek",7
"115",22626,47306,82,"Mady Lyons",7
"116",23260,48458,82,"Grayce Marcum",7
"117",28746,78313,82,"Izzy Torres",7
"118",30044,71516,82,"Arizona Shreck",7
"119",30197,12058,82,"Kennedy Carruth",7
