"","team_id","player_id","rank","player","so"
"1",60,71891,1,"Kayla Simacek",355
"2",789,45068,2,"Sadie Leonard",257
"3",30038,70530,3,"Kayla Senne",256
"4",1179,40502,4,"Tayah Kelley",247
"5",45,57499,5,"Moira O'reilly",244
"6",1133,72943,6,"Mckenna Smith",239
"7",565,22449,7,"Gracie Ellis",223
"8",1036,25173,8,"Gina Followell",221
"9",30197,12059,9,"Kennedy Carruth",220
"10",321,68698,10,"Jailene Santiago",207
"11",20220,44828,10,"Kennedy Lehn",207
"12",122,53321,10,"Lexi Miskey",207
"13",372,15472,13,"Kendra Cooper",206
"14",382,71375,14,"Charli Shinstine",193
"15",259,47179,15,"Rylee Lutz",183
"16",9500,16566,15,"Trinity Critelli",183
"17",139,1022,17,"Kate Alger",179
"18",966,62453,18,"Juliana Presto",177
"19",8486,71068,19,"Eryn Sheeley",176
"20",40,63688,20,"Nadia Ranieri",173
"21",313,61470,20,"Riley Piromalli",173
"22",398,43795,22,"Caroline Langmeyer",170
"23",530,34741,23,"Fiona Higgins",169
"24",88,10677,24,"Avery Byrnes",166
"25",542,54675,25,"Kali Morton",165
"26",452,10816,25,"Kendyll Cahill",165
"27",297,20867,27,"Julia Drake",162
"28",1468,54471,28,"Bridget Morris",160
"29",30190,82408,29,"Mackenzie Weaver",156
"30",319,17393,29,"Sidnie Dabbadie",156
"31",462,81971,31,"Elise Warneke",151
"32",79,31232,32,"Danielle Guzzardi",150
"33",571,41003,33,"Abby Kidd",149
"34",14718,86727,34,"Tihana Zupanic",146
"35",804,42531,35,"Tayler Kraemer",145
"36",15,61434,36,"Ashley Pion",144
"37",656,64995,36,"Jill Richards",144
"38",30083,83245,36,"Marissa Wheeler",144
"39",1111,41622,39,"Alison Klaus",143
"40",424,2332,39,"Aly Armstrong",143
"41",19,5086,41,"Aleya Belardinelli",141
"42",17094,55308,42,"Katherine Murphy",139
"43",809,4238,43,"Emily Bartlett",138
"44",137,33602,43,"Paige Heffke",138
"45",364,33824,45,"Ashlyn Hemm",136
"46",401,51870,45,"Brianna Melchionda",136
"47",30081,69029,45,"Mackenzie Sawdey",136
"48",802,86748,48,"Ashley Zygowski",135
"49",30114,85755,49,"Gretchen Yanss",134
"50",21852,34566,50,"Marissa Heuer",133
"51",73,39937,51,"Ragini Kannan",132
"52",190,14950,52,"Bailey Comeau",131
"53",28593,2854,53,"Margaret Axelson",128
"54",455,72776,54,"Hannah Smith",126
"55",16142,50984,55,"Alexa Mchugh",125
"56",11538,43085,56,"Hailey Kutz",124
"57",595,57038,57,"Elly Novak",123
"58",4,69252,57,"Macee Schang",123
"59",10972,55445,57,"Victoria Murren",123
"60",1400,75544,60,"Ashlyn Strother",122
"61",390,9945,61,"Caitlyn Burch",120
"62",200,75119,61,"Carley Stoker",120
"63",8567,40627,63,"Casey Kemp",119
"64",805,1724,63,"Maddy Anderson",119
"65",258,25371,63,"Paige Forry",119
"66",279,55855,63,"Samantha Nazar",119
"67",578,40024,67,"Jada Karnes",117
"68",30037,52553,68,"Alexis Michon",116
"69",803,85022,68,"Mackensie Wolterstorff",116
"70",1203,46220,70,"Grason Long",115
"71",1434,74643,71,"Autumn Stemple",114
"72",126,4829,71,"Emma Beck",114
"73",351,72135,71,"Erin Sinatra",114
"74",18,33028,74,"Arden Hatch",113
"75",336,57062,74,"Emily Novicki",113
"76",601,59626,74,"Jess Patterson",113
"77",351,81722,74,"Jordan Walter",113
"78",531,29672,78,"Bryn Grabowski",112
"79",9684,50145,78,"Kaitlynne Mccarthy",112
"80",30044,72680,80,"Briana Smith",111
"81",30037,34848,80,"Debbie Hill",111
"82",640,12459,80,"Maddie Castigliego",111
"83",46,31640,80,"Marissa Hall",111
"84",1164,31664,80,"Skylar Hall",111
"85",815,16544,85,"Amanda Criss",110
"86",170,66507,85,"Jillian Rogers",110
"87",1050,16259,87,"Anika Craft",109
"88",795,82675,88,"Elise Weinzierl",108
"89",8404,29595,88,"Rebecca Gottleib",108
"90",1434,84539,88,"Sydney Wilson",108
"91",973,29477,91,"Hannah Gore",107
"92",542,47196,91,"Kenzi Lyall",107
"93",409,18079,91,"Lillie Davis",107
"94",475,66675,91,"Lindsay Roman",107
"95",23260,24097,91,"Michaela Ferman",107
"96",30072,36152,96,"Brooke Horn",106
"97",214,28997,96,"Jessica Gomez",106
"98",656,71420,96,"Kaitlyn Shirshac",106
"99",622,84618,96,"Lindsey Windsor",106
"100",177,2566,96,"Megan Asher",106
"101",203,29771,96,"Natalye Graham",106
"102",717,39084,96,"Sky Johnson",106
