"","team_id","player_id","rank","player","xbh"
"1",423,1915,1,"Aleese Angelo",40
"2",262,28737,2,"Lydia Goble",39
"3",1009,19271,3,"Emily Deramus",38
"4",11403,52595,4,"Kenzie Middleton",37
"5",638,48840,5,"Hannah Marsteller",35
"6",767,68267,5,"Ruby Salzman",35
"7",159,15577,7,"Hannah rose Corbin",33
"8",429,44698,7,"Mccall Lee",33
"9",1097,84330,7,"Zoe Willis",33
"10",1318,81606,7,"Allyson Wallauer",33
"11",30052,25309,7,"Hannah Forehand",33
"12",30177,24976,12,"Kasey Flores",32
"13",241,11360,13,"Ashley Cangiano",31
"14",309,57305,13,"Emily O'connor",31
"15",358,74252,13,"Ann marie Stanbridge",31
"16",1462,8958,13,"Savanna Brooks",31
"17",24639,72623,13,"Alexis Smith",31
"18",159,4573,18,"Kenzie Bayer",30
"19",413,65686,18,"Shelby Robb",30
"20",1013,66940,18,"Hannah Rose",30
"21",1085,82173,18,"Taylor Watford",30
"22",1176,19102,18,"Sterre Den duijn",30
"23",11403,52112,18,"Logan Menzies",30
"24",30028,2270,18,"Michelle Arias",30
"25",358,14140,25,"Taylor Clegg",29
"26",996,7400,25,"Kaiden Boren",29
"27",1085,39989,25,"Danielle Karacson",29
"28",1257,49601,25,"Molly Mattas",29
"29",9004,75661,25,"Kaitlyn Stufft",29
"30",9013,33217,25,"Sydni Hawkins",29
"31",30052,83645,25,"Mariah Wicker",29
"32",30052,53950,25,"Sophie Mooney",29
"33",41,10833,33,"Andera Cain",28
"34",41,13719,33,"Torri Chute",28
"35",197,72561,33,"Jada Smallwood",28
"36",358,78517,33,"Lp Trammell",28
"37",429,21853,33,"Kamryn Eaton",28
"38",436,43527,33,"Mckenzie Lamos",28
"39",598,23115,33,"Jasmin Estrada",28
"40",1013,1888,33,"Isabella Andujar",28
"41",1174,1764,33,"Santana Anderson",28
"42",1238,43851,33,"Alisha Lanyon",28
"43",1314,33312,33,"Paxtyn Hayes",28
"44",11416,16729,33,"Rylee Crouch",28
"45",23157,80431,33,"Alexis Velotta",28
"46",30028,61658,33,"Courtney Plocheck",28
"47",159,1483,47,"Elyse Ambrose",27
"48",427,5329,47,"Kiana Bender",27
"49",643,37188,47,"Alexsa Hurd",27
"50",701,44517,47,"Alyssa Leblanc",27
"51",734,47417,47,"Taylor Macera",27
"52",790,35205,47,"Abbie Hlas",27
"53",9630,56956,47,"Morgan Norris",27
"54",10870,15032,47,"Kylie Condon",27
"55",10870,62917,47,"Nicole Purtell",27
"56",11416,8042,47,"Ashley Bradford",27
"57",23157,13406,47,"Vienna Chierchia",27
"58",41,45489,58,"Abby Lien",26
"59",360,60692,58,"Summer Peters",26
"60",638,48853,58,"Caitlyn Martell",26
"61",638,45646,58,"Morgan Lindsay",26
"62",767,38992,58,"Madison Johnson",26
"63",1076,65270,58,"Emily Riggs",26
"64",2720,14568,58,"Caitlyn Cole",26
"65",30028,72816,58,"Jt Smith",26
"66",30051,11209,58,"Jessica Campbell",26
"67",30119,20809,58,"Braxton Downs",26
"68",30138,32593,58,"Lauren Harris",26
"69",30177,3619,58,"Hope Banales",26
"70",41,86032,70,"Delaney Young",25
"71",65,37726,70,"Alex Iseminger",25
"72",309,64227,70,"Lexy Rees",25
"73",429,23421,70,"Brooke Fagan",25
"74",767,55456,70,"Diana Murtha",25
"75",1000,3226,70,"Macauley Bailey",25
"76",1001,79029,70,"Riley Tucker",25
"77",1012,42769,70,"Mackenzi Kroll",25
"78",1097,85118,70,"Katelyn Wood",25
"79",1123,53956,70,"Abbie Moore",25
"80",1170,43228,70,"Talon Laclair",25
"81",1238,66001,70,"Taylor Robinson",25
"82",1448,63806,70,"Hailey Rath",25
"83",1460,53003,70,"Sara Miller",25
"84",9004,39313,70,"Jayda Jones",25
"85",9081,5824,70,"Grace Beseman",25
"86",9081,33710,70,"Clara Heislen",25
"87",12810,23271,70,"Savannah Evans",25
"88",12810,84945,70,"Addy Wolfe",25
"89",23157,36421,70,"Daisha Howard",25
"90",30002,1852,70,"Kendall Andrews",25
"91",30153,55885,70,"Macey Neal",25
"92",30222,52550,70,"Selena Michko",25
"93",56,42621,93,"Jordan Krause",24
"94",174,1055,93,"Linzey Allard",24
"95",241,84017,93,"Bella Williams",24
"96",246,28540,93,"Abbey Girman",24
"97",347,43482,93,"Millay Lambert",24
"98",358,16108,93,"Emily Cowart",24
"99",383,56339,93,"Madi Newman",24
"100",436,78572,93,"Irene Travis",24
"101",507,17793,93,"Olivia Daugherty",24
"102",568,84191,93,"Rachel Williams",24
"103",591,27983,93,"Sarah Gersch",24
"104",720,53408,93,"Marissa Mitchell",24
"105",790,22663,93,"Carly Engelhardt",24
"106",1009,32465,93,"Shayla Harper",24
"107",1079,8408,93,"Annika Bredel",24
"108",1245,22566,93,"Kylie Emanuele",24
"109",8411,16172,93,"Kennedy Cox",24
"110",9012,84816,93,"Leighton Withers",24
"111",9223,51540,93,"Brianna Mcrae",24
"112",9680,68598,93,"Mahaliyah Sandridge",24
"113",11403,52593,93,"Kayla Middleton",24
"114",30002,5387,93,"Anna Bennett",24
"115",30093,19317,93,"Chloe Derrick",24
"116",30128,77400,93,"Kennedy Thomas",24
"117",30128,47657,93,"Kylie Madrid",24
"118",30152,23226,93,"Hailey Evans",24
"119",30199,66580,93,"Rylie Rohr",24
