"","team_id","player_id","rank","player","h"
"1",30052,53950,1,"Sophie Mooney",96
"2",30051,11209,2,"Jessica Campbell",93
"3",765,51959,3,"Madison Melvin",91
"4",1460,54049,4,"Lexi Moore",89
"5",30052,45175,5,"Jolie Lester",88
"6",1013,66940,6,"Hannah Rose",86
"7",262,28737,7,"Lydia Goble",82
"8",30028,61658,8,"Courtney Plocheck",81
"9",638,55571,9,"Taylor Myers",79
"10",790,35205,10,"Abbie Hlas",78
"11",9013,33217,10,"Sydni Hawkins",78
"12",10870,62917,10,"Nicole Purtell",78
"13",24639,72623,10,"Alexis Smith",78
"14",197,80626,14,"Reilly Vicendese",76
"15",360,29278,14,"Delaney Good",76
"16",584,78831,14,"Ashley Troutman",76
"17",1460,28427,14,"Taylor Gillis",76
"18",9004,75661,18,"Kaitlyn Stufft",75
"19",9223,83927,18,"Lexis Wilkinson",75
"20",11403,52595,18,"Kenzie Middleton",75
"21",309,56463,21,"Megan Nichols",74
"22",638,48840,21,"Hannah Marsteller",74
"23",1085,49585,21,"Megan Matsil",74
"24",1097,85118,21,"Katelyn Wood",74
"25",11403,22131,21,"Sami Edwards",74
"26",65,44981,26,"Kayleigh Lenner",73
"27",174,1055,26,"Linzey Allard",73
"28",333,49492,26,"Megan Matheis",73
"29",608,32330,26,"Alexandra Hare",73
"30",720,64061,26,"T'yauna Rector",73
"31",9630,56956,26,"Morgan Norris",73
"32",30093,4593,26,"Chloe Baynes",73
"33",10,33301,33,"Lawren Hayes",72
"34",74,71978,33,"Gabrielle Simms",72
"35",436,78572,33,"Irene Travis",72
"36",1009,19271,33,"Emily Deramus",72
"37",30052,60563,33,"Madi Perry",72
"38",30153,55885,33,"Macey Neal",72
"39",197,56587,39,"Molly Nies",71
"40",591,27983,39,"Sarah Gersch",71
"41",1085,17254,39,"Makayla Cuthbertson",71
"42",3,82926,42,"Courtney Wengryn",70
"43",56,42621,42,"Jordan Krause",70
"44",429,44698,42,"Mccall Lee",70
"45",1245,15413,42,"Courtlynn Cooney",70
"46",1433,35783,42,"Riley Holmberg",70
"47",243,65782,47,"Jamie Roberts",69
"48",645,86639,47,"Anna Zoia-buescher",69
"49",995,66357,47,"Maya Rodriguez",69
"50",1009,32465,47,"Shayla Harper",69
"51",1076,85357,47,"Hannah Workman",69
"52",1318,81606,47,"Allyson Wallauer",69
"53",1462,35248,47,"Kaylee Hobgood",69
"54",9004,55134,47,"Adriana Mungo",69
"55",9011,71169,47,"Peyton Shepard",69
"56",30052,25309,47,"Hannah Forehand",69
"57",74,39402,57,"Mya Jones",68
"58",159,15577,57,"Hannah rose Corbin",68
"59",262,13823,57,"Joanna Cirrincione",68
"60",423,1915,57,"Aleese Angelo",68
"61",638,48853,57,"Caitlyn Martell",68
"62",643,37188,57,"Alexsa Hurd",68
"63",995,30762,57,"Courtney Grundhauser",68
"64",1433,80687,57,"Kim Vidlak",68
"65",9004,45772,57,"Taylor Lipkins",68
"66",23157,13406,57,"Vienna Chierchia",68
"67",30052,6522,57,"Sydney Blair",68
"68",30093,52789,57,"Allison Miller",68
"69",765,51956,69,"Hailey Melvin",67
"70",767,68267,69,"Ruby Salzman",67
"71",23157,80431,69,"Alexis Velotta",67
"72",30002,5387,69,"Anna Bennett",67
"73",30119,47573,69,"Allison Madden",67
"74",1460,53003,74,"Sara Miller",66
"75",9223,18033,74,"Jenna Davis",66
"76",30028,2270,74,"Michelle Arias",66
"77",30119,28898,74,"Kaleigh Golden",66
"78",41,13719,78,"Torri Chute",65
"79",65,16969,78,"Isabella Culp",65
"80",197,82679,78,"Abigail Weirich",65
"81",262,47248,78,"Kaitlyn Lynch",65
"82",767,50336,78,"Gabie Mcconnell",65
"83",1097,84330,78,"Zoe Willis",65
"84",1462,8958,78,"Savanna Brooks",65
"85",30054,55829,78,"Gianna Navarro",65
"86",30119,20809,78,"Braxton Downs",65
"87",159,11317,87,"Caitlyn Canady",64
"88",241,11360,87,"Ashley Cangiano",64
"89",339,75077,87,"Brianna Stocklin",64
"90",347,75028,87,"Kaylee Stinnett",64
"91",437,15192,87,"Steph Conrade",64
"92",510,86519,87,"Ashley Ziel",64
"93",638,45646,87,"Morgan Lindsay",64
"94",995,76730,87,"Ashleigh Tavaska",64
"95",1079,71180,87,"Avery Shepherd",64
"96",1085,82173,87,"Taylor Watford",64
"97",13302,9692,87,"Grayson Buckner",64
"98",30028,72816,87,"Jt Smith",64
"99",10,375,99,"Kinley Adams",63
"100",130,24526,99,"Abbey Fischer",63
"101",155,2146,99,"Kendall Aragon",63
"102",309,57305,99,"Emily O'connor",63
"103",347,43482,99,"Millay Lambert",63
"104",354,27218,99,"Delaney Garden",63
"105",598,23115,99,"Jasmin Estrada",63
"106",598,82658,99,"Holly Weinberger",63
"107",720,53408,99,"Marissa Mitchell",63
"108",765,65461,99,"Katelyn Rittenbaugh",63
"109",1009,44954,99,"Rylee Lemos",63
"110",1116,72910,99,"Macy Smith",63
"111",11403,52593,99,"Kayla Middleton",63
"112",15646,5147,99,"Emily Bell",63
"113",19117,13067,99,"Sierra Chapa",63
"114",23157,36421,99,"Daisha Howard",63
"115",30119,74779,99,"Alexis Stevens",63
"116",30222,52550,99,"Selena Michko",63
