"","team_id","player_id","rank","player","avg"
"1",1245,15398,1,"Courtlynn Cooney","0.519"
"2",584,78757,2,"Ashley Troutman","0.494"
"3",720,64002,3,"T'yauna Rector","0.490"
"4",30153,55836,3,"Macey Neal","0.490"
"5",1013,66876,5,"Hannah Rose","0.489"
"6",720,53360,6,"Marissa Mitchell","0.488"
"7",9223,83846,7,"Lexis Wilkinson","0.487"
"8",30051,11202,7,"Jessica Campbell","0.487"
"9",765,51913,9,"Madison Melvin","0.481"
"10",347,74959,10,"Kaylee Stinnett","0.471"
"11",1085,49541,11,"Megan Matsil","0.465"
"12",262,28712,12,"Lydia Goble","0.463"
"13",608,32304,13,"Alexandra Hare","0.462"
"14",30181,46189,13,"Kara Long","0.462"
"15",159,15562,15,"Hannah rose Corbin","0.459"
"16",1001,78955,16,"Riley Tucker","0.454"
"17",1460,54001,16,"Lexi Moore","0.454"
"18",333,49448,18,"Megan Matheis","0.453"
"19",30052,53902,18,"Sophie Mooney","0.453"
"20",41,13705,20,"Torri Chute","0.451"
"21",237,82389,20,"Raven Webb","0.451"
"22",638,48797,20,"Hannah Marsteller","0.451"
"23",645,86554,20,"Anna Zoia-buescher","0.451"
"24",10870,62862,20,"Nicole Purtell","0.451"
"25",30013,47388,25,"Ana Macha","0.449"
"26",15646,5143,26,"Emily Bell","0.447"
"27",241,11353,27,"Ashley Cangiano","0.444"
"28",658,21234,28,"Jacqueline Dumont","0.442"
"29",1097,84249,28,"Zoe Willis","0.442"
"30",1085,82094,30,"Taylor Watford","0.441"
"31",74,39369,31,"Mya Jones","0.439"
"32",1257,8862,31,"Sierra Brogdon","0.439"
"33",13,37213,33,"Madison Hurt","0.438"
"34",360,29253,34,"Delaney Good","0.437"
"35",15646,15760,35,"Sloane Correa","0.436"
"36",1000,11111,36,"Sieanna Cameron","0.435"
"37",1097,85034,36,"Katelyn Wood","0.435"
"38",13302,9686,36,"Grayson Buckner","0.435"
"39",41,85947,39,"Delaney Young","0.434"
"40",423,1912,40,"Aleese Angelo","0.433"
"41",1167,5006,40,"Abbie Behe","0.433"
"42",30138,32567,40,"Lauren Harris","0.433"
"43",243,28299,43,"Laura Gilford","0.432"
"44",347,51353,44,"Shanna Mcnair","0.430"
"45",1085,17237,44,"Makayla Cuthbertson","0.430"
"46",407,16372,46,"Cayla Crawford","0.429"
"47",429,44659,47,"Mccall Lee","0.427"
"48",30093,4589,47,"Chloe Baynes","0.427"
"49",347,51354,49,"Shawna Mcnair","0.426"
"50",1001,26686,49,"Brianna Gallagher","0.426"
"51",30058,24011,49,"Zecariya Fenwick","0.426"
"52",56,42584,52,"Jordan Krause","0.424"
"53",74,71912,52,"Gabrielle Simms","0.424"
"54",23157,13393,54,"Vienna Chierchia","0.422"
"55",429,68236,55,"Shelby Samples","0.420"
"56",1240,26707,55,"Mack Gallagher","0.420"
"57",790,35177,57,"Abbie Hlas","0.419"
"58",9013,33191,57,"Sydni Hawkins","0.419"
"59",243,65721,59,"Jamie Roberts","0.418"
"60",1079,71115,59,"Avery Shepherd","0.418"
"61",39,65690,61,"Bailee Roberts","0.417"
"62",1170,63170,61,"Katelyn Rackard","0.417"
"63",19117,13056,61,"Sierra Chapa","0.417"
"64",30152,34462,61,"Liana Heshiki","0.417"
"65",30244,60641,61,"Tiara Peters","0.417"
"66",1170,85046,66,"Lora beth Wood","0.415"
"67",1460,28402,66,"Taylor Gillis","0.415"
"68",9223,18015,66,"Jenna Davis","0.415"
"69",243,52750,69,"Arden Miller","0.414"
"70",1072,13021,70,"Kyndall Chandler","0.413"
"71",1318,81528,70,"Allyson Wallauer","0.413"
"72",11740,32419,70,"Hannah Harper","0.413"
"73",1000,3222,73,"Macauley Bailey","0.411"
"74",30052,6517,74,"Sydney Blair","0.410"
"75",347,43444,75,"Millay Lambert","0.409"
"76",1343,529,75,"Haley Agena","0.409"
"77",12810,23249,75,"Savannah Evans","0.409"
"78",233,63338,78,"Skyler Ralstin","0.408"
"79",10,33850,79,"Jada Henderson","0.407"
"80",55,43363,79,"T'yannah Lake","0.407"
"81",1174,1762,79,"Santana Anderson","0.407"
"82",2683,51830,79,"Hallie Mele","0.407"
"83",30002,1850,79,"Kendall Andrews","0.407"
"84",10,375,84,"Kinley Adams","0.406"
"85",734,75815,84,"Abby Sulte","0.406"
"86",1009,32439,84,"Shayla Harper","0.406"
"87",24639,72555,84,"Alexis Smith","0.406"
"88",429,21832,88,"Kamryn Eaton","0.405"
"89",30028,61603,88,"Courtney Plocheck","0.405"
"90",30093,52741,88,"Allison Miller","0.405"
"91",30220,50233,88,"Colby Mcclinton","0.405"
"92",1076,85273,92,"Hannah Workman","0.404"
"93",30119,20789,92,"Braxton Downs","0.404"
"94",103,24151,94,"Mikaela Ferreira","0.403"
"95",233,54460,94,"Kiki Morris","0.403"
"96",689,84543,94,"Camryn Wineinger","0.403"
"97",13,9233,97,"Morgan Brown","0.402"
"98",30141,51047,97,"Sydney Mckeever","0.402"
"99",1314,43449,99,"Taylor Lambert","0.401"
"100",30002,5383,99,"Anna Bennett","0.401"
"101",30222,52504,99,"Selena Michko","0.401"
