"","team_id","player_id","rank","player","avg"
"1",321,26750,1,"Maleea Gallaspy","0.569"
"2",15882,4998,2,"Lauren Begg","0.530"
"3",727,68929,3,"Karson Saunders","0.528"
"4",8911,48951,3,"Lexi Martin","0.528"
"5",798,65448,5,"Hannah Ritter","0.521"
"6",1111,7903,6,"Mia Boyd","0.510"
"7",399,59514,7,"Ab'c'de Patane","0.509"
"8",673,19294,7,"Amelia Derosa","0.509"
"9",30081,44804,7,"Madelyn Lehigh","0.509"
"10",8597,33537,10,"Jordyn Heckendorf","0.505"
"11",8597,35383,11,"Lisa Hoffer","0.500"
"12",25719,23838,11,"Cameryn Feathers","0.500"
"13",30084,39063,11,"Sarah Johnson","0.500"
"14",442,7449,14,"Alyssa Borozan","0.492"
"15",1099,65498,15,"Ami Rivera","0.489"
"16",321,68678,16,"Jailene Santiago","0.483"
"17",30031,47084,17,"Megan Lundt","0.481"
"18",258,42208,18,"Giovanna Komst","0.480"
"19",11036,59093,18,"Arianna Papas","0.480"
"20",30035,45531,18,"Maria Lilienthal","0.480"
"21",30170,23691,18,"Audrey Farrell","0.480"
"22",20,9522,22,"Kylie Bryant","0.479"
"23",114,6042,23,"Hannah Biddlecom","0.477"
"24",22626,62840,23,"Jill Pulek","0.477"
"25",267,50839,25,"Katlynn Mcgivney","0.476"
"26",321,68448,26,"Rylea Sandel","0.475"
"27",372,73941,27,"Abby Spore","0.474"
"28",88,53275,28,"Ariana Mirenda","0.473"
"29",117,44787,29,"Lexie Leggett","0.472"
"30",30044,71516,29,"Arizona Shreck","0.472"
"31",687,36703,31,"Kaylie Hudson","0.471"
"32",30083,82886,31,"Mackenzie Wendelken","0.471"
"33",30083,82886,31,"Mackenzie Wendelken","0.471"
"34",265,18214,34,"Janessa Dawson","0.469"
"35",1130,65428,34,"Natalie Ritchey","0.469"
"36",679,31715,36,"Meg Halloran","0.468"
"37",1064,8248,36,"Taylor Brandt","0.468"
"38",621,66383,38,"Sydney Rodriguez","0.466"
"39",30190,73724,39,"Jordan Specht","0.465"
"40",605,36479,40,"Olivia Howe","0.463"
"41",712,41375,41,"Julia Kinnally","0.462"
"42",800,19833,42,"Melissa Dietz","0.459"
"43",28749,85551,42,"Stella Wulker","0.459"
"44",795,50365,44,"Jordyn Mccormack","0.457"
"45",118,17030,45,"Cassie Cunniff","0.456"
"46",595,73782,45,"Gabby Spencer","0.456"
"47",1267,32409,47,"Kaylee Harnack","0.455"
"48",451,80318,48,"Jocelyn Vega","0.451"
"49",30085,14153,48,"Phoebe Clemens","0.451"
"50",394,38923,50,"Kaylynn Johnson","0.450"
"51",759,35573,50,"Jaelin Holdaway","0.450"
"52",807,38478,50,"Julia Jennings","0.450"
"53",1226,43602,50,"Mary Landherr","0.450"
"54",30031,37761,50,"Jadyn Iverson","0.450"
"55",570,2599,55,"Erin Askins","0.449"
"56",385,40205,56,"Rachel Kazmirski","0.448"
"57",1036,22809,56,"Sydney Erdmann","0.448"
"58",1130,55259,56,"Bailey Murphy","0.448"
"59",398,70423,59,"Jordan Sell","0.447"
"60",30037,34839,60,"Debbie Hill","0.446"
"61",20,537,61,"Victoria Agnoli","0.445"
"62",398,43240,61,"Ava Ladd","0.445"
"63",1179,67895,61,"Kaili Saathoff","0.445"
"64",217,13674,64,"Ashley Chu","0.444"
"65",382,32352,64,"Sarah Harker","0.444"
"66",973,83349,64,"Katie White","0.444"
"67",1130,36603,64,"Maddie grace Hubbard","0.444"
"68",1454,56080,68,"Mattea Nelson","0.443"
"69",30190,37225,69,"Maddie Hurst","0.441"
"70",30083,53251,70,"Alexis Miranda","0.440"
"71",30083,53251,70,"Alexis Miranda","0.440"
"72",773,56373,72,"Katy Newton","0.438"
"73",526,31540,73,"Delaney Haley","0.437"
"74",793,27346,73,"Chloe Garofalo","0.437"
"75",1451,85767,73,"Alexis Yates","0.437"
"76",30170,86101,73,"Nicole Youngberg","0.437"
"77",303,1991,77,"Bryele Anthony","0.436"
"78",491,918,77,"Molly Alejandrino","0.436"
"79",420,12031,79,"Kristyn Carroll","0.434"
"80",753,80672,79,"Alyssa Vieira","0.434"
"81",1451,2651,79,"Brooke Atkins","0.434"
"82",160,68732,82,"Arissa Santos","0.433"
"83",264,21485,83,"Taylor Durak","0.432"
"84",30038,20820,83,"Emily Doyle","0.432"
"85",24,44610,85,"Autumn Lee","0.431"
"86",396,42277,85,"Sara Koonce","0.431"
"87",804,77656,85,"Zoe Thomson","0.431"
"88",1062,83318,85,"Courtney White","0.431"
"89",263,16363,89,"Kelsey Craven","0.430"
"90",685,81952,89,"Ashley Warner","0.430"
"91",1130,35769,91,"Jordan Holman","0.429"
"92",160,61240,92,"Becky Pieroni","0.427"
"93",644,70849,92,"Juno Shantz","0.427"
"94",717,54080,92,"Rachel Moore","0.427"
"95",795,43916,92,"Kyra Lard","0.427"
"96",1434,8901,92,"Ella Brookman","0.427"
"97",30197,29424,92,"Allie Gordon","0.427"
"98",166,62773,98,"Erin Puck","0.426"
"99",190,62379,98,"Madi Precht","0.426"
"100",132,11345,100,"Tori Candler","0.425"
"101",265,45688,100,"Maci Linhart","0.425"
"102",1062,47585,100,"Tristen Maddox","0.425"
