"","team_id","player_id","rank","player","xbh"
"1",1104,24331,1,"Kristin Fifield",42
"2",694,53071,2,"Kiki Milloy",38
"3",306,40854,3,"Taryn Kern",37
"4",147,10803,4,"Valerie Cagle",35
"5",234,32291,4,"Kalei Harding",35
"6",522,8750,4,"Alyssa Brito",35
"7",235,81601,7,"Skylar Wallace",34
"8",110,8138,8,"Maya Brady",33
"9",504,62887,8,"Alexis Pupillo",33
"10",522,14651,8,"Jayda Coleman",33
"11",522,38506,8,"Tiare Jennings",33
"12",257,54749,12,"Sara Mosley",32
"13",355,36696,12,"Caroline Hudson",32
"14",367,66065,12,"Taylor Roby",32
"15",408,18737,12,"Allison Dejidas",32
"16",414,73647,12,"Karli Spaid",32
"17",419,51623,12,"Laura Mealer",32
"18",504,20255,12,"Mya Dodge",32
"19",518,83937,12,"Melina Wilkison",32
"20",742,59955,12,"Bre Peck",32
"21",110,29852,21,"Megan Grant",31
"22",248,76601,21,"Haley Taormina",31
"23",414,6671,21,"Holly Blaska",31
"24",521,55701,21,"Kiley Naomi",31
"25",31,33568,25,"Rylin Hedgecock",30
"26",128,23214,25,"Chloe Evans",30
"27",472,7728,25,"Kayla Bowen",30
"28",107,72923,28,"Makena Smith",29
"29",176,84902,28,"Anna Wohlers",29
"30",257,40236,28,"Jayda Kearney",29
"31",306,15521,28,"Brianna Copeland",29
"32",388,58591,28,"Autumn Owen",29
"33",463,1835,28,"Billie Andrews",29
"34",655,42763,28,"Bailey Krolczyk",29
"35",694,62884,28,"Zaida Puni",29
"36",700,85615,28,"Kailey Wyckoff",29
"37",10411,20383,28,"Tiffany Domingue",29
"38",193,28879,38,"Ana Gold",28
"39",334,14424,38,"Erin Coffel",28
"40",428,19128,38,"Natalie Denhartog",28
"41",434,35959,38,"Alex Honnold",28
"42",465,49072,38,"Ariana Martinez",28
"43",676,5436,38,"Mackenzie Bennett",28
"44",676,27070,38,"Gaby Garcia",28
"45",8,62339,45,"Ashley Prange",27
"46",147,38001,45,"Caroline Jacobsen",27
"47",149,40393,45,"Delaney Keith",27
"48",283,28515,45,"Meghan Giordano",27
"49",306,53206,45,"Taylor Minnick",27
"50",392,44540,45,"Amelia Lech",27
"51",414,17017,45,"Allie Cummins",27
"52",428,13256,45,"Kayla Chavez",27
"53",519,59090,45,"Annalia Paoli",27
"54",521,4890,45,"Rachel Becker",27
"55",539,6407,45,"Lexie Black",27
"56",603,38273,45,"London Jarrard",27
"57",625,9355,45,"Grier Bruce",27
"58",694,28162,45,"Mckenna Gibson",27
"59",703,29299,45,"Leighann Goode",27
"60",756,41743,45,"Baylee Klingler",27
"61",782,46851,45,"Lauren Lucas",27
"62",782,3912,45,"Addison Barnard",27
"63",1004,56102,45,"Morgan Nelson",27
"64",6,68544,64,"Venice Sanders",26
"65",68,66790,64,"Kayla Roncin",26
"66",96,19106,64,"Alesia Denby",26
"67",193,80331,64,"Aminah Vega",26
"68",202,4172,64,"Vianna Barron",26
"69",202,60609,64,"Maggie Pertee",26
"70",234,54914,64,"Kaley Mudge",26
"71",257,12979,64,"Sydney Chambley",26
"72",317,71322,64,"Hannah Shifflett",26
"73",349,21663,64,"Alyssa Dybacz",26
"74",352,13780,64,"Emily Cimino",26
"75",355,67189,64,"Rachel Roupe",26
"76",458,80055,64,"Bailey Vannoy",26
"77",458,42843,64,"Kassidy Krupit",26
"78",466,38402,64,"Aaliyah Jenkins",26
"79",659,45803,64,"Jackie Lis",26
"80",671,33490,64,"Karly Heath",26
"81",739,25814,64,"Ava Franz",26
"82",742,65466,64,"Emma Ritter",26
"83",772,33626,64,"Faith Hegh",26
"84",1104,21320,64,"Katelyn Dunckel",26
"85",2711,28708,64,"Shannon Glover",26
"86",28,80023,86,"Jordyn Vanhook",25
"87",68,14515,86,"Caitlin Coker",25
"88",68,40410,86,"Lauren Keleher",25
"89",147,13994,86,"Mckenzie Clark",25
"90",201,52751,86,"Lindy Milkowski",25
"91",235,21921,86,"Charla Echols",25
"92",244,46928,86,"Riley Ludlam",25
"93",255,40133,86,"Emma Kauf",25
"94",257,42989,86,"Sydney Kuma",25
"95",306,75208,86,"Sarah Stone",25
"96",311,57622,86,"Milaysia Ochoa",25
"97",317,49542,86,"Kk Mathis",25
"98",367,58486,86,"Korbe Otis",25
"99",367,29464,86,"Sarah Gordon",25
"100",414,28943,86,"Jenna Golembiewski",25
"101",434,17547,86,"Kara Daly",25
"102",522,44651,86,"Haley Lee",25
"103",587,45582,86,"Payton Lincavage",25
"104",625,12993,86,"Logan Champion",25
"105",732,7279,86,"Ellessa Bonstrom",25
"106",732,38656,86,"Julia Jimenez",25
"107",782,51175,86,"Sydney Mckinney",25
"108",30095,14175,86,"Shea Clements",25
"109",30095,36826,86,"Hannah Hughbanks",25
