"","team_id","player_id","rank","player","h"
"1",782,13380,1,"Sydney Mckinney",103
"2",312,3117,2,"Nia Carter",100
"3",68,17405,3,"Kayla Roncin",92
"4",175,18189,4,"Emma Schutter",85
"5",147,2761,5,"Valerie Cagle",83
"6",521,1284,6,"Rachel Becker",81
"7",193,10112,7,"D'auna Jennings",80
"8",334,11173,8,"Kayla Kowalik",79
"9",388,3810,8,"Alex Coleman",79
"10",31,10302,8,"Reagan Johnson",79
"11",352,1006,8,"Carley Barjaktarovich",79
"12",110,2088,12,"Maya Brady",77
"13",68,10658,12,"Lauren Keleher",77
"14",732,1318,12,"Aliya Belarde",77
"15",522,10122,15,"Tiare Jennings",76
"16",30095,22069,15,"Tanya Windle",76
"17",129,20305,15,"Abbey Tolmie",76
"18",367,15284,18,"Korbe Otis",75
"19",419,13499,18,"Laura Mealer",75
"20",68,3777,18,"Caitlin Coker",75
"21",703,18248,18,"Mia Scott",75
"22",235,6138,18,"Kendra Falby",75
"23",626,6003,18,"Bella Espinoza",75
"24",732,4989,18,"Haley Denning",75
"25",660,17219,25,"Paige Rocha",74
"26",739,3582,25,"Tess Cites",74
"27",363,16153,25,"Jaden Pone",74
"28",365,3760,25,"Danieca Coffey",74
"29",234,14355,25,"Kaley Mudge",74
"30",522,3816,30,"Jayda Coleman",73
"31",352,3388,30,"Josie Charles",73
"32",756,10999,32,"Baylee Klingler",72
"33",674,7381,32,"Taylor Gindlesperger",72
"34",631,20452,34,"Ashley Trierweiler",71
"35",458,11255,34,"Kassidy Krupit",71
"36",587,17831,34,"Kyleigh Sand",71
"37",487,6656,34,"Felicity Frame",71
"38",694,13873,38,"Kiki Milloy",70
"39",522,2234,38,"Alyssa Brito",70
"40",521,14568,38,"Kiley Naomi",70
"41",635,22079,38,"Abby Wingo",70
"42",660,10893,38,"Lexi King",70
"43",1104,2620,38,"Hannah Burnett",70
"44",1395,9137,38,"Kelci Hill",70
"45",671,4749,38,"Mihyia Davis",70
"46",434,11403,38,"Jenna Laird",70
"47",5,18751,38,"Brooke Sivek",70
"48",609,11172,48,"Gabbie Kowalik",69
"49",529,2556,48,"Allee Bunker",69
"50",711,11409,48,"Mackenzie Lake",69
"51",428,3427,48,"Kayla Chavez",69
"52",254,2339,48,"Emily Brown",69
"53",554,19322,48,"Serena Starks",69
"54",30135,6033,48,"Priscilla Estrada",69
"55",30095,355,55,"Lauren Almeida",68
"56",742,17036,55,"Emma Ritter",68
"57",782,12288,55,"Lauren Lucas",68
"58",104,13438,55,"Madelyn Mcnally",68
"59",234,10781,55,"Jahni Kerr",68
"60",419,8497,55,"Amaya Harris",68
"61",419,5683,55,"Shelby Echols",68
"62",402,18346,55,"Alayis Seneca",68
"63",365,2210,55,"Ciara Briggs",68
"64",235,21206,64,"Skylar Wallace",67
"65",388,15309,64,"Autumn Owen",67
"66",463,520,64,"Billie Andrews",67
"67",655,11234,64,"Bailey Krolczyk",67
"68",386,175,64,"Haley Ahr",67
"69",1356,22047,64,"Tai Wilson",67
"70",711,16500,64,"Briana Ramirez",67
"71",504,16365,71,"Alexis Pupillo",66
"72",30095,3686,71,"Shea Clements",66
"73",414,19148,71,"Karli Spaid",66
"74",518,21846,71,"Melina Wilkison",66
"75",193,20856,71,"Aminah Vega",66
"76",683,4130,71,"Alyssa Costello",66
"77",367,7664,71,"Sarah Gordon",66
"78",635,9147,71,"Taylor Hill",66
"79",96,12991,71,"Keahilele Mattson",66
"80",703,7618,71,"Leighann Goode",66
"81",683,15200,71,"Alicia Orosco",66
"82",1104,6338,82,"Kristin Fifield",65
"83",545,21649,82,"Yvonne Whaley",65
"84",305,8890,82,"Isabella Henning",65
"85",659,21336,82,"Elizabeth Warwick",65
"86",156,22406,82,"Ashley York",65
"87",234,8411,82,"Kalei Harding",65
"88",156,7158,82,"Molly Gates",65
"89",732,9987,82,"Sophie Jacquez",65
"90",703,12876,82,"Viviana Martinez",65
"91",110,22229,91,"Jordan Woolery",64
"92",108,5053,91,"Anna Dethlefson",64
"93",128,6065,91,"Chloe Evans",64
"94",27,9528,91,"Kayt Houston",64
"95",115,21282,91,"Claudia Ware",64
"96",193,19858,91,"Gisele Tapia",64
"97",769,2195,91,"Brooklynn Brewington",64
"98",406,11601,91,"Rebeca Laudino",64
"99",306,10771,99,"Taryn Kern",63
"100",1104,12197,99,"Ramsay Lopez",63
"101",202,1096,99,"Vianna Barron",63
"102",257,14315,99,"Sara Mosley",63
"103",235,5679,99,"Charla Echols",63
"104",1356,4808,99,"Jocelynn De la cruz",63
"105",655,10273,99,"Lexi Johnson",63
"106",392,13259,99,"Jaeda Mcfarland",63
"107",457,2314,99,"Alex Brown",63
"108",463,2907,99,"Katelyn Caneda",63
"109",386,6718,99,"Sam Freeland",63
"110",1356,20954,99,"Olivia Viggiano",63
